사용승인일자,화재조기진압용스프링클러(H)설치여부,건축물일련번호,스프링클러(AV)설치여부,주소,시도명,시군구명,읍면동명,스프링클러(H)설치여부,화재조기진압용스프링클러(AV)설치여부,간이스프링클러(H)설치여부,대상물명,간이스프링클러(AV)설치여부
19750813," ""N""          "," ""11000000024557"""," ""N""      "," ""서울특별시 종로구 와룡동""       "," ""서울특별시"""," ""종로구""  "," ""와룡동""     "," ""N""     "," ""N""           "," ""N""    "," ""대림장여관""                                        "," ""N"""
19801201," ""N""          "," ""11000000024566"""," ""N""      "," ""서울특별시 중구 충무로4가""      "," ""서울특별시"""," ""중구""    "," ""충무로4가""  "," ""N""     "," ""N""           "," ""N""    "," ""CF모텔(충무로점)""                                  "," ""N"""
19810105," ""N""          "," ""11000000024765"""," ""N""      "," ""서울특별시 종로구 창신동""       "," ""서울특별시"""," ""종로구""  "," ""창신동""     "," ""N""     "," ""N""           "," ""N""    "," ""나라빌딩""                                          "," ""N"""
19940421," ""N""          "," ""11000000024933"""," ""N""      "," ""서울특별시 중구 광희동1가""      "," ""서울특별시"""," ""중구""    "," ""광희동1가""  "," ""Y""     "," ""N""           "," ""N""    "," ""호텔라온(구.필스테이)(구.힐타운)""                  "," ""N"""
19820128," ""N""          "," ""11000000025059"""," ""N""      "," ""서울특별시 종로구 원남동""       "," ""서울특별시"""," ""종로구""  "," ""원남동""     "," ""N""     "," ""N""           "," ""N""    "," ""창경모텔""                                          "," ""N"""
19810707," ""N""          "," ""11000000025169"""," ""N""      "," ""서울특별시 중구 을지로3가""      "," ""서울특별시"""," ""중구""    "," ""을지로3가""  "," ""Y""     "," ""N""           "," ""Y""    "," ""아리스타(구","을지빌딩)""                             "," ""Y"""
19811118," ""N""          "," ""11000000025198"""," ""N""      "," ""서울특별시 마포구 합정동""       "," ""서울특별시"""," ""마포구""  "," ""합정동""     "," ""N""     "," ""N""           "," ""N""    "," ""서원장건물""                                        "," ""N"""
19810601," ""N""          "," ""11000000025283"""," ""N""      "," ""서울특별시 중구 충무로4가""      "," ""서울특별시"""," ""중구""    "," ""충무로4가""  "," ""N""     "," ""N""           "," ""N""    "," ""충무모텔(충무빌딩)""                                "," ""N"""
19810608," ""N""          "," ""11000000025316"""," ""N""      "," ""서울특별시 중구 남산동2가""      "," ""서울특별시"""," ""중구""    "," ""남산동2가""  "," ""N""     "," ""N""           "," ""N""    "," ""OYO5(오요5)""                                       "," ""N"""
19800807," ""N""          "," ""11000000025363"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""호텔산타페(건물폐쇄",재개발,"26.1.1.)""               "," ""N"""
19810727," ""N""          "," ""11000000025463"""," ""N""      "," ""서울특별시 서초구 반포동""       "," ""서울특별시"""," ""서초구""  "," ""반포동""     "," ""N""     "," ""N""           "," ""N""    "," ""에덴빌딩(스테이서래)""                              "," ""N"""
19810924," ""N""          "," ""11000000025646"""," ""N""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""N""     "," ""N""           "," ""N""    "," ""헬로인호텔""                                        "," ""N"""
19810918," ""N""          "," ""11000000025676"""," ""N""      "," ""서울특별시 서초구 방배동""       "," ""서울특별시"""," ""서초구""  "," ""방배동""     "," ""N""     "," ""N""           "," ""N""    "," ""방배장(렌트하우스)""                                "," ""N"""
19810925," ""N""          "," ""11000000025737"""," ""N""      "," ""서울특별시 영등포구 대림동""     "," ""서울특별시"""," ""영등포구"""," ""대림동""     "," ""N""     "," ""N""           "," ""N""    "," ""삼원장여관""                                        "," ""N"""
19811001," ""N""          "," ""11000000025766"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""오프스테이(구.일심장여관)""                         "," ""N"""
19811002," ""N""          "," ""11000000025806"""," ""N""      "," ""서울특별시 영등포구 당산동3가""  "," ""서울특별시"""," ""영등포구"""," ""당산동3가""  "," ""N""     "," ""N""           "," ""N""    "," ""SL모텔(사월모텔(구 서림여관))""                     "," ""N"""
19811024," ""N""          "," ""11000000025880"""," ""N""      "," ""서울특별시 서초구 내곡동""       "," ""서울특별시"""," ""서초구""  "," ""내곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""헌릉관리소""                                        "," ""N"""
19810908," ""N""          "," ""11000000025908"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""MUL모텔""                                           "," ""N"""
19811101," ""N""          "," ""11000000025915"""," ""N""      "," ""서울특별시 서초구 잠원동""       "," ""서울특별시"""," ""서초구""  "," ""잠원동""     "," ""N""     "," ""N""           "," ""N""    "," ""신사장(구.신사여관)""                               "," ""N"""
19811101," ""N""          "," ""11000000025918"""," ""N""      "," ""서울특별시 서초구 방배동""       "," ""서울특별시"""," ""서초구""  "," ""방배동""     "," ""N""     "," ""N""           "," ""N""    "," ""금강빌딩""                                          "," ""N"""
19811101," ""N""          "," ""11000000025937"""," ""N""      "," ""서울특별시 강남구 신사동""       "," ""서울특별시"""," ""강남구""  "," ""신사동""     "," ""N""     "," ""N""           "," ""N""    "," ""리츠모텔(구.로즈모텔)""                             "," ""N"""
19821004," ""N""          "," ""11000000025938"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""Y""    "," ""펠리스호텔""                                        "," ""Y"""
19811123," ""N""          "," ""11000000026037"""," ""N""      "," ""서울특별시 강서구 공항동""       "," ""서울특별시"""," ""강서구""  "," ""공항동""     "," ""N""     "," ""N""           "," ""N""    "," ""썸모텔""                                            "," ""N"""
19811214," ""N""          "," ""11000000026157"""," ""N""      "," ""서울특별시 서초구 방배동""       "," ""서울특별시"""," ""서초구""  "," ""방배동""     "," ""N""     "," ""N""           "," ""N""    "," ""정산장건물(세븐호스텔)""                            "," ""N"""
19820122," ""N""          "," ""11000000026169"""," ""Y""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""Y""     "," ""N""           "," ""N""    "," ""삼정관광호텔""                                      "," ""N"""
19811201," ""N""          "," ""11000000026174"""," ""Y""      "," ""서울특별시 서초구 잠원동""       "," ""서울특별시"""," ""서초구""  "," ""잠원동""     "," ""Y""     "," ""N""           "," ""N""    "," ""더리버사이드호텔""                                  "," ""N"""
19890503," ""N""          "," ""11000000026260"""," ""Y""      "," ""서울특별시 중구 소공동""         "," ""서울특별시"""," ""중구""    "," ""소공동""     "," ""Y""     "," ""N""           "," ""N""    "," ""롯데호텔신관(롯데백화점 포함)""                     "," ""N"""
19810210," ""N""          "," ""11000000026261"""," ""Y""      "," ""서울특별시 중구 소공동""         "," ""서울특별시"""," ""중구""    "," ""소공동""     "," ""Y""     "," ""N""           "," ""N""    "," ""롯데호텔본관(호텔관리)""                            "," ""N"""
19891031," ""N""          "," ""11000000026397"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""트리아관광호텔""                                    "," ""N"""
19820125," ""N""          "," ""11000000026529"""," ""N""      "," ""서울특별시 강남구 신사동""       "," ""서울특별시"""," ""강남구""  "," ""신사동""     "," ""Y""     "," ""N""           "," ""N""    "," ""신사애인호텔(구.가로수모텔)""                       "," ""N"""
19820320," ""N""          "," ""11000000026634"""," ""N""      "," ""서울특별시 종로구 명륜4가""      "," ""서울특별시"""," ""종로구""  "," ""명륜4가""    "," ""N""     "," ""N""           "," ""N""    "," ""쉐라돈호텔(구.삼성여관)""                           "," ""N"""
19820401," ""N""          "," ""11000000026648"""," ""N""      "," ""서울특별시 마포구 성산동""       "," ""서울특별시"""," ""마포구""  "," ""성산동""     "," ""N""     "," ""N""           "," ""N""    "," ""귀빈장여관""                                        "," ""N"""
19791023," ""N""          "," ""11000000026719"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""뉴성심장여관""                                      "," ""N"""
19820331," ""N""          "," ""11000000026727"""," ""N""      "," ""서울특별시 서초구 방배동""       "," ""서울특별시"""," ""서초구""  "," ""방배동""     "," ""N""     "," ""N""           "," ""N""    "," ""블루문모텔(폐업)""                                  "," ""N"""
19820402," ""N""          "," ""11000000026731"""," ""N""      "," ""서울특별시 영등포구 대림동""     "," ""서울특별시"""," ""영등포구"""," ""대림동""     "," ""N""     "," ""N""           "," ""N""    "," ""대방모텔(구.대방리여관)""                           "," ""N"""
19830309," ""N""          "," ""11000000027152"""," ""N""      "," ""서울특별시 강남구 신사동""       "," ""서울특별시"""," ""강남구""  "," ""신사동""     "," ""Y""     "," ""N""           "," ""N""    "," ""라카사호텔""                                        "," ""N"""
19820920," ""N""          "," ""11000000027442"""," ""N""      "," ""서울특별시 강서구 방화동""       "," ""서울특별시"""," ""강서구""  "," ""방화동""     "," ""N""     "," ""N""           "," ""N""    "," ""대우모텔(구.대우장여관)""                           "," ""N"""
19820720," ""N""          "," ""11000000027495"""," ""Y""      "," ""서울특별시 서초구 반포동""       "," ""서울특별시"""," ""서초구""  "," ""반포동""     "," ""Y""     "," ""N""           "," ""N""    "," ""봄호텔""                                            "," ""N"""
19711105," ""N""          "," ""11000000027538"""," ""N""      "," ""서울특별시 강서구 방화동""       "," ""서울특별시"""," ""강서구""  "," ""방화동""     "," ""N""     "," ""N""           "," ""N""    "," ""뱅크모텔""                                          "," ""N"""
19820828," ""N""          "," ""11000000027557"""," ""N""      "," ""서울특별시 송파구 석촌동""       "," ""서울특별시"""," ""송파구""  "," ""석촌동""     "," ""N""     "," ""N""           "," ""Y""    "," ""CORNER HOTEL""                                      "," ""Y"""
19820916," ""N""          "," ""11000000027682"""," ""N""      "," ""서울특별시 영등포구 영등포동4가"""," ""서울특별시"""," ""영등포구"""," ""영등포동4가"""," ""N""     "," ""N""           "," ""N""    "," ""미림(게스트하우스)""                                "," ""N"""
19821001," ""N""          "," ""11000000027837"""," ""N""      "," ""서울특별시 영등포구 신길동""     "," ""서울특별시"""," ""영등포구"""," ""신길동""     "," ""N""     "," ""N""           "," ""N""    "," ""동원장여관""                                        "," ""N"""
19821101," ""N""          "," ""11000000028022"""," ""N""      "," ""서울특별시 강남구 삼성동""       "," ""서울특별시"""," ""강남구""  "," ""삼성동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔라엠 HOTEL La M""                               "," ""N"""
19821101," ""N""          "," ""11000000028152"""," ""N""      "," ""서울특별시 영등포구 영등포동""   "," ""서울특별시"""," ""영등포구"""," ""영등포동""   "," ""N""     "," ""N""           "," ""N""    "," ""드라마모텔""                                        "," ""N"""
19821201," ""N""          "," ""11000000028265"""," ""N""      "," ""서울특별시 송파구 거여동""       "," ""서울특별시"""," ""송파구""  "," ""거여동""     "," ""N""     "," ""N""           "," ""N""    "," ""청마장여관""                                        "," ""N"""
19821208," ""N""          "," ""11000000028281"""," ""N""      "," ""서울특별시 마포구 합정동""       "," ""서울특별시"""," ""마포구""  "," ""합정동""     "," ""N""     "," ""N""           "," ""N""    "," ""준희빈모텔(휴업중","261.1. 자체점검 연기)""           "," ""N"""
19770906," ""N""          "," ""11000000028312"""," ""N""      "," ""서울특별시 서초구 방배동""       "," ""서울특별시"""," ""서초구""  "," ""방배동""     "," ""N""     "," ""N""           "," ""N""    "," ""M모텔""                                             "," ""N"""
19830120," ""N""          "," ""11000000028318"""," ""N""      "," ""서울특별시 서초구 방배동""       "," ""서울특별시"""," ""서초구""  "," ""방배동""     "," ""N""     "," ""N""           "," ""N""    "," ""스타일호텔""                                        "," ""N"""
19811111," ""N""          "," ""11000000028365"""," ""N""      "," ""서울특별시 영등포구 당산동5가""  "," ""서울특별시"""," ""영등포구"""," ""당산동5가""  "," ""N""     "," ""N""           "," ""N""    "," ""대림빌딩(부티크호텔K)""                             "," ""N"""
19821216," ""N""          "," ""11000000028382"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔오늘""                                          "," ""N"""
19821206," ""N""          "," ""11000000028388"""," ""N""      "," ""서울특별시 강남구 신사동""       "," ""서울특별시"""," ""강남구""  "," ""신사동""     "," ""N""     "," ""N""           "," ""N""    "," ""프린세스호텔""                                      "," ""N"""
19821123," ""N""          "," ""11000000028397"""," ""N""      "," ""서울특별시 강남구 청담동""       "," ""서울특별시"""," ""강남구""  "," ""청담동""     "," ""N""     "," ""N""           "," ""N""    "," ""펜타리움""                                          "," ""N"""
19811217," ""N""          "," ""11000000028463"""," ""N""      "," ""서울특별시 용산구 동자동""       "," ""서울특별시"""," ""용산구""  "," ""동자동""     "," ""N""     "," ""N""           "," ""N""    "," ""금주빌딩(k그랜드호텔)""                             "," ""N"""
19830126," ""N""          "," ""11000000028605"""," ""N""      "," ""서울특별시 서초구 방배동""       "," ""서울특별시"""," ""서초구""  "," ""방배동""     "," ""N""     "," ""N""           "," ""N""    "," ""2001모텔""                                          "," ""N"""
19830216," ""N""          "," ""11000000028785"""," ""N""      "," ""서울특별시 종로구 종로5가""      "," ""서울특별시"""," ""종로구""  "," ""종로5가""    "," ""N""     "," ""N""           "," ""N""    "," ""TRAVEL MONSTER(구.호텔통)""                         "," ""N"""
19830201," ""N""          "," ""11000000028808"""," ""N""      "," ""서울특별시 영등포구 신길동""     "," ""서울특별시"""," ""영등포구"""," ""신길동""     "," ""N""     "," ""N""           "," ""N""    "," ""로또모텔(구.오복탕)""                               "," ""N"""
19830219," ""N""          "," ""11000000028817"""," ""N""      "," ""서울특별시 강남구 논현동""       "," ""서울특별시"""," ""강남구""  "," ""논현동""     "," ""N""     "," ""N""           "," ""N""    "," ""휴빌딩""                                            "," ""N"""
19830219," ""N""          "," ""11000000028819"""," ""N""      "," ""서울특별시 강남구 삼성동""       "," ""서울특별시"""," ""강남구""  "," ""삼성동""     "," ""N""     "," ""N""           "," ""N""    "," ""CNN""                                               "," ""N"""
19831224," ""N""          "," ""11000000028936"""," ""N""      "," ""서울특별시 서초구 서초동""       "," ""서울특별시"""," ""서초구""  "," ""서초동""     "," ""N""     "," ""N""           "," ""Y""    "," ""에이스투빌딩(노블하우스)""                          "," ""Y"""
19830412," ""N""          "," ""11000000028942"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""킴스테이9(구.코스테이)""                            "," ""Y"""
19830323," ""N""          "," ""11000000028961"""," ""N""      "," ""서울특별시 성동구 성수동2가""    "," ""서울특별시"""," ""성동구""  "," ""성수동2가""  "," ""N""     "," ""N""           "," ""N""    "," ""빅토리아(구.이화장)""                               "," ""N"""
19830309," ""N""          "," ""11000000029006"""," ""N""      "," ""서울특별시 성동구 마장동""       "," ""서울특별시"""," ""성동구""  "," ""마장동""     "," ""N""     "," ""N""           "," ""N""    "," ""태양장""                                            "," ""N"""
19840523," ""N""          "," ""11000000029123"""," ""N""      "," ""서울특별시 종로구 구기동""       "," ""서울특별시"""," ""종로구""  "," ""구기동""     "," ""N""     "," ""N""           "," ""N""    "," ""자하문여관(자하문호텔)""                            "," ""N"""
19830707," ""N""          "," ""11000000029595"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""N""     "," ""N""           "," ""N""    "," ""아마레호텔""                                        "," ""N"""
19830601," ""N""          "," ""11000000029597"""," ""N""      "," ""서울특별시 서초구 서초동""       "," ""서울특별시"""," ""서초구""  "," ""서초동""     "," ""N""     "," ""N""           "," ""N""    "," ""서초동1647-15건물(리빙케슬)""                       "," ""N"""
19830801," ""N""          "," ""11000000029974"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""힐빌딩""                                            "," ""N"""
19830801," ""N""          "," ""11000000030062"""," ""N""      "," ""서울특별시 성동구 성수동2가""    "," ""서울특별시"""," ""성동구""  "," ""성수동2가""  "," ""N""     "," ""N""           "," ""N""    "," ""팰리스모텔(구.비엔엘모텔)""                         "," ""N"""
19830808," ""N""          "," ""11000000030079"""," ""N""      "," ""서울특별시 영등포구 당산동6가""  "," ""서울특별시"""," ""영등포구"""," ""당산동6가""  "," ""N""     "," ""N""           "," ""N""    "," ""길조모텔(G모텔)""                                   "," ""N"""
19830829," ""N""          "," ""11000000030152"""," ""N""      "," ""서울특별시 영등포구 대림동""     "," ""서울특별시"""," ""영등포구"""," ""대림동""     "," ""N""     "," ""N""           "," ""N""    "," ""캐슬론모텔(구.대림장여관)""                         "," ""N"""
19830901," ""N""          "," ""11000000030213"""," ""N""      "," ""서울특별시 송파구 잠실동""       "," ""서울특별시"""," ""송파구""  "," ""잠실동""     "," ""N""     "," ""N""           "," ""N""    "," ""상주호텔""                                          "," ""N"""
19820727," ""N""          "," ""11000000030299"""," ""N""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""N""     "," ""N""           "," ""N""    "," ""종로비즈(구","에머럴드모텔)""                         "," ""N"""
19830914," ""N""          "," ""11000000030340"""," ""N""      "," ""서울특별시 강남구 논현동""       "," ""서울특별시"""," ""강남구""  "," ""논현동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔야자(칼튼호텔)""                                "," ""N"""
19830916," ""N""          "," ""11000000030426"""," ""N""      "," ""서울특별시 송파구 삼전동""       "," ""서울특별시"""," ""송파구""  "," ""삼전동""     "," ""N""     "," ""N""           "," ""Y""    "," ""줌모텔""                                            "," ""Y"""
19831027," ""N""          "," ""11000000030854"""," ""N""      "," ""서울특별시 성동구 용답동""       "," ""서울특별시"""," ""성동구""  "," ""용답동""     "," ""N""     "," ""N""           "," ""N""    "," ""새턴관광호텔(구","JJ호텔))""                          "," ""N"""
19831112," ""N""          "," ""11000000030985"""," ""N""      "," ""서울특별시 서초구 양재동""       "," ""서울특별시"""," ""서초구""  "," ""양재동""     "," ""N""     "," ""N""           "," ""N""    "," ""코코레지던스(미래빌딩)""                            "," ""N"""
19831117," ""N""          "," ""11000000030989"""," ""N""      "," ""서울특별시 서초구 서초동""       "," ""서울특별시"""," ""서초구""  "," ""서초동""     "," ""N""     "," ""N""           "," ""N""    "," ""목화장여관""                                        "," ""N"""
19831123," ""N""          "," ""11000000031068"""," ""N""      "," ""서울특별시 강남구 논현동""       "," ""서울특별시"""," ""강남구""  "," ""논현동""     "," ""Y""     "," ""N""           "," ""N""    "," ""하이랜드호텔""                                      "," ""N"""
19831118," ""N""          "," ""11000000031291"""," ""N""      "," ""서울특별시 종로구 관훈동""       "," ""서울특별시"""," ""종로구""  "," ""관훈동""     "," ""N""     "," ""N""           "," ""N""    "," ""준오호텔(구.사랑방모텔)""                           "," ""N"""
20100910," ""N""          "," ""11000000031626"""," ""N""      "," ""서울특별시 강남구 역삼동""       "," ""서울특별시"""," ""강남구""  "," ""역삼동""     "," ""Y""     "," ""N""           "," ""N""    "," ""루미에르호텔(구.아드리게 호텔)""                    "," ""N"""
19831209," ""N""          "," ""11000000031736"""," ""N""      "," ""서울특별시 영등포구 양평동4가""  "," ""서울특별시"""," ""영등포구"""," ""양평동4가""  "," ""N""     "," ""N""           "," ""N""    "," ""선유도 모텔(구.석류장여관)""                        "," ""N"""
19831203," ""N""          "," ""11000000031742"""," ""N""      "," ""서울특별시 종로구 창신동""       "," ""서울특별시"""," ""종로구""  "," ""창신동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔큐비(구.동남장여관)""                           "," ""N"""
19960408," ""N""          "," ""11000000031791"""," ""N""      "," ""서울특별시 영등포구 영등포동6가"""," ""서울특별시"""," ""영등포구"""," ""영등포동6가"""," ""N""     "," ""N""           "," ""N""    "," ""영등포동6가107건물""                                "," ""N"""
19831213," ""N""          "," ""11000000031847"""," ""N""      "," ""서울특별시 성동구 송정동""       "," ""서울특별시"""," ""성동구""  "," ""송정동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔쁠랑(구.힐튼장모텔)""                           "," ""N"""
19831214," ""N""          "," ""11000000031858"""," ""N""      "," ""서울특별시 성동구 송정동""       "," ""서울특별시"""," ""성동구""  "," ""송정동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔드가자""                                        "," ""N"""
19840114," ""N""          "," ""11000000032087"""," ""N""      "," ""서울특별시 마포구 서교동""       "," ""서울특별시"""," ""마포구""  "," ""서교동""     "," ""N""     "," ""N""           "," ""N""    "," ""(건물폐쇄)호텔야자홍대점""                          "," ""N"""
19840402," ""N""          "," ""11000000032833"""," ""N""      "," ""서울특별시 영등포구 영등포동5가"""," ""서울특별시"""," ""영등포구"""," ""영등포동5가"""," ""N""     "," ""N""           "," ""N""    "," ""영등포동5가41-14건물(재개발로 인한 공가)""          "," ""N"""
19840501," ""N""          "," ""11000000032999"""," ""N""      "," ""서울특별시 강남구 신사동""       "," ""서울특별시"""," ""강남구""  "," ""신사동""     "," ""Y""     "," ""N""           "," ""N""    "," ""선샤인호텔""                                        "," ""N"""
19840517," ""N""          "," ""11000000033106"""," ""N""      "," ""서울특별시 강남구 대치동""       "," ""서울특별시"""," ""강남구""  "," ""대치동""     "," ""N""     "," ""N""           "," ""N""    "," ""프린스호텔""                                        "," ""N"""
19840726," ""N""          "," ""11000000033539"""," ""N""      "," ""서울특별시 강남구 도곡동""       "," ""서울특별시"""," ""강남구""  "," ""도곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""뉴데이호텔 강남도곡""                               "," ""N"""
19840702," ""N""          "," ""11000000033560"""," ""N""      "," ""서울특별시 서초구 서초동""       "," ""서울특별시"""," ""서초구""  "," ""서초동""     "," ""N""     "," ""N""           "," ""N""    "," ""동산빌딩""                                          "," ""N"""
19840724," ""N""          "," ""11000000033561"""," ""N""      "," ""서울특별시 서초구 반포동""       "," ""서울특별시"""," ""서초구""  "," ""반포동""     "," ""N""     "," ""N""           "," ""N""    "," ""서일빌딩""                                          "," ""N"""
19840702," ""N""          "," ""11000000033666"""," ""N""      "," ""서울특별시 영등포구 신길동""     "," ""서울특별시"""," ""영등포구"""," ""신길동""     "," ""N""     "," ""N""           "," ""N""    "," ""상일여관(구.성원)""                                 "," ""N"""
19840801," ""N""          "," ""11000000033956"""," ""N""      "," ""서울특별시 중구 오장동""         "," ""서울특별시"""," ""중구""    "," ""오장동""     "," ""Y""     "," ""N""           "," ""N""    "," ""태민빌딩(구.성지빌딩)""                             "," ""N"""
19701201," ""N""          "," ""11000000034090"""," ""N""      "," ""서울특별시 종로구 관훈동""       "," ""서울특별시"""," ""종로구""  "," ""관훈동""     "," ""N""     "," ""N""           "," ""N""    "," ""관훈동7건물""                                       "," ""N"""
19840901," ""N""          "," ""11000000034242"""," ""N""      "," ""서울특별시 중구 을지로3가""      "," ""서울특별시"""," ""중구""    "," ""을지로3가""  "," ""N""     "," ""N""           "," ""N""    "," ""꿈에그린(구.정모텔)""                               "," ""N"""
19840920," ""N""          "," ""11000000034341"""," ""N""      "," ""서울특별시 성동구 용답동""       "," ""서울특별시"""," ""성동구""  "," ""용답동""     "," ""N""     "," ""N""           "," ""N""    "," ""유성장여관(구.금호여관)""                           "," ""N"""
19841129," ""N""          "," ""11000000035019"""," ""Y""      "," ""서울특별시 중구 남대문로5가""    "," ""서울특별시"""," ""중구""    "," ""남대문로5가"""," ""Y""     "," ""N""           "," ""N""    "," ""[유예~26.6]힐튼호텔""                               "," ""N"""
19841227," ""N""          "," ""11000000035176"""," ""N""      "," ""서울특별시 마포구 노고산동""     "," ""서울특별시"""," ""마포구""  "," ""노고산동""   "," ""N""     "," ""N""           "," ""N""    "," ""양지빌딩(24게스트하우스신촌)""                      "," ""N"""
19841201," ""N""          "," ""11000000035375"""," ""N""      "," ""서울특별시 중구 오장동""         "," ""서울특별시"""," ""중구""    "," ""오장동""     "," ""N""     "," ""N""           "," ""Y""    "," ""다인빌딩(구","영남빌딩)""                             "," ""Y"""
19841126," ""N""          "," ""11000000035501"""," ""N""      "," ""서울특별시 중구 황학동""         "," ""서울특별시"""," ""중구""    "," ""황학동""     "," ""N""     "," ""N""           "," ""N""    "," ""송림장여관""                                        "," ""N"""
19851224," ""N""          "," ""11000000035828"""," ""N""      "," ""서울특별시 송파구 석촌동""       "," ""서울특별시"""," ""송파구""  "," ""석촌동""     "," ""N""     "," ""N""           "," ""N""    "," ""남경모텔""                                          "," ""N"""
19850306," ""N""          "," ""11000000036061"""," ""N""      "," ""서울특별시 종로구 효제동""       "," ""서울특별시"""," ""종로구""  "," ""효제동""     "," ""N""     "," ""N""           "," ""N""    "," ""이화장여관""                                        "," ""N"""
19710304," ""N""          "," ""11000000036300"""," ""N""      "," ""서울특별시 종로구 명륜4가""      "," ""서울특별시"""," ""종로구""  "," ""명륜4가""    "," ""N""     "," ""N""           "," ""N""    "," ""혜화여관(구.모텔 K)""                               "," ""N"""
19850530," ""N""          "," ""11000000036534"""," ""N""      "," ""서울특별시 영등포구 영등포동5가"""," ""서울특별시"""," ""영등포구"""," ""영등포동5가"""," ""N""     "," ""N""           "," ""N""    "," ""인천여인숙""                                        "," ""N"""
19850719," ""N""          "," ""11000000036986"""," ""N""      "," ""서울특별시 종로구 관훈동""       "," ""서울특별시"""," ""종로구""  "," ""관훈동""     "," ""N""     "," ""N""           "," ""N""    "," ""아미드호텔(센터마크호텔.관훈빌딩(신영자산)""        "," ""N"""
19850701," ""N""          "," ""11000000036993"""," ""N""      "," ""서울특별시 중구 을지로5가""      "," ""서울특별시"""," ""중구""    "," ""을지로5가""  "," ""N""     "," ""N""           "," ""N""    "," ""에이큐브호텔(석광빌딩)""                            "," ""N"""
19850801," ""N""          "," ""11000000037196"""," ""N""      "," ""서울특별시 종로구 낙원동""       "," ""서울특별시"""," ""종로구""  "," ""낙원동""     "," ""N""     "," ""N""           "," ""N""    "," ""세느장여관""                                        "," ""N"""
19810324," ""N""          "," ""11000000037439"""," ""N""      "," ""서울특별시 용산구 한남동""       "," ""서울특별시"""," ""용산구""  "," ""한남동""     "," ""N""     "," ""N""           "," ""N""    "," ""한남빌딩(한남67호텔)""                              "," ""N"""
19850902," ""N""          "," ""11000000037528"""," ""N""      "," ""서울특별시 용산구 갈월동""       "," ""서울특별시"""," ""용산구""  "," ""갈월동""     "," ""N""     "," ""N""           "," ""N""    "," ""(폐업)가야라트리호텔(가야관광호텔)""                "," ""N"""
19850924," ""N""          "," ""11000000037589"""," ""N""      "," ""서울특별시 종로구 창신동""       "," ""서울특별시"""," ""종로구""  "," ""창신동""     "," ""N""     "," ""N""           "," ""N""    "," ""호텔가온(HOTEL GAON)""                              "," ""N"""
19851028," ""N""          "," ""11000000037765"""," ""N""      "," ""서울특별시 영등포구 영등포동3가"""," ""서울특별시"""," ""영등포구"""," ""영등포동3가"""," ""N""     "," ""N""           "," ""N""    "," ""라움모텔(구.옥수장)""                               "," ""N"""
19851001," ""N""          "," ""11000000037812"""," ""Y""      "," ""서울특별시 중구 남대문로5가""    "," ""서울특별시"""," ""중구""    "," ""남대문로5가"""," ""Y""     "," ""N""           "," ""N""    "," ""남풍산업(호텔마누)""                                "," ""N"""
19801226," ""N""          "," ""11000000037822"""," ""N""      "," ""서울특별시 용산구 이태원동""     "," ""서울특별시"""," ""용산구""  "," ""이태원동""   "," ""N""     "," ""N""           "," ""N""    "," ""성지모텔""                                          "," ""N"""
