X좌표,Y좌표,대지위치,시군구코드,법정동코드,대지구분코드,번,지,사업장명,관리건축물대장PK,도로명대지위치,연면적(㎡),구조코드,기타구조,주용도코드,기타용도,지상층수,지하층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,소방청_매칭상태,소방청_스프링클러(AV)설치여부,소방청_간이스프링클러(AV)설치여부,소방청_대상물명,소방청_지번주소_매칭,소방청_도로명주소_매칭,소방청_매칭방식,소방청_매칭점수,용적률,건폐률,고유단속지점수_50m,로그_주변대비_상대위험도_고유단속지점_50m,원본행번호,필지키,주변건물수_50m,주변_사용승인일유효건물수_50m,주변_사용승인일유효률_50m,주변_노후건물수_30년이상_50m,주변_노후건물비율_30년이상_50m,주변_초노후건물수_50년이상_50m,주변_초노후건물비율_50년이상_50m,주변_평균건물연한_50m,주변_중위건물연한_50m,주변_최대건물연한_50m,주변_평균사용승인연도_50m,주변_연면적합계_m2_50m,주변_노후연면적비율_30년이상_50m,주변_초노후연면적비율_50년이상_50m,최근접_노후건물거리_30년이상_m_50m,최근접_초노후건물거리_50년이상_m_50m,주변건물수_100m,주변_사용승인일유효건물수_100m,주변_사용승인일유효률_100m,주변_노후건물수_30년이상_100m,주변_노후건물비율_30년이상_100m,주변_초노후건물수_50년이상_100m,주변_초노후건물비율_50년이상_100m,주변_평균건물연한_100m,주변_중위건물연한_100m,주변_최대건물연한_100m,주변_평균사용승인연도_100m,주변_연면적합계_m2_100m,주변_노후연면적비율_30년이상_100m,주변_초노후연면적비율_50년이상_100m,최근접_노후건물거리_30년이상_m_100m,최근접_초노후건물거리_50년이상_m_100m
203476.869794325,451406.185275067,서울특별시 성동구 마장동 797-84번지,11200,10500,0,797,84,태양장,100517352,서울특별시 성동구 마조로19길 11 (마장동),1765.71,21.0,"기존-R.C조,증축-경량철골조",03000,근린생활시설,4,1,19830309.0,,0,0,0.0,이름+주소일치,N,N,태양장,서울특별시 성동구 마장동 797-84번지,서울특별시 성동구 마조로19길 11 (마장동),hospitality_exact_name_gu_dong,100.0,175.82,56.57,46,0.4940185054496094,1019,1120010500107970084,13,13,1.0,0,0.0,0,0.0,24.747433264887068,23.457905544147845,28.520191649555098,2001.076923076923,9387.890000000001,0.0,0.0,,,51,44,0.8627450980392157,5,0.11363636363636363,0,0.0,24.997635492502024,23.408624229979466,45.497604380561256,2000.7727272727273,33233.350000000006,0.0654035780323079,0.0,62.666609500964896,
204670.598687993,448348.966392057,서울특별시 성동구 성수동2가 532-35번지,11200,11500,0,532,35,유성장,1005122491,서울특별시 성동구 성덕정길 90-13 (성수동2가),270.64,11.0,연와조,01000,주택,2,1,19691125.0,,0,0,0.0,불일치,,,,,,,,250.0,50.0,0,0.0,1023,1120011500105320035,1,1,1.0,1,1.0,0,0.0,49.48665297741273,49.48665297741273,49.48665297741273,1976.0,115.9,1.0,0.0,37.8843961142316,,1,1,1.0,1,1.0,0,0.0,49.48665297741273,49.48665297741273,49.48665297741273,1976.0,115.9,1.0,0.0,37.8843961142316,
203030.783879249,451227.79793427,서울특별시 성동구 도선동 97번지,11200,10400,0,97,0,스테이 여유,100515117,서울특별시 성동구 왕십리로22길 16 (도선동),608.58,21.0,철근콘크리트,15000,숙박시설(여관),6,1,19960229.0,19950822.0,1,0,1.0,이름+주소일치,N,N,스테이여유,서울특별시 성동구 도선동 97번지,서울특별시 성동구 왕십리로22길 16 (도선동),exact_name_gu_dong,100.0,333.71,59.4,174,0.954099015414094,1024,1120010400100970000,36,20,0.5555555555555556,19,0.95,11,0.55,52.062970568104035,53.79192334017796,89.25119780971937,1973.55,5177.77,0.9546600177296404,0.7312047464448981,4.236112881413384,4.236112881413384,127,73,0.5748031496062992,65,0.8904109589041096,24,0.3287671232876712,44.54126935013549,37.97672826830938,89.25119780971937,1981.150684931507,42355.03999999999,0.38286754067520656,0.14299195562086592,4.236112881413384,4.236112881413384
203017.01762417,451161.523245968,서울특별시 성동구 도선동 84번지,11200,10400,0,84,0,더 스테이 모텔,100515107,서울특별시 성동구 왕십리로20길 9 (도선동),580.5,21.0,철근콘크리트,15000,숙박시설(여관),4,1,19880824.0,19880115.0,0,0,0.0,주소만일치,N,N,더스테이모텔(구.핑크장모텔,서울특별시 성동구 도선동 84번지,서울특별시 성동구 왕십리로20길 9 (도선동),hospitality_fuzzy_name_address,14.45,266.83,68.07,13,0.1126731625041128,1025,1120010400100840000,14,3,0.21428571428571427,3,1.0,3,1.0,58.63655030800822,56.31485284052019,66.74880219028063,1967.0,468.54,1.0,1.0,43.90770387665762,43.90770387665762,120,76,0.6333333333333333,71,0.9342105263157895,33,0.4342105263157895,47.53096293094132,42.68583162217659,89.25119780971937,1978.1315789473683,34163.02,0.6636319037368479,0.20299025086189693,43.90770387665762,43.90770387665762
202979.146844589,451201.205510772,서울특별시 성동구 도선동 138번지,11200,10400,0,138,0,파라다이스,100515157,서울특별시 성동구 왕십리로22길 11-11 (도선동),1294.03,21.0,철근콘크리트,15000,숙박시설(여관),6,1,19980608.0,19970627.0,1,0,1.0,주소만일치,N,N,파라다이스모텔(구.빅토리아),서울특별시 성동구 도선동 138번지,서울특별시 성동구 왕십리로22길 11-11 (도선동),hospitality_fuzzy_name_address,14.56,294.04,49.86,89,0.5969191484653915,1026,1120010400101380000,38,22,0.5789473684210527,20,0.9090909090909091,12,0.5454545454545454,50.66965341297991,53.97672826830938,77.07049965776865,1974.9545454545455,4433.88,0.7917940945627757,0.3702378052631104,23.386464583617162,23.386464583617162,161,109,0.6770186335403726,96,0.8807339449541285,32,0.29357798165137616,43.03514621755866,37.54688569472964,89.25119780971937,1982.6422018348624,25394.28,0.8101182628528946,0.24300078600377722,23.386464583617162,23.386464583617162
205789.178044843,449595.308132529,서울특별시 성동구 송정동 66-80번지,11200,11800,0,66,80,성수스테이,1005123204,서울특별시 성동구 송정4길 19 (송정동),138.78,11.0,연와조,15000,여관,2,0,19711108.0,,0,0,0.0,불일치,,,,,,,,200.0,60.0,35,1.6817585740137264,1028,1120011800100660080,7,7,1.0,5,0.7142857142857143,1,0.14285714285714285,37.88246797692383,37.1170431211499,53.790554414784395,1988.142857142857,73700.6,0.4295540334814099,0.01862128666523746,1.2123727812340324,36.65801787124643,26,21,0.8076923076923077,16,0.7619047619047619,6,0.2857142857142857,41.09474919331181,43.58384668035592,53.790554414784395,1984.8095238095239,97061.58,0.5537903875045099,0.03141995009765965,1.2123727812340324,36.65801787124643
203014.999035171,451269.829436121,서울특별시 성동구 도선동 110번지,11200,10400,0,110,0,부르네 모텔,100515128,서울특별시 성동구 왕십리로22길 17-1 (도선동),554.4,21.0,철근콘크리트,15000,근린생활시설 숙박시설(여관),5,1,19920104.0,19900425.0,0,0,0.0,이름+주소일치,N,N,부르네 모텔,서울특별시 성동구 도선동 110번지,서울특별시 성동구 왕십리로22길 17-1 (도선동),hospitality_exact_name_gu_dong,100.0,290.01,58.0,914,2.239146883722483,1029,1120010400101100000,57,36,0.631578947368421,31,0.8611111111111112,15,0.4166666666666667,46.91527872842042,39.42778918548939,89.25119780971937,1978.8055555555557,29296.989999999998,0.29248465456690265,0.15185655591239922,8.61035525708511,14.116254101087431,133,89,0.6691729323308271,78,0.8764044943820225,27,0.30337078651685395,43.27526936298825,37.67008898015058,89.25119780971937,1982.426966292135,56462.45,0.41083941628462806,0.12760834855731554,8.61035525708511,14.116254101087431
194308.457505554,450111.697147108,서울특별시 마포구 노고산동 106-48번지,11440,11000,0,106,48,지 하우스 글로벌(G House Global),1015114979,서울특별시 마포구 서강로20길 26 (노고산동),657.67,21.0,"철근콘크리트조, 경량철골조",15000,숙박시설,5,1,19881125.0,19880614.0,0,0,0.0,이름+주소일치,N,N,G HOUSE Global(구.시크릿모텔),서울특별시 마포구 노고산동 106-48번지,서울특별시 마포구 서강로20길 26 (노고산동),hospitality_exact_name_gu_dong,100.0,800.0,60.0,48,1.0459685551826878,1030,1144011000101060048,7,2,0.2857142857142857,0,0.0,0,0.0,29.018480492813143,29.018480492813143,29.018480492813143,1997.0,6778.89,0.0,0.0,,,42,30,0.7142857142857143,13,0.43333333333333335,6,0.2,33.53839835728953,29.563312799452433,56.61875427789185,1992.2666666666667,42804.41759999999,0.09184963189406882,0.03765545918793205,50.81464831490521,50.81464831490521
195305.983896055,448543.222514718,서울특별시 마포구 도화동 202-3번지,11440,10400,0,202,3,가나모텔,101519188,서울특별시 마포구 삼개로 13 (도화동),187.63,11.0,연와조,01000,"주택, 영업",2,1,19710620.0,,0,0,0.0,이름+주소일치,N,N,가나모텔(유진여관),서울특별시 마포구 도화동 202-3번지,서울특별시 마포구 삼개로 13 (도화동),hospitality_exact_name_gu_dong,100.0,200.0,60.0,81,0.5556761899313425,1034,1144010400102020003,13,13,1.0,6,0.46153846153846156,2,0.15384615384615385,29.44368978044542,29.377138945927445,60.427104722792606,1996.3076923076924,40583.128,0.5567067181218758,0.0109478993339301,14.987065435323506,16.486077191362156,45,32,0.7111111111111111,18,0.5625,10,0.3125,34.931724845995895,34.72142368240931,60.427104722792606,1990.78125,69169.358,0.6876069313813785,0.02128023220918141,14.987065435323506,16.486077191362156
194244.204955715,450182.555163206,서울특별시 마포구 노고산동 106-105번지,11440,11000,0,106,105,신촌 시스터즈,1015115000,서울특별시 마포구 백범로2길 24 (노고산동),289.44,21.0,철근콘크리트조,15000,"숙박시설, 근린생활시설",3,1,19760818.0,,0,0,0.0,불일치,,,,,,,,800.0,60.0,24,0.653926467406664,1035,1144011000101060105,8,4,0.5,3,0.75,3,0.75,48.35249828884326,53.95345653661876,56.48459958932238,1977.25,12595.47,0.026170520036171735,0.026170520036171735,35.880180793310146,35.880180793310146,24,8,0.3333333333333333,5,0.625,5,0.625,45.40451745379877,53.95345653661876,56.48459958932238,1980.25,32745.97,0.012186232382183212,0.012186232382183212,35.880180793310146,35.880180793310146
192058.07924221,449543.467119037,서울특별시 마포구 합정동 380-36번지,11440,12200,0,380,36,준희빈,1015123253,서울특별시 마포구 양화로 16 (합정동),702.64,21.0,철근콘크리트조,15000,"숙박시설, 근린생활시설",3,1,19821208.0,,0,0,0.0,주소만일치,N,N,"준희빈모텔(휴업중,261.1. 자체점검 연기)",서울특별시 마포구 합정동 380-11번지,서울특별시 마포구 양화로 16 (합정동),fuzzy_name_address,14.5,800.0,60.0,28,1.0986122886681098,1036,1144012200103800036,3,1,0.3333333333333333,1,1.0,0,0.0,35.441478439425055,35.441478439425055,35.441478439425055,1990.0,3201.1,1.0,0.0,48.97940426514569,,10,1,0.1,1,1.0,0,0.0,35.441478439425055,35.441478439425055,35.441478439425055,1990.0,3201.1,1.0,0.0,48.97940426514569,
194145.910119791,450308.589069852,서울특별시 마포구 노고산동 54-90번지,11440,11000,0,54,90,아더포레,1015114853,서울특별시 마포구 신촌로16길 16 (노고산동),741.05,21.0,철근콘크리트조,04000,"근린생활시설, 주택",4,1,19670807.0,,0,0,0.0,불일치,,,,,,,,400.0,60.0,1259,3.900417459307838,1037,1144011000100540090,10,5,0.5,1,0.2,1,0.2,24.74907597535934,20.473648186173854,53.79603011635866,2001.0,7744.949999999999,0.017639881471152172,0.017639881471152172,30.437471542876054,30.437471542876054,29,10,0.3448275862068966,6,0.6,2,0.2,35.07871321013005,37.12936344969199,60.09856262833676,1990.7,11468.210000000001,0.33657214159838367,0.024424038276243634,30.437471542876054,30.437471542876054
194318.769055642,450204.898135447,서울특별시 마포구 노고산동 107-21번지,11440,11000,0,107,21,어반슬로우(URBANSLOW),1015115006,서울특별시 마포구 서강로20길 9 (노고산동),772.51,21.0,철근콘크리트조,15000,"숙박시설, 제2종근린생활시설",5,2,20011123.0,20010210.0,1,0,0.0,이름+주소일치,N,N,어반슬로우,서울특별시 마포구 노고산동 107-21번지,서울특별시 마포구 서강로20길 9 (노고산동),hospitality_exact_name_gu_dong,100.0,293.86,59.83,46,1.0185695809945732,1038,1144011000101070021,7,3,0.42857142857142855,1,0.3333333333333333,1,0.3333333333333333,37.827971708875204,29.018480492813143,55.44695414099932,1988.0,20081.08,0.0,0.0,41.615903472827604,41.615903472827604,38,17,0.4473684210526316,7,0.4117647058823529,6,0.35294117647058826,36.90880541128155,29.018480492813143,58.38466803559206,1988.9411764705883,41738.58,0.008184514183280792,0.006580003440462038,41.615903472827604,41.615903472827604
193011.982270224,450260.49121473,서울특별시 마포구 서교동 354-2번지,11440,12000,0,354,2,니도나도(Nido Nado),1015119433,서울특별시 마포구 홍익로 29 (서교동),2216.44,21.0,"철근콘크리트조, 경량철골구조",03000,"숙박시설, 근린생활시설, 위락시설",5,1,19770924.0,,1,0,0.0,불일치,,,,,,,,184.06,54.85,631,1.4319531244407595,1040,1144012000103540002,42,35,0.8333333333333334,19,0.5428571428571428,3,0.08571428571428572,30.89594211401193,30.50513347022587,56.23271731690623,1994.8857142857144,15121.214999999998,0.42979681196253083,0.0432749617011596,5.8259352738746895,26.005034981619506,135,112,0.8296296296296296,54,0.48214285714285715,13,0.11607142857142858,29.482032854209447,29.42505133470226,67.50718685831622,1996.2589285714287,69389.935,0.2997718617260558,0.033241420387553317,5.8259352738746895,26.005034981619506
194288.312492637,450058.18749814,서울특별시 마포구 노고산동 106-76번지,11440,11000,0,106,76,성도장여관,1015114994,서울특별시 마포구 서강로18길 29 (노고산동),312.54,21.0,철근콘크리트조,15000,일반숙박시설,5,1,19951103.0,19941208.0,0,0,0.0,불일치,,,,,,,,385.62,78.61,26,0.6931471805599453,1041,1144011000101060076,5,5,1.0,2,0.4,0,0.0,27.112388774811773,18.70773442847365,48.68993839835729,1998.6,7893.266,0.07743309296810726,0.0,32.95907279760632,,41,28,0.6829268292682927,9,0.32142857142857145,2,0.07142857142857142,27.805514813728365,25.21971252566735,56.48459958932238,1998.0357142857142,29428.3405,0.07719871258115966,0.0059147066073943246,32.95907279760632,96.2444385060702
194203.765090868,450307.60481142,서울특별시 마포구 노고산동 57-20번지,11440,11000,0,57,20,24게스트하우스신촌,1015114933,서울특별시 마포구 신촌로18길 9 (노고산동),929.09,21.0,철근콘크리트조,04000,일반음식점및숙박시설,5,1,19841227.0,19840316.0,0,0,0.0,이름+주소일치,N,N,양지빌딩(24게스트하우스신촌),서울특별시 마포구 노고산동 57-20번지,서울특별시 마포구 신촌로18길 9 (노고산동),hospitality_exact_name_gu_dong,100.0,800.0,60.0,369,2.72078922687964,1042,1144011000100570020,12,1,0.08333333333333333,1,1.0,0,0.0,38.56810403832991,38.56810403832991,38.56810403832991,1987.0,179.74,1.0,0.0,35.97869855467065,,42,18,0.42857142857142855,12,0.6666666666666666,3,0.16666666666666666,34.30177199787057,35.54140999315537,55.846680355920604,1991.5,24570.32,0.1463932907670718,0.010675888633115076,35.97869855467065,88.29705015799414
194307.438476274,450127.253429119,서울특별시 마포구 노고산동 106-46번지,11440,11000,0,106,46,와이(Y)호텔,10151100198792,서울특별시 마포구 서강로20길 24 (노고산동),1479.2,21.0,철근콘크리트구조,15000,숙박시설,10,2,20110525.0,20100526.0,1,0,1.0,주소만일치,N,N,Y호텔,서울특별시 마포구 노고산동 106-46번지,서울특별시 마포구 서강로20길 24 (노고산동),exact_name_gu_dong,100.0,552.56,59.55,56,1.148622709242771,1043,1144011000101060046,9,4,0.4444444444444444,2,0.5,2,0.5,42.23271731690623,42.23271731690623,55.44695414099932,1983.5,6778.89,0.0,0.0,36.38419975334219,36.38419975334219,36,22,0.6111111111111112,9,0.4090909090909091,5,0.22727272727272727,33.48603073859748,29.267624914442166,56.61875427789185,1992.3636363636363,33562.14,0.09092090075305091,0.04727827248202886,36.38419975334219,36.38419975334219
194322.634356244,450160.920132894,서울특별시 마포구 노고산동 107-35번지,11440,11000,0,107,35,도로시모텔,1015115009,서울특별시 마포구 서강로20길 17 (노고산동),453.54,21.0,철근콘크리트조,15000,숙박시설(여관),4,1,19780821.0,,0,0,0.0,불일치,,,,,,,,800.0,60.0,67,1.274502955131774,1044,1144011000101070035,8,6,0.75,2,0.3333333333333333,2,0.3333333333333333,37.827971708875204,29.018480492813143,55.44695414099932,1988.0,26859.97,0.0,0.0,25.62175040754921,25.62175040754921,32,17,0.53125,8,0.47058823529411764,5,0.29411764705882354,35.70399001489712,29.61259411362081,56.61875427789185,1990.1176470588234,43181.84,0.06048630628060314,0.03674600248623033,25.62175040754921,25.62175040754921
196132.264207886,449580.978639028,서울특별시 마포구 공덕동 105-228번지,11440,10200,0,105,228,쉼’스테이,101516267,서울특별시 마포구 마포대로14길 21 (공덕동),657.63,21.0,철근콘크리트조,04000,제2종근린생활시설,3,0,19680817.0,,0,0,0.0,이름+주소일치,N,N,공덕동105-228건물(쉼스테이),서울특별시 마포구 공덕동 105-228번지,서울특별시 마포구 마포대로14길 21 (공덕동),hospitality_exact_name_gu_dong,100.0,200.0,60.0,34,0.4883527679139321,1045,1144010200101050228,14,10,0.7142857142857143,4,0.4,0,0.0,25.572347707049964,24.736481861738536,46.82546201232033,2000.2,19903.0,0.1768075164548058,0.0,20.66457528683139,,49,42,0.8571428571428571,25,0.5952380952380952,11,0.2619047619047619,37.31957889247417,32.525667351129364,77.94113620807666,1988.404761904762,71647.73000000001,0.19384131220905393,0.06395890002376907,20.66457528683139,51.47507117297196
192597.95055552,450723.079731671,서울특별시 마포구 성산동 632-6번지,11440,12500,0,632,6,성산장,1015131765,서울특별시 마포구 월드컵북로9길 7 (성산동),247.65,21.0,철근콘크리트조,03000,영업용,3,0,19700128.0,19850327.0,0,0,0.0,불일치,,,,,,,,124.21,59.97,379,0.9131361551256396,1046,1144012500106320006,23,22,0.9565217391304348,13,0.5909090909090909,10,0.45454545454545453,37.594549187978345,35.03764544832307,56.53661875427789,1988.0454545454545,11373.36,0.3221501825318112,0.18762001730359365,9.71507343869574,9.71507343869574,80,77,0.9625,41,0.5324675324675324,25,0.3246753246753247,33.93928726988275,31.003422313483917,56.53661875427789,1991.7272727272727,43512.695,0.39045501548456146,0.13652038790058854,9.71507343869574,9.71507343869574
194359.499233474,449920.023766153,서울특별시 마포구 신수동 81-15번지,11440,11100,0,81,15,일육육삼,1015115490,서울특별시 마포구 서강로16길 63 (신수동),143.58,21.0,"철근콘크리트조, 조적조",15000,"숙박시설, 주택",2,1,19730310.0,,0,0,0.0,불일치,,,,,,,,400.0,60.0,206,0.9221558513265532,1047,1144011100100810015,8,3,0.375,1,0.3333333333333333,0,0.0,24.02099018936801,18.915811088295687,34.4394250513347,2001.6666666666667,4311.1929,0.08512957051863766,0.0,33.09692763635868,,73,48,0.6575342465753424,22,0.4583333333333333,3,0.0625,29.02538215833904,26.696783025325118,58.83367556468173,1996.6666666666667,26753.770500000002,0.22216831081809574,0.014948920938078614,33.09692763635868,72.05138106934685
195214.894094329,450440.807878244,서울특별시 마포구 염리동 9-130번지,11440,10900,0,9,130,국제여인숙,1015112395,서울특별시 마포구 숭문길 220 (염리동),329.34,21.0,"연와조, 철근조",03000,"주택, 근린생활시설",3,0,19660409.0,,0,0,0.0,이름+주소일치,N,N,국제여인숙,서울특별시 마포구 염리동 9-130번지,서울특별시 마포구 숭문길 220 (염리동),hospitality_exact_name_gu_dong,100.0,200.0,60.0,437,2.456038665787148,1048,1144010900100090130,48,28,0.5833333333333334,27,0.9642857142857143,10,0.35714285714285715,47.84276914051041,41.096509240246405,72.85147159479808,1977.9285714285713,6304.52,0.9425777061536802,0.042663041754170024,7.050147577947776,13.866095952292964,161,86,0.5341614906832298,69,0.8023255813953488,17,0.19767441860465115,38.897569361539574,36.77618069815195,72.85147159479808,1986.8372093023256,21289.879999999997,0.7050819450367969,0.03000110850789202,7.050147577947776,13.866095952292964
194257.425691293,450135.075629951,서울특별시 마포구 노고산동 106-41번지,11440,11000,0,106,41,호텔서강스테이,1015114976,서울특별시 마포구 서강로18길 13 (노고산동),688.6,21.0,철근콘크리트조,15000,"일반숙박시설, 근린생활시설",6,1,19921016.0,19900228.0,0,0,0.0,이름+주소일치,N,N,호텔서강스테이(큐모텔),서울특별시 마포구 노고산동 106-41번지,서울특별시 마포구 서강로18길 13 (노고산동),hospitality_exact_name_gu_dong,100.0,328.35,59.45,4,0.1431008436406733,1049,1144011000101060041,3,3,1.0,3,1.0,3,1.0,55.792835957107,55.44695414099932,56.48459958932238,1969.6666666666667,149.0,1.0,1.0,22.101436869004406,22.101436869004406,27,13,0.48148148148148145,7,0.5384615384615384,5,0.38461538461538464,40.01600589690938,45.20191649555099,56.48459958932238,1985.7692307692307,42900.16,0.056422167190052434,0.009301830109724532,22.101436869004406,22.101436869004406
194236.165651494,450181.510179824,서울특별시 마포구 노고산동 106-91번지,11440,11000,0,106,91,위드,1015114999,서울특별시 마포구 서강로 134 (노고산동),1052.72,21.0,철근콘크리트조,15000,"숙박시설, 제2종근린생활시설",10,0,20001215.0,19990906.0,0,0,0.0,주소만일치,N,N,위드호텔(구.힐튼모텔/명보모텔),서울특별시 마포구 노고산동 106-91번지,서울특별시 마포구 서강로 134 (노고산동),hospitality_fuzzy_name_address,14.45,558.18,58.57,16,0.4795730802618863,1050,1144011000101060091,8,4,0.5,3,0.75,3,0.75,48.57631759069131,54.40109514031485,56.48459958932238,1977.0,12664.89,0.03150836683145294,0.03150836683145294,30.02400630165709,30.02400630165709,25,8,0.32,5,0.625,5,0.625,45.40451745379877,53.95345653661876,56.48459958932238,1980.25,32745.97,0.012186232382183212,0.012186232382183212,30.02400630165709,30.02400630165709
195564.375757848,449186.933273231,서울특별시 마포구 공덕동 467번지,11440,10200,0,467,0,(주)호텔롯데롯데시티호텔마포,10151100188281,서울특별시 마포구 마포대로 109 (공덕동),153615.331,42.0,철골철근콘크리트구조,02000,"업무시설,공동주택,숙박시설,판매시설,근린생활시설",40,8,20090220.0,19861223.0,15,3,0.0,불일치,,,,,,,,1030.53,40.22,54,0.6931471805599453,1052,1144010200104670000,2,2,1.0,0,0.0,0,0.0,12.695414099931554,12.695414099931554,14.715947980835045,2013.0,61428.07,0.0,0.0,,,39,34,0.8717948717948718,19,0.5588235294117647,17,0.5,40.156138019889674,49.67282683093771,68.11225188227242,1985.6176470588234,228544.30000000002,0.1261457406725961,0.014658164740927687,58.98439465320612,70.20524986379166
195206.306035862,448350.940035676,서울특별시 마포구 도화동 78-2번지,11440,10400,0,78,2,마포레지던스,101518957,서울특별시 마포구 마포대로4라길 21 (도화동),567.23,21.0,철근콘크리트,01000,"단독주택, 제2종근린생활시설",3,1,19700301.0,,0,0,0.0,불일치,,,,,,,,139.52,63.24,132,0.7934490512615113,1053,1144010400100780002,15,7,0.4666666666666667,4,0.5714285714285714,3,0.42857142857142855,42.48088393468271,36.049281314168375,85.70841889117042,1983.2857142857142,2325.2200000000003,0.8160819191302328,0.1515598524010631,25.55077800654383,25.55077800654383,36,23,0.6388888888888888,12,0.5217391304347826,6,0.2608695652173913,38.29741392137606,32.030116358658454,88.97741273100615,1987.4782608695652,29491.848,0.253651720977268,0.019652210332835027,25.55077800654383,25.55077800654383
193005.883365365,450387.023230304,서울특별시 마포구 동교동 160-5번지,11440,12100,0,160,5,(주)호텔롯데 L7 홍대,10151100252663,서울특별시 마포구 양화로 141 (동교동),27852.23,21.0,"철근콘크리트구조,철골철근콘크리트구조",15000,"숙박시설(관광호텔),판매시설(상점),근린생활시설",20,5,20171204.0,20150615.0,8,1,0.0,주소만일치,Y,N,롯데호텔 L7홍대,서울특별시 마포구 동교동 160-5번지,서울특별시 마포구 양화로 141 (동교동),exact_name_gu_dong,100.0,822.22,58.89,1338,1.551102335421137,1054,1144012100101600005,37,32,0.8648648648648649,13,0.40625,6,0.1875,30.413843258042434,28.642026009582477,59.318275154004105,1995.28125,18184.96,0.1982654897233758,0.07283436422186247,6.238139174699302,6.238139174699302,117,98,0.8376068376068376,58,0.5918367346938775,24,0.24489795918367346,34.5976895891827,31.950718685831625,65.60985626283367,1991.142857142857,79374.3357,0.45809164485391723,0.07872380845639003,6.238139174699302,6.238139174699302
194260.752177965,450168.999220511,서울특별시 마포구 노고산동 106-25번지,11440,11000,0,106,25,피터캣,1015114971,서울특별시 마포구 백범로2길 21 (노고산동),950.86,21.0,철근콘크리트 라멘조,15000,숙박시설(여관),6,1,19950713.0,19940720.0,1,0,0.0,주소만일치,N,N,피터캣호텔(구:노고산모텔),서울특별시 마포구 노고산동 106-25번지,서울특별시 마포구 백범로2길 21 (노고산동),exact_name_gu_dong,100.0,313.15,59.36,34,0.8362480242006186,1056,1144011000101060025,6,3,0.5,3,1.0,3,1.0,55.792835957107,55.44695414099932,56.48459958932238,1969.6666666666667,149.0,1.0,1.0,29.141108407184493,29.141108407184493,24,10,0.4166666666666667,5,0.5,5,0.5,42.12731006160165,40.73921971252567,56.48459958932238,1983.6,39524.86,0.010096177443765772,0.010096177443765772,29.141108407184493,29.141108407184493
194301.519288801,450183.225570249,서울특별시 마포구 노고산동 106-10번지,11440,11000,0,106,10,넘버25신촌점,1015114964,서울특별시 마포구 서강로20길 12 (노고산동),793.36,21.0,철근콘크리트조,15000,일반음식점및여관,5,1,19881125.0,19880602.0,0,0,0.0,이름+주소일치,N,N,"넘버25신촌점(구,그랑프리여관)",서울특별시 마포구 노고산동 106-10번지,서울특별시 마포구 서강로20길 12 (노고산동),hospitality_exact_name_gu_dong,100.0,800.0,60.0,51,1.0857088838322018,1057,1144011000101060010,8,4,0.5,2,0.5,2,0.5,42.23271731690623,42.23271731690623,55.44695414099932,1983.5,20081.08,0.0,0.0,14.536838666209494,14.536838666209494,29,9,0.3103448275862069,4,0.4444444444444444,4,0.4444444444444444,40.54787436306944,29.018480492813143,56.48459958932238,1985.2222222222222,39455.439999999995,0.008354487999626922,0.008354487999626922,14.536838666209494,14.536838666209494
195933.125156914,449431.945466531,서울특별시 마포구 공덕동 242-46번지,11440,10200,0,242,46,록수,101517071,서울특별시 마포구 마포대로12길 37 (공덕동),176.04,11.0,연와조,03000,영업,3,1,19710620.0,,0,0,0.0,주소만일치,N,N,록수여관(생태탕 음식점 건물),서울특별시 마포구 공덕동 242-46번지,서울특별시 마포구 마포대로12길 37 (공덕동),hospitality_fuzzy_name_address,14.45,200.0,60.0,153,1.3437347467010947,1058,1144010200102420046,9,4,0.4444444444444444,0,0.0,0,0.0,16.767967145790557,14.910335386721425,22.340862422997947,2009.0,29435.558,0.0,0.0,,,43,23,0.5348837209302325,12,0.5217391304347826,4,0.17391304347826086,31.820730291938215,31.38672142368241,59.1895961670089,1993.9565217391305,115561.93,0.26820398378600985,0.031867155558928446,54.76737929733711,58.57936303759254
194192.994417283,450148.819408241,서울특별시 마포구 노고산동 109-154번지,11440,11000,0,109,154,에스호텔,1015115094,서울특별시 마포구 서강로 128 (노고산동),1709.15,21.0,철근콘크리트조,15000,"근린생활시설, 숙박시설",10,1,19990414.0,19980515.0,1,0,0.0,이름+주소일치,N,N,에스호텔(구.갤러리모텔),서울특별시 마포구 노고산동 109-154번지,서울특별시 마포구 서강로 128 (노고산동),hospitality_exact_name_gu_dong,100.0,568.18,65.21,4,0.1431008436406733,1059,1144011000101090154,4,3,0.75,3,1.0,3,1.0,55.09559662331736,56.342231348391515,56.48459958932238,1970.3333333333333,399.05,1.0,1.0,11.543832322982917,11.543832322982917,20,7,0.35,5,0.7142857142857143,4,0.5714285714285714,46.1222254815684,52.459958932238195,56.48459958932238,1979.5714285714287,16684.36,0.10844407576916344,0.023917609066215307,11.543832322982917,11.543832322982917
