OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3000000,3000000-201-2020-00027,2018-06-11,,01,영업/정상,01,영업,,,,,03 7386100,4543.43,110-290,서울특별시 종로구 인사동 34-2,서울특별시 종로구 인사동길 20-9 (인사동),03163,도미인 익스프레스 서울 인사동,2025-11-18 10:38:14,U,2025-11-20 02:40:00.0,관광호텔,198797.815432789,452231.193562946,관광호텔,0,0,0,0,0,0,0,127,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2020-00028,2018-06-18,,03,폐업,02,폐업,2020-10-08,,,,,278.43,110-340,서울특별시 종로구 익선동 24,서울특별시 종로구 삼일대로32길 46 (익선동),03132,JONGRO ALICE,2020-10-19 11:12:17,U,2020-10-21 02:40:00.0,관광호텔,199003.460155451,452574.992954032,관광호텔,0,0,0,0,0,0,0,8,,,,,,,,,0,0,,,N
3000000,3000000-201-2020-00029,2020-10-23,,01,영업/정상,01,영업,,,,,,2908.49,110-826,서울특별시 종로구 숭인동 217-19,서울특별시 종로구 난계로29길 73 (숭인동),03115,호텔 DM,2020-10-29 09:54:38,I,2020-11-17 00:23:09.0,관광호텔,201643.277882724,452339.843125652,관광호텔,0,0,0,0,0,0,0,100,,,,,,,,,0,0,,,N
3000000,3000000-201-2021-00001,2021-01-19,,01,영업/정상,01,영업,,,,,,259.27,110-826,서울특별시 종로구 숭인동 217-26 케이디오피스텔,"서울특별시 종로구 종로62길 17, 케이디오피스텔 7층 (숭인동)",03115,케이디호스텔7,2023-10-30 11:15:42,U,2023-11-01 02:40:00.0,관광호텔,201649.840328936,452323.368074798,관광호텔,9,2,7,7,0,0,0,3,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2021-00002,2021-01-19,,01,영업/정상,01,영업,,,,,,259.27,110-826,서울특별시 종로구 숭인동 217-26 케이디오피스텔,"서울특별시 종로구 종로62길 17, 케이디오피스텔 8층 (숭인동)",03115,KD-ONE8,2021-09-07 13:04:58,U,2021-09-09 02:40:00.0,관광호텔,201649.840328936,452323.368074798,관광호텔,7,2,8,8,0,0,0,3,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2021-00003,2021-01-19,,01,영업/정상,01,영업,,,,,,259.27,110-826,서울특별시 종로구 숭인동 217-26 케이디오피스텔,"서울특별시 종로구 종로62길 17, 케이디오피스텔 9층 (숭인동)",03115,KD-ONE9,2023-07-20 16:59:15,U,2023-07-22 02:40:00.0,관광호텔,201649.840328936,452323.368074798,관광호텔,9,2,9,9,0,0,0,3,,,,,,,임대,,0,0,,,N
3000000,3000000-201-2022-00001,2022-01-07,,01,영업/정상,01,영업,,,,,,1299.31,110-340,서울특별시 종로구 익선동 30-1,서울특별시 종로구 돈화문로11나길 63 (익선동),03132,더 가든 호텔(The garden hotel),2025-01-13 16:29:57,U,2025-01-15 02:40:00.0,숙박업 기타,198995.160911349,452541.684613522,숙박업 기타,6,0,0,0,0,0,0,60,,,,,,,,,0,0,,,N
3000000,3000000-201-2022-00002,2022-02-16,,01,영업/정상,01,영업,,,,,,785.33,110-111,서울특별시 종로구 관철동 13-11 헤리티지호텔,"서울특별시 종로구 삼일대로17길 20-3, 헤리티지호텔 (관철동)",03190,헤리티지31호텔 (HOTEL HERITAGE31),2025-01-14 13:29:56,U,2025-01-16 02:40:00.0,숙박업 기타,198721.691863331,451900.077018803,숙박업 기타,11,2,0,0,0,0,0,27,,,,,,,,,0,0,,,N
3000000,3000000-201-2022-00003,2022-08-25,,01,영업/정상,01,영업,,,,,02723 1100,3400.25,110-320,서울특별시 종로구 낙원동 285,"서울특별시 종로구 삼일대로 423, 2~12층 (낙원동)",03163,N285 인사동호텔,2025-12-19 14:57:42,U,2025-12-21 02:40:00.0,일반호텔,198817.753689913,452227.642682917,일반호텔,12,3,2,12,0,0,0,121,,,,,,,,,0,0,,,N
3000000,3000000-201-2023-00001,2023-07-31,,01,영업/정상,01,영업,,,,,,515.43,110-111,서울특별시 종로구 관철동 180 스타골드빌딩,"서울특별시 종로구 삼일대로17길 51, 스타골드빌딩 4,6층 (관철동)",03189,(주)서울큐브 종로,2025-03-26 10:29:34,U,2025-03-28 02:40:00.0,숙박업 기타,198575.614557683,451869.596952219,숙박업 기타,0,0,0,0,0,0,0,2,,,,,,,임대,,0,0,,,N
