cluster,cluster_label,구,동,숙소명,위도,경도,x_5181,y_5181,최종_화재위험점수,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,최근접_소화용수_거리등급,총층수,연면적,local_R2,residual,coef_intercept,tval_intercept,bw_intercept,coef_승인연도,tval_승인연도,bw_승인연도,coef_소방위험도_점수,tval_소방위험도_점수,bw_소방위험도_점수,coef_주변건물수,tval_주변건물수,bw_주변건물수,coef_집중도,tval_집중도,bw_집중도,coef_단속위험도,tval_단속위험도,bw_단속위험도,coef_구조노후도,tval_구조노후도,bw_구조노후도,coef_도로폭위험도,tval_도로폭위험도,bw_도로폭위험도,coef_최근접_소화용수_거리등급,tval_최근접_소화용수_거리등급,bw_최근접_소화용수_거리등급,coef_총층수,tval_총층수,bw_총층수,coef_연면적,tval_연면적,bw_연면적,z_승인연도,contrib_승인연도,z_소방위험도_점수,contrib_소방위험도_점수,z_주변건물수,contrib_주변건물수,z_집중도,contrib_집중도,z_단속위험도,contrib_단속위험도,z_구조노후도,contrib_구조노후도,z_도로폭위험도,contrib_도로폭위험도,z_최근접_소화용수_거리등급,contrib_최근접_소화용수_거리등급,z_총층수,contrib_총층수,z_연면적,contrib_연면적
2,고위험군,마포구,노고산동,24게스트하우스신촌,37.55227127,126.93440485,194203.76507840643,450307.6048049461,32.01380551307898,1984,0.1506,9,33.3,2.72078922687964,0.158,0.7,1,1,6.8352813556585295,,7.105427357601002e-15,40.365658006130005,2.964094357425386e+16,92.0,-3.332700219484619e-15,-1.672793679108286,80.0,2.0544898226138844,1601811383522961.8,106.0,0.6123235821702562,643390496396580.9,204.0,1.3537586644488189,1140276594643156.0,178.0,1.9556599579023906,1887997014535870.5,132.0,4.586489132255069,3454929969662908.5,162.0,2.7650651734133045,2257608563945998.0,154.0,2.772712369557565,2622151422541092.0,162.0,0.06975559990220918,62649045804574.94,218.0,1.0584344586188723,822358455419658.4,188.0,-0.6327798977608508,2.108865704153042e-15,-1.1885981095741753,-2.4419627192982456,-0.9255912725549355,-0.566761363636364,-2.395438374435651,-3.2428454545454564,1.9957982117606623,3.9031026467935233,-0.7142929755697884,-3.2760969696969706,-0.7192005391979657,-1.988636363636365,-0.6688560540599386,-1.8545454545454552,-0.8369318291295168,-0.05838068181818268,1.1094441018717143,1.1742738673324888
2,고위험군,강서구,화곡동,탑 모텔,37.52717379,126.84113426,185957.3139740908,447531.9277549039,36.07789464091377,1996,0.3135,16,81.2,0.6607119048067914,0.1408,1.0,1,7,6.2058498567482925,,0.0,40.365658006130005,1.9769951718849064e+16,92.0,-1.787296026618706e-15,-0.7873946240238431,80.0,2.054489822613883,1607997486117783.0,106.0,0.6123235821702561,598348212829076.5,204.0,1.3537586644488178,1121534633307475.8,178.0,1.95565995790239,1784880522291059.0,132.0,4.5864891322550685,3357767422622700.5,162.0,2.765065173413305,2456387299850303.0,154.0,2.7727123695575653,2573243503037685.5,162.0,0.06975559990220889,60172551295491.23,218.0,1.0584344586188716,784667974480795.6,188.0,0.1453006472268751,-2.5969526945372016e-16,-0.2322523492047371,-0.47716008771929797,-0.41524019495572295,-0.25426136363636376,0.08136941121584258,0.11015454545454571,-0.5506503372459968,-1.0768848153574428,-0.8142968463826581,-3.7347636363636365,0.7997509995881376,2.2113636363636378,-0.6688560540599386,-1.8545454545454554,0.5070462906405102,0.03536931818181856,0.7113945377293289,0.7529644924059647
2,고위험군,종로구,충신동,무이하우스,37.57259223,127.00517177,200456.872974422,452560.982196552,44.94654917179092,1972,0.3626,44,59.1,1.3483950885289049,0.4518,1.0,1,3,4.23410650459726,,0.0,40.36565800613,2.7176040782860896e+16,92.0,-1.7617655530794758e-15,-1.1925450684975694,80.0,2.054489822613888,1219915449766568.5,106.0,0.6123235821702566,610600135624157.4,204.0,1.3537586644488195,1098070360615411.2,178.0,1.955659957902392,1446370518635072.8,132.0,4.586489132255068,3005048147010660.0,162.0,2.765065173413304,1844626348702887.8,154.0,2.7727123695575635,2052295700478752.2,162.0,0.06975559990220949,64046295301437.29,218.0,1.0584344586188725,779344071370482.0,188.0,-1.4108604427485767,2.4856053282369004e-15,0.05600165223258268,0.11505482456140344,1.6261641154411273,0.9957386363636378,-1.061374890723573,-1.4368454545454559,0.2993904969511632,0.5855060066638881,0.9939126781988811,4.5585696969696965,0.7997509995881376,2.211363636363637,-0.6688560540599386,-1.8545454545454543,-0.3889391225395078,-0.027130681818182335,-0.5355268242984903,-0.5668200443522566
2,고위험군,종로구,동숭동,혜화디어홈,37.5770991,127.00405678,200358.353416578,453061.18786205386,35.54943206020793,1991,0.1433,8,50.0,0.8659899933993561,0.4183,0.85,1,3,3.713572066704308,,0.0,40.36565800613001,2.7073921688739976e+16,92.0,-1.7877553620005396e-15,-1.205847099305967,80.0,2.054489822613888,1214687049364908.0,106.0,0.6123235821702566,612490352756341.9,204.0,1.3537586644488193,1111627088385311.9,178.0,1.955659957902391,1437037743767131.0,132.0,4.5864891322550685,2998964861886427.5,162.0,2.765065173413304,1838738708833073.5,154.0,2.772712369557564,2041030687404917.8,162.0,0.0697555999022095,63264475464922.72,218.0,1.0584344586188728,778357055487370.8,188.0,-0.17889957985134403,3.1982868313888395e-16,-1.2314546108062003,-2.530010964912285,-0.9984985693548231,-0.6114042207792216,-1.531916662110391,-2.0738454545454563,-0.29690739020290907,-0.5806498942251299,0.7991376972552106,3.6652363636363643,0.04027523019508597,0.11136363636363612,-0.6688560540599386,-1.8545454545454545,-0.3889391225395078,-0.02713068181818234,-0.8647103915065552,-0.9152392750963542
2,고위험군,종로구,숭인동,동묘하우스 9,37.57094363,127.02041599,201803.5836339557,452378.1900953761,42.31430985774707,1993,0.341,2,100.0,0.6879792104015028,0.1451,1.0,2,10,4.691347882229144,,0.0,40.36565800613001,2.6566045631122744e+16,92.0,-2.815227460304596e-15,-1.867756371631945,80.0,2.0544898226138875,1248052157453904.5,106.0,0.6123235821702566,602444138031304.0,204.0,1.3537586644488189,1072393088756185.9,178.0,1.9556599579023914,1486252048908879.0,132.0,4.5864891322550685,2918151982148097.0,162.0,2.765065173413303,1861544863539887.2,154.0,2.7727123695575626,1998503616814845.5,162.0,0.06975559990220943,66348242268113.266,218.0,1.0584344586188723,765693028091769.0,188.0,-0.049219489020056365,1.3856405707142322e-16,-0.07080662538546409,-0.1454714912280701,-1.435942350154148,-0.8792613636363649,1.0534776861688293,1.4261545454545463,-0.516945393250444,-1.0109694060019985,-0.7892958786794407,-3.62009696969697,0.7997509995881376,2.211363636363636,1.495090003192804,4.145454545454544,1.1790353505255238,0.0822443181818197,-0.24636949520176016,-0.26076596327407986
2,고위험군,마포구,연남동,Cheshire,37.55781106,126.91743854,192705.0977035328,450923.6369818933,45.17061393454746,1987,0.3811,14,92.9,1.293603698203116,0.4254,1.0,1,3,3.951243718581428,,-7.105427357601002e-15,40.365658006130005,3.0903593674784544e+16,92.0,-3.108295809979333e-15,-1.5895859724344124,80.0,2.054489822613884,1597295812023587.8,106.0,0.6123235821702562,638963142490388.5,204.0,1.3537586644488186,1143810743962225.8,178.0,1.9556599579023901,1800253544864747.2,132.0,4.5864891322550685,3359137100670973.0,162.0,2.7650651734133036,2343240799049779.0,154.0,2.7727123695575653,2558424856732299.0,162.0,0.06975559990220916,62007226591680.88,218.0,1.0584344586188725,824892796375615.6,188.0,-0.4382597615139193,1.3622409803962571e-15,0.1646105937110027,0.33819078947368403,-0.561054788555498,-0.34354707792207817,0.6863516887131803,0.9291545454545463,0.23166320589357609,0.4530544554853637,0.8404183648581974,3.8545696969696976,0.7997509995881376,2.2113636363636364,-0.6688560540599386,-1.8545454545454554,-0.3889391225395078,-0.027130681818182206,-0.7144079398458384,-0.756153981043754
2,고위험군,마포구,연남동,달 하우스,37.55841366,126.92485471,193360.42354839653,450989.96873017855,43.52398272549384,1996,0.5567,20,80.0,0.7158385917620161,0.1408,1.0,2,4,3.713572066704308,,0.0,40.365658006130005,3.0919027417528916e+16,92.0,-3.1964144718290117e-15,-1.6273841270352765,80.0,2.054489822613885,1614564596771655.5,106.0,0.6123235821702564,641648717830764.9,204.0,1.3537586644488186,1142539515127745.2,178.0,1.9556599579023892,1844054933915972.8,132.0,4.5864891322550685,3367628768600147.0,162.0,2.765065173413305,2256517476222555.5,154.0,2.772712369557565,2549129025913745.5,162.0,0.06975559990220921,62156905406079.62,218.0,1.0584344586188725,825804642393635.6,188.0,0.1453006472268751,-4.644410915621055e-16,1.1955149247169776,2.456173245614035,-0.1236110077561729,-0.07568993506493514,0.019319946857141147,0.026154545454545552,-0.4825085881453229,-0.9436227251798234,-0.8142968463826581,-3.7347636363636365,0.7997509995881376,2.2113636363636378,1.495090003192804,4.145454545454547,-0.16494276924450332,-0.011505681818181993,-0.8647103915065552,-0.915239275096354
2,고위험군,용산구,서계동,Via SEOUL,37.54973422,126.96362025,196785.2392017693,450024.62249140063,41.5843064688522,1998,0.1556,52,80.8,0.7848683031244529,0.406,1.0,1,5,3.951243718581428,,-1.4210854715202004e-14,40.36565800613001,2.4338384845075908e+16,92.0,-3.8921885219368516e-17,-0.02260261669760442,80.0,2.0544898226138857,1176868419596907.0,106.0,0.6123235821702562,645468301122580.2,204.0,1.3537586644488198,1125589549260058.4,178.0,1.9556599579023926,1503270660157524.0,132.0,4.586489132255068,3331135376250695.0,162.0,2.7650651734133045,2002133591398327.0,154.0,2.7727123695575644,2413499115244150.0,162.0,0.0697555999022093,63299343454659.516,218.0,1.0584344586188728,802496821608534.1,188.0,0.27498073805816275,-1.070276872423705e-17,-1.1592443416070348,-2.381655701754388,2.2094224898402275,1.3528814935064946,0.06068625642960852,0.08215454545454544,-0.39718139850355,-0.776751757077066,0.7276233012669376,3.3372363636363644,0.7997509995881376,2.2113636363636373,-0.6688560540599386,-1.854545454545455,0.05905358405050119,0.004119318181818249,-0.7144079398458384,-0.7561539810437542
2,고위험군,중구,황학동,유어모먼트,37.56647742,127.02231807,201971.73437813687,451882.53109900426,30.73203178553972,1995,0.2774,15,73.3,0.1725257551322526,0.1422,0.85,1,5,4.653960350157523,,-7.105427357601002e-15,40.365658006130005,2.6661647908629636e+16,92.0,-2.8476831691074354e-15,-1.891477101431544,80.0,2.0544898226138875,1260689647253976.2,106.0,0.6123235821702565,603739307745473.9,204.0,1.3537586644488189,1067439993871441.4,178.0,1.9556599579023917,1506507220327555.0,132.0,4.5864891322550685,2930644712902129.5,162.0,2.7650651734133036,1904188745607769.8,154.0,2.7727123695575626,2021235677956542.8,162.0,0.06975559990220943,66967612067646.76,218.0,1.0584344586188728,777110176390199.1,188.0,0.08046060181123128,-2.2912630155409855e-16,-0.4441865539274918,-0.9125767543859665,-0.48814749175561045,-0.29890422077922113,-0.32712289581227455,-0.44284545454545493,-1.1540941493612769,-2.257015715555271,-0.8061569964327735,-3.6974303030303037,0.04027523019508597,0.11136363636363611,-0.6688560540599386,-1.8545454545454536,0.05905358405050119,0.004119318181818258,-0.2700131972904455,-0.28579127229406354
2,고위험군,마포구,도화동,스테이 차,37.53837671,126.95299273,195845.48939003504,448764.4930651054,39.21223471996315,1994,0.3349,1,100.0,0.0,0.413,0.45,2,4,3.688879454113936,,0.0,40.365658006130005,2.357067236819515e+16,92.0,-2.0223255432148222e-15,-0.9738806537516425,80.0,2.054489822613886,1368057027791992.8,106.0,0.612323582170256,644281093478654.6,204.0,1.3537586644488195,1111520389242101.0,178.0,1.9556599579023926,1718916872627288.8,132.0,4.586489132255068,3401735898971566.0,162.0,2.765065173413304,2122665664849359.5,154.0,2.7727123695575644,2570262687557858.5,162.0,0.0697555999022092,64062003056271.445,218.0,1.058434458618873,819532152983356.4,188.0,0.015620556395587458,-3.1589850198024174e-17,-0.10661822230537582,-0.21904605263157945,-1.5088496469540356,-0.9239042207792211,1.0534776861688293,1.426154545454547,-1.3673521441537981,-2.674075836673563,0.768322551016361,3.5239030303030296,-1.9849934881863844,-5.488636363636364,1.495090003192804,4.145454545454546,-0.16494276924450332,-0.011505681818181991,-0.8803258853230413,-0.9317672518400734
2,고위험군,용산구,용산동,마리모 스테이 서울,37.54034433,126.98637484,198795.8376897724,448981.92369338457,37.00413406178378,2003,0.4856,15,73.3,2.095515366510897,0.1308,0.85,1,3,3.828641396489095,,0.0,40.365658006130005,2.6163345398825664e+16,92.0,1.0051328538816259e-15,0.6336142442365199,80.0,2.0544898226138875,1146577522753128.5,106.0,0.6123235821702563,636222131219106.2,204.0,1.3537586644488198,1083267932825563.2,178.0,1.9556599579023926,1399621739800844.8,132.0,4.586489132255069,3041574584324328.5,162.0,2.7650651734133045,1900231557993348.5,154.0,2.7727123695575635,2006978829109058.0,162.0,0.06975559990220935,65306106328333.9,218.0,1.0584344586188732,760984155497995.0,188.0,0.5991809651363819,6.022564734790784e-16,0.7781043442242395,1.598607456140353,-0.48814749175561045,-0.298904220779221,-0.32712289581227455,-0.4428454545454552,1.2229011474574256,2.3915788065553767,-0.8724386317389777,-4.001430303030304,0.04027523019508597,0.11136363636363615,-0.6688560540599386,-1.8545454545454543,-0.3889391225395078,-0.02713068181818228,-0.791941080395986,-0.838217728686971
2,고위험군,마포구,연남동,JS Yeonnam guest,37.56165342,126.9230161,193198.26485333923,451349.6753065544,35.231530452201184,2012,0.6448,4,100.0,0.7126283161317678,0.1179,0.7,1,5,4.852030263919617,,0.0,40.36565800613001,3.077104867838636e+16,92.0,-3.1742854530373636e-15,-1.6064693273224764,80.0,2.054489822613884,1612721483895621.2,106.0,0.6123235821702562,641701664971046.9,204.0,1.3537586644488186,1140095372022772.5,178.0,1.9556599579023906,1824515228687072.0,132.0,4.586489132255069,3354966771040599.5,162.0,2.765065173413304,2231240571701037.8,154.0,2.7727123695575657,2531913753289046.5,162.0,0.0697555999022092,61994294880002.51,218.0,1.0584344586188723,827079200822930.8,188.0,1.1827413738771764,-3.7543587378037465e-15,1.712728316297994,3.518782894736842,-1.290127756554373,-0.7899756493506498,1.0534776861688293,1.4261545454545461,-0.4864767895487206,-0.951383177769341,-0.94744153484863,-4.345430303030304,-0.7192005391979657,-1.9886363636363646,-0.6688560540599386,-1.8545454545454558,0.05905358405050119,0.004119318181818244,-0.14475470136321053,-0.15321336396990629
2,고위험군,마포구,연남동,형석하우스,37.55872001,126.92546519,193414.3904079981,451023.9270061514,42.10642957611303,1990,0.5624,14,57.1,1.9154750847881723,0.42,0.7,1,3,4.0943445622221,,0.0,40.365658006130005,3.0862507374522056e+16,92.0,-3.203593947710058e-15,-1.628248331716943,80.0,2.0544898226138844,1613874762997678.5,106.0,0.6123235821702558,641907738708976.5,204.0,1.3537586644488184,1141398902923540.0,178.0,1.9556599579023903,1853709491408834.2,132.0,4.5864891322550685,3366619258999407.5,162.0,2.7650651734133027,2242985731905049.5,154.0,2.7727123695575657,2545564403424242.5,162.0,0.06975559990220921,62158126019640.48,218.0,1.0584344586188725,825920981075197.6,188.0,-0.24373962526698784,7.808427883224397e-16,1.228978220199518,2.524923245614035,-0.561054788555498,-0.34354707792207795,-1.1647906646547417,-1.5768454545454547,1.000354493871493,1.956353227372191,0.8090218007657848,3.710569696969697,-0.7192005391979657,-1.9886363636363638,-0.6688560540599386,-1.8545454545454558,-0.3889391225395078,-0.027130681818182227,-0.6239116292255457,-0.6603695675053591
