구,위도,경도,위험점수_AHP,소방위험도_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m,구조_노후_통합점수,상업비율(%)
강서구,37.5470128,126.84756725,39.47,0.1867,22,81.8,1.0326543208763124,2.0,0.1551,23.08
강서구,37.52608084,126.84627195,47.2,0.2834,12,91.7,0.0,40.0,0.1509,9.09
강서구,37.5266304,126.83883037,37.34,0.2252,17,88.2,0.0,12.0,0.413,0.0
강서구,37.55072259,126.85076712,58.98,0.4182,4,0.0,3.050583062335114,15.0,0.5631,23.53
강서구,37.52695482,126.84051185,37.53,0.2894,18,66.7,0.6496620686202065,12.0,0.1422,0.0
강서구,37.52628531,126.83995618,37.67,0.2744,3,66.7,0.0,40.0,0.1408,33.33
강서구,37.52662172,126.83863608,37.13,0.2195,16,87.5,0.0,12.0,0.1436,66.67
강서구,37.52713069,126.84048352,40.26,0.2864,21,76.2,0.6931471805599453,5.0,0.1394,18.75
강서구,37.52651538,126.84593846,50.71,0.3074,12,100.0,0.0,40.0,0.1509,23.81
강서구,37.52666668,126.84626483,42.58,0.3044,10,100.0,0.0,40.0,0.1237,0.0
강서구,37.52926828,126.83855011,43.06,0.2167,20,85.0,1.2124474313169082,12.0,0.45,0.0
강서구,37.54357859,126.84554602,18.0,0.0519,14,50.0,0.4265185173059967,9.0,0.1536,50.0
강서구,37.54356399,126.8475667,29.02,0.1043,23,100.0,0.7845813865195772,3.0,0.1394,21.43
강서구,37.54519551,126.81927928,63.07,0.548,4,0.0,0.0388398333162639,7.0,0.1308,13.04
강서구,37.54380947,126.84511986,24.9,0.0503,22,86.4,1.3146383722134554,4.0,0.4324,0.0
강서구,37.55733168,126.8089428,69.38,0.4795,1,0.0,0.1205160245124523,40.0,0.178,13.64
강서구,37.52700313,126.83811658,43.35,0.1947,22,100.0,0.0210534091978323,12.0,0.1509,0.0
강서구,37.57037515,126.80765122,45.23,0.2834,9,55.6,0.4608152031913293,10.0,0.45,0.0
강서구,37.55739897,126.80909561,59.13,0.4735,5,60.0,0.1961823575861898,40.0,0.1737,11.11
강서구,37.52673966,126.83829439,39.74,0.2056,15,93.3,0.0,12.0,0.1523,20.0
영등포구,37.51571739,126.90733785,39.52,0.1787,1,100.0,0.0535842461341063,4.0,0.1608,13.33
영등포구,37.53421449,126.89687624,35.39,0.1198,4,25.0,0.6359887667199967,35.0,0.457,100.0
영등포구,37.51896298,126.8896168,75.18,0.5852,7,100.0,0.4861133259424962,35.0,0.4342,25.0
영등포구,37.51149962,126.91952078,49.51,0.1243,49,87.8,0.7292828868891217,6.0,0.4623,100.0
영등포구,37.53378131,126.89817763,31.72,0.1065,5,40.0,1.819632489407507,20.0,0.457,2.04
영등포구,37.51126863,126.91081251,66.84,0.4459,27,85.2,1.049422044477338,4.0,0.1794,20.0
영등포구,37.53108375,126.90226212,45.9,0.2452,6,50.0,1.774665035868755,4.0,0.4658,25.93
영등포구,37.4864738,126.90459473,49.62,0.2568,9,22.2,0.1162020076590646,50.0,0.4553,0.0
영등포구,37.51577484,126.90912135,29.03,0.228,4,50.0,1.2221551234091264,8.0,0.1322,22.22
영등포구,37.51493902,126.9071251,27.67,0.2029,2,50.0,0.5343987914840576,25.0,0.406,25.0
영등포구,37.48734907,126.90567441,48.2,0.3165,2,0.0,0.0094340322333586,50.0,0.4535,0.0
영등포구,37.48740718,126.90294899,40.09,0.2308,4,75.0,0.2576136617088932,8.0,0.4483,0.0
영등포구,37.48659256,126.90361072,47.69,0.2252,17,29.4,0.7095987854519504,6.0,0.4553,25.0
영등포구,37.50873312,126.91565662,49.32,0.2685,10,70.0,1.5741919733724254,8.0,0.4535,29.41
영등포구,37.49490242,126.90672969,42.12,0.1607,1,0.0,1.1816475172781,20.0,0.4535,0.0
영등포구,37.5150525,126.90675463,26.06,0.1894,1,0.0,0.079336742236521,25.0,0.1079,0.0
영등포구,37.51577496,126.90776178,32.58,0.1894,1,100.0,0.0535842461341063,40.0,0.1322,0.0
영등포구,37.5131442,126.9036083,49.13,0.2539,1,100.0,2.00372971994414,20.0,0.1708,100.0
영등포구,37.5153198,126.90898815,44.85,0.2394,17,76.5,1.3560242968171343,8.0,0.4588,0.0
영등포구,37.52740183,126.91983276,62.95,0.6101,3,0.0,3.677273907993628,25.0,0.1308,35.29
영등포구,37.51537413,126.90747054,39.75,0.1947,1,100.0,0.0622423088772209,25.0,0.1565,0.0
영등포구,37.51599326,126.90566402,16.65,0.1361,16,50.0,0.5765102768341844,40.0,0.1094,100.0
영등포구,37.48671561,126.90371802,48.68,0.2337,18,33.3,0.4800243438074503,6.0,0.4588,50.0
영등포구,37.51723716,126.90790157,23.66,0.1581,30,63.3,1.2312567632744045,2.0,0.1065,0.0
영등포구,37.51759315,126.92952066,12.95,0.0818,0,0.0,0.5920510636885765,35.0,0.1608,63.33
영등포구,37.50920872,126.90966994,82.9,0.5097,59,83.1,0.4353180712578455,3.0,0.4553,0.0
영등포구,37.52093563,126.89124364,67.92,0.5363,20,85.0,1.6284647874887943,20.0,0.1679,1.69
영등포구,37.5156048,126.90392589,39.79,0.1408,34,23.5,0.7731898882334818,40.0,0.1608,50.0
영등포구,37.51568625,126.90952834,31.89,0.2452,7,42.9,1.2592946703585832,8.0,0.1308,11.76
영등포구,37.52033345,126.88812648,87.03,0.6474,5,0.0,0.6911767365726466,6.0,0.1851,28.57
영등포구,37.50441709,126.90916906,47.72,0.4058,0,0.0,0.2377548984952738,8.0,0.457,0.0
영등포구,37.48742525,126.90545781,46.95,0.3135,2,0.0,0.321465133695426,50.0,0.45,0.0
영등포구,37.51557239,126.90906426,37.79,0.2337,8,75.0,1.3296754671203828,8.0,0.1594,0.0
영등포구,37.50476727,126.90181267,57.24,0.3811,5,0.0,0.1177830356563834,4.0,0.1594,50.0
영등포구,37.51592269,126.90366636,43.32,0.1266,27,29.6,1.8392260064669788,8.0,0.4676,0.0
영등포구,37.51066101,126.91952492,48.71,0.1153,44,90.9,1.4234733643616446,6.0,0.4729,14.81
영등포구,37.50461228,126.90952336,65.21,0.4213,1,100.0,2.411187102576043,20.0,0.457,11.36
영등포구,37.51988672,126.8900107,67.06,0.5739,4,25.0,0.2056689207909458,15.0,0.1665,100.0
영등포구,37.51824016,126.90159924,33.56,0.1108,17,11.8,0.7461716488681657,15.0,0.1608,25.0
영등포구,37.50789505,126.91250006,74.46,0.4089,53,88.7,1.458312953523379,3.0,0.4623,11.76
영등포구,37.50471213,126.90950274,50.57,0.4275,0,0.0,2.407296047083076,20.0,0.4623,9.43
영등포구,37.5152363,126.9075592,27.28,0.2002,4,50.0,0.8139836537032191,25.0,0.1351,0.0
영등포구,37.49712203,126.90720529,41.51,0.129,31,90.3,0.7039115471471038,6.0,0.45,25.0
영등포구,37.52431897,126.89538448,57.16,0.4613,6,33.3,1.4135069246447751,15.0,0.1637,12.9
영등포구,37.53437913,126.89705715,25.46,0.1108,6,33.3,1.0342037136031013,35.0,0.1594,16.67
영등포구,37.51836789,126.90482823,21.69,0.0601,16,56.2,1.557670347229028,8.0,0.1608,33.33
영등포구,37.51468253,126.90675632,33.8,0.2056,7,71.4,1.2618954520586405,8.0,0.1509,50.0
영등포구,37.51799546,126.90625362,50.1,0.098,10,90.0,2.457507675599886,6.0,0.9503,57.14
영등포구,37.51960274,126.89761288,46.22,0.2597,3,66.7,0.1499401472909148,20.0,0.4535,90.0
영등포구,37.51966906,126.89112808,61.93,0.5275,7,57.1,0.8945879954286607,15.0,0.1637,0.0
영등포구,37.50965931,126.9232469,32.85,0.0799,5,20.0,1.7300068666030517,8.0,0.4623,42.86
영등포구,37.49999014,126.90295131,27.59,0.1408,2,100.0,0.0423792229688614,4.0,0.1594,0.0
영등포구,37.51920985,126.89793327,45.99,0.2423,4,75.0,0.534082485930258,10.0,0.4518,50.0
영등포구,37.50393899,126.90991773,62.71,0.4028,1,100.0,0.4464602478110874,8.0,0.1766,0.0
영등포구,37.52429217,126.89554262,57.67,0.4552,7,28.6,1.398291077407522,15.0,0.1623,0.0
영등포구,37.50884384,126.90994624,80.51,0.5007,52,78.8,0.6002151231605879,4.0,0.457,14.29
영등포구,37.50932383,126.91700051,53.44,0.2112,38,86.8,0.6375154845737966,5.0,0.457,0.0
영등포구,37.53419453,126.89701545,33.29,0.1175,5,40.0,0.8063714326779862,35.0,0.4588,5.26
영등포구,37.49583854,126.91729731,31.87,0.0838,4,0.0,0.0,35.0,0.443,40.0
영등포구,37.48605527,126.9045317,49.26,0.2452,5,0.0,0.028039220064393,50.0,0.4606,0.0
영등포구,37.49635627,126.91808706,15.17,0.1001,0,0.0,0.0,35.0,0.1608,0.0
영등포구,37.51553369,126.90919135,44.19,0.2394,10,80.0,1.3560242968171343,8.0,0.457,0.0
영등포구,37.5149358,126.90611712,31.75,0.184,1,0.0,0.079336742236521,25.0,0.1308,50.0
영등포구,37.51792497,126.90528864,35.17,0.0743,3,0.0,0.7669333506191766,15.0,0.4641,0.0
영등포구,37.49862932,126.91611967,51.24,0.2056,34,100.0,1.7866961672715085,2.0,0.4553,0.0
영등포구,37.51541218,126.90888949,30.96,0.2337,16,75.0,1.295104123055294,8.0,0.4025,20.59
영등포구,37.51580863,126.90636727,22.97,0.1531,8,50.0,0.8261050142355639,4.0,0.1322,37.5
영등포구,37.51586069,126.90564507,16.34,0.1408,16,50.0,0.737997746725297,6.0,0.1136,50.0
영등포구,37.51155879,126.91911017,52.84,0.1384,49,87.8,0.5858608097089048,6.0,0.6113,37.5
영등포구,37.53135296,126.90018562,42.69,0.2056,2,0.0,1.4816045409242156,30.0,0.1623,2.04
영등포구,37.50405878,126.90990366,47.37,0.4058,0,0.0,1.3295178453178087,20.0,0.178,0.0
영등포구,37.5149741,126.90634771,23.63,0.1867,0,0.0,0.079336742236521,25.0,0.5689,0.0
영등포구,37.51808483,126.90764951,35.07,0.1408,21,47.6,2.649639438945796,12.0,0.1794,0.0
영등포구,37.5151741,126.90609437,16.71,0.1735,3,66.7,0.2213070035069083,25.0,0.1165,33.33
영등포구,37.51586735,126.90737724,26.23,0.1761,1,100.0,0.0708260525686124,40.0,0.1136,33.33
영등포구,37.51505344,126.90715615,20.29,0.1974,2,50.0,0.19900124599261,25.0,0.1122,100.0
영등포구,37.51869207,126.89586299,59.81,0.3257,2,50.0,0.4054651081081644,15.0,0.5028,0.0
영등포구,37.51864741,126.89801533,45.1,0.2365,3,33.3,0.7004732206520182,15.0,0.457,50.0
영등포구,37.53591594,126.89224778,32.59,0.2715,6,16.7,1.4035361675543965,18.0,0.1108,25.0
영등포구,37.51574165,126.90931265,27.91,0.2365,5,60.0,1.2566871069515022,8.0,0.1308,16.67
영등포구,37.52219975,126.90486153,39.7,0.1867,12,58.3,0.8791565104330847,7.0,0.45,40.0
영등포구,37.51991087,126.89194935,60.29,0.4977,10,60.0,2.1410626757860096,4.0,0.4483,58.33
영등포구,37.51724897,126.90746112,44.11,0.1433,31,64.5,1.407347770317723,8.0,0.4658,30.0
영등포구,37.51535175,126.90958025,26.25,0.2568,7,85.7,1.3560242968171343,8.0,0.115,61.29
영등포구,37.51579105,126.9080381,41.48,0.1947,1,100.0,0.0535842461341063,8.0,0.1623,42.86
영등포구,37.51526909,126.90708667,28.3,0.1894,1,0.0,0.0622423088772209,25.0,0.1165,100.0
영등포구,37.5116848,126.89549796,56.45,0.4856,33,72.7,0.1421744887805426,12.0,0.1308,0.0
영등포구,37.51970176,126.90515842,31.79,0.0918,7,71.4,0.9975800634365416,30.0,0.178,48.48
영등포구,37.49525284,126.90648215,35.16,0.1433,11,72.7,2.05921674736162,20.0,0.4518,71.43
영등포구,37.51472287,126.91109494,22.03,0.3257,0,0.0,0.273695830477041,8.0,0.1094,0.0
영등포구,37.51558659,126.90983341,33.67,0.2568,1,0.0,1.0769731135646283,8.0,0.1136,0.0
영등포구,37.5142247,126.90847187,32.96,0.2626,27,81.5,1.4181877248958443,3.0,0.1108,0.0
영등포구,37.51550441,126.90938077,30.6,0.2452,11,72.7,1.3489068290482702,8.0,0.1293,22.22
영등포구,37.5033311,126.91114476,47.95,0.4089,0,0.0,0.0423792229688614,15.0,0.457,45.45
영등포구,37.49956103,126.90324089,34.83,0.1198,6,100.0,0.0506437328187549,4.0,0.1608,0.0
영등포구,37.51563943,126.90706857,43.88,0.1761,1,100.0,0.0622423088772209,4.0,0.178,0.0
영등포구,37.51885231,126.89035774,68.64,0.5567,4,100.0,0.3459881214697423,7.0,0.4553,100.0
영등포구,37.51432572,126.90255533,39.09,0.2056,19,15.8,0.1892419996385284,6.0,0.1436,0.0
영등포구,37.51930327,126.90373643,22.46,0.0724,14,50.0,2.4999198975206296,8.0,0.4377,15.79
영등포구,37.48556008,126.89763444,31.07,0.0959,2,0.0,0.0,3.0,0.1608,42.86
영등포구,37.53189077,126.90333126,44.01,0.2365,4,100.0,0.0655972824858132,4.0,0.4272,0.0
영등포구,37.51809093,126.90486199,25.82,0.0635,7,42.9,1.3840395687328015,15.0,0.4658,0.0
영등포구,37.5180854,126.90501871,27.42,0.067,7,28.6,1.39078875070773,15.0,0.4606,42.86
영등포구,37.51966086,126.89670106,54.65,0.2954,3,0.0,0.3237870770938972,8.0,0.4535,28.57
영등포구,37.51560513,126.90892054,42.34,0.228,9,77.8,1.2514514928975573,8.0,0.45,0.0
영등포구,37.51342952,126.88782074,42.86,0.3997,0,0.0,0.1941560144409574,25.0,0.1637,55.56
영등포구,37.53210628,126.90025075,35.24,0.1735,4,0.0,0.8497162412514853,30.0,0.1594,0.0
영등포구,37.49497212,126.90684949,42.55,0.1607,1,0.0,1.7284707679907116,7.0,0.4553,0.0
영등포구,37.49535984,126.90780967,35.32,0.1761,5,60.0,2.342887472018068,4.0,0.4553,0.0
영등포구,37.5097972,126.92380085,36.72,0.0898,3,0.0,1.6699097341891178,8.0,0.4623,40.0
영등포구,37.51081671,126.91820795,46.04,0.1607,28,71.4,1.911944619899683,15.0,0.8848,0.0
영등포구,37.51519016,126.90934116,35.11,0.2539,18,77.8,1.4803527151817717,8.0,0.138,3.57
영등포구,37.51293549,126.90462772,42.57,0.2656,5,60.0,0.9400072584914712,20.0,0.3135,33.33
영등포구,37.52757056,126.91966625,63.49,0.6209,3,0.0,3.714509713280272,12.0,0.1293,0.0
영등포구,37.50959552,126.92344146,36.11,0.0858,4,0.0,1.7361277732419065,8.0,0.878,0.0
영등포구,37.53389046,126.89620988,34.92,0.1457,3,33.3,0.4966911128310859,35.0,0.45,0.0
영등포구,37.51529975,126.90805058,32.45,0.2112,5,80.0,0.7682376319150153,8.0,0.1322,33.33
영등포구,37.51808813,126.90314504,28.3,0.0706,5,20.0,1.4963468226614187,15.0,0.1837,80.0
영등포구,37.49299121,126.90099905,43.92,0.2481,17,94.1,1.2287810038088824,8.0,0.1608,0.0
영등포구,37.50362029,126.91009043,58.71,0.3935,3,66.7,0.2646925542270822,20.0,0.1823,29.41
영등포구,37.51939555,126.90981462,49.88,0.2252,58,53.4,2.3503615723326314,15.0,0.1637,0.0
영등포구,37.53428358,126.89531654,35.43,0.1658,8,37.5,1.3789575710560362,8.0,0.1665,48.28
영등포구,37.51943218,126.89772713,51.59,0.2539,4,75.0,0.1307702311831946,20.0,0.8939,37.5
영등포구,37.51443021,126.91041278,25.95,0.3135,0,0.0,1.9299098077088723,8.0,0.1279,0.0
영등포구,37.51874802,126.89839842,46.63,0.2223,15,60.0,1.0169342576538425,15.0,0.4712,0.0
영등포구,37.51495786,126.90625022,32.19,0.184,0,0.0,0.0708260525686124,25.0,0.4712,46.67
영등포구,37.51474971,126.90626699,12.6,0.1947,0,0.0,0.0622423088772209,25.0,0.1165,0.0
영등포구,37.51903649,126.90309053,32.55,0.0743,28,75.0,1.5425644341813114,6.0,0.4658,0.0
영등포구,37.51590036,126.90550282,28.2,0.1361,17,52.9,0.6461901974721742,40.0,0.1551,42.86
영등포구,37.52265122,126.89616602,62.52,0.3811,24,87.5,0.8253846329564885,30.0,0.1937,35.29
영등포구,37.51537236,126.90908061,36.73,0.2394,17,76.5,1.3793898457733462,8.0,0.1509,41.67
영등포구,37.50069333,126.92007756,53.96,0.3135,22,81.8,2.0799825208653315,7.0,0.1737,35.29
영등포구,37.51157915,126.91879334,54.27,0.1482,52,90.4,0.5712974455210083,4.0,0.4676,18.18
영등포구,37.51497375,126.90733671,20.04,0.2056,5,60.0,0.918123912955816,25.0,0.1122,1.92
영등포구,37.51786715,126.90290536,31.26,0.078,9,0.0,1.874590871825853,15.0,0.1637,40.0
영등포구,37.48593865,126.90462135,43.33,0.2481,8,37.5,0.0094340322333586,50.0,0.1823,0.0
영등포구,37.51079272,126.89103494,36.49,0.4275,0,0.0,0.0444517625708338,40.0,0.1322,0.0
영등포구,37.50851023,126.91113271,59.43,0.4552,20,65.0,1.2509059577481552,6.0,0.1637,0.0
영등포구,37.49345278,126.90794665,42.79,0.2423,4,50.0,1.5264326678201543,6.0,0.4553,45.0
영등포구,37.51790548,126.90773539,50.58,0.1457,30,33.3,2.394019298953677,6.0,0.939,0.0
영등포구,37.48564409,126.90284555,37.68,0.1787,5,40.0,2.082399248657069,7.0,0.45,30.0
영등포구,37.51474767,126.90821929,27.23,0.2365,15,86.7,1.490737024487488,4.0,0.1122,40.0
영등포구,37.49092389,126.90338862,49.79,0.3226,13,69.2,1.9513119177607336,30.0,0.45,53.33
영등포구,37.51521725,126.90874516,36.7,0.2337,21,81.0,0.4619437122686353,8.0,0.148,23.08
영등포구,37.51569671,126.90749739,27.05,0.184,1,100.0,0.0360399364831968,25.0,0.1136,38.1
영등포구,37.51482896,126.91265105,40.05,0.3811,11,54.5,0.9309968792638504,8.0,0.1179,53.33
영등포구,37.49711233,126.90770866,39.68,0.1433,24,87.5,0.7081850579244858,6.0,0.178,0.0
영등포구,37.50368356,126.90817464,42.53,0.3502,0,0.0,0.0988458346366326,3.0,0.1766,29.17
영등포구,37.50425695,126.90925266,47.65,0.3997,0,0.0,0.3475424603754599,8.0,0.4588,0.0
영등포구,37.52369543,126.89747206,65.6,0.3718,49,95.9,1.438363216751021,3.0,0.4535,0.0
영등포구,37.515423,126.90921028,36.52,0.2423,14,71.4,1.3816966518712612,8.0,0.1509,34.69
영등포구,37.51773847,126.90208265,37.82,0.1001,10,0.0,2.6028119124200293,25.0,0.878,42.86
영등포구,37.51221578,126.91164595,71.58,0.4306,65,76.9,0.208638865111328,4.0,0.1608,0.0
영등포구,37.51491025,126.90756824,30.53,0.2139,8,75.0,1.3417383395696578,25.0,0.1322,4.62
영등포구,37.51510284,126.90761079,39.99,0.2056,4,50.0,1.1463825649367962,25.0,0.457,62.5
영등포구,37.48707508,126.90422289,43.33,0.2597,18,44.4,0.2649129641905048,50.0,0.1594,25.0
영등포구,37.48657112,126.90449212,47.37,0.2568,14,35.7,0.1655947629886411,50.0,0.45,33.33
영등포구,37.51557588,126.90801419,25.55,0.2002,1,100.0,0.0877756108823856,8.0,0.1022,35.71
영등포구,37.51512537,126.90741892,57.2,0.2002,3,33.3,0.8380812052822796,25.0,0.5258,100.0
영등포구,37.48819692,126.90638817,50.58,0.3656,3,33.3,0.0,50.0,0.1794,0.0
영등포구,37.51913794,126.89589765,48.19,0.3257,3,0.0,0.3654597734944652,15.0,0.1637,33.33
영등포구,37.51896424,126.89548079,35.83,0.341,3,0.0,0.5210671178181876,15.0,0.2448,0.0
영등포구,37.49571698,126.90792112,37.21,0.1709,5,80.0,2.2191093708367235,7.0,0.4518,0.0
영등포구,37.51429313,126.90657178,44.28,0.2195,21,81.0,1.3630914640402267,8.0,0.4553,60.0
영등포구,37.51789339,126.90273125,31.77,0.0818,9,0.0,2.2542403741535657,25.0,0.1637,47.62
영등포구,37.51898252,126.90028401,42.63,0.1556,33,45.5,1.0327657228705232,20.0,0.4588,0.0
영등포구,37.51811386,126.90715505,32.32,0.1243,15,40.0,2.430130134652585,6.0,0.4588,27.27
영등포구,37.49716012,126.90746886,43.05,0.1361,28,92.9,0.6822656803724111,6.0,0.4553,33.33
영등포구,37.50887033,126.91544039,56.89,0.2774,24,83.3,1.5902065505062128,8.0,0.4606,14.29
영등포구,37.52553582,126.91930406,56.16,0.548,2,0.0,1.9622592870568427,20.0,0.1365,0.0
영등포구,37.51627922,126.90559966,20.39,0.1243,16,43.8,0.444450554821118,40.0,0.1237,0.0
서초구,37.48467845,127.01310569,51.35,0.4735,8,62.5,1.020073649097903,30.0,0.1293,43.75
서초구,37.50227147,127.0226088,58.59,0.4704,5,100.0,0.4109505853848356,20.0,0.1608,62.5
서초구,37.48380782,127.03185316,34.53,0.2685,1,0.0,0.4706192032879501,40.0,0.1136,60.0
서초구,37.49076504,127.02730335,19.38,0.1361,5,40.0,0.0195128142235817,20.0,0.1222,0.0
서초구,37.48515342,126.98199033,75.81,0.5509,1,100.0,0.0158733491562901,50.0,0.457,20.0
서초구,37.50029363,127.02302039,47.49,0.4613,4,75.0,0.1028944231626328,20.0,0.115,100.0
서초구,37.48374424,127.01282795,55.37,0.4643,25,96.0,2.1784394945633454,5.0,0.1308,0.0
서초구,37.49514932,126.98498128,46.58,0.3135,18,55.6,0.6851150088626811,6.0,0.1608,64.0
서초구,37.48133045,127.03789154,58.29,0.5392,11,90.9,2.302585092994046,50.0,0.1365,27.78
서초구,37.48346166,127.01172065,43.11,0.5037,7,42.9,1.4142257458090683,40.0,0.1022,54.55
서초구,37.48942109,127.02867947,10.93,0.0959,4,25.0,0.0480861866676377,20.0,0.1011,42.86
서초구,37.48437074,127.01239392,46.28,0.4947,12,58.3,1.474639003267792,30.0,0.1036,0.0
서초구,37.48316337,127.03196559,34.63,0.2984,1,0.0,0.97650959186721,21.0,0.105,58.33
서초구,37.48889818,127.0281659,9.86,0.0724,5,40.0,0.0939657924183314,20.0,0.115,0.0
서초구,37.48957577,127.01263218,55.61,0.4826,16,100.0,0.9192420375087352,6.0,0.1351,20.0
서초구,37.49152581,126.98511795,61.31,0.4398,17,76.5,0.2279320680460069,6.0,0.1594,37.5
서초구,37.48303485,126.99437557,64.38,0.4552,20,90.0,0.8821132800725685,4.0,0.1623,0.0
서초구,37.48191914,127.02841923,40.16,0.192,5,0.0,0.0,6.0,0.1551,10.0
서초구,37.48860669,126.99093122,73.75,0.5007,30,100.0,0.6141039732194925,6.0,0.1679,0.0
서초구,37.48352468,127.01282344,53.73,0.4613,23,95.7,2.2720750995973384,5.0,0.1293,10.0
서초구,37.48436111,127.01321291,51.34,0.4613,11,90.9,0.8953840470548414,30.0,0.1293,60.87
서초구,37.49616275,126.99741131,44.76,0.2423,7,100.0,1.122526471767698,7.0,0.1623,63.64
서초구,37.51322693,127.01755596,89.94,0.7341,27,96.3,1.1848726329525163,6.0,0.1694,14.29
서초구,37.50161364,127.00283237,46.95,0.3718,1,0.0,0.0451689683679114,40.0,0.1279,40.74
서초구,37.48909739,127.02912308,11.73,0.0959,3,33.3,0.0195128142235817,30.0,0.1094,0.0
서초구,37.48359668,127.0130141,48.01,0.4552,22,100.0,2.249475267680097,5.0,0.115,0.0
서초구,37.49195614,126.98545884,63.5,0.4151,25,96.0,0.6647477060382473,6.0,0.1594,54.55
강남구,37.51492269,127.02384895,60.98,0.6369,5,20.0,0.4136417685454098,8.0,0.105,4.0
강남구,37.50011162,127.03948775,23.3,0.184,10,80.0,0.5743636445699783,5.0,0.1036,0.0
강남구,37.48992036,127.03881148,35.52,0.3904,5,60.0,0.0468835858988504,8.0,0.1122,80.0
강남구,37.49190396,127.02964593,18.93,0.2029,6,33.3,0.1621188494764351,30.0,0.1022,20.0
강남구,37.50066747,127.04203509,25.59,0.1735,4,25.0,1.3286652482832542,12.0,0.1237,16.67
강남구,37.49808884,127.03818655,22.05,0.1709,7,57.1,0.5653138090500605,30.0,0.1194,0.0
강남구,37.49554124,127.03110679,40.23,0.3997,11,81.8,1.0797692008666298,10.0,0.1022,57.14
강남구,37.49550565,127.03099041,38.53,0.3966,9,66.7,1.1065804583172865,10.0,0.1022,72.73
강남구,37.51793371,127.01814665,85.85,0.7535,16,56.2,0.5108256237659907,8.0,0.1623,66.67
강남구,37.49803822,127.03930259,31.4,0.1337,11,81.8,1.309413316783933,6.0,0.4395,12.5
강남구,37.50968527,127.04890925,65.58,0.6778,0,0.0,0.0,8.0,0.158,54.55
강남구,37.52465722,127.03585321,35.55,0.1361,2,100.0,0.0639195177132874,12.0,0.1608,0.0
강남구,37.50000283,127.0391338,27.2,0.1894,5,80.0,0.8135933336358124,12.0,0.1322,100.0
강남구,37.50368616,127.05066745,49.7,0.4704,14,50.0,1.5193916317493166,4.0,0.1308,60.0
강남구,37.50215931,127.05211472,55.52,0.4643,25,100.0,1.2332691738143668,8.0,0.1337,42.86
강남구,37.51778993,127.02795714,57.84,0.4182,18,100.0,0.514778198081814,6.0,0.158,40.0
강남구,37.49446846,127.02852703,36.99,0.3165,6,16.7,1.0152306797290584,10.0,0.1322,66.67
강남구,37.5038992,127.0506518,50.01,0.4765,12,33.3,0.6931471805599453,4.0,0.1322,16.67
강남구,37.50337195,127.03039098,71.13,0.5767,15,100.0,0.6227247162633995,8.0,0.1608,33.33
강남구,37.50361313,127.02900491,64.68,0.629,16,87.5,0.4889123963352756,6.0,0.1293,66.67
강남구,37.51856693,127.01835746,84.6,0.7428,3,0.0,0.5343100689990601,50.0,0.1608,50.0
강남구,37.49724076,127.03106526,49.83,0.4552,8,87.5,2.128231705849268,8.0,0.5284,0.0
강남구,37.49785311,127.04029604,15.09,0.1022,16,75.0,0.5187937934151675,5.0,0.1094,62.5
강남구,37.49987076,127.0393079,28.67,0.1787,7,100.0,0.6397464038328301,5.0,0.1322,12.5
강남구,37.49817351,127.03957051,25.81,0.129,11,81.8,1.4312677267626217,6.0,0.1523,71.43
강남구,37.494624,127.02852237,32.16,0.3257,6,16.7,1.0238887424721732,10.0,0.1122,45.45
강남구,37.4945587,127.02839832,30.34,0.3226,8,25.0,1.021011042644558,10.0,0.1122,16.67
강남구,37.50609746,127.03644944,70.73,0.5156,24,100.0,0.4767541918554661,4.0,0.1594,25.0
강남구,37.51450921,127.03912442,52.18,0.3935,8,100.0,1.054981207308705,10.0,0.1637,12.5
강남구,37.51971041,127.0543304,82.95,0.6828,1,100.0,0.1369658550731574,40.0,0.1608,50.0
강남구,37.50236094,127.05345706,61.56,0.5186,19,100.0,1.7440947975803576,6.0,0.1308,0.0
강남구,37.50134128,127.04323878,40.06,0.2084,2,0.0,1.5568806616954245,40.0,0.1523,15.79
강남구,37.49863731,127.04129584,19.51,0.1001,13,100.0,0.2530906276821618,6.0,0.1165,0.0
강남구,37.49629138,127.0277253,41.95,0.412,3,33.3,0.3646431135879093,10.0,0.115,15.38
강남구,37.49818392,127.0384943,33.62,0.1632,8,62.5,0.4027948795522855,30.0,0.1608,0.0
강남구,37.50877928,127.03063306,86.17,0.7067,19,100.0,0.5921558690127829,6.0,0.1565,0.0
강남구,37.49994744,127.03955787,30.38,0.1761,8,100.0,0.4134332777573413,5.0,0.1293,15.79
강남구,37.49986402,127.03774016,39.62,0.2252,3,0.0,0.2279320680460069,30.0,0.1637,87.5
강남구,37.50234847,127.03449085,57.08,0.4089,19,94.7,0.6141039732194925,6.0,0.1623,0.0
강남구,37.50147321,127.05231251,55.91,0.4552,14,85.7,1.0681221219103223,8.0,0.158,36.84
강남구,37.50977042,127.05802923,40.7,0.3471,7,28.6,0.9051174312760298,11.0,0.2656,28.57
강남구,37.50022148,127.03903357,24.15,0.2002,8,62.5,0.924258901523332,12.0,0.1136,28.57
강남구,37.52099695,127.05486726,67.14,0.7091,14,85.7,0.7202981696258961,6.0,0.115,62.5
강남구,37.49813685,127.03834001,24.25,0.1658,7,71.4,0.4446858212614457,30.0,0.1208,42.86
