Y,건물나이,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,구_강서구,구_마포구,구_서초구,구_성동구,구_송파구,구_영등포구,구_용산구,구_종로구,구_중구,잔차,예측값
1.6094379124341005,56,2,50.0,2.577167206594277,0.178,0.08,37.56874973,127.01018412,0,0,0,0,0,0,0,1,0,-0.16477262587277908,1.7742105383068796
1.0986122886681098,60,2,100.0,1.4376179213932505,0.1837,0.18,37.56968368,127.01175024,0,0,0,0,0,0,0,1,0,-0.7348805184566654,1.8334928071247751
1.0986122886681098,63,3,0.0,0.0,0.188,0.45,37.55742965,127.00160709,0,0,0,0,0,0,0,0,1,-0.38214256985155637,1.4807548585196662
0.0,12,14,42.9,4.611152257665639,0.115,0.85,37.54070199,127.0562547,0,0,0,1,0,0,0,0,0,-0.5862224980805024,0.5862224980805024
2.079441541679836,11,0,0.0,0.0219789067187752,0.1136,0.12,37.55527178,126.97898241,0,0,0,0,0,0,0,0,1,0.8570042719091786,1.2224372697706576
1.9459101490553128,11,10,70.0,1.3909133069761852,0.1136,0.7,37.5619628,127.00695765,0,0,0,0,0,0,0,0,1,0.37127410067460986,1.574636048380703
1.791759469228055,11,5,0.0,0.4885317068067778,0.1136,0.12,37.55924412,126.98729931,0,0,0,0,0,0,0,0,1,0.4728094215118772,1.3189500477161777
1.9459101490553128,62,41,70.7,0.8002011767241046,0.1866,1.0,37.55661038,126.97811019,0,0,0,0,0,0,0,0,1,0.5051065392823075,1.4408036097730053
1.791759469228055,11,53,67.9,0.616029877215514,0.1136,0.85,37.56091185,127.00486601,0,0,0,0,0,0,0,0,1,0.31077085634567814,1.4809886128823768
1.9459101490553128,55,23,69.6,1.7060041108251514,0.1766,0.7,37.55974994,126.98437425,0,0,0,0,0,0,0,0,1,0.3737059333232635,1.5722042157320493
1.3862943611198906,66,3,0.0,2.1118068261818674,0.1922,0.55,37.56195615,126.97553552,0,0,0,0,0,0,0,0,1,-0.06024704454292906,1.4465414056628196
2.19722457733622,24,28,85.7,2.0163512467186298,0.1322,0.85,37.56189383,126.9844402,0,0,0,0,0,0,0,0,1,0.6806954028315735,1.5165291745046465
1.6094379124341005,41,49,85.7,0.6879433526849182,0.1565,0.85,37.56347491,127.00124884,0,0,0,0,0,0,0,0,1,0.0037234132976404766,1.60571449913646
2.19722457733622,11,15,73.3,0.123132685403624,0.1136,0.85,37.55930346,126.97797124,0,0,0,0,0,0,0,0,1,0.910286685785521,1.286937891550699
1.791759469228055,59,21,0.0,1.9250905212729232,0.1823,1.0,37.56586745,126.99740093,0,0,0,0,0,0,0,0,1,0.29555572911670813,1.4962037401113468
2.079441541679836,11,3,0.0,0.752336051950276,0.1136,0.08,37.56418691,126.9872883,0,0,0,0,0,0,0,0,1,0.7184110396607108,1.3610305020191253
1.9459101490553128,57,27,81.5,0.7798304197287472,0.1794,1.0,37.55856041,126.98658709,0,0,0,0,0,0,0,0,1,0.4336668406541533,1.5122433084011595
