사용승인일자,화재조기진압용스프링클러(H)설치여부,건축물일련번호,스프링클러(AV)설치여부,주소,시도명,시군구명,읍면동명,스프링클러(H)설치여부,화재조기진압용스프링클러(AV)설치여부,간이스프링클러(H)설치여부,대상물명,간이스프링클러(AV)설치여부,지번주소_매칭,도로명주소_매칭,매칭건물명,매칭건축물대장PK,매칭소스,매칭방식,매칭점수
19801215,N,11000000018413,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,N,화이트모텔,N,서울특별시 강남구 역삼동 678-8번지,서울특별시 강남구 테헤란로33길 13-8 (역삼동),화이트모텔,1024115061,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19790605,N,11000000018501,N,서울특별시 용산구 보광동,서울특별시,용산구,보광동,N,N,N,통일여관,N,서울특별시 용산구 보광동 63-2번지,서울특별시 용산구 서빙고로95길 22 (보광동),통일여관,1004125973,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19791220,N,11000000018538,Y,서울특별시 마포구 도화동,서울특별시,마포구,도화동,Y,N,N,베스트웨스턴프리미엄 서울가든호텔,N,서울특별시 마포구 도화동 169-1번지,서울특별시 마포구 마포대로 58 (도화동),(주)서울가든,101518983,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,14.32
19730302,N,11000000018706,N,서울특별시 종로구 운니동,서울특별시,종로구,운니동,N,N,N,비원게스트하우스(구.비원장장여관),N,서울특별시 종로구 운니동 28-2번지,서울특별시 종로구 돈화문로11가길 77-4 (운니동),비원게스트하우스,1002129129,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19790901,N,11000000018744,N,서울특별시 영등포구 당산동6가,서울특별시,영등포구,당산동6가,N,N,N,강남모텔건물,N,,,,,,,0.0
19790910,N,11000000018779,N,서울특별시 중구 을지로6가,서울특별시,중구,을지로6가,N,N,N,허브모텔,N,서울특별시 중구 을지로6가 18-41번지,서울특별시 중구 을지로41길 8 (을지로6가),허브모텔,1003111071,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19791001,N,11000000018936,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,송원장여관(테마모텔),N,,,,,,,0.0
19790720,N,11000000018952,N,서울특별시 영등포구 당산동3가,서울특별시,영등포구,당산동3가,N,N,N,우미빌딩,N,서울 영등포구 당산동3가 270,서울 영등포구 당산로 122,우미빌딩,,kakao_keyword,kakao_keyword,12.5
19791130,N,11000000019138,Y,서울특별시 중구 회현동1가,서울특별시,중구,회현동1가,Y,N,N,"보코서울명동(구,티마크호텔)",N,서울특별시 중구 회현동1가 194-15번지,서울특별시 중구 퇴계로 52 (회현동1가),보코 서울 명동 호텔(Voco Seoul Myeong-Dong Hotel),100314242,등기부등본_표제부_중구.csv,fuzzy_name_address,16.57
19791201,N,11000000019210,N,서울특별시 영등포구 당산동2가,서울특별시,영등포구,당산동2가,N,N,N,스위트하우스,N,서울특별시 영등포구 당산동2가 147-1번지,서울특별시 영등포구 선유동1로 20 (당산동2가),스위트 하우스,102018381,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19791018,N,11000000019266,N,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,N,N,N,호텔클릭(구.호텔마레),N,,,,,,,0.0
19761001,N,11000000020082,N,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,Y,N,N,라트리호텔,N,서울특별시 서초구 잠원동 14-14번지,서울특별시 서초구 나루터로 77 (잠원동),La TREE HOTEL(라 트리 호텔),1023111248,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19671130,N,11000000022062,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,N,신라여관,N,경북 경주시 사정동 165-37,경북 경주시 첨성로 53-5,신라여관,,kakao_keyword,kakao_keyword,10.0
19800307,N,11000000022071,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,대원모텔,N,서울특별시 영등포구 신길동 215-6번지,서울특별시 영등포구 도신로 187 (신길동),대원모텔,1020121633,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19810908,N,11000000022865,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,오슬로모텔(구.청아장),N,,,,,,,0.0
19820526,N,11000000022869,N,서울특별시 용산구 동빙고동,서울특별시,용산구,동빙고동,N,N,N,치커리(구.잠수장여관),N,서울특별시 용산구 동빙고동 162-2번지,서울특별시 용산구 서빙고로 295 (동빙고동),치커리(chicory),100417158,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19800718,N,11000000023077,N,서울특별시 성동구 성수동2가,서울특별시,성동구,성수동2가,N,N,N,파루스셀라(구.프린스모텔),N,서울특별시 성동구 성수동2가 299-152번지,서울특별시 성동구 성수일로12길 15-1 (성수동2가),파루스셀라 성수,1005121164,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,16.56
19801107,N,11000000023199,Y,서울특별시 영등포구 영등포동2가,서울특별시,영등포구,영등포동2가,N,N,Y,보보스모텔(구.우진모텔),Y,서울특별시 영등포구 영등포동2가 28-97번지,서울특별시 영등포구 국회대로54길 41-18 (영등포동2가),보보스모텔,102013578,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19800829,N,11000000023212,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,올인모텔,N,서울 강남구 논현동 118-7,서울 강남구 학동로53길 3-4,올인모텔,,kakao_keyword,kakao_keyword,12.5
19810421,N,11000000023303,N,서울특별시 용산구 한강로2가,서울특별시,용산구,한강로2가,N,N,N,손문갈매기살(노블호텔),N,서울특별시 용산구 한강로2가 2-194번지,서울특별시 용산구 새창로 209 (한강로2가),노블호텔,1004126550,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19800901,N,11000000023364,N,서울특별시 영등포구 당산동1가,서울특별시,영등포구,당산동1가,N,N,N,영모텔(구.금장여관,N,,,,,,,0.0
19801027,N,11000000023595,N,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,N,N,N,호텔스타선릉,N,서울특별시 강남구 삼성동 141-21번지,서울특별시 강남구 선릉로92길 8 (삼성동),호텔스타 선릉,1024120389,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19801001,N,11000000023622,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,화곡동904-2건물(구.지성여관),N,,,,,,,0.0
19801201,N,11000000024511,N,서울특별시 영등포구 당산동2가,서울특별시,영등포구,당산동2가,N,N,N,영포장여관,N,,,,,,,0.0
19801226,N,11000000024531,N,서울특별시 영등포구 당산동3가,서울특별시,영등포구,당산동3가,N,N,N,조이빌(구 대호장여관),N,서울특별시 영등포구 당산동3가 388-3번지,서울특별시 영등포구 당산로33길 5 (당산동3가),조이빌,102018878,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19750813,N,11000000024557,N,서울특별시 종로구 와룡동,서울특별시,종로구,와룡동,N,N,N,대림장여관,N,서울 강서구 염창동 261-14,서울 강서구 공항대로81길 26,대림장여관,,kakao_keyword,kakao_keyword,10.0
19801201,N,11000000024566,N,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,N,N,N,CF모텔(충무로점),N,,,,,,,0.0
19810105,N,11000000024765,N,서울특별시 종로구 창신동,서울특별시,종로구,창신동,N,N,N,나라빌딩,N,서울특별시 종로구 창신동 460-1번지,서울특별시 종로구 종로48길 12 (창신동),나라빌딩,1002116798,등기부등본_표제부_종로구.csv,exact_name_gu_dong,100.0
19940421,N,11000000024933,N,서울특별시 중구 광희동1가,서울특별시,중구,광희동1가,Y,N,N,호텔라온(구.필스테이)(구.힐타운),N,서울특별시 중구 신당동 432-1966번지,서울특별시 중구 동호로11자길 11 (신당동),힐타운,1003121981,등기부등본_표제부_중구.csv,exact_name_gu,99.0
19820128,N,11000000025059,N,서울특별시 종로구 원남동,서울특별시,종로구,원남동,N,N,N,창경모텔,N,서울 종로구 원남동 197-1,서울 종로구 동순라길 130,창경호텔,,kakao_keyword,kakao_keyword,10.0
19810707,N,11000000025169,N,서울특별시 중구 을지로3가,서울특별시,중구,을지로3가,Y,N,Y,"아리스타(구,을지빌딩)",Y,서울특별시 중구 을지로3가 291-45번지,서울특별시 중구 충무로 54-3 (을지로3가),아리스타 빌딩,1003113238,등기부등본_표제부_중구.csv,fuzzy_name_address,16.53
19811118,N,11000000025198,N,서울특별시 마포구 합정동,서울특별시,마포구,합정동,N,N,N,서원장건물,N,,,,,,,0.0
19810601,N,11000000025283,N,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,N,N,N,충무모텔(충무빌딩),N,,,,,,,0.0
19810608,N,11000000025316,N,서울특별시 중구 남산동2가,서울특별시,중구,남산동2가,N,N,N,OYO5(오요5),N,서울특별시 중구 남산동2가 35-2번지,서울특별시 중구 퇴계로18길 43 (남산동2가),오요5,100315640,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19800807,N,11000000025363,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,"호텔산타페(건물폐쇄,재개발,26.1.1.)",N,서울특별시 마포구 노고산동 106-39번지,서울특별시 마포구 서강로18길 7 (노고산동),모텔산타페,1015114975,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,13.0
19810727,N,11000000025463,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,에덴빌딩(스테이서래),N,서울특별시 서초구 서초동 1579-1번지,서울특별시 서초구 서초대로48길 107 (서초동),에덴빌딩,1023115962,등기부등본_표제부_서초구.csv,exact_name_gu,99.0
19810924,N,11000000025646,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,N,헬로인호텔,N,서울특별시 종로구 낙원동 149번지,서울특별시 종로구 돈화문로9길 38 (낙원동),헬로인 호텔,1002114975,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19810918,N,11000000025676,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,방배장(렌트하우스),N,서울특별시 서초구 방배동 916-22번지,서울특별시 서초구 방배로13길 53-17 (방배동),펜트하우스,10231100251694,등기부등본_표제부_서초구.csv,fuzzy_name_address,13.0
19810925,N,11000000025737,N,서울특별시 영등포구 대림동,서울특별시,영등포구,대림동,N,N,N,삼원장여관,N,서울 영등포구 대림동 1083-28,서울 영등포구 디지털로 337,삼원장,,kakao_keyword,kakao_keyword,12.0
19811001,N,11000000025766,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,오프스테이(구.일심장여관),N,서울특별시 강서구 화곡동 24-89번지,서울특별시 강서구 화곡로42길 6 (화곡동),오프 스테이,1017127448,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19811002,N,11000000025806,N,서울특별시 영등포구 당산동3가,서울특별시,영등포구,당산동3가,N,N,N,SL모텔(사월모텔(구 서림여관)),N,서울특별시 영등포구 당산동3가 386-7번지,서울특별시 영등포구 당산로33길 3 (당산동3가),S L 모텔,102018872,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19811024,N,11000000025880,N,서울특별시 서초구 내곡동,서울특별시,서초구,내곡동,N,N,N,헌릉관리소,N,,,,,,,0.0
19810908,N,11000000025908,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,N,MUL모텔,N,서울 강남구 역삼동 659-7,서울 강남구 논현로 548,MUL호텔,,kakao_keyword,kakao_keyword,10.5
19811101,N,11000000025915,N,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,N,N,N,신사장(구.신사여관),N,,,,,,,0.0
19811101,N,11000000025918,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,금강빌딩,N,서울 서초구 서초동 1301-4,서울 서초구 사평대로 344,금강빌딩,,kakao_keyword,kakao_keyword,11.5
19811101,N,11000000025937,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,N,N,N,리츠모텔(구.로즈모텔),N,서울특별시 강남구 신사동 505-4번지,서울특별시 강남구 도산대로1길 61 (신사동),리츠,1024111712,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,14.45
19821004,N,11000000025938,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,Y,펠리스호텔,Y,서울특별시 강남구 역삼동 718-15번지,서울특별시 강남구 테헤란로28길 3-8 (역삼동),펠리스,1024116887,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,14.5
19811123,N,11000000026037,N,서울특별시 강서구 공항동,서울특별시,강서구,공항동,N,N,N,썸모텔,N,서울특별시 강서구 공항동 72-30번지,서울특별시 강서구 공항대로 14-1 (공항동),썸모텔,1017120668,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19811214,N,11000000026157,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,정산장건물(세븐호스텔),N,서울특별시 서초구 방배동 901-2번지,서울특별시 서초구 방배로 130 (방배동),강남 세븐호스텔,102317152,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,14.56
19820122,N,11000000026169,Y,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,Y,N,N,삼정관광호텔,N,서울 강남구 역삼동 604-7,서울 강남구 봉은사로 150,삼정관광호텔 전기차충전소,,kakao_keyword,kakao_keyword,11.95
19811201,N,11000000026174,Y,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,Y,N,N,더리버사이드호텔,N,서울특별시 서초구 잠원동 6-1번지,서울특별시 서초구 강남대로107길 6 (잠원동),더리버사이드호텔,1023111120,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19890503,N,11000000026260,Y,서울특별시 중구 소공동,서울특별시,중구,소공동,Y,N,N,롯데호텔신관(롯데백화점 포함),N,,,,,,,0.0
19810210,N,11000000026261,Y,서울특별시 중구 소공동,서울특별시,중구,소공동,Y,N,N,롯데호텔본관(호텔관리),N,,,,,,,0.0
19891031,N,11000000026397,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,N,트리아관광호텔,N,서울특별시 강남구 역삼동 677-11번지,서울특별시 강남구 테헤란로33길 16 (역삼동),트리아관광호텔,1024112267,등기부등본_표제부_강남.csv,exact_name_gu_dong,100.0
19820125,N,11000000026529,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,Y,N,N,신사애인호텔(구.가로수모텔),N,서울특별시 강남구 신사동 505-9번지,서울특별시 강남구 압구정로2길 2 (신사동),신사애인호텔,102412981,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19820320,N,11000000026634,N,서울특별시 종로구 명륜4가,서울특별시,종로구,명륜4가,N,N,N,쉐라돈호텔(구.삼성여관),N,,,,,,,0.0
19820401,N,11000000026648,N,서울특별시 마포구 성산동,서울특별시,마포구,성산동,N,N,N,귀빈장여관,N,경기 파주시 법원읍 대능리 87-10,경기 파주시 법원읍 사임당로843번길 17-2,귀빈장여관,,kakao_keyword,kakao_keyword,10.0
19791023,N,11000000026719,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,N,뉴성심장여관,N,서울특별시 강남구 역삼동 718-29번지,서울특별시 강남구 테헤란로34길 10 (역삼동),뉴성심장,102415870,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,14.53
19820331,N,11000000026727,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,블루문모텔(폐업),N,서울특별시 서초구 방배동 751-8번지,서울특별시 서초구 동광로19길 139 (방배동),블루문모텔,102312047,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19820402,N,11000000026731,N,서울특별시 영등포구 대림동,서울특별시,영등포구,대림동,N,N,N,대방모텔(구.대방리여관),N,서울특별시 영등포구 대림동 844-1번지,서울특별시 영등포구 도림로 186 (대림동),대방모텔,1020131842,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19830309,N,11000000027152,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,Y,N,N,라카사호텔,N,,,,,,,0.0
19820920,N,11000000027442,N,서울특별시 강서구 방화동,서울특별시,강서구,방화동,N,N,N,대우모텔(구.대우장여관),N,서울특별시 강서구 방화동 559-2번지,서울특별시 강서구 양천로 54 (방화동),대우장,1017120963,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,14.5
19820720,N,11000000027495,Y,서울특별시 서초구 반포동,서울특별시,서초구,반포동,Y,N,N,봄호텔,N,서울특별시 서초구 반포동 748번지,서울특별시 서초구 사평대로57길 12 (반포동),봄 호텔,1023113346,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19711105,N,11000000027538,N,서울특별시 강서구 방화동,서울특별시,강서구,방화동,N,N,N,뱅크모텔,N,서울특별시 강서구 방화동 620-36번지,서울특별시 강서구 방화동로3길 27 (방화동),뱅크모텔,1017110334,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19820828,N,11000000027557,N,서울특별시 송파구 석촌동,서울특별시,송파구,석촌동,N,N,Y,CORNER HOTEL,Y,서울특별시 송파구 석촌동 296-8번지,서울특별시 송파구 송파대로 385 (석촌동),CORNER HOTEL,1025111051,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19820916,N,11000000027682,N,서울특별시 영등포구 영등포동4가,서울특별시,영등포구,영등포동4가,N,N,N,미림(게스트하우스),N,서울특별시 영등포구 영등포동4가 98-5번지,서울특별시 영등포구 영신로34길 44 (영등포동4가),미림게스트하우스(guesthouse),102014663,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19821001,N,11000000027837,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,동원장여관,N,서울특별시 영등포구 신길동 196-28번지,서울특별시 영등포구 도신로48길 5-4 (신길동),동원여관,1020121097,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,13.89
19821101,N,11000000028022,N,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,N,N,N,호텔라엠 HOTEL La M,N,서울특별시 강남구 삼성동 100-3번지,서울특별시 강남구 봉은사로113길 23 (삼성동),호텔라엠 HOTEL La M,1024111928,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19821101,N,11000000028152,N,서울특별시 영등포구 영등포동,서울특별시,영등포구,영등포동,N,N,N,드라마모텔,N,서울특별시 영등포구 영등포동 580-4번지,서울특별시 영등포구 신길로 264 (영등포동),드라마,102012399,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,14.5
19821201,N,11000000028265,N,서울특별시 송파구 거여동,서울특별시,송파구,거여동,N,N,N,청마장여관,N,서울특별시 송파구 거여동 129-85번지,서울특별시 송파구 마천로 258 (거여동),청마,1025114259,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,14.4
19821208,N,11000000028281,N,서울특별시 마포구 합정동,서울특별시,마포구,합정동,N,N,N,"준희빈모텔(휴업중,261.1. 자체점검 연기)",N,서울특별시 마포구 합정동 380-11번지,서울특별시 마포구 양화로 16 (합정동),준희빈,1015123245,등기부등본_표제부_마포구.csv,fuzzy_name_address,14.5
19770906,N,11000000028312,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,M모텔,N,서울특별시 서초구 방배동 811-16번지,서울특별시 서초구 방배로 200 (방배동),M모텔,102312665,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19830120,N,11000000028318,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,스타일호텔,N,서울특별시 서초구 방배동 768-17번지,서울특별시 서초구 방배중앙로 171 (방배동),스타일 호텔,102312200,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19811111,N,11000000028365,N,서울특별시 영등포구 당산동5가,서울특별시,영등포구,당산동5가,N,N,N,대림빌딩(부티크호텔K),N,서울특별시 영등포구 당산동5가 16-1번지,서울특별시 영등포구 양평로 49 (당산동5가),대림빌딩,102019683,03. 표제부_영등포구.csv,exact_name_gu_dong,100.0
19821216,N,11000000028382,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,N,호텔오늘,N,충북 청주시 상당구 서문동 218-30,충북 청주시 상당구 남사로79번길 24,호텔오늘,,kakao_keyword,kakao_keyword,10.0
19821206,N,11000000028388,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,N,N,N,프린세스호텔,N,서울특별시 강남구 신사동 641-1번지,서울특별시 강남구 압구정로46길 17 (신사동),프린쎄스호텔,1024118752,등기부등본_표제부_강남.csv,fuzzy_name_address,13.33
19821123,N,11000000028397,N,서울특별시 강남구 청담동,서울특별시,강남구,청담동,N,N,N,펜타리움,N,서울특별시 강남구 청담동 68-7번지,서울특별시 강남구 영동대로 725 (청담동),펜타리움,102416604,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19811217,N,11000000028463,N,서울특별시 용산구 동자동,서울특별시,용산구,동자동,N,N,N,금주빌딩(k그랜드호텔),N,,,,,,,0.0
19830126,N,11000000028605,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,2001모텔,N,서울특별시 서초구 방배동 769-10번지,서울특별시 서초구 방배중앙로 174 (방배동),2001호텔,102312209,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,13.33
19830216,N,11000000028785,N,서울특별시 종로구 종로5가,서울특별시,종로구,종로5가,N,N,N,TRAVEL MONSTER(구.호텔통),N,,,,,,,0.0
19830201,N,11000000028808,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,로또모텔(구.오복탕),N,서울특별시 영등포구 신길동 355-142번지,서울특별시 영등포구 도림로 279 (신길동),로또모텔,1020124237,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19830219,N,11000000028817,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,휴빌딩,N,서울 강남구 논현동 170-3,서울 강남구 강남대로120길 45-6,휴빌딩,,kakao_keyword,kakao_keyword,12.5
19830219,N,11000000028819,N,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,N,N,N,CNN,N,서울 강남구 삼성동 143-27,서울 강남구 테헤란로77길 9,CNN,,kakao_keyword,kakao_keyword,12.5
19831224,N,11000000028936,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,Y,에이스투빌딩(노블하우스),Y,서울특별시 서초구 서초동 1507-30번지,서울특별시 서초구 명달로24길 29-5 (서초동),노블하우스,1023117740,등기부등본_표제부_서초구.csv,exact_name_gu_dong,100.0
19830412,N,11000000028942,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,킴스테이9(구.코스테이),Y,서울특별시 강서구 화곡동 799-9번지,서울특별시 강서구 곰달래로 247 (화곡동),킴스테이9,101716371,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19830323,N,11000000028961,N,서울특별시 성동구 성수동2가,서울특별시,성동구,성수동2가,N,N,N,빅토리아(구.이화장),N,,,,,,,0.0
19830309,N,11000000029006,N,서울특별시 성동구 마장동,서울특별시,성동구,마장동,N,N,N,태양장,N,서울특별시 성동구 마장동 797-84번지,서울특별시 성동구 마조로19길 11 (마장동),태양장,100517352,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19840523,N,11000000029123,N,서울특별시 종로구 구기동,서울특별시,종로구,구기동,N,N,N,자하문여관(자하문호텔),N,서울특별시 종로구 구기동 119번지,서울특별시 종로구 진흥로 425 (구기동),자하문호텔,100215480,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19830707,N,11000000029595,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,N,아마레호텔,N,서울특별시 강남구 역삼동 776-19번지,서울특별시 강남구 논현로 328 (역삼동),아마레호텔,1024110809,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19830601,N,11000000029597,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,서초동1647-15건물(리빙케슬),N,,,,,,,0.0
19830801,N,11000000029974,N,서울특별시 송파구 방이동,서울특별시,송파구,방이동,N,N,N,힐빌딩,N,서울 송파구 방이동 126-4,서울 송파구 가락로 234,힐빌딩,,kakao_keyword,kakao_keyword,12.5
19830801,N,11000000030062,N,서울특별시 성동구 성수동2가,서울특별시,성동구,성수동2가,N,N,N,팰리스모텔(구.비엔엘모텔),N,서울특별시 성동구 성수동2가 204-6번지,서울특별시 성동구 동일로 33 (성수동2가),팰리스모텔,1005119926,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19830808,N,11000000030079,N,서울특별시 영등포구 당산동6가,서울특별시,영등포구,당산동6가,N,N,N,길조모텔(G모텔),N,서울특별시 영등포구 당산동6가 337-18번지,서울특별시 영등포구 양평로 52-1 (당산동6가),G모텔,1020110118,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19830829,N,11000000030152,N,서울특별시 영등포구 대림동,서울특별시,영등포구,대림동,N,N,N,캐슬론모텔(구.대림장여관),N,서울특별시 영등포구 대림동 1080-26번지,서울특별시 영등포구 디지털로43길 5 (대림동),대림,10201100246649,03. 표제부_영등포구.csv,fuzzy_name_address,14.4
19830901,N,11000000030213,N,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,N,N,N,상주호텔,N,서울특별시 송파구 잠실동 193-1번지,서울특별시 송파구 올림픽로8길 19 (잠실동),상주호텔,1025119292,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19820727,N,11000000030299,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,N,"종로비즈(구,에머럴드모텔)",N,,,,,,,0.0
19830914,N,11000000030340,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,호텔야자(칼튼호텔),N,서울특별시 강남구 논현동 237-9번지,서울특별시 강남구 봉은사로37길 6 (논현동),호텔야자강남논현점,1024120171,통합숙박시설표제부0414.csv,hospitality_fuzzy_name_address,14.42
19830916,N,11000000030426,N,서울특별시 송파구 삼전동,서울특별시,송파구,삼전동,N,N,Y,줌모텔,Y,서울 송파구 삼전동 131-2,서울 송파구 삼학사로 91,줌모텔,,kakao_keyword,kakao_keyword,12.5
19831027,N,11000000030854,N,서울특별시 성동구 용답동,서울특별시,성동구,용답동,N,N,N,"새턴관광호텔(구,JJ호텔))",N,서울특별시 성동구 용답동 228-6번지,서울특별시 성동구 자동차시장1길 29 (용답동),새턴호텔,1005126039,03. 표제부_성동구.csv,fuzzy_name_address,13.0
19831112,N,11000000030985,N,서울특별시 서초구 양재동,서울특별시,서초구,양재동,N,N,N,코코레지던스(미래빌딩),N,서울특별시 서초구 양재동 373번지,서울특별시 서초구 동산로 48 (양재동),栖僖(서희)빌딩,102319717,등기부등본_표제부_서초구.csv,fuzzy_name_address,14.45
19831117,N,11000000030989,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,목화장여관,N,서울 용산구 이태원동 339-1,서울 용산구 녹사평대로46길 16-4,목화장여관,,kakao_keyword,kakao_keyword,10.0
19831123,N,11000000031068,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,Y,N,N,하이랜드호텔,N,서울특별시 강남구 논현동 7-1번지,서울특별시 강남구 도산대로 166 (논현동),하이랜드호텔,1024121216,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
19831118,N,11000000031291,N,서울특별시 종로구 관훈동,서울특별시,종로구,관훈동,N,N,N,준오호텔(구.사랑방모텔),N,서울특별시 종로구 관훈동 106번지,서울특별시 종로구 인사동16길 6 (관훈동),준오 호텔,1002113557,통합숙박시설표제부0414.csv,hospitality_exact_name_gu_dong,100.0
