119안전센터명,기본주소,건물일련번호,시도명,대형화재취약대상여부,법정동명,화재보험종료일자,주용도명,사용여부,등록일자,관할소방서명,대상물명,사용승인일자,자체점검대상여부,문화재여부,공공기관여부,Y좌표,공공기관민간대상여부,화재보험가입일자,소방관련제조업여부,X좌표,소방방화시설완공일자,시군구명,건물명,화재보험회사명,자체점검대상명
신림119안전센터,,11000000090415,서울특별시,,신림동,,숙박시설,Y,20060905,관악소방서,빌라드보니(구. 루쏘호텔),19970818,Y,N,,442847.59,,,,193974.89,,관악구,LUSSO HOTEL,,종합점검대상
신림119안전센터,,11000000322877,서울특별시,,신림동,,숙박시설,Y,20190321,관악소방서,삼화,20190911,Y,N,,442942.1,,,N,193689.69,20190902,관악구,삼화,,종합점검대상
현장대응단,,11000000096494,서울특별시,,둔촌동,20290320,숙박시설,Y,20050724,강동소방서,둔촌빌딩(숙박),19831226,Y,N,,447907.41,,20240320,,212574.18,19990701,강동구,,하나 손해보험,작동점검대상
천호119안전센터,,11000000057280,서울특별시,,천호동,20240825,숙박시설,Y,20060713,강동소방서,에바파크(숙박),19900319,Y,N,,448855.06,,20230825,,211135.24,,강동구,,현대해상화재보험,작동점검대상
영동119안전센터,서울특별시 강남구 논현동,11000000064595,서울특별시,,논현동,,숙박시설,Y,20021101,강남소방서,호원빌딩,19910608,Y,,,445731.87,,,,203421.98,19910608,강남구,,,작동점검대상
영동119안전센터,서울특별시 강남구 논현동,11000000066516,서울특별시,,논현동,,숙박시설,Y,20030101,강남소방서,신성빌딩(케이그랜드호스텔),19911016,Y,,,445116.89,,,,202225.79,20160202,강남구,,,작동점검대상
천호119안전센터,,11000000100663,서울특별시,,천호동,20241121,숙박시설,Y,20060412,강동소방서,히트호텔(숙박),20001219,Y,N,,448893.79,,20231121,,211097.97,,강동구,,삼성화재,작동점검대상
종로119안전센터,서울특별시 종로구 와룡동,11000000001685,서울특별시,N,와룡동,,숙박시설,Y,20030516,종로소방서,태양여관,19600901,N,,N,452752.68,,,,199226.12,,종로구,,,
현장대응단,서울특별시 양천구 목동,11000000035969,서울특별시,,목동,,숙박시설,Y,19990224,양천소방서,"잠모텔(구.오목장모텔,도원모텔)",19830725,Y,N,,447293.66,,,,189055.16,,양천구,오목장여관,,작동점검대상
을지로119안전센터,서울특별시 중구 입정동,11330000093857,서울특별시,,입정동,,숙박시설,Y,20240919,중부소방서,세운푸르지오 G팰리스 A동,20240912,Y,N,,451725.2,,,N,199287.99,20240911,중구,세운푸르지오G-팰리스 1,,종합및작동점검대상
현장대응단,,11000000117628,서울특별시,,연희동,,숙박시설,Y,20041218,서대문소방서,동방빌딩(영덕막회물회건물),20040519,Y,N,,451723.78,,,,193610.58,20251117,서대문구,동방빌딩,,작동점검대상
충무로119안전센터,서울특별시 중구 을지로2가,11000000131076,서울특별시,,을지로2가,20250416,숙박시설,Y,20080515,중부소방서,아르누보 센텀,20080416,Y,N,,451683.8,,20240416,,198570.87,,중구,명동아르누보센텀,메리트화재보험,종합및작동점검대상
미아119안전센터,서울특별시 강북구 미아동,11000000013956,서울특별시,N,미아동,,숙박시설,Y,20040221,강북소방서,하이빌모텔(구-일신장여관),19760701,N,,N,459323.4,,,,202121.44,,강북구,하이빌모텔,,
미아119안전센터,서울특별시 강북구 미아동,11000000003865,서울특별시,N,미아동,,숙박시설,Y,20051221,강북소방서,정민장(한국관),19670810,N,,N,456767.13,,,,202848.81,,강북구,정민장,,
미아119안전센터,서울특별시 강북구 미아동,11000000007067,서울특별시,N,미아동,,숙박시설,Y,20051221,강북소방서,서림장여관,19700730,N,,N,457842.15,,,,201931.05,,강북구,서림장여관,,
휘경119안전센터,서울특별시 동대문구 휘경동,11000000116641,서울특별시,,휘경동,20190807,숙박시설,Y,20041208,동대문소방서,강화군 제3장학관,20040305,Y,N,Y,454443.56,Y,20180808,,205013.73,20040305,동대문구,드웰 동대문,삼성화재,종합및작동점검대상
전농119안전센터,,11000000124152,서울특별시,,답십리동,20210627,숙박시설,Y,20060119,동대문소방서,SM부티크호텔(상명빌딩),20051212,Y,N,,451905.89,,20160627,,204732.11,20051212,동대문구,상명빌딩,삼성화재,종합및작동점검대상
신월119안전센터,,11000000154679,서울특별시,,신월동,20180911,숙박시설,Y,20130912,양천소방서,캠프관광호텔,20130902,Y,N,,448630.32,,20130911,,185371.68,20130822,양천구,캠프관광호텔,LIG보험,종합및작동점검대상
서초119안전센터,서울특별시 서초구 서초동,11000000334845,서울특별시,,서초동,20250301,숙박시설,Y,20220921,서초소방서,지젤시그니티서초,20220930,Y,N,,443098.69,,20240301,N,201657.87,20220921,서초구,지젤시그니티서초,화재보험 가입됨,종합및작동점검대상
충무로119안전센터,서울특별시 중구 충무로1가,11000000334924,서울특별시,Y,충무로1가,20240926,숙박시설,Y,20220929,중부소방서,LeMERIDIEN moxy르메르디앙 명동(목시빌딩),20220926,Y,N,,451368.74,,20230926,N,198478.61,20220923,중구,,메리츠화재보험,종합및작동점검대상
충무로119안전센터,서울특별시 중구 을지로2가,11000000249857,서울특별시,,을지로2가,20240427,숙박시설,Y,20150218,중부소방서,트레블로지 명동을지로호텔(구.홀리데이인익스프레스),20150319,Y,N,,451896.14,,20230427,N,199054.26,20150216,중구,,삼성화재,종합및작동점검대상
신정119안전센터,서울특별시 양천구 신정동,11000000036841,서울특별시,,신정동,,숙박시설,Y,20061214,양천소방서,부곡빌딩(구.모텔메종),19850504,Y,N,,447294.65,,,,187427.22,,양천구,,,작동점검대상
회현119안전센터,서울특별시 중구 남대문로3가,11000000336458,서울특별시,,남대문로3가,,숙박시설,Y,20230304,중부소방서,더스테이 클래식,20230228,Y,N,,451081.61,,,N,198191.57,20230220,중구,,,종합및작동점검대상
서초119안전센터,서울특별시 서초구 서초동,11000000337447,서울특별시,,서초동,,숙박시설,Y,20230608,서초소방서,서초로이지움지젤,20230615,Y,N,,442944.77,,,N,201118.88,20230608,서초구,서초로이지움지젤,,종합및작동점검대상
돈암119안전센터,서울특별시 성북구 동선동4가,11000000102632,서울특별시,,동선동4가,20211101,숙박시설,Y,20040226,성북소방서,더월호텔,20010608,Y,N,,454926.38,,20161001,,201507.27,20010601,성북구,라마다모텔,케이비 화재보험,작동점검대상
서교119안전센터,,11000000314829,서울특별시,Y,서교동,20180715,숙박시설,Y,20170719,마포소방서,라이즈호텔(구.아주호텔서교),20180125,Y,N,,450554.82,,20150601,N,193038.36,20171212,마포구,라이즈호텔,서울보증보험주식회사,종합점검대상
녹번119안전센터,,11000000250557,서울특별시,,응암동,,숙박시설,Y,20150402,은평소방서,브릭스관광호텔,20160819,Y,,,455594.9,,,N,193035.07,20160725,은평구,브릭스 관광호텔,,종합점검대상
면목119안전센터,,11000000010750,서울특별시,N,면목동,,숙박시설,Y,20031219,중랑소방서,별장여관(간판없음),19731220,N,,N,454149.65,,,,207244.56,,중랑구,,,
면목119안전센터,서울특별시 중랑구 면목동,11000000005993,서울특별시,N,면목동,,숙박시설,Y,20031219,중랑소방서,김원례(태창장여관),19691030,N,,N,453804.34,,,,207834.44,,중랑구,태창장여관,,
망우119안전센터,서울특별시 중랑구 면목동,11000000029683,서울특별시,,면목동,20191231,숙박시설,Y,19991006,중랑소방서,동화장 모텔,19830628,Y,,,454448.31,,20190101,,208575.94,19830628,중랑구,동화장모텔,현대해상화재보험,작동점검대상
화곡119안전센터,,11000000089169,서울특별시,,화곡동,,숙박시설,Y,20031214,강서소방서,어거스트,19970110,Y,N,,449655.98,,,,186593.42,,강서구,,,작동점검대상
화곡119안전센터,,11000000090393,서울특별시,,화곡동,,숙박시설,Y,20040512,강서소방서,로얄모텔,19970501,Y,N,,447792.86,,,,185758.06,,강서구,,,작동점검대상
화곡119안전센터,,11000000046202,서울특별시,,화곡동,,숙박시설,Y,20040512,강서소방서,랑뷰티크호텔,19880507,Y,N,,449721.67,,,,186393.66,,강서구,,,작동점검대상
화곡119안전센터,,11000000150746,서울특별시,,화곡동,20150512,숙박시설,Y,20120821,강서소방서,호텔 Voll,20120727,Y,N,,447705.56,,20140512,,186442.44,20120628,강서구,호텔 Voll,삼성화재,종합점검대상
발산119안전센터,서울특별시 강서구 화곡동,11000000101975,서울특별시,,화곡동,,숙박시설,Y,20070109,강서소방서,드림호텔,20010207,Y,N,,450417.1,,,,186863.66,,강서구,호텔드림,,종합점검대상
암사119안전센터,,11000000024659,서울특별시,,암사동,20190331,숙박시설,Y,19990224,강동소방서,그린장모텔,19811006,Y,,,450057.47,,20160401,,211447.92,,강동구,이놀스퀘어,삼성화재보험,작동점검대상
현장대응단,서울특별시 중랑구 묵동,11000000255170,서울특별시,,묵동,20180219,숙박시설,Y,20151203,중랑소방서,드씨엘,20160201,Y,,,456458.27,,20170219,N,206937.75,20151203,중랑구,,한화손해보험,종합점검대상
현장대응단,,11000000008757,서울특별시,,묵동,20160131,숙박시설,Y,20030305,중랑소방서,힐파크(중화빌딩),19711025,Y,,,456302.64,,20150101,,206960.53,,중랑구,중랑빌딩,농협,작동점검대상
시흥119안전센터,,11000000045892,서울특별시,,시흥동,99991231,숙박시설,Y,20051011,금천소방서,준희빈장,19880205,Y,N,,439270.95,,20171201,,191314.88,,금천구,,메리츠화재,작동점검대상
시흥119안전센터,,11000000324586,서울특별시,,시흥동,,숙박시설,Y,20191015,금천소방서,트리플8호텔,20191024,Y,N,,439255.1,,,N,191371.59,20191008,금천구,호텔 트리플8,,종합및작동점검대상
현장대응단,,11000000313626,서울특별시,,갈현동,20190311,숙박시설,Y,20170421,은평소방서,호텔디아티스트 연신내점,20190221,Y,,,458104.33,,20190311,N,192889.91,20190129,은평구,호텔 디 아티스트,화재보험 미가입,종합점검대상
방이119안전센터,서울특별시 송파구 방이동,11000000105144,서울특별시,,방이동,20181231,숙박시설,Y,20020208,송파소방서,하오호텔,20011228,Y,,,446251.82,,20180101,,209718.66,,송파구,,삼성생명,작동점검대상
방이119안전센터,서울특별시 송파구 방이동,11000000097545,서울특별시,,방이동,20160715,숙박시설,Y,20050821,송파소방서,셀레네 호텔,19991108,Y,,,446243.47,,20150715,,209649.69,,송파구,,현대해상,작동점검대상
방이119안전센터,서울특별시 송파구 방이동,11000000115460,서울특별시,,방이동,20161231,숙박시설,Y,20050821,송파소방서,톰지호텔,20031212,Y,,,446237.61,,20160101,,209681.46,,송파구,톰지호텔,삼성화재,종합점검대상
방이119안전센터,서울특별시 송파구 방이동,11000000037983,서울특별시,,방이동,20151130,숙박시설,Y,20050913,송파소방서,아이다모텔,19851101,Y,,,446321.63,,20141130,,209801.55,,송파구,아이다,삼성화재,작동점검대상
방이119안전센터,서울특별시 송파구 방이동,11000000059569,서울특별시,,방이동,20181127,숙박시설,Y,20050913,송파소방서,IM호텔,19900901,Y,,,446218.09,,20171128,,209611.42,,송파구,IM호텔,현대해상,작동점검대상
방이119안전센터,서울특별시 송파구 방이동,11000000040762,서울특별시,,방이동,20160211,숙박시설,Y,20050913,송파소방서,타임모텔,19831028,Y,,,446237.16,,20150211,,209607.21,,송파구,타임모텔,롯데손해,작동점검대상
영동119안전센터,서울특별시 강남구 논현동,11000000250900,서울특별시,,논현동,20261201,숙박시설,Y,20150429,강남소방서,호텔 카푸치노,20151008,Y,N,,445270.39,,20241201,N,202779.54,20150917,강남구,,삼성화재,종합및작동점검대상
신길119안전센터,,11000000043973,서울특별시,N,신길동,,숙박시설,Y,20021213,영등포소방서,신흥여관,19870907,N,,N,445999.24,,,,192949.3,,영등포구,,,
현장대응단,서울특별시 영등포구 신길동,11000000041662,서울특별시,N,신길동,,숙박시설,Y,20040210,영등포소방서,아담여인숙,19861210,N,,N,445221.86,,,,191943.35,,영등포구,아담장여관,,
구로119안전센터,서울특별시 구로구 구로동,11000000045085,서울특별시,,구로동,20220126,숙박시설,Y,20050406,구로소방서,구로동44-9건물(브론즈호텔),20141203,Y,,,444777.49,,20170126,,190370.96,20140811,구로구,브론즈호텔 (A.B동),삼성화재,종합점검대상
공단119안전센터,서울특별시 구로구 구로동,11000000143185,서울특별시,Y,구로동,20201124,숙박시설,Y,20101224,구로소방서,포포인츠바이쉐라톤서울구로,20101129,Y,N,,442642.52,,20181124,,191049.07,,구로구,베스트웨스턴구로호텔,DB손해보험,종합점검대상
현장대응단,,11000000117275,서울특별시,,불광동,20211102,숙박시설,Y,20061219,은평소방서,벨라지오 관광호텔,20040506,Y,,,456653.68,,20181102,,193991.15,20040412,은평구,벨라지오관광호텔,농협손해보험주식회사,종합점검대상
현장대응단,,11000000252709,서울특별시,,불광동,20230705,숙박시설,Y,20150811,은평소방서,호텔맥(구.서울N호텔),20161116,Y,,,457836.25,,20180705,N,193056.32,20161104,은평구,서울앤호텔(연신내점),삼성,작동점검대상
당산119안전센터,,11000000074123,서울특별시,N,당산동1가,,숙박시설,Y,20021213,영등포소방서,대지여인숙,19930205,N,,N,446919.3,,,,190828.22,,영등포구,,,
당산119안전센터,,11000000006439,서울특별시,N,당산동1가,,숙박시설,Y,20060725,영등포소방서,향도여관,19700201,N,,N,446989.79,,,,191013.67,,영등포구,,,
현장대응단,서울특별시 노원구 상계동,11000000053174,서울특별시,,상계동,,숙박시설,Y,20030722,노원소방서,노원호텔 딘(구.테마모텔),19890826,Y,N,,461654.29,,,,205161.49,,노원구,테마I 모텔,,작동점검대상
현장대응단,,11000000020878,서울특별시,,상계동,,숙박시설,Y,20011124,노원소방서,럭스 호텔,19960913,Y,,,461655.56,,,,205073.08,,노원구,,,종합점검대상
현장대응단,서울특별시 강남구 삼성동,11000000052198,서울특별시,,삼성동,,숙박시설,Y,20041223,강남소방서,자이언트호텔(주)성제기업,19840616,Y,N,,445875.36,,,,204395.83,,강남구,자이언트관광호텔,,종합점검대상
현장대응단,서울특별시 강남구 삼성동,11000000114716,서울특별시,,삼성동,,숙박시설,Y,20040529,강남소방서,제이에스무인호텔(SM호텔),20031105,Y,,,445218.62,,,,204544.51,,강남구,SM HOTEL,,작동점검대상
현장대응단,서울특별시 강남구 삼성동,11000000023595,서울특별시,,삼성동,,숙박시설,Y,20050921,강남소방서,호텔스타선릉,19801027,Y,N,,445092.66,,,,204363.1,,강남구,,,작동점검대상
현장대응단,서울특별시 강남구 삼성동,11000000212542,서울특별시,,삼성동,,숙박시설,Y,20140827,강남소방서,호텔크레센도 서울,20180921,Y,N,,445706.0,,,N,204149.0,20180830,강남구,,,종합및작동점검대상
현장대응단,서울특별시 강남구 삼성동,11000000019266,서울특별시,,삼성동,,숙박시설,Y,20070117,강남소방서,호텔클릭(구.호텔마레),19791018,Y,N,,445711.06,,,,203948.92,,강남구,,,작동점검대상
현장대응단,서울특별시 강남구 삼성동,11000000255163,서울특별시,Y,삼성동,,숙박시설,Y,20151203,강남소방서,신라스테이삼성,20200102,Y,N,,445603.41,,,N,205583.55,20191219,강남구,,,종합및작동점검대상
이태원119안전센터,서울특별시 용산구 이태원동,11000000048538,서울특별시,Y,이태원동,,숙박시설,Y,20051229,용산소방서,몬드리안서울이태원호텔(구.캐피탈호텔),19880912,Y,N,,447674.54,,,,199385.48,,용산구,캐피탈호텔,,종합점검대상
현장대응단,서울특별시 도봉구 창동,11000000101955,서울특별시,,창동,20170809,숙박시설,Y,20040425,도봉소방서,위르,20010213,Y,N,,461572.65,,20160810,,204530.15,,도봉구,,한화종합,종합및작동점검대상
현장대응단,,11000000121330,서울특별시,,가산동,20200531,숙박시설,Y,20051219,금천소방서,자기야 모텔,20041227,Y,N,,442119.86,,20170601,,190234.33,,금천구,FILM 37.2 MOTEL,현대해상화재보험,작동점검대상
현장대응단,,11000000312681,서울특별시,,가산동,20190125,숙박시설,Y,20170201,금천소방서,골드리버 관광호텔,20170125,Y,N,,442111.62,,20180125,N,189114.12,20170104,금천구,골드리버 관광호텔,KB손해보험,종합및작동점검대상
역삼119안전센터,서울특별시 강남구 역삼동,11000000076259,서울특별시,Y,역삼동,20260701,숙박시설,Y,20041220,강남소방서,노보텔앰버서더서울,19930813,Y,N,,445094.34,,20250701,,202558.02,,강남구,노보텔 앰배서더 강남  서울,메리츠화재,종합및작동점검대상
역삼119안전센터,서울특별시 강남구 역삼동,11000000013763,서울특별시,,역삼동,,숙박시설,Y,20070119,강남소방서,미송빌딩,19760519,Y,,,445003.46,,,,203823.13,,강남구,,,작동점검대상
역삼119안전센터,서울특별시 강남구 역삼동,11000000255227,서울특별시,,역삼동,,숙박시설,Y,20151207,강남소방서,Hotel Senne,20171222,Y,N,,443685.08,,,N,202854.29,20171110,강남구,,,종합점검대상
역삼119안전센터,서울특별시 강남구 역삼동,11000000117816,서울특별시,,역삼동,,숙박시설,Y,20041230,강남소방서,프리미어호텔XYM(구.IMI호텔),20040528,Y,,,444619.8,,,,203505.7,,강남구,,,작동점검대상
역삼119안전센터,서울특별시 강남구 역삼동,11000000264481,서울특별시,,역삼동,,숙박시설,Y,20160802,강남소방서,뉴브호텔,20180502,Y,N,,444828.56,,,N,204340.48,20180409,강남구,,,종합및작동점검대상
역삼119안전센터,서울특별시 강남구 역삼동,11000000115863,서울특별시,,역삼동,,숙박시설,Y,20041202,강남소방서,호텔스타 프리미어(구.호텔맥스),20040107,Y,N,,444805.46,,,,203561.12,,강남구,,,작동점검대상
역삼119안전센터,서울특별시 강남구 역삼동,11330000063502,서울특별시,,역삼동,,숙박시설,Y,20240701,강남소방서,역삼동 719-17건물,20240620,Y,N,,443685.08,,,,202854.29,20240614,강남구,,,종합및작동점검대상
영동119안전센터,서울특별시 강남구 신사동,11000000026529,서울특별시,,신사동,,숙박시설,Y,20031215,강남소방서,신사애인호텔(구.가로수모텔),19820125,Y,N,,446872.62,,,,201686.62,,강남구,,,작동점검대상
현장대응단,,11000000022411,서울특별시,,독산동,20151231,숙박시설,Y,20050407,금천소방서,호텔라빈(구.유림모텔),19841219,Y,N,,440777.69,,20150101,,190634.45,,금천구,,LIG화재,작동점검대상
현장대응단,,11000000077869,서울특별시,,독산동,20180702,숙박시설,Y,20051220,금천소방서,미니멀시즌,19931201,Y,N,,441920.5,,20170702,,190974.47,,금천구,미니멀시즌,삼성화재,작동점검대상
중곡119안전센터,서울특별시 광진구 중곡동,11000000029434,서울특별시,,중곡동,20140104,숙박시설,Y,20040517,광진소방서,헤나모텔,19830521,Y,N,,450659.51,,20140101,,207773.39,,광진구,로잔여관,,작동점검대상
서초119안전센터,서울특별시 서초구 서초동,11000000251159,서울특별시,Y,서초동,20250220,숙박시설,Y,20150521,서초소방서,호텔페이토 강남,20150602,Y,N,,443014.42,,20240220,N,202880.86,,서초구,,흥국화재,종합및작동점검대상
서초119안전센터,서울특별시 서초구 서초동,11000000317090,서울특별시,,서초동,20191106,숙박시설,Y,20180118,서초소방서,영남빌딩(업플로호스텔),20180116,Y,N,,443809.05,,20181107,N,201507.53,20180116,서초구,영남빌딩,,작동점검대상
서초119안전센터,서울특별시 서초구 서초동,11000000117656,서울특별시,,서초동,20221231,숙박시설,Y,20061220,서초소방서,유승빌딩(교대기숙학사),20040510,Y,N,,443681.04,,20150801,,201454.03,,서초구,,,작동점검대상
서초119안전센터,서울특별시 서초구 서초동,11000000030989,서울특별시,,서초동,20250705,숙박시설,Y,20001214,서초소방서,목화장여관,19831117,Y,N,,442881.79,,20240706,,201307.4,,서초구,목화장,삼성화재,작동점검대상
현장대응단,서울특별시 중구 황학동,11000000312686,서울특별시,,황학동,,숙박시설,Y,20170202,중부소방서,로팡빌딩,20181214,Y,N,,452258.8,,,N,201895.85,20181112,중구,,,작동점검대상
현장대응단,서울특별시 중구 황학동,11000000010616,서울특별시,,황학동,,숙박시설,Y,20060223,중부소방서,"크리스티호텔(구, 동천장)",19731105,Y,N,,451824.05,,,,201999.32,,중구,,,작동점검대상
현장대응단,서울특별시 중구 황학동,11000000007384,서울특별시,,황학동,20141014,숙박시설,Y,20070101,중부소방서,마이더스 모텔,19701005,Y,N,,451820.31,,20131015,,201831.87,19701005,중구,,현대화재,작동점검대상
연건119안전센터,,11000000008030,서울특별시,N,종로5가,,숙박시설,Y,19990224,종로소방서,대동장여관,19710401,N,,N,452437.71,,,,200229.34,,종로구,,,
종로119안전센터,서울특별시 종로구 장사동,11000000006176,서울특별시,,장사동,,숙박시설,Y,20061228,종로소방서,센추럴관광호텔,19690407,Y,N,,452144.37,,,,199377.47,,종로구,,,종합점검대상
역삼119안전센터,서울특별시 강남구 역삼동,11000000155289,서울특별시,,역삼동,,숙박시설,Y,20131028,강남소방서,루미하우스,20131031,Y,N,,444735.38,,,,202769.74,,강남구,,,종합점검대상
충무로119안전센터,서울특별시 중구 남학동,11000000317644,서울특별시,,남학동,20240423,숙박시설,Y,20180312,중부소방서,홈즈레드호텔(구.디어스명동호텔),20180409,Y,N,,451256.27,,20230423,N,199232.66,20180312,중구,더블에이 호텔,삼성생명,종합및작동점검대상
현장대응단,,11000000109098,서울특별시,,대조동,20191217,숙박시설,Y,20021231,은평소방서,3S호텔연신내점(구.폼호텔),20021114,Y,N,,457499.0,,20141217,,193122.42,20021031,은평구,,삼성화재,작동점검대상
현장대응단,,11000000044507,서울특별시,,대조동,20190703,숙박시설,Y,20070521,은평소방서,만토바모텔,19871211,Y,,,457606.4,,20180703,,193072.79,19871101,은평구,,삼성화재,작동점검대상
현장대응단,서울특별시 강남구 청담동,11000000044870,서울특별시,Y,청담동,,숙박시설,Y,20041220,강남소방서,리베라호텔,19871128,Y,N,,447149.93,,,,204789.39,,강남구,호텔리베라,,종합및작동점검대상
영동119안전센터,서울특별시 강남구 논현동,11330000095565,서울특별시,,논현동,,숙박시설,Y,20240930,강남소방서,신정미 건물(논현동 214-9 건물),,Y,N,,445602.7,,,,202596.32,19000101,강남구,,,작동점검대상
숭인119안전센터,서울특별시 종로구 숭인동,11330000129700,서울특별시,,숭인동,,숙박시설,Y,20250729,종로소방서,숭인동 178-90(김지훈 건물),,Y,N,,452470.77,,,,201661.62,20250729,종로구,,,작동점검대상
회현119안전센터,서울특별시 중구 회현동3가,11330000130415,서울특별시,,회현동3가,,숙박시설,Y,20250812,중부소방서,회현동3가 8 건물,,Y,N,,450875.21,,,N,198521.97,20250812,중구,블리스호텔,,작동점검대상
천호119안전센터,,11000000119266,서울특별시,,천호동,20180930,숙박시설,Y,20061226,강동소방서,정다운인모텔(구.모텔팜),20040910,Y,N,,448797.95,,20170929,,211182.8,,강동구,모텔팜,KB손해보험,종합및작동점검대상
천호119안전센터,서울특별시 강동구 천호동,11000000306956,서울특별시,,천호동,20290228,숙박시설,Y,20161205,강동소방서,호텔감,20171129,Y,N,,448781.35,,20240201,N,211357.94,20171116,강동구,,삼성화재,종합및작동점검대상
중화119안전센터,서울특별시 중랑구 상봉동,11000000048666,서울특별시,N,상봉동,,숙박시설,Y,20010820,중랑소방서,에덴장여관,19880927,N,,N,455104.12,,,,207927.47,,중랑구,,,
대림119안전센터,,11000000010609,서울특별시,N,대림동,,숙박시설,Y,19990224,영등포소방서,대흥여인숙,19731102,N,,N,443221.24,,,,191472.47,,영등포구,,,
대림119안전센터,,11000000030152,서울특별시,,대림동,20170623,숙박시설,Y,20050718,영등포소방서,캐슬론모텔(구.대림장여관),19830829,Y,,,443378.23,,20160624,,191591.36,,영등포구,,삼성화재,작동점검대상
을지로119안전센터,서울특별시 중구 초동,11000000008242,서울특별시,N,초동,,숙박시설,Y,20040427,중부소방서,신대신장여관,19710601,N,,N,451520.5,,,,199280.23,,중구,,,
서교119안전센터,,11000000010657,서울특별시,,합정동,,숙박시설,Y,19991203,마포소방서,남경장모텔,19731029,Y,N,,449924.3,,,,192055.21,,마포구,,,작동점검대상
신림119안전센터,,11000000324254,서울특별시,,신림동,,숙박시설,Y,20190903,관악소방서,골드빌,20210210,Y,N,,441084.81,,,N,193002.17,20210126,관악구,,,종합점검대상
신림119안전센터,,11000000054342,서울특별시,N,신림동,,숙박시설,Y,20011106,관악소방서,허니모텔(위스턴여관),19891101,N,,N,442838.78,,,,193952.68,,관악구,,,
신림119안전센터,,11000000082417,서울특별시,,신림동,,숙박시설,Y,20011106,관악소방서,뉴스타모텔,19941202,Y,N,,442919.55,,,,193712.14,,관악구,,,작동점검대상
신정119안전센터,서울특별시 양천구 신월동,11000000027072,서울특별시,,신월동,,숙박시설,Y,19990224,양천소방서,스테이25,19820610,Y,N,,446706.78,,,,186283.93,,양천구,,,작동점검대상
신월119안전센터,서울특별시 양천구 신월동,11000000030432,서울특별시,,신월동,,숙박시설,Y,20051116,양천소방서,왕실상가건물(스테이신월),19830917,Y,N,,447852.34,,,,185460.99,,양천구,,,작동점검대상
백운119안전센터,,11000000151719,서울특별시,,사당동,,숙박시설,Y,20120925,동작소방서,CS빌딩,20120928,Y,,,441977.53,,,,198164.7,,동작구,,,작동점검대상
백운119안전센터,,11000000029985,서울특별시,,사당동,,숙박시설,Y,20000927,동작소방서,세림모텔,19830804,Y,,,442833.69,,,,198216.39,,동작구,,,작동점검대상
충무로119안전센터,서울특별시 중구 명동2가,11000000251693,서울특별시,,명동2가,20250801,숙박시설,Y,20150630,중부소방서,명동빌딩,20150717,Y,N,,451433.82,,20150801,N,198741.56,20150625,중구,김순자건물,삼성화재,종합및작동점검대상
현장대응단,서울특별시 강남구 대치동,11000000113810,서울특별시,Y,대치동,,숙박시설,Y,20041224,강남소방서,이비스 스타일 앰배서더 강남,20030829,Y,N,,445072.79,,,,205040.52,,강남구,ibishotel,,종합및작동점검대상
현장대응단,서울특별시 강남구 대치동,11000000251186,서울특별시,Y,대치동,,숙박시설,Y,20150522,강남소방서,호텔글래드강남코엑스센터,20171031,Y,N,,445488.87,,,N,205707.94,20171018,강남구,,,종합및작동점검대상
현장대응단,서울특별시 강남구 대치동,11000000103559,서울특별시,,대치동,20160207,숙박시설,Y,20011117,강남소방서,그레이호텔(구.제이비스호텔),20010926,Y,,,445049.77,,20150208,,204673.22,,강남구,,동부화재,작동점검대상
미아119안전센터,서울특별시 강북구 미아동,11000000046016,서울특별시,N,미아동,,숙박시설,Y,20000821,강북소방서,뷰파크여관,19880301,N,,N,459290.56,,,,202118.97,,강북구,무진자원,,
홍은119안전센터,,11000000044626,서울특별시,Y,홍은동,20181108,숙박시설,Y,20051208,서대문소방서,스위스그랜드호텔서울,19900510,Y,N,,454348.0,,20171108,,194149.24,,서대문구,스위스그랜드호텔(본관),흥국화재,종합및작동점검대상
면목119안전센터,서울특별시 중랑구 면목동,11000000025885,서울특별시,,면목동,20161231,숙박시설,Y,20040602,중랑소방서,금강산장건물(구.신성빌딩),20061219,Y,,,454164.17,,20160101,,207112.66,20061219,중랑구,,lig,작동점검대상
화곡119안전센터,서울특별시 강서구 화곡동,11000000091959,서울특별시,,화곡동,20171014,숙박시설,Y,20070109,강서소방서,초콜렛호텔,19970814,Y,N,,447771.55,,20161015,,186447.98,19970801,강서구,라스베가스호텔,AIG명품 비즈니스 종합보험,작동점검대상
화곡119안전센터,서울특별시 강서구 화곡동,11000000093384,서울특별시,,화곡동,,숙박시설,Y,20040529,강서소방서,일쏠레모텔,19981209,Y,N,,447702.65,,,,185904.0,,강서구,무림파크,,작동점검대상
화곡119안전센터,,11000000089126,서울특별시,,화곡동,20190901,숙박시설,Y,20011203,강서소방서,설레임모텔,19961209,Y,N,,449672.48,,20180901,,186437.01,,강서구,,농협화재,작동점검대상
화곡119안전센터,,11000000090211,서울특별시,,화곡동,,숙박시설,Y,20040512,강서소방서,씨엘모텔,19970401,Y,N,,447670.89,,,,185905.46,,강서구,,,작동점검대상
화곡119안전센터,,11000000087911,서울특별시,,화곡동,20180410,숙박시설,Y,20031214,강서소방서,유니온호텔,19961113,Y,N,,449663.56,,20130411,,186406.09,19960729,강서구,유니온 호텔,현대해상,작동점검대상
