OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,CULPHYEDCOBNM,CULWRKRSENM,REGNSENM,TOTNUMLAY,NEARENVNM,MNFACTREARTCLCN,INSURORGNM,BDNGSRVNM,JISGNUMLAY,UNDERNUMLAY,STROOMCNT,CNSTYAREA,ENGSTNTRNMNM,ENGSTNTRNMADDR,SHPTOTTONS,SHPCNT,SHPINFO,STAGEAR,CHAIRCNT,SVNSR,MEETSAMTIMESYGSTF,FACILAR,PLAYUTSCNTDTL,PLAYFACILCNT,BCFACILEN,GEICPFACILEN,DISPENEN,INFOBEN,PLNINSURSTDT,PLNINSURENDDT,CAPT,INSURSTDT,INSURENDDT,AFC,FACILSCP,TRSTLODGCLNM
3220000,CDFI2260032015000009,2015-11-20,,01,영업/정상,13,영업중,,,,,025581202,,,서울특별시 강남구 역삼동 642-2,서울특별시 강남구 테헤란로25길 6-13 (역삼동),06132,베니키아 강남 노블레스 호텔,2020-12-28 10:30:16,U,2020-12-30 02:40:00.0,,203095.187072133,444354.430359109,관광숙박업,,일반상업지역,11,기타,,,호텔,10,1,0,0,,,0,0,,0,0,,0,1999.18,,0,,,,,,,310000000,,,,1999,관광호텔업
3220000,CDFI2260032015000010,2015-12-17,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 대치동 891-34 서원빌딩 3층~5층호,"서울특별시 강남구 선릉로90길 62, 서원빌딩 3층~5층층 (대치동)",06194,스텔라 호스텔,2026-03-24 15:50:13,U,2026-03-26 02:40:00.0,,204719.15931343,444786.150912491,관광숙박업,,일반상업지역,0,기타,,,숙박시설,4,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0,호스텔업
3220000,CDFI2260032015000011,2015-12-28,,03,폐업,03,폐업,2021-06-30,,,,025645242,,,서울특별시 강남구 삼성동 168-16,"서울특별시 강남구 테헤란로 611 (삼성동, 뷰티크호텔XYM)",06173,부띠끄 호텔 엑스와이엠,2021-07-02 13:13:50,U,2021-07-04 02:40:00.0,,205613.224315917,445264.371898509,관광숙박업,,일반주거지역,7,기타,,,숙박시설,6,1,0,0,,,0,0,,0,0,,0,1673.6,,0,,,,,,,1000000000,,,,1674,관광호텔업
3220000,CDFI2260032016000001,2016-01-12,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 198-20,서울특별시 강남구 강남대로112길 11 (논현동),06120,K-그랜드 호스텔 강남 1,2021-03-24 16:25:36,U,2021-03-26 02:40:00.0,,202161.235372399,444814.440071409,관광숙박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0,호스텔업
3220000,CDFI2260032016000002,2016-02-12,,01,영업/정상,13,영업중,,,,,0269369700,,,서울특별시 강남구 삼성동 158-13,"서울특별시 강남구 테헤란로87길 9 (삼성동, 호텔페이토)",06169,호텔 페이토 삼성,2026-01-07 17:27:32,U,2026-01-09 02:40:00.0,,205121.655,445138.69,관광숙박업,,일반상업지역,24,기타,,,숙박시설,19,5,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,17702400000,,,,0,관광호텔업
3220000,CDFI2260032016000003,2016-02-17,,01,영업/정상,13,영업중,,,,,025674000,,,서울특별시 강남구 논현동 201-4번지,"서울특별시 강남구 봉은사로 113 (논현동, 호텔 더 디자이너스 리즈 강남 프리미어)",06120,호텔 더 디자이너스 리즈 강남 프리미어,2016-02-17 15:58:09,I,2018-08-31 23:59:59.0,,202220.14,444805.625,관광숙박업,,일반주거지역,22,기타,,,숙박시설,18,4,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,20000000000,,,,0,관광호텔업
3220000,CDFI2260032016000004,2016-03-17,,03,폐업,03,폐업,2021-01-21,,,,025731717,,,서울특별시 강남구 역삼동 823-11,"서울특별시 강남구 테헤란로8길 13, 6층 (역삼동)",06234,오아시스 호스텔,2021-01-28 09:15:54,U,2021-01-30 02:40:00.0,,202738.921419902,443977.012671589,관광숙박업,,일반상업지역,8,기타,,,숙박시설,7,1,0,0,,,0,0,,0,0,,0,247.91,,0,,,,,,,30000000,,,,248,호스텔업
3220000,CDFI2260032016000005,2016-03-29,,03,폐업,03,폐업,2024-07-31,,,,02-6474-1530,,,서울특별시 강남구 논현동 205-8,"서울특별시 강남구 봉은사로 143 (논현동, 운현오피스텔)",06122,강남패밀리호텔,2024-07-31 15:27:46,U,2024-08-03 02:40:00.0,,202596.666692428,444917.728061158,관광숙박업,,일반상업지역,20,,,,,15,5,105,0,Gangnam Family Hotel,FAMILY HOTEL BUSINESS,0,0,,0,0,,0,0,,0,,,,,,,10000000,,,,0,가족호텔업
3220000,CDFI2260032016000006,2016-04-25,,01,영업/정상,13,영업중,,,,,02-568-6200,,,서울특별시 강남구 역삼동 736-51,"서울특별시 강남구 논현로87길 15-4 (역삼동, 강남스테이관광호텔)",06236,강남 스테이 호텔,2023-05-12 14:32:36,U,2023-05-14 02:40:00.0,,203064.385125254,444133.338603466,관광숙박업,,일반상업지역,14,기타,,,호텔,12,2,52,1997,GANGNAM STAY HOTEL,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,1997.19,,0,,,,,,,8000000000,,,,1997,관광호텔업
3220000,CDFI2260032016000007,2016-06-03,,01,영업/정상,13,영업중,,,,,02-3288-1100,,,서울특별시 강남구 역삼동 823-43,서울특별시 강남구 테헤란로10길 5 (역삼동),06234,호텔 소울하다,2023-09-14 13:59:23,U,2023-09-16 02:40:00.0,,202800.634114449,444058.465089517,관광숙박업,,일반상업지역,8,기타,,,숙박시설,7,1,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,1870000000,,,,0,관광호텔업
3220000,CDFI2260032016000008,2016-08-08,,03,폐업,03,폐업,2018-01-04,,,,0216612850,,,서울특별시 강남구 논현동 80-24번지,"서울특별시 강남구 논현로 716, 3,4층 (논현동, 한솔빌딩)",06051,한솔 호스텔,2018-01-04 11:52:13,I,2018-08-31 23:59:59.0,,202589.7,445979.625,관광숙박업,,일반주거지역,6,기타,,,숙박시설,5,1,0,0,,,0,0,,0,0,,0,290.82,,0,,,,,,,0,,,,291,호스텔업
3220000,CDFI2260032016000009,2016-09-23,,01,영업/정상,13,영업중,,,,,07081467711,,,서울특별시 강남구 신사동 502-11,"서울특별시 강남구 강남대로 620, 3층 (신사동, 영일빌딩)",06035,어바웃스테이 신사점,2023-02-14 14:10:49,U,2023-02-16 02:40:00.0,,201684.704785227,446105.858997581,관광숙박업,,일반주거지역,0,기타,,,숙박시설,3,0,28,519,ABOUTSTAY SINSA,HOSTEL BUSINESS,0,0,,0,0,,0,519,,0,,,,,,,400000000,,,,519,호스텔업
3220000,CDFI2260032016000010,2016-12-14,,01,영업/정상,13,영업중,,,,,02-569-4920,,,서울특별시 강남구 역삼동 678-13,서울특별시 강남구 테헤란로29길 11 (역삼동),06141,호텔 디 아티스트 역삼,2025-06-30 09:11:43,U,2025-07-02 02:40:00.0,,203333.617282827,444467.312715941,관광숙박업,,일반상업지역,11,기타,,,호텔,10,1,50,1948,HOTEL THE ARTIST YEOKSAM,TURIST HOTEL BUSINESS,0,0,,0,0,,0,1947.88,,0,,,,,,,0,,,,1948,관광호텔업
3220000,CDFI2260032016000011,2016-12-23,,01,영업/정상,13,영업중,,,,,02-6205-3900,,,서울특별시 강남구 역삼동 719-20,"서울특별시 강남구 언주로89길 21 (역삼동, CAPACEHotel)",06221,카파쓰 호텔,2025-06-16 09:18:25,U,2025-06-18 02:40:00.0,,203566.634592836,444370.566836892,관광숙박업,,일반상업지역,11,유흥업소밀집지역,,,호텔,10,1,48,2000,CAPACE HOTEL,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,1999.86,,0,,,,,,,500000000,,,,2000,관광호텔업
3220000,CDFI2260032016000012,2016-12-29,,01,영업/정상,13,영업중,,,,,02-548-5489,,,서울특별시 강남구 역삼동 603-1,서울특별시 강남구 봉은사로 134 (역삼동),06124,도미인 서울 강남,2024-04-08 15:59:46,U,2024-04-10 02:40:00.0,,202535.919022141,444822.174971826,관광숙박업,,일반주거지역,19,기타,,,숙박시설,3,3,220,8528,Dormy Inn Seoul Gangnam,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,1078.4,,0,,,,,,,11100000300,,,,1078,관광호텔업
3220000,CDFI2260032017000001,2017-02-21,,01,영업/정상,13,영업중,,,,,025002300,,,서울특별시 강남구 삼성동 158번지,서울특별시 강남구 삼성로96길 20 (삼성동),06169,호텔 유리앤,2017-02-21 17:41:21,I,2018-08-31 23:59:59.0,,205020.248732302,445191.129756305,관광숙박업,,일반상업지역,17,기타,,,호텔,14,3,0,0,,,0,0,,0,0,,0,6661.44,,0,,,,,,,1000000000,,,,6661,관광호텔업
3220000,CDFI2260032017000002,2017-07-07,,03,폐업,03,폐업,2023-09-12,,,,02-2058-1558,,,서울특별시 강남구 개포동 1229-8,서울특별시 강남구 논현로 74-1 (개포동),06307,호텔 컬리넌 개포,2023-09-12 17:59:15,U,2023-09-14 02:40:00.0,,203992.231656458,441630.077624843,관광숙박업,,준주거지역,10,,,,호텔,8,2,47,1628,HOTEL CULLINAN Gaepo,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,1627.92,,0,,,,,,,0,,,,1628,관광호텔업
3220000,CDFI2260032017000003,2017-07-20,,01,영업/정상,13,영업중,,,,,02   5001500,,,서울특별시 강남구 청담동 48-3번지,서울특별시 강남구 도산대로 508 (청담동),06070,호텔 엔트라,2017-07-20 19:26:57,I,2018-08-31 23:59:59.0,,204216.450027497,446867.588235408,관광숙박업,,,24,,,,호텔,20,4,92,5666,HOTEL ENTRA,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,5666.38,,0,,,,,,,0,,,,5666,관광호텔업
3220000,CDFI2260032017000004,2017-08-18,,03,폐업,03,폐업,2021-07-13,,,,02  512 2016,,,서울특별시 강남구 논현동 201-5,서울특별시 강남구 강남대로112길 20 (논현동),06120,왈츠호텔,2021-07-14 18:49:34,U,2021-07-16 02:40:00.0,,202235.26618266,444811.276333113,관광숙박업,,일반주거지역,7,,,,호텔,6,1,28,1264,WALTZ HOTEL,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,211.57,,0,,,,,,,0,,,,212,소형호텔업
3220000,CDFI2260032017000005,2017-12-15,,01,영업/정상,13,영업중,,,,,02  20111000,,,서울특별시 강남구 삼성동 142-41,"서울특별시 강남구 테헤란로 415, L7 HOTELS 강남타워 (삼성동)",06160,(주)호텔롯데 L7 강남,2025-02-27 16:21:38,U,2025-03-01 02:40:00.0,,204488.365267013,444832.873128843,관광숙박업,,일반상업지역,33,,,,호텔,27,6,0,0,,,0,0,,0,0,,0,33584.29,,0,,,,,,,511748506000,,,,33584,관광호텔업
3220000,CDFI2260032017000006,2017-12-26,,01,영업/정상,13,영업중,,,,,02-6474-5000,,,서울특별시 강남구 대치동 995-16,서울특별시 강남구 테헤란로 610 (대치동),06174,호텔 글래드 강남 코엑스센터,2026-01-26 17:50:14,U,2026-01-28 02:40:00.0,,205636.367492511,445183.035278769,관광숙박업,,일반주거지역,24,,,,숙박시설,20,4,282,12504,HOTEL GLAD GANGNAM COEX CENTER,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,12503.8,,0,,,,,,,0,,,,12504,관광호텔업
3220000,CDFI2260032018000001,2018-03-09,,01,영업/정상,13,영업중,,,,,025575001,,,서울특별시 강남구 역삼동 723-3번지,서울특별시 강남구 언주로85길 27 (역삼동),06222,오월호텔,2018-08-02 13:54:23,I,2018-08-31 23:59:59.0,,203563.297317024,444266.609812808,관광숙박업,,일반주거지역,0,,,,,0,0,0,0,,,0,0,,0,0,,0,3281.33,,0,,,,,,,0,,,,3281,관광호텔업
3220000,CDFI2260032018000002,2018-03-21,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 587-21,서울특별시 강남구 도산대로 203 (신사동),06026,포포인츠바이쉐라톤서울강남,2025-03-14 14:46:33,U,2025-03-16 02:40:00.0,,202447.848471025,446447.1648066,관광숙박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0,관광호텔업
3220000,CDFI2260032018000003,2018-03-23,,01,영업/정상,13,영업중,,,,,02-2052-0551~3,,,서울특별시 강남구 역삼동 628-12 호텔 세느,"서울특별시 강남구 논현로 533, 호텔 세느 (역삼동)",06126,호텔 세느,2023-07-06 15:55:44,U,2023-07-08 02:40:00.0,,203033.435,444637.16,관광숙박업,,일반주거지역,10,기타,,,호텔,8,2,40,270,Hotel Senne,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,1514.16,,0,,,,,,,0,,,,1514,관광호텔업
3220000,CDFI2260032018000004,2018-05-30,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 708-35번지,서울특별시 강남구 선릉로85길 6 (역삼동),06212,호텔 뉴브,2018-05-30 20:53:08,I,2018-08-31 23:59:59.0,,204272.802698096,444535.336141507,관광숙박업,,상업지역,19,,,,,14,5,0,0,,,0,0,,0,0,,0,11823.91,,0,,,,,,,0,,,,11824,
3220000,CDFI2260032018000005,2018-09-14,,01,영업/정상,13,영업중,,,,,02-517-8833,,,서울특별시 강남구 논현동 74 PATIO7,"서울특별시 강남구 논현로 736, PATIO7 (논현동)",06049,파티오7,2026-03-31 10:34:36,U,2026-04-02 02:40:00.0,,202516.646578688,446175.67162737,관광숙박업,,일반주거지역,16,주택가주변,,,호텔,12,4,106,5335,PATIO7,HOSTEL,0,0,,0,0,,0,5335.19,,0,,,,,,,0,,,,5335,호스텔업
3220000,CDFI2260032018000006,2018-12-07,,01,영업/정상,13,영업중,,,,,02-6230-8800,,,서울특별시 강남구 삼성동 113-5,서울특별시 강남구 봉은사로 428 (삼성동),06153,호텔 크레센도 서울,2023-03-28 15:05:41,U,2023-03-30 02:40:00.0,,204077.378499389,445400.198580187,관광숙박업,,일반주거지역,17,,,,호텔,4,13,106,4998,Hotel Crescendo Seoul,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,4997.78,,0,,,,,,,0,,,,4998,관광호텔업
3220000,CDFI2260032018000007,2018-12-26,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 60-8,서울특별시 강남구 도산대로 216 (논현동),06047,에이든 청담호텔,2021-10-26 18:07:34,U,2021-10-28 02:40:00.0,,202624.921452758,446421.036809928,관광숙박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0,관광호텔업
3220000,CDFI2260032019000001,2019-04-24,,01,영업/정상,13,영업중,,,,,02-311-9000,,,서울특별시 강남구 삼성동 91-28,"서울특별시 강남구 영동대로 618, 호텔인나인 (삼성동)",06081,호텔 인 나인,2026-01-09 09:42:28,U,2026-01-11 02:40:00.0,,205230.860541362,445942.050995741,관광숙박업,,일반상업지역,0,기타,,,숙박시설,19,4,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,,,,0,관광호텔업
3220000,CDFI2260032019000002,2019-06-24,,01,영업/정상,13,영업중,,,,,02-3442-7832,,,서울특별시 강남구 청담동 91-2 4층,"서울특별시 강남구 도산대로 419, 4층층 (청담동)",06016,호텔리베라 아노블리,2023-03-02 09:07:37,U,2023-03-04 02:40:00.0,,203610.123149101,446848.654294053,관광숙박업,,일반주거지역,4,학교정화(상대),,,숙박시설,4,0,30,14726,HOTEL RIVIERA ANOBLI,FAMILY HOTEL,0,0,,0,0,,0,2892.85,,0,,,,,,,0,,,,2893,가족호텔업
3220000,CDFI2260032019000003,2019-09-10,,01,영업/정상,13,영업중,,,,,02-2193-1234,,,서울특별시 강남구 신사동 603,"서울특별시 강남구 논현로 854, 안다즈서울강남 (신사동)",06022,안다즈 서울 강남,2025-02-06 16:41:18,U,2025-02-08 02:40:00.0,,202482.216634599,447020.420866992,관광숙박업,,일반주거지역,22,주택가주변,,,호텔,17,5,0,0,,,0,0,,0,0,,0,36111.54,,0,,,,,,,0,,,,36112,관광호텔업
3220000,CDFI2260032020000001,2020-04-01,,01,영업/정상,13,영업중,,,,,02-2175-9000,,,서울특별시 강남구 삼성동 168-3 유니온타워,"서울특별시 강남구 영동대로 506, 유니온타 (삼성동)",06173,신라스테이 삼성,2023-03-24 10:22:01,U,2023-03-26 02:40:00.0,,205513.023202982,445316.784823869,관광숙박업,,일반주거지역,23,기타,,,호텔,19,4,309,18526,SHILLA STAY SAMSUNG,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,16847.01,,0,,,,,,,0,,,,16847,관광호텔업
3220000,CDFI2260032020000002,2020-08-12,,01,영업/정상,13,영업중,,,,,02-539-6360,,,서울특별시 강남구 신사동 561-19,서울특별시 강남구 도산대로 153 (신사동),06037,호텔 안테룸 서울,2026-03-05 09:33:02,U,2026-03-07 02:40:00.0,,202159.749483028,446291.277157107,관광숙박업,,,23,,,,,19,4,0,0,,,0,0,,0,0,,0,3670,,0,,,,,,,0,,,,3670,관광호텔업
3220000,CDFI2260032021000001,2021-04-20,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 6-9,"서울특별시 강남구 논현로149길 40, 화이트린넨하우스 (논현동)",06040,화이트린넨하우스 호스텔,2023-02-14 14:27:18,U,2023-02-16 02:40:00.0,,202166.609544191,446168.480343939,관광숙박업,,일반주거지역,5,기타,,,숙박시설,4,1,13,834,WHITE LINEN HOUSE HOSTEL,HOSTEL,0,0,,0,0,,0,515,,0,,,,,,,210000000,,,,515,호스텔업
3220000,CDFI2260032021000002,2021-05-11,,01,영업/정상,13,영업중,,,,,02-727-7200,,,서울특별시 강남구 역삼동 676 센터필드,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",06142,(주)조선호텔앤리조트 조선팰리스강남,2025-12-27 15:33:35,U,2025-12-29 02:40:00.0,,203599.062771687,444556.062267296,관광숙박업,,일반상업지역,20,기타,,,숙박시설,16,4,254,239252,JOSUN HOTELS & RESORT Inc. JOSUN PALACE GANGNAM,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,49203.39,,0,,,,,,,199518077000,,,,49203,관광호텔업
3220000,CDFI2260032022000001,2022-04-18,,01,영업/정상,13,영업중,,,,,02-518-0647,,,서울특별시 강남구 논현동 6 보코서울강남(가족호텔),"서울특별시 강남구 도산대로 144, 보코서울강남(가족호텔) (논현동)",06040,보코 서울 강남,2022-04-18 15:13:16,I,2022-04-20 00:22:33.0,,202108.433846703,446160.618240423,관광숙박업,,일반주거지역,18,기타,,,숙박시설,15,3,151,10426,,,0,0,,0,0,,0,10426.44,,0,,,,,,,550040000,,,,10426,가족호텔업
3220000,CDFI2260032022000002,2022-06-16,,01,영업/정상,13,영업중,,,,,02-6742-1565,,,서울특별시 강남구 논현동 74-6,서울특별시 강남구 논현로 734 (논현동),06049,아난티 앳 강남,2023-07-25 16:07:38,U,2023-07-27 02:40:00.0,,202545.820550895,446151.727131374,관광숙박업,,일반주거지역,16,주택가주변,,,숙박시설,11,5,112,16770,ANANTI at GANGNAM,TOURIST HOTEL BUSINESS,0,0,,0,0,,0,16770.2,,0,,,,,,,46000001000,,,,16770,관광호텔업
3220000,CDFI2260032024000001,2024-04-26,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 557-14,서울특별시 강남구 논현로155길 25-1 (신사동),06033,단델리온 신사1호점,2026-03-31 10:29:20,U,2026-04-02 02:40:00.0,,202242.701738861,446568.29525164,관광숙박업,,일반주거지역,4,주택가주변,,,숙박시설,3,1,12,492,Dandelion Sinsa no.1,HOSTEL,0,0,,0,0,,0,491.58,,0,,,,,,,100000000,,,,492,호스텔업
3220000,CDFI2260032025000001,2025-06-26,,01,영업/정상,13,영업중,,,,,02-563-0777,,,서울특별시 강남구 삼성동 143-14 4층~6층,"서울특별시 강남구 테헤란로77길 11-16, 4층~6층층 (삼성동)",06159,GOYOO INN & CABINS,2026-03-31 10:29:53,U,2026-04-02 02:40:00.0,,204634.519392881,444971.246947721,관광숙박업,,일반상업지역,0,기타,,,호텔,0,0,5,198,GOYOO INN & CABINS,HOSTEL,0,0,,0,0,,0,558.78,,0,,,,,,,0,,,,559,호스텔업
3220000,CDFI2260032025000002,2025-06-26,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 831-30 2층,"서울특별시 강남구 역삼로3길 17-6, 영준빌딩 2층 (역삼동)",06242,와사비 하우스,2026-03-31 10:30:21,U,2026-04-02 02:40:00.0,,202635.884711305,443611.238049425,관광숙박업,,일반상업지역,0,기타,,,호텔,0,0,7,2000,Wasabi House,HOSTEL,0,0,,0,0,,0,170.56,,0,,,,,,,0,,,,171,호스텔업
3220000,CDFI2260032025000003,2025-09-12,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 824-49,"서울특별시 강남구 테헤란로6길 18, 3층 (역삼동)",06233,파크뷰 강남 호스텔,2026-03-31 10:30:46,U,2026-04-02 02:40:00.0,,202638.586484774,443915.833907599,관광숙박업,,상업지역,15,기타,,,숙박시설,14,1,0,0,,,0,0,,0,0,,0,142.64,,0,,,,,,,0,,,,143,호스텔업
3220000,CDFI2260032025000004,2025-09-29,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 214-9,서울특별시 강남구 논현로124길 19-4 (논현동),06105,GAM,2026-03-31 10:31:08,U,2026-04-02 02:40:00.0,,202872.299954252,445628.524672533,관광숙박업,,주거지역,5,주택가주변,,,숙박시설,4,1,0,0,,,0,0,,0,0,,0,428.08,,0,,,,,,,66000000,,,,428,호스텔업
3220000,CDFI2260032025000005,2025-10-17,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 605 마티네 차움,"서울특별시 강남구 봉은사로 156, 마티네 차움 (역삼동)",06125,마티네차움호텔,2025-10-17 18:37:52,I,2025-10-19 00:20:09.0,,202743.002166761,444909.971220482,관광숙박업,,일반주거지역,22,기타,,,호텔,15,7,0,0,,,0,0,,0,0,,0,21699.28,,0,,,,,,,19190315000,,,,21699,의료관광호텔업
3220000,CDFI2260032025000006,2025-11-28,,01,영업/정상,13,영업중,,,,,070-8150-8216,,,서울특별시 강남구 삼성동 157-15 구암빌딩,"서울특별시 강남구 테헤란로81길 22, 구암빌딩 5~7층 (삼성동)",06168,기와 호스텔,2026-03-31 10:31:28,U,2026-04-02 02:40:00.0,,204966.435,445144.615,관광숙박업,,일반상업지역,8,기타,,,숙박시설,7,1,0,0,,,0,0,,0,0,,0,713.02,,0,,,,,,,100000000,,,,713,호스텔업
3220000,CDFI2260032025000007,2025-11-28,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 647-6 블루-b,"서울특별시 강남구 테헤란로13길 8-5, 블루-b 2층 (역삼동)",06133,willow leaf,2026-03-31 10:31:55,U,2026-04-02 02:40:00.0,,202838.962723967,444252.642022705,관광숙박업,,일반상업지역,12,기타,,,숙박시설,10,2,0,0,,,0,0,,0,0,,0,161.25,,0,,,,,,,10000000,,,,161,호스텔업
3220000,CDFI2260032025000008,2025-12-12,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 18-1 앤샵2 빌딩,"서울특별시 강남구 강남대로146길 6 (논현동, 앤샵2 빌딩)",06043,에스티르 신사,2026-03-31 10:35:16,U,2026-04-02 02:40:00.0,,201750.635,445817.25,관광숙박업,,주거지역,7,주택가주변,,,숙박시설,6,1,0,0,,,0,0,,0,0,,0,494.99,,0,,,,,,,1000000000,,,,495,호스텔업
3220000,CDFI2260032025000009,2025-12-12,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 대치동 901-44 대산빌딩,"서울특별시 강남구 삼성로75길 32-11, 대산빌딩 2층 (대치동)",06196,온스테이 호스텔,2026-01-20 09:57:39,U,2026-01-23 02:40:00.0,,204803.848718541,444605.062200441,관광숙박업,,주거지역,6,주택가주변,,,숙박시설,6,0,0,0,,,0,0,,0,0,,0,203.29,,0,,,,,,,180000000,,,,203,호스텔업
3220000,CDFI2260032026000001,2026-01-05,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 21-2,서울특별시 강남구 학동로3길 49 (논현동),06043,하로스테이 신사,2026-03-31 10:35:48,U,2026-04-02 02:40:00.0,,201799.777259061,445833.24604916,관광숙박업,,주거지역,5,주택가주변,,,숙박시설,4,1,0,0,,,0,0,,0,0,,0,346.46,,0,,,,,,,900000000,,,,346,호스텔업
3220000,CDFI2260032026000002,2026-01-05,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 199-4,"서울특별시 강남구 강남대로 482, 3층 (논현동)",06120,레이지타이거 HOSTEL,2026-03-31 10:32:13,U,2026-04-02 02:40:00.0,,202098.026747912,444801.432607191,관광숙박업,,주거지역,4,주택가주변,,,숙박시설,3,1,0,0,,,0,0,,0,0,,0,233.49,,0,,,,,,,104500000,,,,233,호스텔업
3220000,CDFI2260032026000003,2026-02-13,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 798-27 역삼 어반하우스,"서울특별시 강남구 도곡로23길 7 (역삼동, 역삼 어반하우스)",06257,루프서울 역삼1호점,2026-02-13 12:19:52,I,2026-02-15 00:20:02.0,,203432.384077556,443386.123021496,관광숙박업,,주거지역,6,주택가주변,,,숙박시설,6,0,0,0,,,0,0,,0,0,,0,999.63,,0,,,,,,,0,,,,1000,호스텔업
3220000,CDFI2260032026000004,2026-02-13,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 대치동 890-30 썬타워빌딩,"서울특별시 강남구 선릉로90길 42, 썬타워빌딩 3층 (대치동)",06193,호스텔 메가 대치점,2026-03-31 10:36:14,U,2026-04-02 02:40:00.0,,204582.63342488,444735.231813542,관광숙박업,,일반상업지역,11,기타,,,숙박시설,10,1,0,0,,,0,0,,0,0,,0,196.28,,0,,,,,,,240000000,,,,196,호스텔업
3220000,CDFI2260032026000005,2026-02-26,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 526-15,서울특별시 강남구 압구정로4길 14-6 (신사동),06027,다도,2026-03-31 10:32:38,U,2026-04-02 02:40:00.0,,201696.517569908,446580.462094002,관광숙박업,,주거지역,4,주택가주변,,,숙박시설,3,1,0,0,,,0,0,,0,0,,0,567.28,,0,,,,,,,0,,,,567,호스텔업
3220000,CDFI2260032026000006,2026-03-20,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 741-17,서울특별시 강남구 테헤란로20길 34 (역삼동),06238,루프서울 역삼2호점,2026-03-31 09:07:35,U,2026-04-02 02:40:00.0,,203019.192127054,443921.88844728,관광숙박업,,주거지역,5,주택가주변,,,숙박시설,4,1,0,0,,,0,0,,0,0,,0,860.84,,0,,,,,,,19579000800,,,,861,호스텔업
