OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3210000,3210000-201-1995-00027,1995-11-01,,03,폐업,02,폐업,2004-11-12,,,,0234733544,997.00,137-860,서울특별시 서초구 서초동 1338-12번지 (3층~10층),,,하이트모텔,2004-11-15 00:00:00,I,2018-08-31 23:59:59.0,여관업,202605.525331034,443189.699750908,여관업,10,3,10,10,3,3,0,40,,,,,,,,,0,0,,,N
3210000,3210000-201-1997-00029,1997-07-11,,03,폐업,02,폐업,2007-06-11,,,,5872651,1718.00,137-876,서울특별시 서초구 서초동 1592-12번지,,,아이엠티Ⅱ호텔,2006-03-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,200974.27624324,442694.745897759,여관업,0,0,0,0,0,0,0,41,,,,,,,자가,,0,0,,,N
3210000,3210000-201-1997-00030,1997-05-12,,03,폐업,02,폐업,2006-01-06,,,,5887797,902.00,137-876,서울특별시 서초구 서초동 1590-9번지,,,로망스,2005-11-29 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,36,,,,,,,,,0,0,,,N
3210000,3210000-201-1998-00082,1998-10-27,,03,폐업,02,폐업,2020-06-30,,,,050350516691,1312.00,137-876,서울특별시 서초구 서초동 1591-8 (2층 ~6층),서울특별시 서초구 반포대로14길 35-13 (서초동),06652,호텔 엠케이,2020-07-08 13:49:17,U,2020-07-10 02:40:00.0,일반호텔,201036.631861637,442668.649726901,일반호텔,0,0,2,6,0,0,0,45,,,,,,,자가,,0,0,,,N
3210000,3210000-201-1999-00085,1999-08-18,,03,폐업,02,폐업,2021-07-19,,,,02  34810086,1146.00,137-856,서울특별시 서초구 서초동 1309-6,서울특별시 서초구 강남대로69길 10 (서초동),06611,서호호텔,2021-07-19 10:25:47,U,2021-07-21 02:40:00.0,일반호텔,202075.235090835,444393.012402995,일반호텔,0,0,0,0,0,0,0,42,,,,,,,,,0,0,,,N
3210000,3210000-201-1999-00086,1999-02-04,,03,폐업,02,폐업,2017-09-29,,,,0234866000,2340.00,137-876,서울특별시 서초구 서초동 1594-3번지,서울특별시 서초구 효령로55길 39 (서초동),06651,(주)센트로관광호텔,2017-09-29 13:47:41,I,2018-08-31 23:59:59.0,관광호텔,201170.070004848,442708.003635745,관광호텔,0,0,3,7,0,0,0,94,,,,,,,,,0,0,,,N
3210000,3210000-201-2000-00001,2000-09-14,,03,폐업,02,폐업,2016-11-03,,,,02 5440118,311.00,137-902,서울특별시 서초구 잠원동 15-8번지 (2~4층),서울특별시 서초구 나루터로 65 (잠원동),06525,명신,2016-11-03 18:07:18,I,2018-08-31 23:59:59.0,여관업,201425.689093298,445919.859629417,여관업,0,0,0,0,0,0,0,18,,,,,,,,,0,0,,,N
3210000,3210000-201-2000-00002,2000-01-08,,03,폐업,02,폐업,2005-02-15,,,,34820603,604.00,137-855,서울특별시 서초구 서초동 1303-10번지,,,지-타임,2005-02-17 00:00:00,I,2018-08-31 23:59:59.0,여관업,202014.206600227,444556.487126756,여관업,0,0,0,0,0,0,0,27,,,,,,,,,0,0,,,N
3210000,3210000-201-2000-00003,2000-07-04,,03,폐업,02,폐업,2025-02-21,,,,02  5847524,990.00,137-953,서울특별시 서초구 서초동 1601-9 (1층~4층),서울특별시 서초구 서초중앙로5길 16 (서초동),06654,목화모텔,2025-02-21 13:28:09,U,2025-02-23 02:40:00.0,여관업,201244.86964762,442572.882239942,여관업,0,0,1,4,0,0,4,34,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2000-00004,2000-12-23,,03,폐업,02,폐업,2006-01-26,,,,5852065,880.00,137-860,서울특별시 서초구 서초동 1337-9번지,,,밀레니아,2003-08-11 00:00:00,I,2018-08-31 23:59:59.0,여관업,202529.903566653,443257.801688833,여관업,0,0,0,0,0,0,0,38,,,,,,,,,0,0,,,N
3210000,3210000-201-2000-00006,2000-04-20,,03,폐업,02,폐업,2010-02-23,,,,0234737796,302.00,137-858,서울특별시 서초구 서초동 1330-14번지,,,영빈장,2009-12-11 15:34:28,I,2018-08-31 23:59:59.0,여관업,202459.370530969,443476.657703851,여관업,0,0,0,0,0,0,0,12,,,,,,,,,0,0,,,N
3210000,3210000-201-2000-00007,2000-01-19,,01,영업/정상,01,영업,,,,,34731929,703.00,137-862,서울특별시 서초구 서초동 1355-20,서울특별시 서초구 서운로1길 6 (서초동),06733,신트라 호텔,2021-04-06 10:39:58,U,2021-04-08 02:40:00.0,여관업,202513.589059344,442497.764952094,여관업,0,0,1,5,0,0,0,32,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2000-00008,2000-02-09,,03,폐업,02,폐업,2021-12-06,,,,0234713998,1556.00,137-876,서울특별시 서초구 서초동 1593-14,서울특별시 서초구 반포대로14길 35-8 (서초동),06652,모텔 오슬로,2021-12-15 13:39:51,U,2021-12-17 02:40:00.0,숙박업 기타,201076.679149253,442658.107928751,숙박업 기타,0,0,1,8,1,1,0,45,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2000-00009,2000-01-14,,03,폐업,02,폐업,2022-09-20,,,,5886002,4025.43,137-876,서울특별시 서초구 서초동 1593-1 외 2필 1층~9층,"서울특별시 서초구 반포대로18길 40, 1층~9층 (서초동)",06652,E 호텔,2022-09-21 10:26:42,U,2022-09-23 02:40:00.0,일반호텔,201034.634464508,442758.770379981,일반호텔,0,0,1,9,0,0,0,98,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2000-00010,2000-11-06,,01,영업/정상,01,영업,,,,,02   5822622,1674.00,137-875,서울특별시 서초구 서초동 1574-8,서울특별시 서초구 반포대로28길 97 (서초동),06644,제이에스(J·S)호텔,2021-03-15 12:58:33,U,2021-03-17 02:40:00.0,일반호텔,201117.161225649,443347.245433666,일반호텔,0,0,0,0,0,0,0,45,,,,,,,,,0,0,,,N
3210000,3210000-201-2000-00011,2000-12-15,,03,폐업,02,폐업,2015-03-30,,,,34774681,1320.00,137-828,서울특별시 서초구 방배동 756-4번지,서울특별시 서초구 사평대로2길 19-9 (방배동),06552,호텔 르네상스,2013-12-27 11:07:29,I,2018-08-31 23:59:59.0,일반호텔,198707.947862229,443885.098573317,일반호텔,0,0,0,0,0,0,0,50,,,,,,,,,0,0,,,N
3210000,3210000-201-2000-00012,2000-03-14,,03,폐업,02,폐업,2003-05-30,,,,0234739622,0.00,137-860,서울특별시 서초구 서초동 1337-14번지,,,엘에이여관,2003-05-31 00:00:00,I,2018-08-31 23:59:59.0,일반호텔,202503.871647418,443326.129565179,일반호텔,0,0,0,0,0,0,0,36,,,,,,,,,0,0,,,N
3210000,3210000-201-2001-00001,2001-05-09,,01,영업/정상,01,영업,,,,,02  62826262,56000.00,137-713,서울특별시 서초구 반포동 19-3 8층~34층,"서울특별시 서초구 신반포로 176 (반포동, JW메리어트호텔서울)",06546,JW메리어트호텔서울,2025-04-02 14:16:38,U,2025-04-04 02:40:00.0,관광호텔,200250.447804795,444683.220506107,관광호텔,0,0,8,34,0,0,0,497,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2001-00002,2001-08-07,,03,폐업,02,폐업,2009-10-29,,,,5226848,257.00,137-841,서울특별시 서초구 방배동 898-6번지,,,선화장여관,2008-05-23 15:19:21,I,2018-08-31 23:59:59.0,여관업,199434.170146945,442749.863044118,여관업,0,0,0,0,0,0,0,16,,,,,,,,,0,0,,,N
3210000,3210000-201-2001-00003,2001-06-16,,01,영업/정상,01,영업,,,,,02537 6203,302.00,137-806,서울특별시 서초구 반포동 94-7 (3~5층),서울특별시 서초구 서래로 43 (반포동),06576,스테이 서래,2023-11-28 12:52:44,U,2023-11-30 02:40:00.0,여관업,199771.082126481,444078.241956043,여관업,0,0,0,0,0,0,0,24,,,,,,,,,0,0,,,N
3210000,3210000-201-2001-00004,2001-06-02,,03,폐업,02,폐업,2007-09-10,,,,5445685,175.00,137-810,서울특별시 서초구 반포동 748-12번지,,,대교장,2006-06-12 00:00:00,I,2018-08-31 23:59:59.0,여관업,202037.793623981,444724.806885599,여관업,0,0,0,0,0,0,0,18,,,,,,,,,0,0,,,N
3210000,3210000-201-2001-00005,2001-04-18,,03,폐업,02,폐업,2016-11-15,,,,5412105,1385.00,137-030,"서울특별시 서초구 잠원동 21-3번지 ,4호 4층, 5층","서울특별시 서초구 강남대로 597, 4층, 5층 (잠원동)",06526,진미선 모텔,2016-06-23 14:47:17,I,2018-08-31 23:59:59.0,여관업,201630.614056046,445872.94121719,여관업,0,0,4,5,0,0,0,43,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2001-00006,2001-03-21,,03,폐업,02,폐업,2016-08-17,,,,02 5824111,670.00,137-953,서울특별시 서초구 서초동 1601-3번지,서울특별시 서초구 서초중앙로5길 10-15 (서초동),,모텔플럼,2016-08-17 10:49:58,I,2018-08-31 23:59:59.0,여관업,201249.367992584,442607.020686118,여관업,0,0,0,0,0,0,0,30,,,,,,,,,0,0,,,N
3210000,3210000-201-2001-00007,2001-04-24,,03,폐업,02,폐업,2021-11-05,,,,02  34712197,670.00,137-881,서울특별시 서초구 서초동 1670-8 (2층~6층),서울특별시 서초구 서초중앙로22길 47-5 (서초동),06633,덴버모텔,2021-11-05 11:03:21,U,2021-11-07 02:40:00.0,여관업,201380.012557941,443496.919410622,여관업,0,0,2,6,0,0,2,26,,,,,,,,,0,0,,,N
3210000,3210000-201-2001-00008,2001-02-02,,03,폐업,02,폐업,2015-03-11,,,,5889400,1449.00,137-876,서울특별시 서초구 서초동 1592-5번지,,,제이모텔,2008-01-29 17:09:57,I,2018-08-31 23:59:59.0,일반호텔,,,일반호텔,0,0,0,0,0,0,0,40,,,,,,,,,0,0,,,N
3210000,3210000-201-2001-00009,2001-12-29,,03,폐업,02,폐업,2022-09-28,,,,02532 3300,992.00,137-873,서울특별시 서초구 서초동 1554-11,서울특별시 서초구 반포대로30길 37 (서초동),06646,두꺼비 호텔,2022-09-28 09:15:37,U,2022-09-30 02:40:00.0,일반호텔,200870.590522883,443333.80953922,일반호텔,7,1,1,7,0,0,0,26,,,,,,,,,0,0,,,N
3210000,3210000-201-2001-00010,2001-08-20,,03,폐업,02,폐업,2021-04-21,,,,5880105,1755.00,137-876,서울특별시 서초구 서초동 1591-6,서울특별시 서초구 반포대로14길 35-7 (서초동),,뉴욕모텔,2021-04-21 16:17:24,U,2021-04-23 02:40:00.0,일반호텔,201047.631856303,442639.768339294,일반호텔,0,0,0,0,0,0,0,50,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00001,2002-02-25,,03,폐업,02,폐업,2021-09-16,,,,02  5217111,1162.00,137-877,서울특별시 서초구 서초동 1605-3,서울특별시 서초구 효령로 345 (서초동),06643,프렌드 호텔,2021-09-16 12:20:37,U,2021-09-18 02:40:00.0,관광호텔,201846.586838152,442752.888685325,관광호텔,6,2,1,6,0,0,4,55,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2002-00002,2002-05-30,,03,폐업,02,폐업,2005-08-18,,,,5986840,1428.00,137-876,서울특별시 서초구 서초동 1593-1번지,,,아비숑여관,2004-05-03 00:00:00,I,2018-08-31 23:59:59.0,여관업,201034.634464508,442758.770379981,여관업,0,0,0,0,0,0,0,52,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00004,2002-05-06,,03,폐업,02,폐업,2006-03-14,,,,5881148,708.00,137-876,서울특별시 서초구 서초동 1591-2번지,,,리젠트모텔,2006-01-25 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,35,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00005,2002-02-14,,03,폐업,02,폐업,2016-07-18,,,,5886969,1359.00,137-953,서울특별시 서초구 서초동 1601-4번지,서울특별시 서초구 서초중앙로5길 10-11 (서초동),,오페라모텔,2008-01-29 17:10:27,I,2018-08-31 23:59:59.0,일반호텔,201254.2855,442598.8905,일반호텔,0,0,0,0,0,0,0,49,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00006,2002-02-16,,03,폐업,02,폐업,2020-06-30,,,,02  584 2829,1732.00,137-876,서울특별시 서초구 서초동 1591-7 (1층~7층),서울특별시 서초구 반포대로14길 35-9 (서초동),06652,호텔 컬리넌 서초,2020-06-30 14:24:42,U,2020-07-02 02:40:00.0,일반호텔,201042.16633502,442654.114920672,일반호텔,0,0,1,7,0,0,0,46,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00007,2002-02-21,,03,폐업,02,폐업,2016-05-12,,,,5880163,1582.00,137-876,서울특별시 서초구 서초동 1590-8번지,,,조이모텔,2016-04-06 11:47:27,I,2018-08-31 23:59:59.0,일반호텔,,,일반호텔,0,0,0,0,0,0,0,42,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00008,2002-05-13,,03,폐업,02,폐업,2019-12-31,,,,02 522 7743,1884.00,137-875,서울특별시 서초구 서초동 1584-8번지 (2층~10층),서울특별시 서초구 효령로51길 17 (서초동),06653,호텔 스타2,2020-01-02 11:27:14,U,2020-01-04 02:40:00.0,일반호텔,201013.674392495,442549.658629232,일반호텔,0,0,2,10,0,0,0,45,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2002-00009,2002-02-07,,03,폐업,02,폐업,2021-06-29,,,,02 5449394,1844.01,137-902,서울특별시 서초구 잠원동 15-1,서울특별시 서초구 강남대로101안길 41 (잠원동),06525,하이웨이,2021-06-29 16:18:39,U,2021-07-01 02:40:00.0,일반호텔,201391.748125707,445936.564829825,일반호텔,5,1,1,5,0,0,0,43,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00010,2002-06-20,,03,폐업,02,폐업,2012-06-30,,,,5962871,837.00,137-806,서울특별시 서초구 반포동 91-7번지,,,서백림여관,2003-08-11 00:00:00,I,2018-08-31 23:59:59.0,여관업,199804.878923089,443969.153782917,여관업,0,0,0,0,0,0,0,33,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00011,2002-03-21,,03,폐업,02,폐업,2025-02-21,,,,02   5916234,620.00,137-830,서울특별시 서초구 방배동 792-18,서울특별시 서초구 동광로 49 (방배동),06561,오슬로 방배점,2025-02-21 13:43:18,U,2025-02-23 02:40:00.0,여관업,198869.373675479,443319.100685358,여관업,0,0,0,0,0,0,0,29,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00012,2002-01-18,,03,폐업,02,폐업,2010-02-18,,,,02  5321471,692.00,137-828,서울특별시 서초구 방배동 755-4번지,,,아이비모텔,2008-06-27 10:22:57,I,2018-08-31 23:59:59.0,여관업,198657.697195173,443868.775374812,여관업,0,0,0,0,0,0,0,30,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00014,2002-03-18,,03,폐업,02,폐업,2005-10-27,,,,02 5873570,1016.00,137-953,서울특별시 서초구 서초동 1601-10번지,,,이화호텔,2003-08-11 00:00:00,I,2018-08-31 23:59:59.0,일반호텔,201260.953060509,442587.00832355,일반호텔,0,0,0,0,0,0,0,36,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00015,2002-11-27,,03,폐업,02,폐업,2018-03-23,,,,585 8557,663.00,137-070,"서울특별시 서초구 서초동 1337-18번지 , 19호(4층~7층)",서울특별시 서초구 효령로79길 28 (서초동),06627,비발디,2018-03-23 16:06:10,I,2018-08-31 23:59:59.0,일반호텔,202533.711028061,443335.572503344,일반호텔,0,0,4,7,0,0,0,40,,,,,,,,,0,0,,,N
3210000,3210000-201-2002-00016,2002-12-11,,03,폐업,02,폐업,2021-07-15,,,,02 5846701,2373.00,137-876,서울특별시 서초구 서초동 1593-4,서울특별시 서초구 효령로53길 53 (서초동),06652,호텔아트,2021-07-15 18:05:01,U,2021-07-17 02:40:00.0,일반호텔,201072.701100031,442752.8556792,일반호텔,0,0,0,0,0,0,0,60,,,,,,,,,0,0,,,N
3210000,3210000-201-2003-00002,2003-02-14,,03,폐업,02,폐업,2019-03-21,,,,5882044,3216.00,137-876,서울특별시 서초구 서초동 1593-21번지,서울특별시 서초구 반포대로14길 45 (서초동),06652,서초 에이세븐 호텔(Seocho A7 Hotel),2019-03-21 15:20:15,U,2019-03-23 02:40:00.0,일반호텔,201109.473579953,442654.105059999,일반호텔,0,0,0,0,0,0,0,52,,,,,,,,,0,0,,,N
3210000,3210000-201-2003-00003,2003-04-14,,03,폐업,02,폐업,2019-08-31,,,,02  34711400,1559.00,137-876,서울특별시 서초구 서초동 1595-12번지 (1~9층),서울특별시 서초구 효령로53길 52 (서초동),06651,칸쿤,2019-09-05 15:25:35,U,2019-09-07 02:40:00.0,일반호텔,201110.157487136,442743.357045076,일반호텔,0,0,1,9,0,0,0,41,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2003-00005,2003-05-19,,01,영업/정상,01,영업,,,,,,2827.00,137-876,서울특별시 서초구 서초동 1594-5,서울특별시 서초구 효령로53길 40 (서초동),06651,라바호텔,2024-07-03 12:50:14,U,2024-07-05 02:40:00.0,일반호텔,201134.563216022,442700.024256176,일반호텔,10,3,2,6,0,0,0,68,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2003-00006,2003-06-19,,03,폐업,02,폐업,2022-09-21,,,,0234735500,1513.00,137-873,서울특별시 서초구 서초동 1554-12,서울특별시 서초구 반포대로30길 35 (서초동),06646,스테이호텔 서초,2022-09-21 12:11:20,U,2022-09-23 02:40:00.0,일반호텔,200857.629398936,443328.496229624,일반호텔,9,1,2,9,0,0,0,38,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2003-00007,2003-08-19,,03,폐업,02,폐업,2021-12-02,,,,02 5222838,3760.00,137-876,서울특별시 서초구 서초동 1593-8,서울특별시 서초구 효령로53길 49 (서초동),06652,IMT호텔,2021-12-02 09:17:10,U,2021-12-04 02:40:00.0,일반호텔,201079.259420368,442735.634903138,일반호텔,12,2,1,12,1,2,0,52,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2003-00008,2003-09-22,,03,폐업,02,폐업,2022-05-18,,,,02 5986226,2851.04,137-953,서울특별시 서초구 서초동 1601-7,서울특별시 서초구 효령로55길 10 (서초동),06654,더캘리포니아,2022-05-18 15:35:13,U,2022-05-20 02:40:00.0,일반호텔,201226.411391784,442557.487115652,일반호텔,10,1,1,10,1,1,0,74,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2003-00009,2003-09-24,,03,폐업,02,폐업,2010-01-15,,,,0 5986226,1847.00,137-953,서울특별시 서초구 서초동 1601-13번지,,,더캘리포니아,2010-01-15 14:50:51,I,2018-08-31 23:59:59.0,일반호텔,,,일반호텔,8,1,1,8,1,1,0,36,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2003-00010,2003-09-25,,03,폐업,02,폐업,2010-07-15,,,,02 5233247,1934.00,137-876,서울특별시 서초구 서초동 1591-1번지,,,샵,2009-12-28 10:44:46,I,2018-08-31 23:59:59.0,일반호텔,201006.376107064,442669.619745992,일반호텔,6,1,1,6,1,1,0,51,,,,,,,,,0,0,,,N
3210000,3210000-201-2003-00011,2003-10-16,,03,폐업,02,폐업,2018-03-07,,,,02 5227757,2047.00,137-875,서울특별시 서초구 서초동 1584-6번지,서울특별시 서초구 반포대로14길 14 (서초동),06653,호텔스타 서초,2018-08-13 15:03:54,I,2018-08-31 23:59:59.0,일반호텔,200992.81129826,442549.245816044,일반호텔,0,0,0,0,0,0,0,43,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2003-00012,2003-02-27,,03,폐업,02,폐업,2017-12-21,,,,0205956858,92.00,137-852,서울특별시 서초구 방배동 1885번지,서울특별시 서초구 서초대로1길 19-8 (방배동),06567,신일여인숙,2017-12-21 14:45:47,I,2018-08-31 23:59:59.0,여인숙업,198428.565285449,442888.897441956,여인숙업,0,0,1,2,0,0,0,11,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2003-00013,2003-02-14,,03,폐업,02,폐업,2018-12-17,,,,02 5884567,2224.00,137-876,서울특별시 서초구 서초동 1593-17번지,서울특별시 서초구 효령로53길 35 (서초동),06652,첼로모텔,2018-12-17 17:35:35,U,2018-12-19 02:40:00.0,일반호텔,201103.950499831,442670.851604444,일반호텔,0,0,0,0,0,0,0,55,,,,,,,,,0,0,,,N
3210000,3210000-201-2004-00001,2004-08-11,,01,영업/정상,01,영업,,,,,0234871700,2929.95,137-876,서울특별시 서초구 서초동 1595-5,서울특별시 서초구 효령로55길 59 (서초동),06651,호텔 브릭(HOTEL BRICK),2025-09-01 09:18:06,U,2025-09-03 02:40:00.0,일반호텔,201159.113415162,442803.71261444,일반호텔,10,2,1,10,0,2,0,41,,,,,,,,,0,0,,,N
3210000,3210000-201-2004-00002,2004-09-07,,03,폐업,02,폐업,2016-11-03,,,,02 5226641,1637.79,137-876,서울특별시 서초구 서초동 1592-14번지,서울특별시 서초구 반포대로16길 27 (서초동),06652,캘리포니아,2016-11-04 10:31:56,I,2018-08-31 23:59:59.0,여관업,201006.681113667,442707.121116296,여관업,0,0,0,0,0,0,0,30,,,,,,,,,0,0,,,N
3210000,3210000-201-2005-00001,2005-01-03,,01,영업/정상,01,영업,,,,,0234730789,4079.77,137-876,서울특별시 서초구 서초동 1594-6번지 (1층~10층),서울특별시 서초구 반포대로14길 51 (서초동),06651,나인스 호텔,2017-06-08 11:09:11,I,2018-08-31 23:59:59.0,일반호텔,201134.167769249,442675.656113318,일반호텔,10,3,1,10,0,0,0,53,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2005-00002,2005-01-06,,01,영업/정상,01,영업,,,,,582 9682,1463.22,137-876,서울특별시 서초구 서초동 1595-7,서울특별시 서초구 효령로55길 51 (서초동),06651,에이치 호텔,2020-06-29 10:03:59,U,2020-07-01 02:40:00.0,일반호텔,201168.600836668,442768.493393949,일반호텔,9,1,1,9,0,0,0,34,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2007-00001,2007-01-04,,01,영업/정상,01,영업,,,,,0262900230,4647.67,137-881,서울특별시 서초구 서초동 1677-8,서울특별시 서초구 서초대로 338 (서초동),06632,프로비스타 가족호텔,2021-11-15 15:15:42,U,2021-11-17 02:40:00.0,관광호텔,201577.653343873,443623.599964173,관광호텔,15,3,0,13,0,0,0,141,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2007-00002,2007-11-28,,03,폐업,02,폐업,2019-08-30,,,,525 9193,1530.00,137-876,서울특별시 서초구 서초동 1595-11번지 2층 ~ 8층,"서울특별시 서초구 효령로55길 45-12, 2층 ~ 8층 (서초동)",06651,윤호텔,2019-08-30 12:32:16,U,2019-09-01 02:40:00.0,여관업,201128.082573764,442747.739477572,여관업,8,2,2,8,0,0,0,41,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2009-00001,2009-04-22,,01,영업/정상,01,영업,,,,,02  544 1004,2954.73,137-903,서울특별시 서초구 잠원동 18-5번지 1층 ~ 9층,"서울특별시 서초구 나루터로 64, 1층 ~ 9층 (잠원동)",06527,티롤 관광호텔,2020-06-16 15:59:14,U,2020-06-18 02:40:00.0,관광호텔,201428.517596116,445869.951055925,관광호텔,0,0,1,9,0,0,0,81,,,,,,,자가,,0,0,,,N
3210000,3210000-201-2009-00002,2009-04-24,,03,폐업,02,폐업,2010-09-17,,,,,291.70,137-876,서울특별시 서초구 서초동 1589-11번지 6층,,,베니스,2010-01-13 09:48:00,I,2018-08-31 23:59:59.0,여관업,201101.301962757,442611.066504981,여관업,0,0,6,6,0,0,10,0,,,,,,,,,0,0,,,N
3210000,3210000-201-2011-00001,2011-04-12,,03,폐업,02,폐업,2014-11-25,,,,02  34748647,302.95,137-858,서울특별시 서초구 서초동 1330-14번지 2층,"서울특별시 서초구 서초대로78길 48, 2층 (서초동)",06626,드림모텔,2014-11-25 15:39:45,I,2018-08-31 23:59:59.0,여관업,202459.370530969,443476.657703851,여관업,0,0,2,2,0,0,0,13,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2011-00002,2011-11-11,,01,영업/정상,01,영업,,,,,02 5850561,1834.93,137-876,서울특별시 서초구 서초동 1589-4번지,서울특별시 서초구 반포대로12길 29 (서초동),06653,유원관광호텔,2019-02-01 09:56:59,U,2019-02-03 02:40:00.0,관광호텔,201066.818606401,442553.417053589,관광호텔,0,0,0,0,0,0,0,71,,,,,,,,,0,0,,,N
3210000,3210000-201-2013-00001,2013-07-02,,03,폐업,02,폐업,2019-01-14,,,,5228508,1455.35,137-876,서울특별시 서초구 서초동 1589-11번지 2층~6층,"서울특별시 서초구 반포대로14길 40, 2층~6층 (서초동)",06653,짬호텔,2019-01-14 13:40:56,U,2019-01-16 02:40:00.0,숙박업 기타,201101.301962757,442611.066504981,숙박업 기타,6,1,2,6,0,0,0,40,,,,,,,임대,,0,0,,,N
3210000,3210000-201-2014-00001,2014-01-14,,03,폐업,02,폐업,2016-02-11,,,,5484110,131.22,137-953,서울특별시 서초구 서초동 1600-2번지 1층,"서울특별시 서초구 반포대로14길 72, 1층 (서초동)",06654,강남시티호스텔,2014-01-14 10:08:46,I,2018-08-31 23:59:59.0,숙박업 기타,201237.539930388,442696.249093163,숙박업 기타,0,0,1,1,0,0,0,5,,,,,,,임대,,0,0,,,Y
3210000,3210000-201-2014-00002,2014-04-10,,01,영업/정상,01,영업,,,,,02 5070505,3812.82,137-876,서울특별시 서초구 서초동 1594-4번지 2층~12층,"서울특별시 서초구 반포대로14길 53, 2층~12층 (서초동)",06651,호텔소설,2015-02-06 11:51:45,I,2018-08-31 23:59:59.0,관광호텔,201151.028822729,442683.649804365,관광호텔,0,0,2,12,0,0,0,52,,,,,,,자가,,0,0,,,Y
3210000,3210000-201-2015-00001,2015-05-14,,03,폐업,02,폐업,2021-12-06,,,,34774681,779.92,137-828,서울특별시 서초구 방배동 756-4 3층~6층,"서울특별시 서초구 사평대로2길 19-9, 3층~6층 (방배동)",,호텔 프라임,2021-12-06 09:25:04,U,2021-12-08 02:40:00.0,숙박업 기타,198707.947862229,443885.098573317,숙박업 기타,0,0,3,6,0,0,0,48,,,,,,,임대,,0,0,,,Y
3210000,3210000-201-2015-00002,2015-06-16,,01,영업/정상,01,영업,,,,,69368100,6483.85,137-863,서울특별시 서초구 서초동 1361-10 4층 ~ 19층,"서울특별시 서초구 강남대로 259, 4층 ~ 19층 (서초동)",06730,Hotel Peyto(호텔 페이토),2025-12-09 09:53:15,U,2025-12-11 02:40:00.0,관광호텔,202817.237867025,442707.480756284,관광호텔,0,0,4,19,0,0,0,189,,,,,,,자가,,0,0,,,Y
3210000,3210000-201-2017-00001,2017-03-07,,01,영업/정상,01,영업,,,,,20199000,11774.46,137-860,서울특별시 서초구 서초동 1339-1 5층~25층,"서울특별시 서초구 효령로 427, 5층~25층 (서초동)",06628,신라스테이 서초,2020-06-29 13:31:09,U,2020-07-01 02:40:00.0,관광호텔,202594.604971816,443029.088344854,관광호텔,0,0,5,25,0,0,0,305,,,,,,,임대,,0,0,,,Y
