OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3020000,3020000-201-1965-00087,1965-06-05,,03,폐업,02,폐업,2012-08-06,,,,02 7968338,96.00,140-876,서울특별시 용산구 한강로2가 385-0번지,,,조일여인숙,2007-06-22 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,0,0,0,0,0,0,0,8,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00095,1965-10-15,,03,폐업,02,폐업,1996-03-28,,,,02 7126428,0.00,140-830,서울특별시 용산구 서계동 235-26번지,,,평남,2001-09-27 00:00:00,I,2018-08-31 23:59:59.0,여관업,196912.898806807,450141.700216996,여관업,0,0,0,0,0,0,13,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00107,1965-06-05,,03,폐업,02,폐업,2005-07-11,,,,02 7963175,0.00,140-023,서울특별시 용산구 용산동3가 1-1번지,,,춘일여인숙,2003-11-11 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,197707.228223815,448013.157100546,여인숙업,0,0,0,0,0,0,0,14,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00113,1965-12-18,,03,폐업,02,폐업,2021-02-24,,,,02 7547444,174.42,140-190,서울특별시 용산구 후암동 254-49,서울특별시 용산구 두텁바위로25길 7 (후암동),04336,평화장,2021-02-24 09:49:15,U,2021-02-26 02:40:00.0,여관업,198075.517718092,449356.153983129,여관업,0,0,0,0,0,0,19,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00122,1965-09-30,,01,영업/정상,01,영업,,,,,,99.90,140-818,서울특별시 용산구 동자동 11-26,서울특별시 용산구 후암로 91-4 (동자동),04324,덕성,2025-12-24 15:26:59,U,2025-12-27 02:40:00.0,여관업,197735.201070937,450111.10701573,여관업,0,0,0,0,0,0,6,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00136,1965-09-06,,01,영업/정상,01,영업,,,,,02  794 7402,330.00,140-160,서울특별시 용산구 남영동 38-0,서울특별시 용산구 한강대로84길 11-12 (남영동),04352,로망스모텔,2024-07-11 15:49:17,U,2024-07-13 02:40:00.0,여관업,197574.398464527,449095.666301537,여관업,0,0,0,0,0,0,19,0,,,,,,,자가,,0,0,,,N
3020000,3020000-201-1965-00140,1965-08-24,,01,영업/정상,01,영업,,,,,02 7935931,132.00,140-160,서울특별시 용산구 남영동 7-4번지,서울특별시 용산구 한강대로88길 17 (남영동),04352,코지 모텔,2020-06-12 10:08:22,U,2020-06-14 02:40:00.0,여관업,197578.632782989,449156.088664685,여관업,0,0,0,0,0,0,0,13,,,,,,,자가,,0,0,,,N
3020000,3020000-201-1965-00151,1965-06-22,,03,폐업,02,폐업,2003-09-30,,,,0207138613,0.00,140-132,서울특별시 용산구 청파동2가 98-5번지,,,삼호,1999-05-06 00:00:00,I,2018-08-31 23:59:59.0,여관업,197270.10034352,449283.589629796,여관업,0,0,0,0,0,0,13,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00157,1965-02-26,,01,영업/정상,01,영업,,,,,02702 0966,254.10,140-133,서울특별시 용산구 청파동3가 24-10,서울특별시 용산구 청파로45길 2-5 (청파동3가),04313,한글게스트하우스,2023-12-14 10:58:32,U,2023-12-16 02:40:00.0,여관업,197299.211648622,449129.404589991,여관업,0,0,0,0,0,0,0,14,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00172,1965-10-16,,03,폐업,02,폐업,2009-04-01,,,,02 7131827,81.27,140-846,서울특별시 용산구 원효로1가 24-19번지,,,제일,2003-11-11 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,5,5,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00176,1965-06-14,,03,폐업,02,폐업,2005-03-07,,,,0207136731,122.10,140-100,서울특별시 용산구 문배동 15-14번지,,,서일,2003-12-15 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,10,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00202,1965-08-09,,03,폐업,02,폐업,2004-06-14,,,,0207954173,137.22,140-823,서울특별시 용산구 보광동 241-2번지,,,아리랑,2004-06-23 00:00:00,I,2018-08-31 23:59:59.0,여관업,199747.531907398,447508.204808089,여관업,0,0,0,0,0,0,7,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00219,1965-06-22,,01,영업/정상,01,영업,,,,,070 50563882,113.00,140-864,서울특별시 용산구 이태원동 166-33,서울특별시 용산구 이태원로17길 10-4 (이태원동),04351,스테이 패스포트 이태원 호텔 앤 스파,2026-02-24 11:59:07,U,2026-02-26 02:40:00.0,여관업,199176.412380799,448056.740193187,여관업,2,0,2,0,0,0,0,4,,,,,,,임대,,0,0,,,N
3020000,3020000-201-1965-00230,1965-03-02,,01,영업/정상,01,영업,,,,,02 7935875,160.98,140-023,서울특별시 용산구 용산동3가 1-57,서울특별시 용산구 한강대로62나길 16-13 (용산동3가),04382,스테이코,2022-06-10 12:02:35,U,2022-06-12 02:40:00.0,여관업,197705.711251992,447992.472060395,여관업,0,0,0,0,0,0,2,14,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00234,1965-09-06,,03,폐업,02,폐업,2002-05-31,,,,0207951581,91.58,140-011,서울특별시 용산구 한강로1가 151-1번지,,,명성,2002-07-03 00:00:00,I,2018-08-31 23:59:59.0,여관업,197629.398515312,448029.372253079,여관업,0,0,0,0,0,0,9,2,,,,,,,,,0,0,,,N
3020000,3020000-201-1965-00235,1965-06-05,,01,영업/정상,01,영업,,,,,,99.90,140-858,서울특별시 용산구 이태원동 20-17번지,서울특별시 용산구 우사단로 11-1 (이태원동),04406,KAZI FAMILY HOTEL(카지패밀리호텔),2018-09-18 17:40:04,U,2018-09-18 23:59:59.0,여관업,199620.247896823,447687.115684161,여관업,1,3,2,3,0,0,0,10,,,,,,,임대,,1,1,,,N
3020000,3020000-201-1966-00005,1966-07-29,,01,영업/정상,01,영업,,,,,02 7552455,132.00,140-818,서울특별시 용산구 동자동 10-10번지,서울특별시 용산구 후암로57길 9-9 (동자동),04324,성남여인숙,2018-02-21 14:35:06,I,2018-08-31 23:59:59.0,여인숙업,197678.873370666,450085.601026242,여인숙업,0,0,0,0,0,0,7,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00033,1966-12-22,,03,폐업,02,폐업,1993-12-21,,,,02 7134988,0.00,140-846,서울특별시 용산구 원효로1가 108-27번지,,,대성,2001-09-27 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,197271.101201262,448772.897744643,여인숙업,0,0,0,0,0,0,11,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00054,1966-01-20,,03,폐업,02,폐업,2014-11-17,,,,0207939421,99.00,140-883,서울특별시 용산구 한강로3가 65-174번지,서울특별시 용산구 한강대로10길 11-40 (한강로3가),04389,대원,2011-08-22 16:21:57,I,2018-08-31 23:59:59.0,여인숙업,196815.223806686,446909.262480925,여인숙업,0,0,0,0,0,0,10,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00108,1966-08-22,,01,영업/정상,01,영업,,,,,0207522475,99.00,140-818,서울특별시 용산구 동자동 10-6번지,서울특별시 용산구 후암로57길 9-1 (동자동),04324,경기,2018-02-21 14:35:31,I,2018-08-31 23:59:59.0,여인숙업,197652.530665019,450086.324072728,여인숙업,0,0,0,0,0,0,0,14,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00115,1966-09-01,,03,폐업,02,폐업,2005-03-07,,,,0207534996,132.00,140-903,서울특별시 용산구 후암동 448-126번지,,,산길여관,2003-12-02 00:00:00,I,2018-08-31 23:59:59.0,여관업,198025.868910842,450198.033078924,여관업,0,0,0,0,0,0,10,0,,,,,,,,,0,0,,,N
3020000,3020000-201-1966-00123,1966-08-02,,01,영업/정상,01,영업,,,,,0207552829,99.90,140-818,서울특별시 용산구 동자동 9-8번지,서울특별시 용산구 후암로57길 9-10 (동자동),04324,명신,2019-02-27 15:02:17,U,2019-03-01 02:40:00.0,여관업,197682.762587527,450070.380429925,여관업,0,0,0,0,0,0,9,0,,,,,,,,,0,0,,,N
