OPNSFTEAMCODE,MGTNO,APVPERMYMD,APVCANCELYMD,TRDSTATEGBN,TRDSTATENM,DTLSTATEGBN,DTLSTATENM,DCBYMD,CLGSTDT,CLGENDDT,ROPNYMD,SITETEL,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,RDNPOSTNO,BPLCNM,LASTMODTS,UPDATEGBN,UPDATEDT,UPTAENM,X,Y,SNTUPTAENM,BDNGJISGFLRCNT,BDNGUNDERFLRCNT,USEJISGSTFLR,USEJISGENDFLR,USEUNDERSTFLR,USEUNDERENDFLR,HANSHILCNT,YANGSILCNT,YOKSILCNT,BALHANSILYN,CHAIRCNT,CNDPERMNTWHY,CNDPERMSTYMD,CNDPERMENDYMD,BDNGOWNSENM,WASHMCCNT,WMEIPCNT,MANEIPCNT,RCVDRYNCNT,ABEDCNT,MULTUSNUPSOYN
3220000,3220000-201-1982-00155,1982-11-10,,03,폐업,02,폐업,2005-12-26,,,,0205423508,558.90,135-953,서울특별시 강남구 청담동 68-7번지,,,대신장여관,2005-09-15 00:00:00,I,2018-08-31 23:59:59.0,여관업,204802.926536616,446693.113699792,여관업,0,0,0,0,0,0,0,36,,,,,,,,,0,0,,,N
3220000,3220000-201-1982-00159,1982-10-28,,03,폐업,02,폐업,2010-09-07,,,,02 5461400,1159.21,135-873,서울특별시 강남구 삼성동 110-2번지,,,프리메로,2005-05-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,205743.762485994,445928.015870634,여관업,0,0,0,0,0,0,12,29,,,,,,,,,0,0,,,N
3220000,3220000-201-1982-00169,1982-12-28,,03,폐업,02,폐업,2002-10-17,,,,0205444123,648.00,135-892,서울특별시 강남구 신사동 587-6번지,,,경성여관,2002-10-26 00:00:00,I,2018-08-31 23:59:59.0,여관업,202490.129041328,446507.449883519,여관업,0,0,0,0,0,0,0,54,,,,,,,,,0,0,,,N
3220000,3220000-201-1982-00170,1982-11-05,,03,폐업,02,폐업,2021-02-04,,,,02 5392262,1241.20,135-915,서울특별시 강남구 역삼동 678-30,서울특별시 강남구 테헤란로33길 3-4 (역삼동),06141,디노,2021-02-04 15:51:42,U,2021-02-06 02:40:00.0,여관업,203394.58,444432.91,여관업,0,0,0,0,0,0,0,36,,,,,,,,,0,0,,,N
3220000,3220000-201-1982-00171,1982-06-28,,03,폐업,02,폐업,2020-05-04,,,,02 5441179,418.40,135-821,서울특별시 강남구 논현동 113-18번지,"서울특별시 강남구 언주로134길 27, 지하1층,지상1~3층 (논현동)",06059,호텔나인,2020-05-04 10:22:37,U,2020-05-06 02:40:00.0,여관업,203272.771134896,446096.242742017,여관업,0,0,0,0,0,0,0,14,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00010,1983-10-12,,01,영업/정상,01,영업,,,,,0262057200,309.01,135-872,서울특별시 강남구 삼성동 100-3,서울특별시 강남구 봉은사로113길 23 (삼성동),06083,호텔라엠 HOTEL La M,2025-04-18 16:15:06,U,2025-04-20 02:40:00.0,여관업,205747.294111221,446070.26809088,여관업,0,0,0,0,0,0,0,20,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00032,1983-10-14,,03,폐업,02,폐업,2013-07-18,,,,02544 9421,652.00,135-957,서울특별시 강남구 청담동 130-8번지,서울특별시 강남구 영동대로 740 (청담동),,청운장,2005-05-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,204821.164312668,446902.21027213,여관업,0,0,0,0,0,0,0,25,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00043,1983-06-14,,03,폐업,02,폐업,2018-11-09,,,,02 5564001,1895.77,135-080,"서울특별시 강남구 역삼동 606-28번지 ,22","서울특별시 강남구 논현로 561 (역삼동,,22)",06125,베네치아관광호텔,2018-11-09 11:11:57,U,2018-11-11 02:36:40.0,관광호텔,202942.580570247,444880.327858442,관광호텔,0,0,0,0,0,0,0,60,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00054,1983-07-09,,01,영업/정상,01,영업,,,,,02 5550343,980.35,135-928,서울특별시 강남구 역삼동 776-19번지,서울특별시 강남구 논현로 328 (역삼동),06227,아마레호텔,2017-11-22 10:50:58,I,2018-08-31 23:59:59.0,여관업,203488.407295655,443603.819630338,여관업,0,0,0,0,0,0,0,45,,,,,,,,,0,0,,,N
3220000,3220000-201-1983-00080,1983-12-09,,03,폐업,02,폐업,2011-07-12,,,,02 4094775,829.45,135-929,서울특별시 강남구 역삼동 789-11번지,,,아담스여관,2002-11-07 00:00:00,I,2018-08-31 23:59:59.0,여관업,203175.34942825,443621.342018504,여관업,0,0,0,0,0,0,0,38,,,,,,,,,0,0,,,N
