위도,경도,local_R2,bandwidth,coef_구조노후도,tval_구조노후도,coef_단속위험도,tval_단속위험도,coef_도로폭위험도,tval_도로폭위험도,coef_집중도,tval_집중도,coef_주변건물수,tval_주변건물수,coef_소방위험도_점수,tval_소방위험도_점수
37.55039705,126.91967447,0.704096823127173,68,0.0169399406090872,0.4992439354958428,-0.0446231417645525,-0.9225542905578058,-0.0635296611716303,-1.417500238184723,-0.0095008831290931,-0.1481920127533216,0.1972655603980332,2.770740095196196,0.051650666810825,0.9537901939529416
37.50361313,127.02900491,0.4750815191018112,68,-0.0272811297804677,-0.5771015021256579,0.030825969417912,0.8300265147884524,-0.0217135965849741,-0.57074087712741,-0.0842665951687069,-1.7928074188068877,-0.1044027691470199,-0.9700401066294492,0.1073177438188331,3.211841154445068
37.52134758,126.96361132,0.2108720462599462,68,-0.0136613779210984,-0.5336780531474403,0.0103067313921868,0.1737520172352472,0.0182837230046518,0.3660622598651001,-0.0288094090825488,-0.6608489563632304,-0.0191497634272948,-0.352870257969233,-0.0200141061911013,-0.4759205925116577
37.53466996,126.98655531,,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.55899863,126.98717219,0.4979503469149745,68,-0.0412623376329016,-0.8131884882945337,0.0498717763070672,1.3611948254825827,-0.0256637667070046,-0.7336538749338928,0.0176962988966045,0.3493004960472718,-0.0128024610207117,-0.1980090279355271,0.135999744015319,0.903165325510359
37.53258983,126.99017275,,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.56986057,127.0034356,0.5005731741599629,68,0.0179540546433491,0.4889792666498316,-0.0061027742732814,-0.1394551876809237,0.1653533696719992,4.02895222542574,-0.0325292591027126,-0.7452750627809835,-0.0054764566739059,-0.1025684626689462,0.0044538405726145,0.0558523310898274
37.5557044,126.97785909,0.8237757628402477,68,-0.0034458235741337,-0.1247237135904889,-0.0271487329377201,-0.9401455053167176,0.1259391887452155,2.9556975309351103,-0.0374528025596916,-0.99113745682505,0.2018458868743895,4.2799729883065165,-0.3066922315483654,-3.396973698410444
37.52002909,126.89121397,0.5108771245780674,68,0.0913518950112259,2.166644520044793,-0.0038984717341669,-0.0830435656425561,-1.4431873057335709e-05,-0.0003114618047981,-0.0121869525022603,-0.2926990657301641,0.2001738337445552,4.333127496593535,-0.0115208455706938,-0.3529568900672226
37.54943728,126.96444739,0.5473599513011634,68,0.0025314763072622,0.1050284624955111,0.0516211252107277,1.2975043161881772,-0.1893558248901434,-2.9536933816934274,-0.0544265792698357,-1.3567299952071166,0.001661084548719,0.0891624218465077,-0.0346133443479529,-0.5357686752805355
37.55873632,126.91927903,,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.55998632,127.01289964,0.3911765674846661,68,-0.0213323449553471,-1.040336456246254,0.1510308114839131,3.2542178949367844,-0.0655643115409396,-1.1661239544638018,-0.0237500162094101,-0.4177170011240107,0.0094323203036736,0.2719952227895389,-0.0435015836542445,-0.660108381704152
37.55203802,126.92685848,,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.57627585,126.79955228,0.2392710895063304,68,-0.0079508847951298,-0.1551215503320267,0.1244889448595236,1.711247276324522,0.0027322010786276,0.0659536601803414,-0.0142159669610614,-0.2544504584025331,-0.041385070613828,-0.5225438347148817,0.0240793222757244,0.8582280637756372
37.55011629,126.91930831,0.6966920664475236,68,0.0165334888994484,0.472595795633885,-0.0573821859321944,-1.1516718669930408,-0.0726841903396308,-1.565570944001528,-0.0176807194515485,-0.2590798024579628,0.2100632273074106,2.769642478231006,0.0787859783033643,1.24321073466294
37.57202034,126.98833321,0.5077102527211086,68,-0.0145452862737538,-0.3781587001857815,-0.3300660210422638,-8.293538312718212,0.2737008507654662,6.877001964266373,-0.1786258740479954,-3.342068670339753,0.1140940577214218,3.112741569193928,-0.8277172111724793,-10.20176818288522
37.53428972,126.89546253,0.6591252745632181,68,0.0771697177121304,1.5602745231612605,-0.0217717417695234,-0.4126085790787052,0.003002762243637,0.0680057653183345,-0.0050520173003208,-0.1087105246454083,0.2604505171180318,5.803599376745683,0.0076642190361285,0.2029502328198387
37.50445413,127.08109367,,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.54730923,126.97266444,0.5257227224478028,68,0.0030372238216304,0.1706007950317134,0.0039899264378114,0.1416012020094872,-0.05741301755826,-1.6115837882836843,-0.0569108718223095,-1.1121227321680491,0.1490371880580863,3.214340937861339,-0.0268766366748459,-0.4607390199217477
37.5596575,126.9764613,0.636385554193536,68,-0.0187830988205898,-0.6107309731351344,0.0632882135489436,1.3660136449508091,0.1178628614248304,2.7681492818004703,-0.1787791984311963,-4.519813575927079,0.2875109022437634,5.509342403471935,-0.1608683864541558,-2.837116379580435
37.49440836,127.03569462,0.4300130792873288,68,-0.0352919285735136,-0.8370835077456915,0.077013784870274,2.462196724538096,0.0183701588256764,0.5530350303043902,0.0589424093399073,1.400252918770306,-0.2595461077746168,-2.521568418926795,-0.0314672718856346,-0.8338680783223176
37.50227147,127.0226088,0.3199131145910079,68,-0.0154777111975687,-0.3414155206369054,0.0310667129405369,0.9718133253373114,-0.012046930711289,-0.3464344759367818,-0.0635434064428991,-1.351372427825796,-0.0661509400758288,-0.6775647259012482,0.1044847176409592,3.3219251320798624
37.55202404,126.93036934,,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.57106161,127.01932173,0.2579787231689329,68,-0.018759453164563,-0.6721074828097702,0.0371006393048776,0.7908288701334335,-0.026059323095283,-0.7303569217372303,0.0619022297722532,1.5089141839221634,0.0329141266261769,1.0777953255258446,0.1804069677234349,2.1970336030534936
37.55896817,126.98192631,0.6048399183899639,68,0.0436491180884853,1.0243171053737,-0.0976828807946695,-2.37449661984557,0.0850536781325153,2.023633567556823,-0.176064151376711,-4.153947817899949,0.0543749416545524,0.8581924417777996,0.6034498093146379,4.154667849318566
37.51432572,126.90255533,0.470082553025497,68,-0.0348768055570625,-1.3755509915850617,0.1052671587058061,3.542179027146589,0.0254930585272829,0.7823086041562707,-0.011559128769242,-0.4336517210392069,0.1770193729658748,4.676101983598245,-0.1722677021382214,-4.079014528556679
37.5563119,126.99206024,0.3845670687895806,68,-0.0026977509270234,-0.0772336249987623,-0.0035361013314541,-0.1230979657317193,-0.0241771801384491,-0.7652120245330898,0.009635431528958,0.1836941240836401,0.0169128170489702,0.2387057143197135,-0.015467195617417,-0.2696621294400833
37.56136225,127.00447519,0.5154387949013622,68,-0.0334076554942371,-1.3809891783020312,-0.0347952094602495,-1.0157386968621536,0.0846203733205293,2.6407701559040104,-0.1480365219627207,-3.383380260752288,0.0521465300706111,1.8219365166666397,-0.3421861740888621,-3.519709458648537
37.56057542,127.03430275,0.4293955436889594,68,0.0305219159819653,1.2156629440998157,0.1527421367770605,3.784041639869879,0.0108239759392756,0.3331838364101362,-0.0170308819246013,-0.4387912233742798,-0.0133204014497875,-0.42144316809712,0.0162830162166436,0.2875034461146842
