cluster,x_5181,y_5181,local_R2,residual
0,197586.4220180316,449152.02272752696,0.6171021539324241,4.919951262199851
0,196410.233703234,446549.86196070345,0.531137003670377,-0.6243357382215379
0,197705.71099009315,447992.4722844408,0.578713427761956,2.200700026382104
0,196534.22361392507,448204.3207584297,0.5415726369207694,-3.303897504641106
0,196602.6008306433,446882.43381208426,0.5405530195869107,0.14891877190435676
0,197578.6328537601,449156.08825827873,0.6166281907746158,4.150104104135092
0,196213.4795640603,448055.8681464937,0.5161745148358404,0.30690701918175334
0,199580.5161049029,446542.657233117,0.6263524730012935,0.5080100919209897
0,197925.4214003386,450268.2289106354,0.5346715357809059,5.8185204129119
0,205577.80780933963,449605.6313393877,0.5170216235700161,-2.7522750545291803
0,197464.94261280447,448797.4639461176,0.6107816446643273,-1.1370900174612375
0,196714.86619280424,449397.9343984544,0.5492563442807773,-1.4138552775527105
0,196783.23101104944,446874.0545684604,0.5468328030340881,-0.5403654594292391
0,203039.97316950103,451146.9981058009,0.49312628446430695,3.889781977117069
0,203046.092394739,451125.9481095808,0.49382025410903596,0.6632479049242734
0,206013.2461342243,449917.82690774096,0.50459037047793,-2.3683747048119543
0,205543.41718439167,450970.9038335396,0.5124497724854153,-1.043631320603256
0,202403.81293332184,451355.00456079614,0.47575329131924515,0.40750311162469544
0,203081.48182918687,451329.1528103068,0.48888047838574344,3.552488843328236
0,204405.1999102879,448458.1571653464,0.5521380013080492,0.46152534421347013
0,204620.8944932464,449597.6722269918,0.5188201266918653,-2.6691938473310906
0,201866.2312417141,449578.2805250766,0.5545603969437433,-0.577119943573758
0,205789.1779168012,449595.3086495039,0.5131424546837419,1.106101734727887
0,192044.0520289774,449625.1897478728,0.7210333947054075,0.42204355174732555
0,194244.20473490737,450182.5552697668,0.6713276511098706,-0.934451125188946
0,195835.21950839303,450453.2374369708,0.4738749893849369,-1.4933285870555713
0,194288.3124071335,450058.1871213262,0.6480774337344664,2.4667726065597826
0,194322.6343464264,450160.9196682904,0.6623980920537527,1.718690598982958
0,194359.4994192064,449920.0238601369,0.6041689744717337,3.6640634926303752
0,194257.4258028216,450135.07541325205,0.6644678147155715,-1.5271067582148268
0,194236.1654313674,450181.509786832,0.6715196231563205,-1.6710615865284852
0,192016.01582789703,449644.9514256139,0.7215541074175083,-0.42978345347699065
0,195564.37594120268,449186.9337492596,0.4500769315112211,2.7133305651552426
0,194260.7523480552,450168.99883670063,0.6688668037166763,-1.077917943592686
0,195933.12507899376,449431.9450915337,0.49383387485345565,2.2713036754784035
0,194246.2593303696,450106.1585410709,0.6621567752317141,-0.15164810212852053
0,195258.1392048612,450472.2627503567,0.5750474072905424,-0.4832382184511417
0,194237.34543579628,450263.5080709609,0.6780206180411165,-2.5101719243536005
0,194291.6707545936,450102.5245404696,0.6559473031816714,2.8011343968382434
0,194284.52934619828,450083.7413925751,0.6536048326825504,-0.8718650617266164
0,186357.6218911728,447454.4565117887,0.5544185540211446,0.04821552312002009
0,186402.942527397,447426.27457927767,0.5549918280915769,-2.1657651425907676
0,186327.29142702284,447450.9069941311,0.5542253990624594,-0.5050769345081254
0,186444.18366962235,447411.9652679396,0.5554064066054626,-0.8755566875257901
0,182955.83630477148,451121.1528653703,0.5020276976472785,-1.4193231649454232
0,186684.3500342264,450092.2737418133,0.5394660848457248,0.5563812395173828
