그리드ID,건물ID,구,법정동코드,법정동명,주소,지번,연면적_m2,건축면적_m2,지상층수,지하층수,총층수,보정분자,보정사유
G50K_R0054_C0087,0000198682654484160400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0054_C0087,0000198692104483615300000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0054_C0087,0000198698384483446200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0054_C0087,0000198699334483008500000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0054_C0087,0000198700194483816400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0054_C0087,0000198703454482788400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0054_C0087,0000198704784482608100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0054_C0087,0000198705914482427600000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0054_C0087,0000198707174482220900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0054_C0087,0000198709354482054400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198066444487983100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198074404488582600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198059574487738600000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198089414487474100000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198095004486585700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198097314486968700000000,용산구,1117010600,용산동1가,서울특별시 용산구 용산동1가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198191994488612500000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,2-14,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198169494487426500000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198204674487612700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198213544486729800000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198214334487460700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198238044487468300000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198242274486953700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198244034487551800000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198245264487470400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198247794486656400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0056_C0085,0000198250214487373000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0045_C0077,0000196271244462211000000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,302-146,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0045_C0077,0000196259994462031100000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,304-10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0045_C0077,0000196262084462049200000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,304-10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0047_C0075,0000195866364467730000000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,312-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0047_C0075,0000195869434467685900000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,312-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0047_C0075,0000196025944466418200000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동,380,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000198957024473660600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000198968934474704000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000198973394474976900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000198981274474801600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000198984494475195800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000198985814473373700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000198989194474338100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199007484474355500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199011884473475200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199017744473536900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199021114473477500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199027734474263500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199114374473364300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199131664473520000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199051964474978800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-8,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199077354474643000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-8,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0089,0000199094764475079300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-8,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198758654477089800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198848954477518800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198724804475570600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,16,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198725094475644800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,16,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198735284475652700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,17,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198775194475366500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,17,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198823004476666800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198846904477177500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198854764476945700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198863724476655800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198870634475663100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198873884476299700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198876224475946400000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198876934476427600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198880214476549600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198883564476653400000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198895894476242100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0051_C0088,0000198936704475620800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,19-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198717634477602600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198770624478508000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198771774479053300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198779404478576800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198780984478256300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198789334478743500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198796044479051800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198802014478382100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198802054478746600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198811464477880800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198815054478779500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198833024479047800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198842594477928300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198844134478467200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198846704479031600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198878954479048500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198887894478352900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198898034477969100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0052_C0088,0000198926464477631600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,10,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198494674481776000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198509474481944400000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198532884481987000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198538214481287000000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198538244481736900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198579234481741900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198610144481134200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198661664481610200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198662854481700100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198664454481524900000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198680824481354100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,6,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198701654481209100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198703454481070100000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198709934481859600000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198711994481298200000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198712474481426500000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198712984481147700000000,용산구,1117010200,용산동2가,서울특별시 용산구 용산동2가,7,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198501074480405400000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198508054480469800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198509704480355600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198516124480416500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198523564480465900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198524934479898800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198525274480102000000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198531154480426900000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198538674480474600000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198545874480547100000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198546804480439500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198558144480093800000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198559284479917500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,3,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198603344480375300000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198630724480141500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198631694479962200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198671904479962500000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198672724480158200000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0053_C0087,0000198678224480373700000000,용산구,1117010300,용산동4가,서울특별시 용산구 용산동4가,4,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197380884475066300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197381424473751600000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197387514474916000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197391424474955100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197397724474305400000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197400364475149300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197405734475077100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197411954475014300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197417604475076300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197419834473233900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197422024475260600000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197427284474159500000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197449384475036700000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197450964475167800000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197451954473849000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197462924475139700000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197464344473142700000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197478964475112900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197488494474903100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197490934473726800000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197497964474176200000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197506164474461400000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197512374474947900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197512504474740500000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197528434473636800000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197532184475236100000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197535724474001500000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197542854474191400000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197547034473902900000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197549484475243300000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197552434474072000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
G50K_R0050_C0082,0000197555944474178000000000,용산구,1117012600,용산동3가,서울특별시 용산구 용산동3가,4-1,0.0,0.0,1.0,0.0,1,0.0,연면적_건축면적_0
