cluster,x_5181,y_5181,local_R2,residual,coef_intercept,coef_승인연도,coef_소방위험도_점수,coef_주변건물수,coef_집중도,coef_단속위험도,coef_구조노후도,coef_도로폭위험도,coef_최근접_소화용수_거리등급,coef_총층수,coef_연면적
0,195366.5048573296,448716.82399075705,1.0,7.105427357601002e-15,28.329314356960275,-1.7763568394002505e-15,1.9448073001988577,0.6512251612160822,1.7392977283893198,1.9602369584221022,5.017345180432837,4.8847928368320215,2.5665454516831674,0.08671595896965764,1.202174473743424
0,192971.9477937205,450243.2324935968,1.0,2.1316282072803006e-14,28.329314356960264,-1.0658141036401503e-14,1.9448073001988615,0.6512251612160782,1.7392977283893218,1.960236958422102,5.017345180432829,4.884792836832022,2.566545451683166,0.08671595896966222,1.2021744737434172
0,192911.643014076,450171.3168203941,1.0,7.105427357601002e-15,28.32931435696027,-7.105427357601002e-15,1.9448073001988564,0.6512251612160738,1.7392977283893207,1.9602369584221018,5.017345180432835,4.8847928368320215,2.566545451683165,0.08671595896966733,1.2021744737434128
0,194121.61959621933,450289.13195742544,1.0,7.105427357601002e-15,28.32931435696027,3.9968028886505635e-15,1.9448073001988588,0.6512251612160818,1.7392977283893172,1.9602369584221027,5.017345180432837,4.884792836832023,2.5665454516831714,0.08671595896965067,1.202174473743434
0,193599.7222799213,450582.836001179,1.0,7.105427357601002e-15,28.329314356960275,1.4654943925052066e-14,1.9448073001988548,0.651225161216084,1.7392977283893183,1.9602369584221029,5.017345180432847,4.884792836832022,2.5665454516831696,0.0867159589696378,1.2021744737434403
0,193449.98475869937,451015.0209077957,1.0,3.552713678800501e-14,28.32931435696026,-1.0658141036401503e-14,1.9448073001988608,0.6512251612160768,1.7392977283893183,1.960236958422101,5.017345180432832,4.884792836832024,2.566545451683168,0.08671595896967788,1.2021744737433975
0,189200.1477248154,449654.9513389432,1.0,1.0658141036401503e-14,28.329314356960275,8.770761894538737e-15,1.9448073001988593,0.6512251612160775,1.7392977283893236,1.9602369584221044,5.017345180432844,4.88479283683202,2.5665454516831674,0.08671595896964612,1.2021744737434297
0,186374.2777954479,447401.4269118125,1.0,3.552713678800501e-15,28.329314356960268,5.551115123125783e-15,1.9448073001988597,0.6512251612160763,1.739297728389325,1.960236958422103,5.017345180432841,4.88479283683202,2.566545451683166,0.08671595896965067,1.202174473743431
0,185841.6525555761,447544.39474063856,1.0,7.105427357601002e-15,28.329314356960268,6.661338147750939e-16,1.9448073001988584,0.6512251612160755,1.739297728389322,1.9602369584221035,5.017345180432835,4.884792836832025,2.5665454516831696,0.08671595896965645,1.2021744737434243
0,185746.5353696528,450996.145296327,1.0,-1.4210854715202004e-14,28.32931435696029,-4.6629367034256575e-15,1.9448073001988535,0.6512251612160891,1.7392977283893152,1.9602369584221044,5.017345180432837,4.884792836832021,2.566545451683168,0.08671595896966311,1.2021744737434188
0,189152.269514746,449524.5404766167,1.0,3.552713678800501e-15,28.329314356960268,-1.9984014443252818e-15,1.9448073001988564,0.6512251612160765,1.739297728389324,1.9602369584221024,5.0173451804328355,4.884792836832025,2.5665454516831683,0.086715958969657,1.2021744737434243
0,193001.20240538803,445744.28777657787,1.0,7.105427357601002e-15,28.329314356960282,6.439293542825908e-15,1.9448073001988615,0.6512251612160787,1.7392977283893178,1.9602369584221035,5.017345180432843,4.884792836832025,2.5665454516831696,0.08671595896964995,1.2021744737434357
0,190427.6845261652,446681.4801850836,1.0,-1.0658141036401503e-14,28.32931435696028,9.992007221626409e-16,1.9448073001988613,0.6512251612160735,1.73929772838932,1.9602369584221027,5.017345180432837,4.884792836832027,2.5665454516831687,0.08671595896965323,1.2021744737434306
0,190876.3447033305,446715.0967984997,1.0,-1.2434497875801753e-14,28.32931435696029,1.7763568394002505e-15,1.944807300198857,0.6512251612160851,1.7392977283893183,1.9602369584220978,5.01734518043284,4.884792836832023,2.5665454516831696,0.08671595896965434,1.2021744737434312
0,190808.81651481224,446805.8835416435,1.0,-7.105427357601002e-15,28.329314356960282,-1.6653345369377348e-15,1.9448073001988595,0.6512251612160767,1.7392977283893205,1.9602369584221044,5.0173451804328355,4.884792836832025,2.5665454516831696,0.08671595896966,1.202174473743423
0,191503.4140735256,446331.21474884014,1.0,-1.0658141036401503e-14,28.329314356960296,6.661338147750939e-16,1.944807300198858,0.6512251612160809,1.7392977283893225,1.9602369584221004,5.017345180432841,4.8847928368320215,2.566545451683168,0.0867159589696554,1.202174473743427
0,189670.6983614413,447129.4276246657,1.0,-7.105427357601002e-15,28.32931435696027,-2.3314683517128287e-15,1.9448073001988586,0.6512251612160713,1.7392977283893223,1.960236958422103,5.0173451804328355,4.884792836832023,2.5665454516831696,0.08671595896965822,1.2021744737434266
0,190820.78071269416,446822.6860602445,1.0,1.4210854715202004e-14,28.32931435696027,-4.107825191113079e-15,1.9448073001988568,0.65122516121608,1.739297728389317,1.9602369584221022,5.017345180432832,4.8847928368320215,2.566545451683169,0.08671595896965945,1.2021744737434201
0,201428.5173152625,445869.95082170935,1.0,7.105427357601002e-15,28.329314356960275,-1.7763568394002505e-15,1.9448073001988573,0.6512251612160787,1.73929772838932,1.9602369584221033,5.017345180432839,4.884792836832018,2.566545451683169,0.08671595896965911,1.2021744737434268
0,202594.60507262588,443029.0888222318,1.0,-3.552713678800501e-15,28.32931435696028,4.218847493575595e-15,1.944807300198858,0.651225161216074,1.7392977283893218,1.9602369584221033,5.017345180432843,4.884792836832024,2.5665454516831674,0.08671595896965845,1.2021744737434208
0,201577.652967542,443623.6003122068,1.0,1.0658141036401503e-14,28.329314356960282,-5.551115123125783e-15,1.9448073001988562,0.6512251612160782,1.7392977283893192,1.9602369584221027,5.017345180432835,4.884792836832025,2.5665454516831687,0.08671595896965656,1.2021744737434226
0,205230.86024645503,445942.0507084944,1.0,-8.881784197001252e-15,28.329314356960268,-4.829470157119431e-15,1.9448073001988584,0.6512251612160673,1.7392977283893207,1.9602369584221029,5.0173451804328355,4.8847928368320295,2.566545451683168,0.08671595896966555,1.2021744737434203
0,203610.12327320845,446848.6545030879,1.0,0.0,28.329314356960282,-2.220446049250313e-15,1.944807300198856,0.6512251612160755,1.739297728389321,1.9602369584221035,5.017345180432833,4.884792836832023,2.5665454516831656,0.08671595896965778,1.2021744737434223
0,202482.21623721908,447020.4206452627,1.0,1.4210854715202004e-14,28.329314356960268,-1.1102230246251565e-15,1.9448073001988577,0.6512251612160751,1.7392977283893214,1.9602369584221038,5.017345180432839,4.8847928368320215,2.5665454516831656,0.08671595896965734,1.202174473743428
0,203019.19227690308,443921.888344992,1.0,0.0,28.329314356960275,-3.3306690738754696e-15,1.9448073001988586,0.6512251612160698,1.7392977283893214,1.960236958422103,5.017345180432833,4.884792836832027,2.566545451683169,0.08671595896966089,1.2021744737434228
0,205513.0229550124,445316.7851182066,1.0,-7.105427357601002e-15,28.329314356960268,4.052314039881821e-15,1.9448073001988604,0.6512251612160731,1.7392977283893223,1.9602369584221013,5.017345180432839,4.884792836832024,2.566545451683167,0.08671595896966089,1.2021744737434223
0,201799.77692456945,445833.2461169901,1.0,7.105427357601002e-15,28.329314356960285,4.440892098500626e-16,1.9448073001988533,0.6512251612160807,1.7392977283893212,1.9602369584221018,5.017345180432837,4.8847928368320215,2.5665454516831687,0.08671595896965689,1.2021744737434226
0,202242.7016204286,446568.2952224175,1.0,0.0,28.329314356960275,-4.218847493575595e-15,1.944807300198857,0.6512251612160831,1.7392977283893192,1.9602369584221009,5.0173451804328355,4.884792836832021,2.5665454516831683,0.08671595896965689,1.2021744737434292
0,201750.63508593224,445817.2501342321,1.0,0.0,28.32931435696028,3.9968028886505635e-15,1.9448073001988586,0.6512251612160762,1.7392977283893194,1.960236958422103,5.017345180432839,4.884792836832026,2.566545451683167,0.08671595896965234,1.2021744737434295
0,203451.55063899,444529.4206250034,1.0,0.0,28.329314356960282,-4.440892098500626e-15,1.9448073001988568,0.6512251612160689,1.739297728389321,1.9602369584221022,5.017345180432834,4.884792836832027,2.5665454516831665,0.08671595896965867,1.2021744737434175
0,203467.6678728022,444535.8545859839,1.0,0.0,28.329314356960282,8.43769498715119e-15,1.9448073001988568,0.6512251612160782,1.7392977283893205,1.960236958422102,5.017345180432849,4.8847928368320215,2.566545451683167,0.08671595896965267,1.2021744737434288
0,203651.66943400755,444353.6836634261,1.0,3.552713678800501e-15,28.329314356960275,2.220446049250313e-16,1.9448073001988593,0.6512251612160815,1.73929772838932,1.9602369584221015,5.017345180432837,4.8847928368320215,2.566545451683167,0.08671595896965467,1.202174473743428
0,202872.3000695938,445628.5249627788,1.0,0.0,28.329314356960275,-6.217248937900877e-15,1.9448073001988606,0.6512251612160802,1.7392977283893194,1.960236958422104,5.017345180432832,4.884792836832023,2.5665454516831674,0.08671595896965867,1.2021744737434212
0,205314.16009625225,445204.7095723949,1.0,0.0,28.329314356960282,1.7763568394002505e-15,1.9448073001988564,0.6512251612160753,1.7392977283893192,1.960236958422101,5.017345180432837,4.8847928368320215,2.566545451683168,0.08671595896965512,1.2021744737434248
0,202699.226044114,444846.7643439996,1.0,7.105427357601002e-15,28.32931435696028,-3.552713678800501e-15,1.9448073001988522,0.6512251612160751,1.7392977283893203,1.9602369584221035,5.0173451804328355,4.884792836832025,2.566545451683167,0.08671595896965911,1.2021744737434237
0,202471.5359333396,446478.9453039135,1.0,-7.105427357601002e-15,28.329314356960282,4.884981308350689e-15,1.9448073001988573,0.6512251612160815,1.7392977283893196,1.9602369584221022,5.0173451804328435,4.8847928368320215,2.56654545168317,0.08671595896965689,1.2021744737434308
0,203102.07537032192,445751.6523807694,1.0,-3.552713678800501e-14,28.329314356960282,5.329070518200751e-15,1.9448073001988597,0.6512251612160709,1.7392977283893196,1.9602369584221002,5.017345180432846,4.884792836832025,2.5665454516831683,0.086715958969654,1.2021744737434314
