구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,prediction,residual,coef_단속위험도
종로구,와룡동,호텔 월하여관,0,중위험군,37.57367058,126.9901406,199129.0354,452680.6997,24.60732007,31.098573636272885,-6.491253566272885,1.7136683186442125
종로구,돈의동,Z 호텔,2,고위험군,37.56858936,126.9898379,199102.2361,452116.7462,29.43029865,32.0189072347671,-2.5886085847670977,1.7136683186442125
종로구,돈의동,HOTEL THE MAY,0,중위험군,37.56923344,126.9887906,199009.7162,452188.2421,16.38362715,32.854950029528716,-16.471322879528717,1.7136683186442125
종로구,연지동,호텔어라이브 서울플,0,중위험군,37.56991234,126.9984508,199863.1347,452263.5341,27.58237864,31.51160674312765,-3.929228103127649,1.7136683186442125
종로구,관수동,호텔더디자이너스 종로,0,중위험군,37.56661096,126.9882371,198960.7885,451897.1834,25.65833529,32.296488240976984,-6.638152950976984,1.7136683186442125
종로구,필운동,수모텔,2,고위험군,37.57395332,126.9675412,197132.6501,452712.5301,41.02907176,32.99937566696217,8.029696093037828,1.7136683186442125
종로구,낙원동,호텔 스타,1,저위험군,37.56878558,126.9892885,199053.6995,452138.5297,22.07065528,31.918878461319405,-9.848223181319405,1.7136683186442125
종로구,수송동,(주)신영SPS지점,0,중위험군,37.57234671,126.9804375,198271.844,452533.8996,21.59106779,32.4477603085712,-10.856692518571197,1.7136683186442125
종로구,종로5가,트래블몬스터,1,저위험군,37.56870307,127.0022365,200197.5795,452129.3205,24.14569735,31.749421061399374,-7.603723711399375,1.7136683186442125
종로구,창신동,엘로호스텔,1,저위험군,37.56817166,127.0102944,200909.4551,452070.3876,30.3082539,35.68561048309685,-5.3773565830968515,1.7136683186442125
종로구,익선동,OK.Vill,0,중위험군,37.57196106,126.9886866,199000.5684,452490.9772,28.81326703,35.123579873523994,-6.310312843523995,1.7136683186442125
종로구,창신동,한도,2,고위험군,37.56828544,127.0156007,201378.2407,452083.0805,30.77747565,35.319270933654096,-4.541795283654096,1.7136683186442125
종로구,낙원동,에비뉴162,1,저위험군,37.56847519,126.9890521,199032.8083,452104.0824,16.47670349,32.37760740051059,-15.900903910510593,1.7136683186442125
종로구,낙원동,구월호텔 익선점,1,저위험군,37.56834527,126.9893008,199054.7832,452089.6603,18.30250129,32.125770778246235,-13.823269488246236,1.7136683186442125
종로구,숭인동,브라운,1,저위험군,37.56977342,127.0156421,201381.869,452248.2295,38.54734483,35.189176679629405,3.358168150370595,1.7136683186442125
종로구,숭인동,영진,2,고위험군,37.57332819,127.0214249,201892.6486,452642.8684,36.0576003,32.632025520373254,3.425574779626743,1.7136683186442125
종로구,종로5가,벤허모텔2,1,저위험군,37.56906562,126.999559,199961.0394,452169.557,26.09524827,34.38352175800527,-8.288273488005274,1.7136683186442125
종로구,관수동,온도 호텔 앤 스파 서울종로점,1,저위험군,37.56648067,126.9893888,199062.5307,451882.7106,20.61410807,32.8423557443862,-12.228247674386196,1.7136683186442125
종로구,종로5가,엘케이 호스텔,1,저위험군,37.56787315,127.0027884,200246.3448,452037.2103,36.5657773,31.135711714672578,5.430065585327423,1.7136683186442125
종로구,낙원동,더스퀘어 호스텔,0,중위험군,37.56946611,126.9887927,199009.9065,452214.0657,26.07734752,34.46531516557901,-8.387967645579007,1.7136683186442125
종로구,익선동,세피앙,0,중위험군,37.57202862,126.9896813,199088.4433,452498.4655,27.33818654,35.026144140454015,-7.687957600454016,1.7136683186442125
종로구,관수동,종로아이엠티호텔,1,저위험군,37.56632573,126.9894738,199070.0373,451865.5132,17.42811312,32.02060141534063,-14.59248829534063,1.7136683186442125
종로구,명륜4가,소풍모텔,2,고위험군,37.58042554,126.9997149,199974.8179,453430.3768,39.1525801,31.459839514029227,7.692740585970775,1.7136683186442125
종로구,낙원동,호텔 노바,0,중위험군,37.56946091,126.9886797,198999.921,452213.4897,25.88709458,34.47466920134033,-8.587574621340334,1.7136683186442125
종로구,관수동,(주)호텔리안,1,저위험군,37.5663946,126.9901754,199132.0252,451873.1503,12.51989791,32.1121679091154,-19.592269999115402,1.7136683186442125
종로구,구기동,자하문호텔,0,중위험군,37.60607579,126.9552165,196045.6112,456278.2101,39.16457703,30.951361511190434,8.213215518809562,1.7136683186442125
종로구,봉익동,쁘띠호텔 통통,0,중위험군,37.57075446,126.9910742,199211.481,452357.0359,31.71146887,32.14924316485062,-0.43777429485061603,1.7136683186442125
종로구,숭인동,와이키키,1,저위험군,37.57136659,127.0214445,201894.4368,452425.154,20.9832185,32.326488940360065,-11.343270440360065,1.7136683186442125
종로구,명륜2가,팰리스 모텔,0,중위험군,37.58120935,126.9994429,199950.7925,453517.3709,29.7410763,30.951361511190434,-1.2102852111904348,1.7136683186442125
종로구,숭인동,올리브,1,저위험군,37.57106161,127.0193217,201706.9121,452391.2641,25.54696045,32.6609041442473,-7.113943694247297,1.7136683186442125
종로구,묘동,온유스테이 익선(ONU STAY Ik seon),0,중위험군,37.57115977,126.990148,199129.6581,452402.0288,28.03190414,32.41243806617723,-4.380533926177229,1.7136683186442125
종로구,종로5가,대동장(大同莊),2,고위험군,37.56872917,127.0019131,200169.0098,452132.2166,35.65537389,32.81853634399737,2.836837546002627,1.7136683186442125
종로구,낙원동,알리앙스,1,저위험군,37.56853459,126.9893871,199062.4045,452110.6717,23.05278772,31.980637810215907,-8.927850090215905,1.7136683186442125
종로구,낙원동,헬로인 호텔,0,중위험군,37.56901581,126.9888487,199014.8461,452164.087,31.88508783,32.50752865851981,-0.6224408285198102,1.7136683186442125
종로구,관철동,우미관호텔,2,고위험군,37.56707898,126.9858974,198754.086,451949.1566,45.38043697,32.935848051260095,12.444588918739903,1.7136683186442125
종로구,숭인동,Gaga House 동대문,1,저위험군,37.57095095,127.0189937,201677.9386,452378.9762,29.10775644,33.053840418318934,-3.946083978318935,1.7136683186442125
종로구,인사동,파이프 호스텔,1,저위험군,37.56812071,126.9838419,198572.5109,452064.8057,27.60929002,31.127409386966246,-3.5181193669662463,1.7136683186442125
종로구,창신동,동명,1,저위험군,37.56827627,127.0100783,200890.3617,452081.996,28.29342125,35.22194038251762,-6.928519132517621,1.7136683186442125
종로구,관철동,스카이호텔,1,저위험군,37.56647897,126.9873609,198883.3762,451882.5441,28.67964125,33.91816349811659,-5.238522248116592,1.7136683186442125
종로구,숭인동,하나장,1,저위험군,37.57127618,127.021448,201894.7412,452415.1196,24.40003305,32.235685755109955,-7.835652705109954,1.7136683186442125
종로구,창신동,리베라,0,중위험군,37.57020735,127.0133534,201179.6757,452296.3595,34.87994139,32.219613435283755,2.6603279547162444,1.7136683186442125
종로구,낙원동,호텔 컬리넌,0,중위험군,37.56924962,126.988604,198993.2306,452190.0398,22.7261508,33.111063817071454,-10.384913017071455,1.7136683186442125
종로구,익선동,종로원,0,중위험군,37.57234237,126.9887981,199010.4208,452533.297,26.79025973,35.06668699684777,-8.276427266847772,1.7136683186442125
종로구,낙원동,종로 KS Stay,1,저위험군,37.57031895,126.9879488,198935.37,452308.7302,14.16613774,32.238767489049245,-18.072629749049245,1.7136683186442125
종로구,관훈동,준오 호텔,1,저위험군,37.57226294,126.9834525,198538.1877,452524.551,21.76317754,32.275380412462674,-10.512202872462673,1.7136683186442125
종로구,종로6가,HAH (JUST4U 2.0),1,저위험군,37.56879123,127.0072539,200640.8369,452139.1276,28.05294735,32.498369411460565,-4.445422061460565,1.7136683186442125
종로구,창신동,토이 게스트하우스,2,고위험군,37.56855581,127.012486,201103.0655,452113.0472,41.68499332,32.71817912435274,8.96681419564726,1.7136683186442125
종로구,낙원동,호텔 라붐,0,중위험군,37.56877967,126.9887373,199005.0076,452137.8794,36.22857537,32.353788331938745,3.874787038061257,1.7136683186442125
종로구,관훈동,H.H 모텔,1,저위험군,37.57208885,126.9837625,198565.5689,452505.2242,27.47629724,31.912634349777043,-4.4363371097770425,1.7136683186442125
종로구,낙원동,미정,1,저위험군,37.56798466,126.9892256,199048.1333,452049.6375,23.38965557,31.61686704613954,-8.22721147613954,1.7136683186442125
종로구,원남동,창경호텔,0,중위험군,37.57304418,126.9956374,199614.6121,452611.1398,34.4713758,30.951361511190434,3.5200142888095627,1.7136683186442125
종로구,원남동,메이플레이스 호텔 서울 동대문,1,저위험군,37.57336561,126.9979485,199818.7693,452646.8078,14.95589031,33.380996013147495,-18.425105703147494,1.7136683186442125
종로구,창신동,호텔큐비,0,중위험군,37.56907425,127.0126636,201118.7513,452170.5901,27.9405299,31.717109303343097,-3.7765794033430957,1.7136683186442125
종로구,관철동,부티크호텔케이(BHK 01),1,저위험군,37.56652738,126.9874728,198893.2603,451887.9157,17.53837107,33.95670321996369,-16.418332149963693,1.7136683186442125
종로구,창신동,호텔가온골든파크,1,저위험군,37.56815462,127.0138059,201219.6806,452068.5361,23.85338247,35.43362927968013,-11.580246809680133,1.7136683186442125
종로구,돈의동,비욘드 레지던스 종로(Beyond Residence Jongno),1,저위험군,37.56934241,126.9892523,199050.5059,452200.3317,25.68830734,33.03211296409857,-7.343805624098572,1.7136683186442125
종로구,숭인동,선라이즈(Sunrise),2,고위험군,37.57299352,127.0212126,201873.9088,452605.7197,35.00397822,31.209502809687606,3.794475410312394,1.7136683186442125
종로구,명륜4가,혜화여관,2,고위험군,37.5794505,126.9987863,199892.7874,453322.1592,43.00543775,32.20384758080339,10.801590169196608,1.7136683186442125
종로구,운니동,호텔담,0,중위험군,37.57367066,126.9888116,199011.6362,452680.7217,27.67227492,36.10698626579241,-8.434711345792408,1.7136683186442125
종로구,숭인동,HOTEL 동양장,1,저위험군,37.5700908,127.016993,201501.2097,452283.4757,33.33837737,34.61310070680764,-1.2747233368076394,1.7136683186442125
종로구,홍지동,종로 238,2,고위험군,37.59779306,126.9583077,196318.1531,455358.7928,47.32919591,30.951361511190434,16.37783439880957,1.7136683186442125
종로구,관수동,나포레 호텔,1,저위험군,37.56620995,126.9899735,199114.1892,451852.6582,11.70907686,31.659194675209942,-19.950117815209943,1.7136683186442125
종로구,숭인동,하이스테이 종로 1233,0,중위험군,37.57433901,127.0221524,201956.8878,452755.0727,30.57214321,36.03624788287128,-5.464104672871279,1.7136683186442125
종로구,돈의동,레몬트리 호텔(Lemon Tree Hotel),0,중위험군,37.56961553,126.9903035,199143.3802,452230.6347,34.30593781,31.666142521990885,2.6397952880091182,1.7136683186442125
종로구,숭인동,와이키키,1,저위험군,37.57145727,127.0214405,201894.0758,452435.2183,20.99536939,32.36419079198102,-11.368821401981016,1.7136683186442125
종로구,낙원동,브라운도트 호텔,0,중위험군,37.56857204,126.9888498,199014.9383,452114.8337,29.79650496,32.38810430699338,-2.5915993469933767,1.7136683186442125
종로구,숭인동,아라호텔,1,저위험군,37.57099939,127.0191614,201692.7462,452384.3555,36.52327095,32.93532652198123,3.5879444280187656,1.7136683186442125
종로구,효제동,오요호스텔 동대문1,1,저위험군,37.56894927,127.0027517,200243.0982,452156.647,35.80277165,31.03134323856369,4.7714284114363075,1.7136683186442125
종로구,관수동,그리드인,0,중위험군,37.56690647,126.9905645,199166.4067,451929.9583,26.83826556,33.10349232838513,-6.26522676838513,1.7136683186442125
종로구,관철동,엠제이 스테이,2,고위험군,37.566705,126.9841567,198600.2981,451907.6737,36.87224453,31.916309690115938,4.9559348398840655,1.7136683186442125
종로구,관철동,밸류플레이스,0,중위험군,37.5669144,126.9852262,198694.7877,451930.8992,21.52588172,31.7339092998117,-10.208027579811699,1.7136683186442125
종로구,창신동,Han stay,1,저위험군,37.56784218,127.0124682,201101.5088,452033.8424,17.33658883,35.98837704086664,-18.651788210866638,1.7136683186442125
종로구,창신동,디에이엘 프리미엄캡슐호텔,0,중위험군,37.56782843,127.013157,201162.3639,452032.3246,32.15330741,35.848756515816234,-3.6954491058162375,1.7136683186442125
중구,신당동,세화장여관,2,고위험군,37.54757845,127.0070693,200624.71,449784.7595,63.73001112,32.370039616439364,31.359971503560637,1.7136683186442125
중구,(회현동,동원여관,2,고위험군,37.55490708,126.9809224,198314.2907,450598.297,54.41302238,35.55716766393128,18.85585471606872,1.7136683186442125
중구,(장충동,웰빙텔,1,저위험군,37.55843966,127.0040854,200360.9716,450990.2082,26.57386875,32.274434072482414,-5.700565322482415,1.7136683186442125
중구,을지로5가,(주)동대문레지던스 웨스턴코업,1,저위험군,37.56377738,127.0025446,200224.815,451582.6273,16.74437072,33.12215252923979,-16.377781809239792,1.7136683186442125
중구,신당동,8모텔,1,저위험군,37.5610921,127.0136239,201203.7155,451284.677,23.49177552,32.12970795050171,-8.63793243050171,1.7136683186442125
중구,황학동,은성장여관,0,중위험군,37.5637344,127.0185629,201640.033,451578.0159,29.13434266,31.47262688023039,-2.3382842202303884,1.7136683186442125
중구,황학동,우림여인숙,0,중위험군,37.564755,127.020302,201793.6602,451691.3223,29.02197648,32.931152420268255,-3.9091759402682555,1.7136683186442125
중구,(장충동,봉우물산(주)써미트호텔,1,저위험군,37.5594974,127.0060987,200538.8503,451107.6144,24.61641575,34.38999646413356,-9.773580714133558,1.7136683186442125
중구,주교동,라이프인 청계,2,고위험군,37.56574695,126.9967838,199715.8574,451801.2282,39.97448974,35.0944056472634,4.8800840927366025,1.7136683186442125
중구,황학동,크리스티,0,중위험군,37.56321444,127.0218899,201933.9885,451520.3697,30.9999906,32.59945831787711,-1.5994677178771077,1.7136683186442125
중구,명동,호텔스카이파크 명동1호점,0,중위험군,37.55850942,126.98333,198527.0997,450998.0735,23.28634844,31.62263815461189,-8.33628971461189,1.7136683186442125
중구,황학동,크리스티2,2,고위험군,37.56329068,127.0216644,201914.0679,451528.8269,37.95439684,32.33202468336589,5.622372156634114,1.7136683186442125
중구,(필동,한일장모텔,2,고위험군,37.55791958,126.9942743,199494.0929,450932.493,36.9432646,30.951361511190434,5.991903088809565,1.7136683186442125
중구,(광희동,그리다 DDP,2,고위험군,37.56298903,127.0053967,200476.8053,451495.1403,50.2522974,31.614688147738278,18.637609252261726,1.7136683186442125
중구,산림동,광신장여관,2,고위험군,37.56514549,126.9966723,199706.0016,451734.4736,55.19424843,33.486740886288096,21.707507543711905,1.7136683186442125
중구,황학동,마이더스여관,0,중위험군,37.56315914,127.0199925,201766.3547,451514.1947,29.8450753,32.20872615018022,-2.3636508501802176,1.7136683186442125
중구,(장충동,케이게스트하우스 동대문 프리미엄점2,1,저위험군,37.56070031,127.0057753,200510.2733,451241.1214,37.3479289,35.75240996588633,1.5955189341136702,1.7136683186442125
중구,명동,지요크 명동,1,저위험군,37.56079146,126.9848381,198660.3855,451251.3304,14.36334194,33.67779306219836,-19.314451122198363,1.7136683186442125
중구,명동,칼리스타,1,저위험군,37.56196056,126.9830807,198505.1405,451381.1131,21.75860098,33.610593023718806,-11.851992043718806,1.7136683186442125
중구,명동,오요 명동3,0,중위험군,37.56018682,126.9850261,198676.9853,451184.2198,40.24138876,34.67218779402442,5.569200965975583,1.7136683186442125
중구,태평로1가,유에이치스위트 센트럴 서울,1,저위험군,37.56450897,126.9775004,198012.1783,451664.0601,17.83334135,33.777625658977854,-15.944284308977853,1.7136683186442125
중구,(광희동,토요코인 서울동대문 I,0,중위험군,37.56192809,127.0081716,200721.9775,451377.4062,27.87537113,33.4317980008379,-5.5564268708379,1.7136683186442125
중구,예관동,더캡슐 명동,0,중위험군,37.56077659,126.9980576,199828.3826,451249.5737,21.40955276,32.23814118653827,-10.828588426538271,1.7136683186442125
중구,충무로4가,하우하우스(How House),1,저위험군,37.55948054,126.9946966,199531.4159,451105.7389,27.03755835,31.02024558352331,-3.9826872335233077,1.7136683186442125
중구,순화동,라마다 호텔&스위트 서울남대문,1,저위험군,37.55742715,126.9712781,197462.1986,450878.2115,25.21365402,31.080747317770896,-5.8670932977708965,1.7136683186442125
중구,명동,소테츠 프레사인 서울 명동,1,저위험군,37.56092608,126.9842292,198606.5947,451266.2804,22.25125029,32.61168425178528,-10.360433961785276,1.7136683186442125
중구,(장충동,동림여관,1,저위험군,37.55859878,127.0038475,200339.9491,451007.8677,26.83168419,32.43014736456826,-5.598463174568263,1.7136683186442125
중구,(광희동,신아호텔,0,중위험군,37.56189005,127.0037461,200330.9743,451373.1594,30.4245853,32.186766229845276,-1.7621809298452753,1.7136683186442125
중구,(필동,빌리브 인더시티 남산,1,저위험군,37.55875759,126.9920535,199297.8764,451025.5165,18.06731881,31.306893023134226,-13.239574213134226,1.7136683186442125
중구,명동,무무네 스테이(MUMUNE STAY),1,저위험군,37.55992254,126.981668,198380.2837,451154.9404,12.04523986,31.947258429029628,-19.90201856902963,1.7136683186442125
중구,남대문로5가,라움169,0,중위험군,37.55526641,126.9745411,197750.4422,450638.312,29.36314984,31.771728610594117,-2.4085787705941186,1.7136683186442125
중구,명동,(주)라인호텔명동,1,저위험군,37.56259453,126.9829506,198493.6595,451451.4784,18.91760295,31.310859255677297,-12.393256305677298,1.7136683186442125
중구,충무로1가,모헤닉 호텔 서울 명동,0,중위험군,37.55830263,126.9837322,198562.6326,450975.116,31.34074,31.92293252419629,-0.5821925241962909,1.7136683186442125
중구,쌍림동,Sweet stay at Joy's,0,중위험군,37.56123167,127.0043687,200385.9859,451300.0894,25.27763389,33.17415543134243,-7.896521541342427,1.7136683186442125
중구,명동,아트래블홈(ARTRAVEL HOME),2,고위험군,37.55881514,126.9832162,198517.0534,451032.0066,42.67144237,31.520110168105077,11.151332201894924,1.7136683186442125
중구,충무로4가,인더시티 충무로(INN-The City Chungmuro),0,중위험군,37.56016974,126.9967314,199711.2056,451182.2238,24.55657585,32.32289804744049,-7.766322197440488,1.7136683186442125
중구,(회현동,보코 언 아이에이치지 호텔,1,저위험군,37.5557044,126.9778591,198043.6355,450686.8494,23.5381471,33.686168990550925,-10.148021890550925,1.7136683186442125
중구,명동,HOTEL DRIP&DROP,1,저위험군,37.56290669,126.9829366,198492.4306,451486.1247,17.68387672,31.28719495949004,-13.60331823949004,1.7136683186442125
중구,명동,에잇레스트 호스텔 명동,1,저위험군,37.56065304,126.9849517,198670.4218,451235.9658,16.98168538,33.957934295324684,-16.976248915324685,1.7136683186442125
중구,(광희동,신아모텔,0,중위험군,37.56189005,127.0037461,200330.9743,451373.1594,30.4636478,32.186766229845276,-1.7231184298452753,1.7136683186442125
중구,오장동,글로리인(Glory inn),1,저위험군,37.56224265,127.001297,200114.589,451412.2881,22.65125809,31.6953695779646,-9.0441114879646,1.7136683186442125
중구,명동,스테이7,0,중위험군,37.559686,126.9850296,198677.2936,451128.6347,18.69272692,32.449393873872424,-13.756666953872426,1.7136683186442125
중구,을지로3가,라움 레지던스,1,저위험군,37.56397563,126.9893042,199055.0293,451604.6814,27.10213641,30.98289369562061,-3.8807572856206107,1.7136683186442125
중구,무교동,주식회사 에이케이에이스테이,0,중위험군,37.56439975,126.9782336,198076.9497,451651.9227,25.15223178,33.364540118971725,-8.212308338971724,1.7136683186442125
중구,(필동,엘양호텔(L?YOUNG INN),0,중위험군,37.55930433,126.9925736,199343.8352,451086.1944,29.02752329,31.00909828542671,-1.9815749954267083,1.7136683186442125
중구,을지로7가,세승빌딩,0,중위험군,37.56217504,127.007909,200698.7748,451404.8127,20.82132036,33.611905560146376,-12.790585200146374,1.7136683186442125
중구,명동,유에이치스위트 더명동3,1,저위험군,37.55922076,126.9871775,198867.0599,451076.9705,19.86367205,32.13529770278951,-12.271625652789506,1.7136683186442125
중구,태평로2가,유에이치스위트 서울덕수궁,1,저위험군,37.56051208,126.9762082,197897.9002,451220.4805,21.02905628,35.23697204541261,-14.207915765412608,1.7136683186442125
중구,충무로5가,구도 레지던스 충무로,1,저위험군,37.56105877,127.000605,200053.4529,451280.8907,22.25356811,32.319945440885085,-10.066377330885086,1.7136683186442125
중구,(광희동,루모텔,0,중위험군,37.56260061,127.0062335,200550.7369,451452.0349,36.45312009,33.50334429536384,2.9497757946361602,1.7136683186442125
중구,을지로3가,지요크 을지로,2,고위험군,37.56285139,126.9899303,199110.3283,451479.8979,33.02704275,33.16944191865305,-0.1423991686530499,1.7136683186442125
중구,(광희동,모브호텔,0,중위험군,37.56215784,127.0061984,200547.6399,451402.8924,28.6428611,33.429994565479866,-4.787133465479865,1.7136683186442125
중구,(남산동,(주)더로드서울,2,고위험군,37.55615138,126.9832058,198516.0737,450736.361,51.80667462,31.0885852210899,20.718089398910102,1.7136683186442125
중구,북창동,예신라,1,저위험군,37.55888808,126.9768577,197955.2364,451040.2214,14.18441414,32.311488375189825,-18.127074235189824,1.7136683186442125
중구,명동,하이 서울 호스텔 명동 센트럴,2,고위험군,37.5583226,126.9816113,198375.2321,450977.367,34.93704142,31.651002276038437,3.2860391439615633,1.7136683186442125
중구,남대문로5가,콘스텔로 명동,0,중위험군,37.55514655,126.9750254,197793.2332,450624.9975,29.03719387,32.2232092042942,-3.1860153342942006,1.7136683186442125
중구,충무로2가,에스엘호텔,1,저위험군,37.55947776,126.9889533,199023.9677,451105.4745,16.71530968,32.769912955263635,-16.054603275263634,1.7136683186442125
중구,충무로3가,호텔 꼬모쉐 명동,1,저위험군,37.56000992,126.9910453,199208.8143,451164.5183,25.61584971,31.036181832088513,-5.420332122088514,1.7136683186442125
중구,북창동,르서울호텔,1,저위험군,37.56068492,126.9769684,197965.0734,451239.6469,12.68960383,32.55295959165594,-19.863355761655942,1.7136683186442125
중구,충무로4가,호텔 아이보리,0,중위험군,37.55916534,126.9931755,199397.0135,451070.7641,31.7082444,31.167160649461767,0.5410837505382347,1.7136683186442125
중구,쌍림동,위코스테이 동대문,0,중위험군,37.56121701,127.0031903,200281.8715,451298.4581,29.08629455,32.400661645125396,-3.3143670951253945,1.7136683186442125
중구,오장동,제이디타워 레지던스,1,저위험군,37.56260302,127.0012691,200112.127,451452.2848,15.0994362,32.256369005599396,-17.156932805599396,1.7136683186442125
중구,남대문로3가,더스테이클래식호텔,0,중위험군,37.55862089,126.977787,198037.3386,451010.5466,22.45564255,32.353788331938745,-9.898145781938744,1.7136683186442125
중구,(인현동,호스텔 케이팝,1,저위험군,37.56169553,126.9931658,199396.183,451351.5853,16.86501337,32.38340431786887,-15.518390947868873,1.7136683186442125
중구,(광희동,서울 엔 호스텔,0,중위험군,37.56274732,127.0053235,200470.3378,451468.313,30.86302865,32.24593050902002,-1.38290185902002,1.7136683186442125
중구,을지로5가,스태이링크 주식회사,0,중위험군,37.56360071,126.9997814,199980.6857,451563.0159,23.73305322,34.068604252916394,-10.335551032916396,1.7136683186442125
중구,남대문로5가,한블레싱(Hanblessing),2,고위험군,37.55159894,126.9741552,197716.2329,450231.2759,46.25973879,39.60773939329136,6.651999396708639,1.7136683186442125
중구,명동,유에이치 스위트 더명동,0,중위험군,37.55921109,126.9868865,198841.3492,451075.9008,29.10100246,31.844741273109705,-2.7437388131097045,1.7136683186442125
중구,황학동,윌씨티33,0,중위험군,37.56745247,127.0199035,201758.3897,451990.7023,29.85908921,31.0082787440417,-1.1491895340416995,1.7136683186442125
중구,황학동,엘씨티 33,0,중위험군,37.56641299,127.0222448,201965.2611,451875.3786,26.94150382,31.334150441889246,-4.392646621889245,1.7136683186442125
중구,황학동,미르,0,중위험군,37.56704364,127.0217622,201922.6086,451945.3634,29.49085838,32.67226388006699,-3.181405500066994,1.7136683186442125
중구,황학동,제이앤비 The Best 2,0,중위험군,37.56657468,127.0216746,201914.8788,451893.3125,29.08189424,32.51062374809221,-3.428729508092207,1.7136683186442125
중구,태평로2가,유에이치스위트 서울스퀘어,1,저위험군,37.56031367,126.9764151,197916.1733,451198.4547,27.09831392,35.86022749529899,-8.761913575298994,1.7136683186442125
중구,(광희동,넘버25호텔 동대문점,2,고위험군,37.56249772,127.0061175,200540.4915,451440.6146,48.62374821,33.58016727488796,15.04358093511204,1.7136683186442125
중구,황학동,JS스테이,0,중위험군,37.5671459,127.0216978,201916.9156,451956.7117,23.43158366,32.75204488447488,-9.320461224474876,1.7136683186442125
중구,황학동,로팡,0,중위험군,37.56714175,127.0206838,201827.3344,451956.2309,25.62348883,32.37532036417219,-6.75183153417219,1.7136683186442125
중구,중림동,랑 호텔(RANG Hotel),1,저위험군,37.55536217,126.9683113,197199.9836,450649.1075,32.60807343,32.19097069281117,0.4171027371888272,1.7136683186442125
중구,명동,슬립박스(SLEEP BOX),2,고위험군,37.55921779,126.9847031,198648.4373,451076.6735,27.17299352,31.247256260870945,-4.074262740870946,1.7136683186442125
중구,(인현동,센트럴뷰스위트 주식회사,0,중위험군,37.56063038,126.9925919,199345.4664,451233.3701,28.10230723,31.24847360224655,-3.1461663722465474,1.7136683186442125
중구,(인현동,센트럴뷰스위트 주식회사,0,중위험군,37.56063038,126.9925919,199345.4664,451233.3701,28.10230723,31.24847360224655,-3.1461663722465474,1.7136683186442125
중구,오장동,더바오컴퍼니,1,저위험군,37.5620177,127.0013564,200119.8392,451387.3213,28.69552585,31.4131913568674,-2.7176655068674016,1.7136683186442125
중구,충무로3가,가가하우스 을지로,1,저위험군,37.5601926,126.9914579,199245.2651,451184.7902,36.53126237,31.010305862480934,5.520956507519067,1.7136683186442125
중구,황학동,빅 스테이,1,저위험군,37.56760688,127.0195623,201728.2425,452007.8337,14.68928805,31.085365180171607,-16.396077130171605,1.7136683186442125
중구,황학동,어베터플레이스 신당,0,중위험군,37.56513768,127.0200506,201771.4384,451733.7905,29.87447761,33.14117707726912,-3.2666994672691203,1.7136683186442125
중구,북창동,스테이모먼트,1,저위험군,37.5596575,126.9764613,197920.2371,451125.6266,27.51246355,33.13185547459351,-5.619391924593508,1.7136683186442125
중구,을지로6가,을지로 코업레지던스,0,중위험군,37.56341362,127.0046017,200406.5639,451542.2611,27.44418024,31.365389508513605,-3.9212092685136035,1.7136683186442125
중구,황학동,인득여관,2,고위험군,37.56523964,127.0204086,201803.0656,451745.1137,36.33265081,33.19901639104277,3.1336344189572287,1.7136683186442125
중구,(회현동,호텔 명동,0,중위험군,37.55802548,126.978654,198113.932,450944.4454,39.94210383,31.834442220589448,8.107661609410552,1.7136683186442125
중구,다동,요기는 호텔,1,저위험군,37.5640592,126.9812369,198342.2794,451614.0684,26.51064355,31.892918977021925,-5.3822754270219235,1.7136683186442125
중구,충무로3가,명동 K STAY 블루보트,1,저위험군,37.56034502,126.989833,199101.7051,451201.7213,29.93375085,32.353788331938745,-2.4200374819387456,1.7136683186442125
중구,을지로6가,허브모텔,1,저위험군,37.56400886,127.0055099,200486.7965,451608.33,19.65168373,32.079827620869374,-12.428143890869375,1.7136683186442125
중구,신당동,한일여관,2,고위험군,37.56128515,127.0096517,200852.7596,451306.0598,49.06440075,31.694114055381224,17.370286694618773,1.7136683186442125
중구,주교동,트래블러스 A 코리아 호스텔,2,고위험군,37.56562443,126.9981173,199833.6663,451787.6267,26.98081157,32.66011133233799,-5.67929976233799,1.7136683186442125
중구,(광희동,화신여관,1,저위험군,37.56258859,127.0026857,200237.285,451450.6859,31.75290695,31.745765065585278,0.007141884414721744,1.7136683186442125
중구,흥인동,알마호텔,0,중위험군,37.56337665,127.015112,201335.1569,451538.2552,27.55357155,33.55887905933746,-6.005307509337456,1.7136683186442125
중구,신당동,세포장모텔,1,저위험군,37.54686459,127.0069701,200615.9461,449705.529,21.2665356,31.04696705514739,-9.78043145514739,1.7136683186442125
중구,을지로6가,호텔 스테이인(HOTEL STAY IN),0,중위험군,37.56432903,127.0055767,200492.7024,451643.8655,32.60091432,35.46642481878818,-2.8655104987881757,1.7136683186442125
중구,신당동,퀸모텔,0,중위험군,37.55353993,127.007974,200704.5999,450446.4185,31.45435861,31.96851895000264,-0.5141603400026398,1.7136683186442125
중구,(광희동,에비뉴모텔,0,중위험군,37.56238679,127.0054418,200480.7938,451428.299,35.69751362,32.38668782282957,3.3108257971704305,1.7136683186442125
중구,남대문로5가,지요크 서울역,0,중위험군,37.55204408,126.9734078,197650.2094,450280.6996,34.38681589,37.790319663605565,-3.403503773605564,1.7136683186442125
