EMD_CD,EMD_KOR_NM,EMD_ENG_NM,ESRI_PK,SHAPE_AREA,SHAPE_LEN,join_code,has_data,기준일,구_x,법정동코드,법정동명,전체건물수,사용승인일유효건수,10년이상건물수,30년이상건물수,50년이상건물수,geometry,구_매칭,동_매칭,구_y,동,residual,sample_count,lisa_cat,local_i,p_sim,quadrant
11110140,삼청동,Samcheong-dong,69,0.00012,0.055236,11110140,1,2026-04-15,종로구,1111014000,삼청동,3,3,2,1,1,"POLYGON ((954896.8349359782 1954790.6276541785, 954900.9351737166 1954728.5056549245, 954721.3364130729 1954586.6430809952, 954657.6792758249 1954509.313453404, 954629.3343565661 1954369.3285343659, 954560.124727922 1954206.062043307, 954424.233499686 1954087.5272656956, 954418.6120410567 1953961.0130120695, 954342.2118154499 1953893.7457455862, 954354.0748538952 1953755.7712914173, 954256.0719957538 1953800.9758379504, 954250.3821356973 1953918.2388914302, 954115.787685629 1953956.7281897266, 954023.4855102205 1953941.3018853453, 954012.3036216727 1954080.1317932121, 954054.490313327 1954126.4583181238, 954012.4831678872 1954341.2151034703, 953876.7875543453 1954473.4409648192, 953803.582910427 1954577.9447637436, 953701.6810395458 1954605.3432235173, 953601.6031610786 1954853.0619898455, 953534.2606535798 1954931.8869829513, 953529.7406249854 1955004.6046042403, 953621.532433883 1955144.2320847746, 953668.7884594711 1955168.7895071318, 953703.5884529415 1955309.7147012574, 953809.0788877521 1955517.3719682011, 953917.9590398585 1955492.1241927769, 954019.3383951047 1955348.4865473597, 954177.8647649742 1955285.9919332194, 954234.5077042755 1955227.746918621, 954478.2653926637 1955122.2892981346, 954606.7121955076 1955107.9354300266, 954686.9566884028 1954940.4796982284, 954728.8302309907 1954936.7620587074, 954896.8349359782 1954790.6276541785))",종로구,삼청동,종로구,삼청동,12.736398938689257,3.0,Not Sig,1.5664928130592959,0.143,1.0
11590101,노량진동,Noryangjin-dong,20,0.00015,0.060945,11590101,0,,,11590101,노량진동,0,0,0,0,0,"POLYGON ((951445.5475624851 1945563.559579364, 951324.9997688768 1945443.6872681512, 951197.8649638748 1945433.7282726865, 951150.695720713 1945362.2061161746, 951145.6309699382 1945373.520157787, 951127.9648094985 1945438.146059693, 950916.3131540761 1945443.6417836063, 950574.2905092429 1945285.9816874547, 950392.5346707302 1945270.5666737321, 950338.5580960405 1945340.9748097179, 950187.4016941326 1945460.4915153051, 950084.303550855 1945442.5118511629, 950042.5023855753 1945597.7805475686, 950063.6603391151 1945705.2324178254, 950038.7638297873 1946050.2003815917, 949988.8391069443 1946193.462283579, 949857.6711544907 1946302.6443680108, 949840.1219591511 1946406.3213145155, 949995.1885421044 1946442.991414929, 950449.9973775177 1946458.4202410518, 951359.316331136 1946623.981937325, 951388.0141680676 1946611.9507366593, 951416.1902130817 1946601.6086530085, 951253.5610270954 1946397.150627534, 951272.0971755009 1946265.9472782242, 951403.1707852088 1946158.7956390243, 951304.4952873011 1946034.1359135197, 951244.1182218656 1945855.3090000546, 951305.5874691792 1945623.3663586325, 951445.5475624851 1945563.559579364))",동작구,노량진동,,,,,No Data,,,
11110139,팔판동,Palpan-dong,79,4e-06,0.010994,11110139,1,2026-04-15,종로구,1111013900,팔판동,1,1,1,1,1,"POLYGON ((954256.0719957538 1953800.9758379504, 954187.8318101114 1953698.3358948359, 954109.9084478143 1953628.7653081364, 954127.676920783 1953811.8494091183, 954023.4855102205 1953941.3018853453, 954115.787685629 1953956.7281897266, 954250.3821356973 1953918.2388914302, 954256.0719957538 1953800.9758379504))",종로구,팔판동,종로구,팔판동,6.2519895085550985,1.0,HH,5.832051826386081,0.001,1.0
11380105,구산동,Gusan-dong,22,0.000142,0.05363,11380105,0,,,11380105,구산동,0,0,0,0,0,"POLYGON ((948572.786087786 1957034.5207916677, 948537.0598785927 1956926.794001851, 948427.6578362426 1956739.1540641426, 948392.9832660512 1956606.2293793592, 947899.9000664055 1956629.8301254448, 947882.0275232609 1956409.5492154015, 947729.676616554 1956342.4250329733, 947630.4912195062 1956360.5691938703, 947462.7671642016 1956289.765167957, 947304.970965786 1956408.5958066771, 947194.7074070217 1956427.4714919773, 947167.4608154944 1956476.2919312634, 947097.9016912739 1956823.9615181596, 947107.7894557986 1956934.7956029847, 947073.0073914108 1957031.84670593, 947127.8489098761 1957201.644329145, 947201.2319338544 1957350.3747265628, 947210.3950707268 1957536.9808531334, 947269.131837623 1957663.6565173476, 947326.4771028033 1957708.3211023628, 947348.4884675894 1957878.3356870555, 947513.442830275 1957903.689474327, 947512.4354538836 1957991.7460372017, 947568.9023384084 1957914.8839003735, 947686.4386649394 1957648.1185244732, 947946.5698814468 1957368.9336596418, 948387.9571282262 1957165.8468875, 948572.786087786 1957034.5207916677))",은평구,구산동,,,,,No Data,,,
11110130,와룡동,Waryong-dong,94,7.2e-05,0.048741,11110130,1,2026-04-15,종로구,1111013000,와룡동,5,5,5,3,3,"POLYGON ((955279.9353157424 1954294.2628317673, 955281.1730199333 1954292.1257219273, 955321.0391459465 1954166.629339367, 955534.037453794 1953827.4355037077, 955637.6755682805 1953811.2897228561, 955635.8206714559 1953743.5628294772, 955537.7335290147 1953643.1353650086, 955555.6023241075 1953385.7946581133, 955598.2305394728 1953196.0380057325, 955586.5236479619 1953135.3228198274, 955467.8983294746 1953100.2635346113, 955451.0653143459 1953149.5039358758, 955300.1735913341 1953185.0640802383, 955216.0605786266 1953252.2809560667, 955159.0141388776 1953353.7487214352, 955046.6528292741 1953261.7164035386, 955060.5124977861 1953046.080074691, 955103.7474556816 1952880.1166574673, 955033.593067395 1952880.5693643081, 954996.1273446723 1953035.9802938572, 954960.1002399537 1953191.933944123, 954904.5393313384 1953263.9221698008, 954899.3145356338 1953611.0093014964, 954949.3501286405 1953780.740590453, 954865.6960913433 1954082.978914472, 954793.572566522 1954141.8878490608, 954774.5262586658 1954331.816289438, 954920.2295850707 1954371.9260923285, 955013.0571284983 1954312.4173745816, 955263.7441612862 1954335.2920913512, 955279.9353157424 1954294.2628317673))",종로구,와룡동,종로구,와룡동,-2.067291910015853,5.0,Not Sig,-0.4276122513830507,0.066,2.0
11110148,계동,Gye-dong,103,1.8e-05,0.031791,11110148,1,2026-04-15,종로구,1111014800,계동,4,4,4,0,0,"POLYGON ((954771.7811377799 1953249.2580076323, 954653.3520537028 1953186.6487557632, 954656.0419383384 1953363.705980437, 954604.8629307088 1953464.5482661382, 954629.8664776614 1953598.9148210215, 954640.4318467438 1953837.3304059885, 954684.1047067378 1953927.4118877747, 954635.9521766256 1953966.23778058, 954609.7507962914 1954147.2685936927, 954560.124727922 1954206.062043307, 954629.3343565661 1954369.3285343659, 954657.6792758249 1954509.313453404, 954675.1006116552 1954385.6806389478, 954731.771355158 1954266.280488294, 954760.062211347 1954069.370337281, 954718.1360864373 1954046.345074109, 954809.0979732375 1953840.184070506, 954829.4558562004 1953702.329569132, 954785.4157844043 1953559.1492488617, 954801.9556494034 1953361.146817051, 954771.7811377799 1953249.2580076323))",종로구,계동,종로구,계동,-4.6316046181729655,4.0,LH,-2.850572591564965,0.009,2.0
11110107,적선동,Jeokseon-dong,61,4e-06,0.010841,11110107,0,,,11110107,적선동,0,0,0,0,0,"POLYGON ((953570.5893938002 1953138.789199817, 953618.8849128424 1953037.7785860084, 953622.6010066284 1952904.6357592954, 953682.3009223348 1952885.191566454, 953506.0595788866 1952867.0697415457, 953413.3587277082 1953152.2992796467, 953570.5893938002 1953138.789199817))",종로구,적선동,,,,,No Data,,,
11110104,효자동,Hyoja-dong,52,6e-06,0.01086,11110104,1,2026-04-15,종로구,1111010400,효자동,4,3,3,2,1,"POLYGON ((953521.4936154404 1953891.0310868789, 953517.7646953077 1953734.5913013907, 953276.5615362469 1953698.4405673132, 953223.9762091468 1953879.4673484538, 953236.7568405544 1953956.6858799697, 953521.4936154404 1953891.0310868789))",종로구,효자동,종로구,효자동,-4.091304775151353,3.0,Not Sig,0.2830676819519955,0.381,3.0
11110126,종로1가,Jongno 1(il)-ga,73,4e-06,0.014164,11110126,0,,,11110126,종로1가,0,0,0,0,0,"POLYGON ((953952.3851909271 1952494.1791044842, 954262.4399613134 1952474.9198811618, 954358.0237098143 1952474.196418986, 954356.731484305 1952450.005993185, 954342.8416655913 1952417.6422883063, 953885.8495573783 1952423.8248706681, 953862.0949248824 1952582.2517207505, 953948.4780591455 1952580.7208265506, 953952.3851909271 1952494.1791044842))",종로구,종로1가,,,,,No Data,,,
11110141,안국동,Anguk-dong,80,7e-06,0.012744,11110141,0,,,11110141,안국동,0,0,0,0,0,"POLYGON ((954574.646810659 1953153.3275677722, 954464.8410866403 1953084.4647461686, 954373.5773417136 1953038.916398298, 954313.6736747457 1953170.2394270436, 954273.6104961777 1953376.4505233387, 954275.0231415264 1953407.2410886483, 954424.8664739671 1953455.3923222974, 954421.1802460242 1953397.2072517883, 954493.2915898036 1953229.8163782242, 954574.646810659 1953153.3275677722))",종로구,안국동,,,,,No Data,,,
11230101,신설동,Sinseol-dong,4,3.5e-05,0.024755,11230101,0,,,11230101,신설동,0,0,0,0,0,"POLYGON ((958291.827897505 1952443.2245765915, 958158.5583148864 1952536.8767373378, 958019.3471135657 1952515.2834833104, 957914.2747869701 1952611.0325076825, 957911.9508206992 1952611.824480731, 957895.489148272 1953289.4111649, 958008.1396202684 1953418.306225682, 958009.9072427829 1953418.7326377092, 958288.1407915166 1953311.2608182183, 958323.7286559511 1952838.7861627208, 958291.827897505 1952443.2245765915))",동대문구,신설동,,,,,No Data,,,
11380110,증산동,Jeungsan-dong,29,8.3e-05,0.045973,11380110,0,,,11380110,증산동,0,0,0,0,0,"POLYGON ((948195.439152336 1954522.9955206478, 948163.3583417631 1954365.5270875234, 948092.1225656949 1954226.047919784, 947386.6137083268 1953400.9558308753, 947312.2252097174 1953336.8747367258, 947203.6481848956 1953210.2740504139, 946932.9945768447 1953460.409745735, 947120.5790261531 1953608.286322164, 947217.0217891842 1953641.1547266464, 947190.4954221748 1953765.7278477217, 947217.5846901301 1953853.6856376096, 947164.751964046 1954142.3358910028, 947227.1762099261 1954304.8288059295, 947304.0052525818 1954424.6735309951, 947335.6531659152 1954442.1698358748, 947349.9132884148 1954469.7651634999, 947420.4590104577 1954466.8101936423, 947553.2361652348 1954547.1925228874, 947637.760963196 1954505.037578369, 947746.1788400393 1954606.470520413, 947949.0196880545 1954593.14214191, 948195.439152336 1954522.9955206478))",은평구,증산동,,,,,No Data,,,
11680108,논현동,Nonhyeon-dong,216,0.000277,0.067451,11680108,1,2026-04-15,강남구,1168010800,논현동,74,74,67,32,0,"POLYGON ((957973.128186953 1945130.0991302433, 957697.5194609051 1945866.316931666, 957626.7508119462 1946054.915507202, 957541.3480357612 1946422.9015629715, 958297.9160585647 1946815.8961508577, 959271.2798548435 1947198.213749208, 959463.7754617425 1946535.9218107183, 959688.0655264286 1945764.4217086197, 959211.8052749992 1945591.7879658847, 957973.128186953 1945130.0991302433))",강남구,논현동,강남구,논현동,0.3342789769068107,74.0,Not Sig,-3.303427829061187e-05,0.301,4.0
11590103,상도1동,Sangdo 1(il)-dong,21,3.2e-05,0.041425,11590103,0,,,11590103,상도1동,0,0,0,0,0,"POLYGON ((951536.71221829 1945563.4658525, 951536.7926987301 1945563.3835039649, 951596.0883010479 1945406.5781716348, 951685.1066943075 1945445.968836305, 951686.3287176699 1945312.864842262, 951600.1939188151 1945178.134999005, 951674.7716932114 1945074.881171227, 951689.8376064698 1944759.9813108207, 951694.4784506822 1944752.4360995877, 951566.969529913 1944702.2519363812, 951450.3752391301 1944587.3223570376, 951318.8912997877 1944787.7126358342, 951166.8129204598 1944866.1999214026, 951050.027347214 1945026.7460363978, 951376.916992283 1945248.2376781611, 951412.5881137772 1945372.6570768715, 951534.2375753738 1945493.3569953826, 951506.029369575 1945557.0774814186, 951536.71221829 1945563.4658525))",동작구,상도1동,,,,,No Data,,,
11590109,신대방동,Sindaebang-dong,23,0.000169,0.069597,11590109,0,,,11590109,신대방동,0,0,0,0,0,"POLYGON ((949567.966398676 1944458.104028424, 949577.4009168661 1944445.9715824735, 949610.9032710576 1944394.2180065836, 949607.8955421493 1944385.6795735077, 949564.344212932 1944164.5130575164, 949602.5336304528 1944013.4473335452, 949430.7249968223 1944133.8322571157, 949317.6315680855 1944033.4769401834, 949304.2651924037 1943959.8416771775, 949222.8329590204 1943883.20165243, 949154.6909720218 1943675.5150730563, 949095.3791345373 1943569.4107935692, 948843.3441579803 1943611.9514042381, 948680.1531657196 1943606.9816302285, 948431.9584531026 1943528.2329066119, 948158.0704446424 1943359.0435302407, 948011.6270250612 1943193.4221404805, 947495.638239119 1943024.3502082964, 947239.2003446235 1943030.7339064565, 947547.122270212 1943495.7642883395, 947625.2220333837 1943583.1710489409, 947804.7768910233 1943876.2052733055, 947921.3591045621 1944056.7501850987, 948007.6583335523 1944232.289164773, 948104.3429019179 1944291.6290859464, 948278.6436472816 1944311.7645882075, 948680.810591793 1944419.2909847118, 948755.5896501418 1944519.497991067, 948934.4095466291 1944453.9043273753, 949355.7655544752 1944608.9055101718, 949498.9640745838 1944554.1804246318, 949567.966398676 1944458.104028424))",동작구,신대방동,,,,,No Data,,,
11380114,진관동,Jingwan-dong,30,0.001181,0.176238,11380114,0,,,11380114,진관동,0,0,0,0,0,"POLYGON ((952214.0855773361 1959028.2754354123, 952129.8613051749 1958991.156073172, 952033.2694979246 1958890.6664993204, 951929.6096185178 1958883.6998237963, 951825.7920250014 1958796.4783866329, 951777.9518547432 1958797.7111202527, 951608.5287944481 1958708.6352519654, 951505.4992837909 1958694.1571732077, 951438.5926544603 1958568.4486439428, 951368.5817608564 1958630.389213951, 951248.5569860432 1958652.7177850176, 951194.0972416811 1958624.0791248947, 950986.4236304996 1958659.2006240722, 950952.2472357324 1958625.1986757813, 950717.9147154561 1958667.897785212, 950434.7294531253 1958655.0805782238, 950250.453091976 1958672.4187269611, 950058.451100626 1958731.1525969082, 949883.6771172271 1958701.4383572987, 949813.8384183366 1958861.0187168685, 949580.4270601604 1958973.679911604, 949469.9249264627 1958998.930953661, 949434.2174285697 1959046.6068506585, 949265.1267570696 1959078.2218629238, 949142.6977789379 1959030.523198438, 949045.5716847975 1958921.7254631335, 949002.1348976876 1958936.4084727494, 948775.4659358173 1958908.0621322854, 948562.0088879591 1958961.9799307738, 948514.3881882961 1959055.054647535, 948460.3839419736 1959042.4353319132, 948397.0287523862 1959210.8458530647, 948119.143421798 1959168.473092453, 948041.5736258638 1959084.6531871846, 947938.1106789001 1959026.853101881, 947835.5878806823 1959012.7373174084, 947799.2643399087 1959113.4362551526, 947703.8657151563 1959210.8917399226, 947657.7911829731 1959418.5765388433, 947688.1461910476 1959491.8145673343, 948021.0874468538 1959702.7178077535, 948052.8963787782 1959767.8837476694, 947956.0101519093 1960057.3979185685, 948019.0302354067 1960225.3107087754, 948153.0806738002 1960700.3919926467, 947964.8677385121 1960786.0716507824, 947750.7864695592 1960921.9838605265, 947699.4448593843 1961119.0331814624, 947813.9805168406 1961028.7574281911, 947929.6335333402 1960985.9282722007, 948157.8511572017 1960795.8367417804, 948280.4486124894 1960748.2620941806, 948410.283871873 1960787.44192743, 948600.2840390939 1960801.9399184764, 949199.1405579149 1960892.329361239, 949466.1348357071 1961112.08884395, 949693.7553385947 1961326.3620259664, 949916.4724866785 1961362.6634293573, 950224.4084009767 1961451.3611680272, 950353.6797595988 1961574.026957878, 950469.4973927365 1961845.7922932159, 950617.8809240308 1962051.8666694313, 950792.5108699354 1962171.3586115004, 950995.3646791184 1962219.1004268692, 951275.5490291247 1962334.0705094468, 951313.6740048722 1962262.4961049533, 951302.1847505139 1962102.053796327, 951418.4360880188 1962061.9311235251, 951469.7486534232 1961966.343230112, 951608.9492780315 1961858.7659281916, 951770.7340217719 1961855.9905644576, 951871.1790281844 1961817.9409999582, 952113.3221735611 1961621.5189422853, 952143.8184965703 1961514.2493974464, 952171.5472167935 1961285.1629619717, 952151.0260284432 1961200.2643911042, 952174.8211296343 1961089.7517909287, 952278.7934610492 1960948.8775047774, 952266.8911097408 1960724.4790626685, 952306.3719732976 1960551.08729668, 952297.089729101 1960432.76427481, 952358.7199012318 1960357.9574483524, 952435.5756907979 1960057.2550854648, 952500.4696884516 1959971.8605559724, 952500.0411674781 1959875.1329066574, 952581.8356105189 1959730.5934719008, 952649.735473273 1959444.6466680588, 952498.0438578294 1959294.9318862262, 952338.1794533568 1959059.879393317, 952214.0855773361 1959028.2754354123))",은평구,진관동,,,,,No Data,,,
11545101,가산동,Gasan-dong,34,0.000255,0.081909,11545101,0,,,11545101,가산동,0,0,0,0,0,"POLYGON ((945241.4689189128 1943134.2623721128, 945271.6038527209 1943120.9219401958, 945429.2628461784 1943013.7476794873, 945730.8395286041 1942745.8307429913, 945868.5085069962 1942533.074701079, 946057.8589608233 1942415.2669509507, 946517.686958766 1942314.1791710288, 946585.1567576731 1942313.8972381027, 946656.2886517658 1942015.2591841957, 946427.8560942827 1941874.1748985907, 946406.442794316 1941617.0198878264, 946111.7848578704 1941632.85063369, 945994.2010383664 1941590.498161319, 945797.1443957872 1941601.1195684853, 946030.5180027217 1940916.7803748543, 945685.9298719105 1940739.3054555706, 945578.5583224419 1940893.6207689133, 945528.0107683046 1941007.1486607955, 945441.6121124038 1941051.6277931517, 945399.5442621391 1941148.501215566, 945320.5455322184 1941207.3869602396, 945318.0571098757 1941313.8375607221, 945219.4328147355 1941455.2239864366, 945004.7374696551 1941805.2052788087, 944827.8775920103 1942169.7934147306, 944678.1488481336 1942538.3546018323, 944601.1834730154 1942762.6147251846, 944547.5888563483 1942868.264498409, 944595.2024591948 1942946.6779517105, 944499.36186865 1942985.2195204238, 944460.7484875247 1943078.2736406059, 944521.6706614358 1943171.1422065478, 944582.9311270372 1943175.4131454106, 944642.1474271399 1943082.9494773126, 944707.7398707112 1943087.4987530191, 944979.1686806385 1943164.7303067734, 945053.717026984 1943228.7922413263, 945241.4689189128 1943134.2623721128))",금천구,가산동,,,,,No Data,,,
11530103,가리봉동,Garibong-dong,35,4.2e-05,0.041107,11530103,0,,,11530103,가리봉동,0,0,0,0,0,"POLYGON ((946585.1567576731 1942313.8972381027, 946517.686958766 1942314.1791710288, 946057.8589608233 1942415.2669509507, 945868.5085069962 1942533.074701079, 945730.8395286041 1942745.8307429913, 945429.2628461784 1943013.7476794873, 945271.6038527209 1943120.9219401958, 945267.7286277968 1943122.6376174404, 945222.147491213 1943261.7754809414, 945231.8953863796 1943322.1402047863, 945473.4498361204 1943214.4586307395, 945564.3266468439 1943202.6435044704, 945712.8447227149 1943033.03255853, 945863.113038083 1943017.7944789787, 946131.050170704 1942928.4427207639, 946151.1102418358 1942828.2398186445, 946234.6058876929 1942690.5997120177, 946261.8373676649 1942554.6646765904, 946442.7512155019 1942499.3768988487, 946585.1567576731 1942313.8972381027))",구로구,가리봉동,,,,,No Data,,,
11530106,고척동,Gocheok-dong,39,0.000222,0.08631,11530106,0,,,11530106,고척동,0,0,0,0,0,"POLYGON ((944483.1840273464 1945169.851817319, 944462.5929822837 1945042.0849271493, 944327.2145118973 1944954.7382095603, 944292.7555052591 1944782.985360691, 944219.1260753709 1944568.5232032193, 944219.232543511 1944568.0542830275, 944169.608068535 1944398.6445145526, 944181.4242659102 1944277.7035699065, 944082.9880846697 1944221.7068298056, 943792.8708489853 1944063.8684606245, 943791.3953687375 1944139.2640992475, 943712.3874358983 1944331.6880267852, 943595.0161237683 1944320.852864856, 943560.9010577163 1944364.0520692784, 943388.3710659455 1944388.1912479338, 943304.0706956156 1944426.751208022, 943140.0624166026 1944446.6144309186, 943138.3579154448 1944571.6036128434, 943032.6044615702 1944645.5697464426, 943085.1846264979 1944954.8800634735, 942958.2506660797 1945004.7134354268, 942860.2599131293 1944840.0242539935, 942794.123339134 1944664.485663714, 942684.1025916685 1944781.2011022219, 942541.1255534277 1944880.5988265963, 942512.9579958306 1944950.1701537133, 942398.6379974755 1945069.3388717237, 942293.5392160539 1945302.556512441, 942293.0464457431 1945302.7861583435, 942161.2453266332 1945527.0367227525, 942141.5665918193 1945590.2562476783, 942200.2579333885 1945620.0178913872, 942221.755549896 1945723.5252516107, 942315.782285687 1945779.2266962635, 942440.8032586774 1945711.65572825, 942563.1043618601 1945849.574830528, 942678.3269495482 1945848.0587268127, 942809.1463082414 1945909.0304549711, 943014.1835477827 1945799.5096141587, 943050.6684734741 1945737.6374620786, 943291.2999582026 1945820.605058363, 943460.1854791427 1945462.4729898868, 943675.7896647078 1945538.7015544747, 943669.1566986975 1945472.8701189598, 943712.9686090003 1945307.4452727183, 943837.6455797803 1945270.4061533855, 943863.8448721706 1945327.057547505, 943970.3763862746 1945328.6381910068, 944139.0759900219 1945256.3210091686, 944243.1690058807 1945257.1143816637, 944341.5675629028 1945361.5147115893, 944447.0066733898 1945274.9697492118, 944483.1840273464 1945169.851817319))",구로구,고척동,,,,,No Data,,,
11530101,신도림동,Sindorim-dong,40,0.000142,0.064442,11530101,0,,,11530101,신도림동,0,0,0,0,0,"POLYGON ((945167.2812162759 1946679.6727039085, 945450.1459155871 1946454.6911404869, 945449.7942482241 1946385.170341724, 945571.1926164993 1946301.6119580586, 945615.8349833055 1946226.2641757007, 945902.0837412011 1946146.8457612197, 945946.9585747338 1946072.5050823446, 946066.1131533503 1946059.4540636544, 946075.1591432776 1946001.9227230563, 946183.5755188409 1945852.391743837, 946240.5813433367 1945845.371953246, 946295.9878382845 1945709.820496356, 946291.6395135988 1945706.2771275435, 946123.5650934152 1945611.9598376825, 945531.0133929126 1945164.5823335138, 945443.3018332033 1945083.9707974622, 945206.6102001535 1945208.6885892535, 945139.5411593637 1945206.076369506, 944924.1992071681 1945327.872855138, 944805.3416228641 1945473.1279414368, 944737.117657342 1945450.2779575794, 944745.994395586 1945627.053691013, 944666.7872487088 1945672.9457722818, 944704.4170596107 1945763.8560963278, 944817.8198741216 1945782.2020994702, 944781.4972627368 1945877.6920837904, 944846.7780704208 1945943.8989775083, 944782.1580940527 1946022.9548310605, 944736.8755313865 1945903.370857273, 944677.4262433721 1945964.5065585908, 944775.1783999411 1946084.2569486937, 944872.7693064025 1946098.8049021822, 944920.3138965238 1946231.3985291552, 945008.3917241539 1946232.2652039712, 944996.8444245338 1946335.6509640813, 945030.1493661383 1946498.683114209, 945123.8534173112 1946583.1339519767, 945167.2812162759 1946679.6727039085))",구로구,신도림동,,,,,No Data,,,
11530108,오류동,Oryu-dong,45,0.000245,0.08817,11530108,0,,,11530108,오류동,0,0,0,0,0,"POLYGON ((942413.1900368627 1944177.244860014, 942410.6762349441 1944170.9208156553, 942382.3379260277 1944133.3006755481, 942382.3339066381 1944133.2947120972, 942385.0830785327 1944126.9687370942, 942384.067586897 1944120.6598441466, 942365.435692856 1943946.1200625119, 942469.9431074393 1943897.632905144, 942494.3536961321 1943806.1744553945, 942435.7030945759 1943626.5028044211, 942366.1342893842 1943581.6985569524, 942265.3799979009 1943408.6066182253, 942188.6758956474 1943317.8610274005, 942022.937405163 1943221.608331231, 941777.0901980143 1943273.8416051462, 941691.5188243819 1943222.6178114326, 941589.8082180253 1943090.102288396, 941524.3045737727 1942914.4525629897, 941316.5296168112 1942908.3660076947, 941053.0297908245 1942970.4454802123, 940959.5005216276 1942954.0182041961, 940800.4862517423 1943063.46351191, 940751.9962885863 1943154.9685865452, 940663.3511014039 1943197.3614412972, 940599.8828106761 1943290.13003236, 940605.8095811 1943399.262697913, 940564.1072786517 1943455.1307615533, 940423.5551929676 1943430.937858412, 940248.4109523165 1943498.4714573799, 940429.5895558826 1943677.7458418931, 940568.8910455415 1943734.114811456, 940521.4381089265 1943978.2214520979, 941473.6224207073 1943981.9673648418, 941394.1452740036 1944300.4748151016, 941219.2484954806 1944434.0120347163, 941142.9168282981 1944582.6936173886, 941284.8834064944 1944797.1647647119, 941352.6898131066 1944840.2479029107, 941425.3162310586 1944752.0268119937, 941597.2409605626 1944728.5814140264, 941702.8331399151 1944674.1641545761, 941745.4618398082 1944731.8016246522, 941858.0670619295 1944700.8621890426, 942028.9193788647 1944694.744212576, 942105.837840447 1944644.3998168213, 942190.1122148046 1944509.674153997, 942277.3548744787 1944457.737776714, 942330.2989208712 1944492.7242123664, 942439.4888147335 1944468.53477539, 942594.6956761348 1944232.2236783993, 942413.1900368627 1944177.244860014))",구로구,오류동,,,,,No Data,,,
11260104,묵동,Muk-dong,163,0.000194,0.067827,11260104,0,,,11260104,묵동,0,0,0,0,0,"POLYGON ((963794.6294699084 1957867.288917054, 963742.5165194179 1957710.191635108, 963863.0282660711 1957643.6345085213, 963708.7589791955 1957369.547613123, 963485.603006076 1957343.3757160532, 963472.0113542676 1957189.9999639317, 963436.2633758165 1957176.7978845846, 963356.2179337888 1956998.9623384203, 963413.6451238375 1956788.8007296547, 963503.7982430909 1956800.6848396326, 963587.9674080511 1956666.7416401857, 963565.0331378771 1956624.0238968949, 963382.4037087505 1956591.0401478168, 963224.4148866383 1956439.5040249864, 963080.940440531 1956456.3121343933, 962972.4500016323 1956323.4798439203, 962378.5855566679 1956235.4029099753, 962326.1166848904 1956527.5244227664, 962141.8041241656 1956553.1632251085, 962141.8398821055 1956554.131524977, 962203.8702131987 1957205.6188443212, 962145.6772000999 1957344.1389322774, 962066.5390708034 1957416.014622418, 962069.1798342858 1957422.2120657815, 962174.8277427142 1957527.0014209482, 962541.4694530665 1957610.1893005152, 962857.9313488327 1957745.0939862835, 962993.0946511608 1957764.683658406, 963062.4959305275 1957833.2543160224, 963182.5984515477 1957855.7202155483, 963472.9714542126 1957953.172877843, 963794.6294699084 1957867.288917054))",중랑구,묵동,,,,,No Data,,,
11110111,옥인동,Ogin-dong,54,4.3e-05,0.035643,11110111,1,2026-04-15,종로구,1111011100,옥인동,7,5,2,1,1,"POLYGON ((952770.703053744 1954156.1663876732, 952766.8050763955 1954092.8025908351, 952964.9345778807 1953910.1601693134, 953091.4655759262 1953869.9135607716, 953223.9762091468 1953879.4673484538, 953276.5615362469 1953698.4405673132, 953067.4004589366 1953661.8302048584, 953100.0003293745 1953597.08817168, 952982.8345633417 1953604.5173608956, 952834.1730420869 1953716.7390601956, 952683.6361767207 1953757.430255685, 952606.3146239953 1953698.8575678014, 952473.3230031494 1953788.137708272, 952107.9428605436 1953789.8298881808, 952145.7720338043 1953997.0066395712, 952132.5913638086 1954095.0933518796, 952253.6492628283 1954215.643039581, 952452.6705636305 1954268.582108282, 952609.4679459579 1954198.4149450825, 952682.222889166 1954229.1094280782, 952770.703053744 1954156.1663876732))",종로구,옥인동,종로구,옥인동,-2.5439402926423864,6.0,Not Sig,0.27617242748409215,0.239,3.0
11110115,사직동,Sajik-dong,67,2.9e-05,0.028675,11110115,1,2026-04-15,종로구,1111011500,사직동,3,3,3,2,0,"POLYGON ((952747.2517631659 1953335.1536122982, 952846.7142266044 1953231.8738994736, 953004.3784021988 1953230.6524897534, 953114.536375709 1953132.602425893, 953109.4621637368 1953042.3440363521, 953215.9454680794 1952971.4857610422, 953246.5132911097 1952950.5048861946, 953196.6423658186 1952856.4209001618, 952968.6869384146 1952744.3410017407, 952941.6855907945 1952665.406342237, 952855.4889103521 1952668.17687425, 952781.8525482087 1952735.6314465813, 952707.8846312907 1952766.8935121933, 952630.9881935188 1952875.18315617, 952617.0983320732 1953039.152455281, 952572.9202932231 1953264.0657925745, 952418.6139462919 1953396.7667334597, 952546.2719863851 1953355.3364971029, 952637.7435715345 1953395.2469967247, 952747.2517631659 1953335.1536122982))",종로구,사직동,종로구,사직동,5.840450287695212,3.0,Not Sig,-0.6621857462034187,0.212,4.0
