cluster,x_5181,y_5181,local_R2,residual,coef_intercept,coef_승인연도,coef_소방위험도_점수,coef_주변건물수,coef_집중도,coef_단속위험도,coef_구조노후도,coef_도로폭위험도,coef_최근접_소화용수_거리등급,coef_총층수,coef_연면적
0,198498.91829008472,452473.40342401474,0.5359090296579436,0.39503958406894135,7.861104565506867,0.1294108026892834,-1.4637351032220411,0.06890051960446975,1.5081457880559106,0.6889984969549886,0.13704284911987552,-0.36611943604915176,-0.275409230233163,-0.13986657464628985,0.9918258655703918
0,198988.9834914257,452223.0971097793,0.5071927013421214,-0.11742877900557325,8.824981063745234,0.41424756622235415,-1.0483405534743508,0.5697799374151254,1.5505261951262983,1.3003672185905741,0.6077312161594803,-0.9381762168878969,0.13861337059469903,-0.01850749719502559,0.21686958013758684
0,199243.9612674128,452293.8994110669,0.49342883359515793,6.3781542490173795,8.056049220490719,0.3103248465688493,-2.1366249151679346,0.3262892056535668,1.5947828850939687,1.6677910092243873,0.5534689004759759,-0.960129707229035,0.22882574377011689,-0.01261215833874288,0.3269181753762922
0,201801.30040560765,452526.951782465,0.21788503175351653,-1.5431513503649814,6.718022274973599,-1.0185885838142525,-0.9006937052467695,0.6961954123431277,-0.6851579344273582,-0.18784995469377608,-0.13561503259945196,0.6256062682185901,0.5300594088971733,0.8850241596557147,0.9289808862946347
0,201689.36010745016,452306.0103027669,0.2310582365578032,2.9926111676263485,6.49989066545308,-0.9727391244690988,-1.0518791651109876,0.7440352487038036,-0.6894878958659697,-0.22846300310315015,-0.18082871311307813,0.6553989836315371,0.4541407068647894,0.9428637368279867,0.8534745434092565
0,200613.2820190108,452191.01697398326,0.3231023438288009,-4.6706276078807605,6.271902407767286,-0.07316075254956497,0.10086279086913019,0.47966632030285056,-0.11516257503891092,0.07266049165894306,-0.2150348038136775,-0.17396475697033198,0.8325968953162848,0.8368718755756085,-0.18273381733722371
0,198984.60479649177,451902.022856804,0.5415138615522852,-0.6720810896440739,8.535437962256559,0.545471825565667,-0.6547927656633157,0.8456309709413964,1.3061254673675713,0.8176839855564476,0.9001022604706671,-1.161231064400843,0.0006218024690483048,0.05120751454891215,0.07118788473613735
0,201936.1889891573,452665.9807155389,0.2097776826540818,-1.1566563913448622,6.833362458652142,-1.0386756822472674,-0.8216398207497176,0.6752065177301726,-0.6695770341661738,-0.13274727117217178,-0.10929981785213339,0.6278640395586974,0.5505279952842955,0.8549318694220779,0.9694679265682161
0,199818.7693015716,452646.8078197685,0.434845565735564,-1.7803296821647336,7.79226663861292,0.019954633357074647,-2.2312579319985617,-0.024041363310372876,1.3776982443430388,1.115760310461758,-0.4026265725070074,-0.027014279536213603,0.3195554641920095,0.1488643658569193,0.17582535425298096
0,199764.69172789573,452177.25507965777,0.4994950547310595,-3.956228442101656,7.017767752553818,0.35447515543489133,-3.5485267978866784,0.17594625678464004,1.4099602790798615,1.1842465933006878,0.35504962231904835,-0.6857872456286165,0.412863671410215,0.07380868636873147,0.03718928839077629
