경도,위도,local_R2,coef_intercept,coef_구조노후도,coef_도로폭위험도
956029.682912676,1951727.9893897625,0.6696005149305587,47.830707570612034,7.172753072573349,-1.2335452613596363
954243.6499241949,1951519.7242551986,0.5145597486629683,35.788266528047586,6.2026051289859145,-1.141175460877268
956781.7413426253,1951929.7588866889,0.6824735222930451,38.47130520935869,3.9118997950671233,-2.4894039533803043
955620.3534634367,1951895.8601721276,0.6444321140017883,45.55066077515488,4.448079759228918,-0.726889272098818
954935.3269571324,1951240.6288816622,0.2810863539292349,27.55294680905873,5.584636457037003,-1.534464891633853
956054.3023390322,1951591.684717419,0.6510603706669891,48.0471340420058,7.270257519131338,-2.275515456469222
956552.2561045615,1951588.4263781607,0.6651787465532432,44.92145092402745,4.433345497734579,-1.5556894544170843
954354.6094092947,1951355.983794045,0.41239828510077725,30.9025387247016,5.417833563017192,-0.8099103053700553
954549.4049404542,1950873.7213698819,0.5091230036664437,29.47599516839476,5.6796042549739205,0.7325390773475017
957484.9380831496,1951661.0836402965,0.5177684803886947,36.09899690005012,4.111442354997309,-0.6149808233990581
953711.4697862263,1951927.9787193546,0.6004743400228783,51.04112633146267,11.634352384214786,-0.6526418641208886
953464.4290671677,1951264.6032826484,0.5681040255622939,45.877398405635574,6.33045311382741,-2.4375776081647196
953735.834931475,1951183.9389654312,0.5679034599576148,41.78829542344653,5.836496816132732,-0.6294545667874284
956526.8260599305,1951395.4680075014,0.5927287608174016,46.801479576000176,4.367718018131235,-1.4533565355186506
955938.1805381152,1951817.0799974094,0.6704911629964804,47.71335338448025,6.402584248021108,-0.5498226817692308
957118.1873793995,1951439.5192413838,0.634353752627437,36.98416730665112,4.151318703867376,2.0818426375874077
954489.8305643685,1950863.2236214082,0.5122595177619494,29.73014442657796,5.583926483553041,0.39211121429532925
954967.756533657,1951244.343845828,0.2911729582405392,27.700026326055706,5.7178012044603355,-1.5307408240213434
955175.1437116363,1951468.9520549248,0.4208766402883038,29.0673969235022,6.790290686225751,-1.3906245710321041
956431.6814854633,1951813.5449699522,0.7629034673234508,44.569853143080465,5.112280444257843,-2.2121334901476093
956010.6407054694,1951612.017563979,0.6589014787080845,47.93306470550033,7.481313379937745,-1.9060735459436087
954751.2260682731,1951225.03139575,0.3269137990310645,27.755747630041935,4.845465233851185,-1.7190031230148308
957814.9920839185,1952008.7584377604,0.3791293183736314,40.110020479252775,4.318542772953706,-1.1413202566717173
