구,동,숙소명,위도,경도,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,업종,건물용도명,match_radius_m,fire_count_within_match_radius,is_train_matched,split,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_mean_distance_m,nearest1_distance_m,nearest1_damage_thousand_krw,nearest1_fire_year,nearest2_damage_thousand_krw,nearest2_distance_m,nearest2_fire_year,nearest3_damage_thousand_krw,nearest3_distance_m,nearest3_fire_year,nearest4_damage_thousand_krw,nearest4_distance_m,nearest4_fire_year,nearest5_damage_thousand_krw,nearest5_distance_m,nearest5_fire_year,predicted_damage_thousand_krw,prediction_model,pred_linear_raw_damage_thousand_krw,pred_ridge_log1p_damage_thousand_krw,pred_random_forest_log1p_damage_thousand_krw 
영등포구,신길동,스테이 나야,37.50405878,126.90990366,1970,0,0.0,1.3295178453178087,0.178,0.25,1,654.42,숙박업,"근린생활시설, 주택",44,0,0,test_unmatched,402.8,123.0,87.51260118166522,63.34281200133095,123,2018,91,73.55889175378128,2017,181,87.66474268045245,2017,6,89.63397271866882,2020,1613,123.36258675409263,2018,1776.9904587171657,random_forest_log1p,120726.9267567648,1298.3426261464256,1776.9904587171657
영등포구,영등포동,헬로호텔,37.5149741,126.90634771,1983,0,0.0,0.079336742236521,0.5689,0.18,1,597.72,숙박업,"숙박시설,근린생활시설",44,0,0,test_unmatched,1174.0,20.0,89.18305976588363,65.73274558235921,12,2019,5500,74.16031125695787,2023,319,81.25388195612975,2017,20,109.90187551721942,2017,19,114.86648451675188,2022,912.3374363520431,random_forest_log1p,194960.63163780776,855.4450215564107,912.3374363520431
영등포구,영등포동,아랑여인숙,37.51808483,126.90764951,1969,21,47.6,2.649639438945796,0.1794,0.45,1,588.44,숙박업,영업,44,2,1,train_matched,149.0,31.0,41.20222935189212,22.088871058807765,31,2019,471,38.92613352069594,2022,0,45.632941468208315,2019,236,49.67419069830923,2022,7,49.68901001343935,2023,337.5517978600437,random_forest_log1p,3330.248159966941,381.1487839860954,337.5517978600437
영등포구,영등포동,코모도,37.5151741,126.90609437,2013,3,66.7,0.2213070035069083,0.1165,0.18,10,871.25,숙박업,숙박시설,44,1,1,train_matched,1174.0,20.0,66.42115298792254,34.23665168624643,12,2019,319,50.22500058307467,2017,5500,73.06310820927047,2023,19,83.36567901216449,2022,20,91.21532544885665,2017,1278.9613646509338,random_forest_log1p,128837.62452766334,1311.7357922926137,1278.9613646509338
영등포구,영등포동,뉴욕호텔,37.51586735,126.90737724,2015,1,100.0,0.0708260525686124,0.1136,0.04,11,820.22,숙박업,숙박시설(여관),44,5,1,train_matched,473.0,404.0,20.383449413783303,6.077795195938625,906,2022,907,6.1968860103423005,2022,404,17.668953637833827,2022,82,28.51686115204495,2021,66,43.456751072756795,2018,635.1510911922832,random_forest_log1p,0.0,698.3634881751757,635.1510911922832
영등포구,영등포동,호텔 베이직,37.51505344,126.90715615,2016,2,50.0,0.19900124599261,0.1122,0.18,11,568.67,숙박업,숙박시설,44,0,0,test_unmatched,2000.0,122.0,76.06131636850154,56.46416434949572,122,2018,82,70.60455691405973,2021,404,79.34795545359867,2022,9377,85.06227818616354,2023,15,88.82762693919,2022,1114.3240601182008,random_forest_log1p,85861.45618642888,1378.7019698404538,1114.3240601182008
영등포구,당산동,스테이앤유,37.51869207,126.89586299,1943,2,50.0,0.4054651081081644,0.5028,0.35,1,202.98,숙박업,근린생활시설,44,0,0,test_unmatched,2754.2,186.0,101.7695683352795,72.02869698973515,113,2019,13200,79.84917414696288,2024,0,95.93695947752678,2018,272,129.71009005235462,2024,186,131.32292100981803,2021,804.8925973776369,random_forest_log1p,166965.10787464958,792.6101396671222,804.8925973776369
영등포구,당산동,남선여인숙,37.51864741,126.89801533,1969,3,33.3,0.7004732206520182,0.457,0.35,1,133.89,숙박업,주택,44,0,0,test_unmatched,1202.4,475.0,110.61552508639247,85.59925973555436,1408,2023,453,89.15172116248456,2017,3490,92.52399354380812,2021,186,106.13707298887097,2021,475,179.66557800124446,2017,690.2412621236149,random_forest_log1p,0.0,632.6594682797063,690.2412621236149
영등포구,양평동,유니언호텔,37.53591594,126.89224778,2017,6,16.7,1.4035361675543965,0.1108,0.35,18,9728.0,관광숙박업,숙박시설(업무시설),44,4,1,train_matched,1565.8,306.0,48.041707806420504,32.877904759099,325,2024,6776,32.877904759099,2023,301,35.31317381037929,2022,121,36.389809367373694,2017,306,102.74974633615152,2024,1308.2433206942865,random_forest_log1p,1793.996552857774,2967.6324666750547,1308.2433206942865
영등포구,영등포동,호텔야자(YaJa) 영등포점,37.51574165,126.90931265,2003,5,60.0,1.2566871069515022,0.1308,0.7,11,1820.07,숙박업,숙박시설,44,1,1,train_matched,545.8,92.0,84.99627067380518,40.25322878269882,128,2022,2428,62.86343450046642,2021,92,64.10737666689774,2018,15,124.3067807829682,2022,66,133.45053263599468,2018,853.6322691922107,random_forest_log1p,236749.50077793445,1149.8530532013258,853.6322691922107
영등포구,영등포동,코코빌,37.52219975,126.90486153,1973,12,58.3,0.8791565104330847,0.45,0.85,1,157.45,숙박업,"점포, 주택",44,3,1,train_matched,126.4,38.0,49.85956570689599,29.7413539119984,240,2022,0,34.24688980343013,2022,38,34.318977162608306,2024,354,58.589529693080145,2018,0,92.40107796336301,2024,345.723007001639,random_forest_log1p,0.0,705.1938265217559,345.723007001639
영등포구,당산동,아폴로 스테이,37.51991087,126.89194935,1974,10,60.0,2.1410626757860096,0.4483,1.0,1,298.61,숙박업,"주택, 여인숙",44,2,1,train_matched,289.8,295.0,56.72880956642216,7.785287360755886,460,2020,195,28.648291070053332,2023,15,62.59659497006372,2024,295,84.58620841214939,2021,484,100.02766601908851,2023,403.03681848953715,random_forest_log1p,337.80423621046066,484.2483864614705,403.03681848953715
영등포구,영등포동,대성 여인숙,37.51724897,126.90746112,1964,31,64.5,1.407347770317723,0.4658,0.7,1,168.0,숙박업,근린생활시설,44,4,1,train_matched,9253.0,482.0,38.43261180055892,29.40390887106735,62,2024,110,35.46556387775166,2022,43921,35.56128845965566,2021,1690,41.95439272250734,2022,482,49.77790507181255,2021,1252.7833404894136,random_forest_log1p,0.0,931.9718219421997,1252.7833404894136
영등포구,영등포동,SB호텔,37.51535175,126.90958025,2014,7,85.7,1.3560242968171343,0.115,0.7,12,3035.31,숙박업,숙박시설(호텔),44,0,0,test_unmatched,583.4,128.0,85.0646310878776,52.97134477785712,2428,2021,92,57.00895348090394,2018,128,63.62262362886752,2022,260,111.03940648376489,2018,9,140.68082706799453,2023,712.4891110540317,random_forest_log1p,121862.91765334437,675.1140058213873,712.4891110540317
영등포구,영등포동,코지하우스(Cozyhouse),37.51579105,126.9080381,1981,1,100.0,0.0535842461341063,0.1623,0.7,1,458.5,숙박업,"근린생활시설, 숙박시설, 위락시설",44,2,1,train_matched,395.2,82.0,44.42941761689918,24.791086650591616,66,2018,15,26.21986271717485,2022,82,51.16859436565225,2021,907,59.7834709553567,2022,906,60.184073395720475,2022,661.4675602678931,random_forest_log1p,0.0,877.3493646945759,661.4675602678931
영등포구,영등포동,호텔 갤럭시,37.51526909,126.90708667,2013,1,0.0,0.0622423088772209,0.1165,0.18,11,1190.46,숙박업,숙박시설,44,0,0,test_unmatched,484.2,404.0,67.4844513356667,53.82367869649542,82,2021,404,56.45734180731664,2022,122,72.97999258956061,2018,906,76.95458693691776,2022,907,77.20665664804305,2022,1020.8134112019578,random_forest_log1p,7582.477639006553,1656.7194937736003,1020.8134112019578
영등포구,문래동,문래 스테이,37.5116848,126.89549796,2003,33,72.7,0.1421744887805426,0.1308,0.45,3,12583.76,숙박업,공동주택(아파트),44,1,1,train_matched,683.8,60.0,58.95176002057965,4.949745830928461,44,2019,2581,58.73882858409851,2024,695,64.24041683539917,2017,39,80.95232215955214,2019,60,85.87748669291993,2018,739.968413981118,random_forest_log1p,0.0,946.5102446620974,739.968413981118
영등포구,영등포동,영등포여관 오성장,37.51970176,126.90515842,1970,7,71.4,0.9975800634365416,0.178,0.12,1,672.07,숙박업,"점포, 목욕탕, 주택",44,0,0,test_unmatched,221.8,315.0,58.38862140761229,53.51700770333021,375,2017,15,56.08939265935567,2024,315,57.69218796725875,2024,49,59.1374932739525,2018,355,65.50702543416433,2022,850.2897996734306,random_forest_log1p,310785.2756242804,1169.75316150546,850.2897996734306
영등포구,신길동,세일장,37.49525284,126.90648215,1972,11,72.7,2.05921674736162,0.4518,0.25,1,144.3,숙박업,주택,44,0,0,test_unmatched,175.2,59.0,130.6466739455605,123.72089576772858,59,2017,305,126.36275309082399,2018,16,131.0911074998267,2024,17,132.41716137114207,2023,479,139.64145199828118,2022,446.25041400276655,random_forest_log1p,240960.60051357577,728.6007097234544,446.25041400276655
영등포구,영등포동,베니키아 호텔 카카오,37.51472287,126.91109494,2018,0,0.0,0.273695830477041,0.1094,0.7,14,1574.0,관광숙박업,호텔,44,1,1,train_matched,3311.2,173.0,136.27375232096978,38.15884962677928,55,2019,15987,145.40159677867587,2022,173,157.21284181799177,2024,81,167.966241754923,2018,260,172.62923162647897,2018,1646.0168986105634,random_forest_log1p,0.0,1667.8760153473308,1646.0168986105634
영등포구,영등포동,Seoul Bussiness Hotel ORA (오라 호텔),37.51558659,126.90983341,2015,1,0.0,1.0769731135646283,0.1136,0.7,17,2803.79,숙박업,숙박시설,44,1,1,train_matched,620.6,195.0,102.8875175329737,37.899112587719415,128,2022,2428,83.4324643191389,2021,92,86.90106836839222,2018,260,143.4820697217414,2018,195,162.72287266787654,2018,1293.6930416100888,random_forest_log1p,69548.32858744146,1427.2907415479042,1293.6930416100888
영등포구,영등포동,페어필드 바이 메리어트 서울(Fairfield by Marriott-Seoul),37.5142247,126.90847187,2017,27,81.5,1.4181877248958443,0.1108,1.0,1,32054.8,숙박업,"숙박시설, 근린생활시설",44,1,1,train_matched,2010.4,260.0,67.68319552019435,32.299275925733305,9,2023,260,65.52721316142764,2018,9377,69.42441668540486,2023,21,81.03536399696569,2021,385,90.12970783144021,2022,1203.8234776997087,random_forest_log1p,0.0,1013.0512800731526,1203.8234776997087
영등포구,영등포동,모텔자고,37.51550441,126.90938077,2004,11,72.7,1.3489068290482702,0.1293,0.7,8,990.56,숙박업,숙박시설,44,0,0,test_unmatched,584.6,128.0,80.0024059497326,45.17336800097835,2428,2021,92,47.955523571282995,2018,128,54.20410562638567,2022,260,123.51420935718362,2018,15,129.16482319283236,2022,688.1197711700594,random_forest_log1p,219317.63460456074,1066.1025060830875,688.1197711700594
영등포구,신길동,스마일 여관,37.5033311,126.91114476,1969,0,0.0,0.0423792229688614,0.457,0.35,1,179.84,숙박업,주택,44,0,0,test_unmatched,556.4,123.0,107.67281194552481,60.77873308031002,181,2017,2380,95.57035968722727,2021,91,120.69308385955613,2017,123,128.14952411101453,2018,7,133.17235898951617,2020,684.9891077639626,random_forest_log1p,2656.985856854866,1057.7399574681485,684.9891077639626
영등포구,신길동,썬모텔,37.49956103,126.90324089,1982,6,100.0,0.0506437328187549,0.1608,1.0,1,408.58,숙박업,"근린생활시설, 여관",44,1,1,train_matched,2160.0,46.0,86.65248119634634,34.977653201874055,48,2018,17,63.13144604817895,2019,46,103.04263891444934,2017,10677,104.90187550849971,2018,12,127.20879230872961,2021,715.3322689848067,random_forest_log1p,66818.00467964089,668.0806615888808,715.3322689848067
영등포구,영등포동,서울장여관,37.51563943,126.90706857,1970,1,100.0,0.0622423088772209,0.178,1.0,1,547.64,숙박업,"주택,점포",44,4,1,train_matched,473.0,404.0,41.08061876099658,19.56749392725755,404,2022,82,37.656212795260004,2021,906,41.50246251143657,2022,907,41.87557315005553,2022,66,64.80135142097325,2018,628.5553690753195,random_forest_log1p,329.7511983615259,875.9748462132449,628.5553690753195
영등포구,양평동,세종,37.51885231,126.89035774,1970,4,100.0,0.3459881214697423,0.4553,0.85,1,294.22,숙박업,주택,44,1,1,train_matched,45120.4,17734.0,71.60129796443167,30.389421819080972,54,2017,184618,63.22221614811787,2023,59,71.43020921098498,2018,17734,89.97537921471312,2024,23137,102.98926342926136,2024,1828.264131229611,random_forest_log1p,10971.250288510448,1621.9943256827426,1828.264131229611
영등포구,영등포동,코트야드 바이 메리어트 서울 타임스퀘어,37.51432572,126.90255533,1994,19,15.8,0.1892419996385284,0.1436,0.85,25,26266.0,관광숙박업,숙박시설,44,0,0,test_unmatched,357.6,121.0,73.42468958022798,46.457131551192305,121,2020,423,57.65087660790329,2021,1173,83.3460439243087,2022,60,86.6009614685814,2018,11,93.06843434915419,2024,3031.000669116806,random_forest_log1p,19147.7630631372,2154.611238351642,3031.000669116806
영등포구,영등포동,아너스빌,37.51930327,126.90373643,1980,14,50.0,2.4999198975206296,0.4377,0.7,1,861.1,숙박업,"근린생활시설, 숙박시설",44,0,0,test_unmatched,261.0,121.0,71.85017902287422,64.09247228804867,121,2022,813,64.33812427630701,2023,12,70.59332983583897,2018,255,73.17249266458383,2023,104,87.0544760495926,2023,401.6354672828086,random_forest_log1p,116237.5994073469,878.6151356648602,401.6354672828086
영등포구,대림동,대림모텔,37.48556008,126.89763444,1982,2,0.0,0.0,0.1608,1.0,1,333.23,숙박업,숙박시설,44,0,0,test_unmatched,1207.6,127.0,266.057379247764,218.7074370130166,18,2023,127,254.14485177243688,2019,2811,259.780293226017,2022,101,296.8960877930778,2023,2981,300.75822643427153,2022,1042.7953682531904,random_forest_log1p,240464.4734448979,881.0388661996592,1042.7953682531904
영등포구,당산동,남영모텔,37.53189077,126.90333126,1986,4,100.0,0.0655972824858132,0.4272,1.0,1,249.78,숙박업,다세대주택,44,2,1,train_matched,111.2,49.0,79.1822135611094,18.655847277131155,49,2018,20,25.878447500352898,2018,18,113.66408735887049,2018,376,116.35032708302008,2021,93,121.36235858617238,2020,442.0527599953393,random_forest_log1p,173615.8861374749,586.1385054797801,442.0527599953393
영등포구,영등포동,대우장여인숙,37.51809093,126.90486199,1964,7,42.9,1.3840395687328015,0.4658,0.35,1,211.57,숙박업,영업용,44,0,0,test_unmatched,2471.6,55.0,65.02714563689419,47.42260234069865,55,2020,330,48.30144332388571,2023,0,62.92536032898763,2023,11962,80.26471191650019,2021,11,86.22161027439878,2021,1015.0142506357016,random_forest_log1p,0.0,1328.6483834061848,1015.0142506357016
영등포구,영등포동,은성장여관,37.5180854,126.90501871,1967,7,28.6,1.39078875070773,0.4606,0.35,1,256.63,숙박업,근린생활시설,44,2,1,train_matched,2471.6,55.0,58.44487730919335,37.21529225273023,55,2020,330,38.689277637608065,2023,0,55.50268794503847,2023,11962,79.29098308615289,2021,11,81.52614562443712,2021,1244.596185117256,random_forest_log1p,0.0,1078.8154835786256,1244.596185117256
영등포구,당산동,포켓서울,37.51966086,126.89670106,1971,3,0.0,0.3237870770938972,0.4535,0.7,2,199.27,숙박업,"근린생활시설, 숙박시설",44,0,0,test_unmatched,1049.4,453.0,130.0125053830387,105.24189261208156,815,2018,453,125.98814305385028,2017,3490,127.92855257837871,2021,113,138.10532000897024,2019,376,152.7986186619127,2023,687.4433477265311,random_forest_log1p,0.0,844.9060133608413,687.4433477265311
영등포구,영등포동,플로렌스,37.51560513,126.90892054,1973,9,77.8,1.2514514928975573,0.45,0.7,1,506.62,숙박업,"근린생활시설,숙박시설,위락시설",44,2,1,train_matched,545.8,92.0,69.4857584240884,40.387992176639735,92,2018,2428,41.79949188549891,2021,128,77.95530687997258,2022,15,88.39790385722915,2022,66,98.8880973211017,2018,530.0256252338023,random_forest_log1p,490.0481651035807,806.8454425719649,530.0256252338023
영등포구,문래동,문래 여관,37.51342952,126.88782074,1980,0,0.0,0.1941560144409574,0.1637,0.18,1,570.59,숙박업,근린생활시설,44,0,0,test_unmatched,154.2,20.0,154.76022415780568,79.66472977551308,20,2018,5,107.74386536750899,2024,0,184.6724545149972,2020,460,190.92887687939398,2024,286,210.79119425161508,2022,1247.7702801618773,random_forest_log1p,237639.86593014147,1248.535553768688,1247.7702801618773
영등포구,당산동,G모텔,37.53210628,126.90025075,1983,4,0.0,0.8497162412514853,0.1594,0.12,1,764.9,숙박업,"근린생활시설, 숙박시설",44,0,0,test_unmatched,7538.2,31.0,118.5907144000802,66.6688274378319,15,2023,36949,111.8390497523157,2020,31,124.52238216704973,2019,13,140.93787588877183,2023,683,148.98543675443187,2019,1320.739320444796,random_forest_log1p,8183.228170187984,1016.1645062642575,1320.739320444796
영등포구,신길동,슬로우서울(영등포),37.49497212,126.90684949,1970,1,0.0,1.7284707679907116,0.4553,0.85,1,168.6,숙박업,"주택, 점포",44,0,0,test_unmatched,122.8,46.0,156.8960885499981,137.93167160892614,479,2022,59,155.8171340885248,2017,46,157.70381239715843,2019,14,164.1500024565971,2023,16,168.87782219878395,2024,990.7060051459572,random_forest_log1p,147091.2903235958,827.6683513872305,990.7060051459572
영등포구,신길동,제일여인숙,37.49535984,126.90780967,1970,5,60.0,2.342887472018068,0.4553,1.0,1,259.17,숙박업,"주택, 점포",44,0,0,test_unmatched,386.8,265.0,110.62858783973732,67.43713975809553,479,2022,14,92.42586740935589,2023,265,125.28724838232132,2019,73,125.31005255042493,2023,1103,142.6826310984889,2017,443.9199665400779,random_forest_log1p,279199.9403545401,631.1235233330669,443.9199665400779
영등포구,신길동,수원여인숙,37.5097972,126.92380085,1966,3,0.0,1.6699097341891178,0.4623,0.7,1,120.04,숙박업,여인숙,44,1,1,train_matched,4657.8,468.0,83.57146260205448,33.61385142876048,22000,2024,304,46.74093709864001,2017,516,91.13614178457176,2018,1,106.27496416204998,2023,468,140.09141853625016,2019,1353.1510295930452,random_forest_log1p,152353.18998628395,1112.391618620573,1353.1510295930452
영등포구,신길동,신길스테이,37.51081671,126.91820795,1964,28,71.4,1.911944619899683,0.8848,0.35,1,65.29,숙박업,주택,44,2,1,train_matched,945.8,11.0,57.49426368058657,38.486448741378354,0,2020,0,39.10221239526521,2017,11,50.97855718173067,2024,4258,60.786592046133855,2023,460,98.11750803842479,2021,677.9849107646424,random_forest_log1p,129527.37001922108,615.1316506942704,677.9849107646424
영등포구,영등포동,페트라호텔,37.51519016,126.90934116,1998,18,77.8,1.4803527151817717,0.138,0.7,1,2998.57,숙박업,숙박시설,44,2,1,train_matched,583.4,128.0,70.82508221872146,30.644344043716913,2428,2021,92,35.102289280454904,2018,128,86.94587168488682,2022,260,88.44631083036326,2018,9,112.98659525418546,2023,626.8630649921608,random_forest_log1p,216952.69022559407,1013.6454021750455,626.8630649921608
영등포구,영등포동,대성장모텔,37.51293549,126.90462772,1972,5,60.0,0.9400072584914712,0.3135,0.25,1,42.12,숙박업,주택,44,0,0,test_unmatched,801.4,191.0,84.47008365654926,50.31534814291973,484,2021,3299,71.29711817606722,2019,7,74.13211359691316,2024,26,108.85254060184806,2020,191,117.75329776499815,2017,792.8406535214465,random_forest_log1p,90002.03675589098,787.8097134598383,792.8406535214465
영등포구,여의도동,컴포트 인 여의도,37.52757056,126.91966625,2004,3,0.0,3.714509713280272,0.1293,0.45,12,4345.0,관광숙박업,숙박시설,44,0,0,test_unmatched,184.8,153.0,123.38318653146578,61.72747564955781,330,2018,153,85.75487124107738,2020,440,132.1540915415276,2020,1,163.6293982885802,2023,0,173.6500959365859,2024,748.0416233923008,random_forest_log1p,365812.8202068136,911.6194809094267,748.0416233923008
영등포구,신길동,테마모텔,37.50959552,126.92344146,1967,4,0.0,1.7361277732419065,0.878,0.7,1,327.24,숙박업,주택,44,1,1,train_matched,4566.8,304.0,87.5842497225731,22.201170416523713,22000,2024,304,84.61406136862298,2017,516,85.43566206096848,2018,1,110.196576824331,2023,13,135.47377794241933,2024,1619.5335320482661,random_forest_log1p,89477.23224788687,687.1257504318161,1619.5335320482661
영등포구,양평동,스테이 패스포트 익스프레스 당산점,37.53389046,126.89620988,1973,3,33.3,0.4966911128310859,0.45,0.08,1,458.0,숙박업,"여관, 점포",44,0,0,test_unmatched,662.6,385.0,62.550783656056694,51.917229760239906,220,2023,440,56.2670314479363,2023,2211,62.96514704939827,2019,57,66.63592066118406,2018,385,74.96858936152495,2023,1399.566984120099,random_forest_log1p,192570.64201412717,2720.4362307746055,1399.566984120099
영등포구,영등포동,호텔 CC,37.51529975,126.90805058,2002,5,80.0,0.7682376319150153,0.1322,0.7,1,818.87,숙박업,숙박시설(여관),44,1,1,train_matched,1932.4,82.0,50.82665384260656,32.73278153954199,15,2022,66,46.6019595331471,2018,122,52.14316461626787,2018,82,61.12002941670258,2021,9377,61.53533410737325,2023,1103.072339485194,random_forest_log1p,0.0,576.9788499341443,1103.072339485194
영등포구,영등포동,포유(for you),37.51808813,126.90314504,1966,5,20.0,1.4963468226614187,0.1837,0.35,1,393.69,숙박업,영업용,44,2,1,train_matched,752.4,84.0,72.53360371424633,41.403070265799904,3348,2023,243,43.33790841077989,2018,19,66.38052253564526,2024,84,99.92164519316675,2019,68,111.62487216583988,2022,1190.2559944895781,random_forest_log1p,0.0,1622.5571168742536,1190.2559944895781
영등포구,대림동,대방모텔,37.49299121,126.90099905,1982,17,94.1,1.2287810038088824,0.1608,0.7,1,295.65,숙박업,"근린생활시설, 여관",44,0,0,test_unmatched,242.0,275.0,89.53037252646887,58.6084803137163,203,2023,440,61.46490835568122,2017,0,102.79392938853206,2019,275,110.2670899249325,2018,292,114.51745464948223,2017,757.4769708790802,random_forest_log1p,73355.91294599879,442.941262563798,757.4769708790802
영등포구,신길동,주식회사 스테이리,37.50362029,126.91009043,1967,3,66.7,0.2646925542270822,0.1823,0.25,1,421.28,숙박업,점포,44,3,1,train_matched,402.8,123.0,51.29376544520437,35.742837266068214,123,2018,91,36.42176477303365,2017,181,40.49943174006468,2017,6,60.79079033774996,2020,1613,83.01400310910532,2018,1047.8660723782173,random_forest_log1p,140815.26025844284,899.398242257151,1047.8660723782173
영등포구,영등포동,보보스모텔,37.51939555,126.90981462,1980,58,53.4,2.3503615723326314,0.1637,0.35,1,837.36,숙박업,"여관,고시원",44,0,0,test_unmatched,3724.8,280.0,59.95426517571441,49.837885440606506,17336,2022,50,51.01040956339751,2018,24,61.81700946797117,2023,280,67.6107722875758,2019,934,69.49524911902108,2020,491.58103018150825,random_forest_log1p,13400.80860871126,1096.4764911596976,491.58103018150825
영등포구,양평동,굿데이,37.53428358,126.89531654,1978,8,37.5,1.3789575710560362,0.1665,0.7,1,612.56,숙박업,"점포,여관 및 제2종근생",44,0,0,test_unmatched,662.6,385.0,77.2149537505923,47.20645025933336,220,2023,440,56.50940788118531,2017,2211,82.40077618049443,2019,385,85.86788101305207,2023,57,114.09025341889635,2018,1326.4565732857086,random_forest_log1p,207065.82494171156,2465.039158196307,1326.4565732857086
영등포구,당산동,리비니하우스,37.51943218,126.89772713,1960,4,75.0,0.1307702311831946,0.8939,0.25,1,107.43,숙박업,주택,44,2,1,train_matched,1244.8,815.0,87.27107385595878,33.24727052866506,453,2017,3490,36.0479323831844,2021,815,105.11144837083535,2018,1408,116.20195528993295,2023,58,145.7467627071761,2022,604.0350472773589,random_forest_log1p,28188.509347213767,494.1291753621157,604.0350472773589
영등포구,영등포동,에프 호텔,37.51443021,126.91041278,2005,0,0.0,1.9299098077088723,0.1279,0.7,1,3827.17,숙박업,숙박시설(55실),44,0,0,test_unmatched,583.2,92.0,127.86648925659183,91.34029318408822,55,2019,260,108.84604929539412,2018,81,128.05999084610937,2018,2428,153.49480233778922,2021,92,157.59131061957817,2018,1025.9901955754551,random_forest_log1p,39563.794379126295,1036.8791153960674,1025.9901955754551
영등포구,당산동,성심여인숙,37.51874802,126.89839842,1961,15,60.0,1.0169342576538425,0.4712,0.35,1,72.14,숙박업,근린생활시설,44,0,0,test_unmatched,1119.0,453.0,101.91895628577156,50.300651926043045,1408,2023,453,81.85937980716741,2017,3490,84.09767307458675,2021,186,139.78764420628522,2021,58,153.5494324147754,2022,648.851071686031,random_forest_log1p,44562.20237549812,695.9540567716946,648.851071686031
영등포구,영등포동,하트장,37.51495786,126.90625022,1961,0,0.0,0.0708260525686124,0.4712,0.18,1,93.56,숙박업,영업용,44,0,0,test_unmatched,1174.0,20.0,85.54969778053616,61.111077056064886,12,2019,5500,65.91323398502468,2023,319,77.90594926161137,2017,19,110.55025372942386,2022,20,112.26797487055605,2017,741.5753555770103,random_forest_log1p,0.0,1770.0853586340436,741.5753555770103
영등포구,영등포동,레이크,37.51474971,126.90626699,2013,0,0.0,0.0622423088772209,0.1165,0.18,1,1069.73,숙박업,숙박시설,44,0,0,test_unmatched,1172.2,19.0,96.37513591669759,58.04870073519197,5500,2023,12,80.93887324451045,2019,319,99.03703886287317,2017,11,113.7531830069907,2020,19,130.09788373392163,2022,1066.4389107646512,random_forest_log1p,0.0,1498.9365577909296,1066.4389107646512
영등포구,영등포동,제일여인숙,37.51903649,126.90309053,1964,28,75.0,1.5425644341813114,0.4658,0.85,2,60.95,숙박업,제2종근린생활시설,44,0,0,test_unmatched,791.6,193.0,74.20717568539524,61.89836943139321,155,2024,243,64.79030384871801,2018,3348,65.72125623251685,2023,19,80.09205734983126,2024,193,98.53389156451686,2017,604.8166050924527,random_forest_log1p,0.0,1324.607539635326,604.8166050924527
영등포구,영등포동,비오스샵,37.51590036,126.90550282,1986,17,52.9,0.6461901974721742,0.1551,0.04,1,811.16,숙박업,숙박시설(여관),44,1,1,train_matched,210.6,225.0,45.192471750882284,19.7141199338498,19,2022,319,45.9274098409048,2017,103,47.77387713446294,2024,387,51.56803733128651,2024,225,60.97891451390733,2020,799.6371968740209,random_forest_log1p,0.0,805.5183799594392,799.6371968740209
영등포구,당산동,달모텔,37.52265122,126.89616602,1959,24,87.5,0.8253846329564885,0.1937,0.12,1,249.79,숙박업,"근린생활시설, 여관",44,1,1,train_matched,393.8,127.0,69.08868290053509,6.222131169428985,121,2017,115,49.449670904028025,2018,127,84.92789349372751,2024,1108,102.07555125359875,2018,498,102.76816768189221,2019,777.7069535098032,random_forest_log1p,91103.82333841811,630.433112219467,777.7069535098032
영등포구,영등포동,메종 벨루나,37.51537236,126.90908061,1989,17,76.5,1.3793898457733462,0.1509,0.7,1,569.62,숙박업,"숙박시설, 근린생활시설",44,2,1,train_matched,584.6,128.0,66.09245466112796,16.985349065350064,2428,2021,92,18.534938711918024,2018,128,82.14723577787332,2022,15,104.90105241179272,2022,260,107.89369733870569,2018,480.75593098456494,random_forest_log1p,0.0,1033.3727949671982,480.75593098456494
영등포구,신길동,포켓서울 보라매점,37.50069333,126.92007756,1973,22,81.8,2.0799825208653315,0.1737,0.85,1,621.46,숙박업,"점포, 여관, 주택",44,3,1,train_matched,2763.6,281.0,39.88684024861156,22.432545729723923,4083,2019,50,22.620839379903,2017,55,22.9816763303242,2019,9349,57.43046370952821,2017,281,73.96867609357848,2022,727.761651435543,random_forest_log1p,2721.625932756622,935.6251547559256,727.761651435543
영등포구,신길동,금산여관,37.51157915,126.91879334,1963,52,90.4,0.5712974455210083,0.4676,1.0,1,60.76,숙박업,주택,44,1,1,train_matched,228.6,174.0,56.90723641359936,13.654431058050138,460,2021,498,51.3264013345532,2018,0,66.19468675486979,2017,11,69.09185173260028,2024,174,84.26881118792335,2017,398.34036480395474,random_forest_log1p,0.0,726.6086576982417,398.34036480395474
영등포구,영등포동,호텔 하라스,37.51497375,126.90733671,2016,5,60.0,0.918123912955816,0.1122,0.18,10,639.55,숙박업,숙박시설(여관),44,1,1,train_matched,1932.4,82.0,70.33517445123877,38.675245130311886,122,2018,9377,66.94176782100212,2023,82,74.14737582415663,2021,15,84.30485648076322,2022,66,87.60662699996,2018,1258.8744129877327,random_forest_log1p,0.0,708.2631283460548,1258.8744129877327
