구,위도,경도,위험점수_AHP,소방접근성_점수,노후도_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m,주변건물수_50m,주변_사용승인일유효건물수_50m,주변_사용승인일유효률_50m,주변_노후건물수_30년이상_50m,주변_노후건물비율_30년이상_50m,주변_초노후건물수_50년이상_50m,주변_초노후건물비율_50년이상_50m,주변_평균건물연한_50m,주변_중위건물연한_50m,주변_최대건물연한_50m,주변_평균사용승인연도_50m,주변_연면적합계_m2_50m,주변_노후연면적비율_30년이상_50m,주변_초노후연면적비율_50년이상_50m,최근접_노후건물거리_30년이상_m_50m,최근접_초노후건물거리_50년이상_m_50m,주변건물수_100m,주변_사용승인일유효건물수_100m,주변_사용승인일유효률_100m,주변_노후건물수_30년이상_100m,주변_노후건물비율_30년이상_100m,주변_초노후건물수_50년이상_100m,주변_초노후건물비율_50년이상_100m,주변_평균건물연한_100m,주변_중위건물연한_100m,주변_최대건물연한_100m,주변_평균사용승인연도_100m,주변_연면적합계_m2_100m,주변_노후연면적비율_30년이상_100m,주변_초노후연면적비율_50년이상_100m,최근접_노후건물거리_30년이상_m_100m,최근접_초노후건물거리_50년이상_m_100m,주변노후도_매칭원본행번호,주변노후도_매칭거리_m
종로구,37.56790086,127.00943028,29.83,0.863,0.3299,6,100.0,0.2810012094609484,25.0,7,0,0.0,0,0.0,0,0.0,,,,,0.0,,,,,29,7,0.2413793103448276,4,0.5714285714285714,3,0.4285714285714285,42.235650728463874,49.53593429158111,58.620123203285424,1983.4285714285716,198216.43,0.0121346146734657,0.011739591919802,71.13923793236,71.13923793236,58,0.0003602626744091
종로구,37.57018563,126.99144197,14.13,0.9255,0.2027,11,72.7,0.3761947258080512,35.0,18,9,0.5,8,0.8888888888888888,7,0.7777777777777778,60.41919537607422,58.392881587953454,100.28473648186174,1965.2222222222224,11778.77,0.7020317061968271,0.4937408574919113,21.2965451878446,21.2965451878446,77,34,0.4415584415584415,29,0.8529411764705882,27,0.7941176470588235,55.00978379031284,58.43394934976044,100.28473648186174,1970.6176470588236,58965.09,0.3563856173203501,0.3058436780135501,21.2965451878446,21.2965451878446,11,0.000330475843153
종로구,37.56655742,126.98379997,59.37,0.5385,0.6098,4,50.0,0.6931471805599453,30.0,6,3,0.5,2,0.6666666666666666,1,0.3333333333333333,39.04905315993612,46.74058863791923,54.67214236824093,1986.6666666666667,72183.11,0.2284258741414715,0.0449469411888736,12.312197257985805,49.7545646320288,32,13,0.40625,10,0.7692307692307693,8,0.6153846153846154,50.97730742905282,54.67214236824093,89.69199178644764,1974.7692307692307,215027.64,0.2059596152383014,0.06501871108291,12.312197257985805,49.7545646320288,12,0.0004000042863657
종로구,37.57228397,127.02039051,43.5,0.691,0.3129,9,66.7,0.7105211484959985,7.0,12,8,0.6666666666666666,8,1.0,2,0.25,41.78405201916496,41.15537303216975,54.6776180698152,1984.0,27656.74,1.0,0.006964667563856,4.598727400984863,7.505831937277948,73,48,0.6575342465753424,46,0.9583333333333334,29,0.6041666666666666,49.49013232945472,54.6776180698152,69.52498288843258,1976.25,42242.54,0.9859965806980356,0.1077555942422023,4.598727400984863,7.505831937277948,13,0.0005307264999203
중구,37.55403706,126.97637629,32.16,0.7125,0.1433,14,57.1,0.6931471805599453,11.99,16,9,0.5625,7,0.7777777777777778,3,0.3333333333333333,41.92257966385276,40.33949349760438,78.35181382614647,1983.6666666666667,81510.97,0.0253798967181963,0.0059171176591322,25.03795115052308,25.03795115052308,77,59,0.7662337662337663,48,0.8135593220338984,20,0.3389830508474576,44.98910660216475,40.38603696098563,96.44900752908968,1980.6949152542368,195509.06,0.5769365880026225,0.0215546021243209,25.03795115052308,25.03795115052308,14,0.0002435387904458
종로구,37.56817447,127.01314811,28.3,0.918,0.3554,5,80.0,2.290649742444773,20.0,11,5,0.4545454545454545,4,0.8,1,0.2,40.61984941820671,36.79123887748118,61.3305954825462,1985.0,20920.56,0.5236136126375203,0.0023479295009311,1.7133687949337848,28.829238189853704,33,21,0.6363636363636364,14,0.6666666666666666,1,0.0476190476190476,34.26433297480525,31.644079397672822,61.3305954825462,1991.4285714285716,226846.43,0.557656208210991,0.0002165341548465,1.7133687949337848,28.829238189853704,15,0.0002565646535912
종로구,37.56664615,126.98332934,53.07,0.534,0.4741,3,66.7,1.0608719606852626,39.0,5,4,0.8,3,0.75,2,0.5,41.65639972621493,47.08555783709788,56.72005475701575,1984.0,100693.88,0.4468917078177939,0.1146034893083869,16.44026331196446,17.89118173971671,29,13,0.4482758620689655,12,0.9230769230769232,8,0.6153846153846154,55.71589532985838,54.67214236824093,92.28473648186174,1969.923076923077,146878.82,0.6208124493374878,0.1027896329777159,16.44026331196446,17.89118173971671,16,0.0005966432592009
종로구,37.56718514,126.98358024,61.13,0.549,0.4996,15,46.7,1.2794312155775294,10.0,20,8,0.4,7,0.875,7,0.875,58.70773442847366,59.13073237508556,92.28473648186174,1967.0,70081.51,0.205287956837688,0.205287956837688,12.428903893200228,12.428903893200228,37,18,0.4864864864864865,14,0.7777777777777778,11,0.6111111111111112,49.559510228914746,54.33264887063655,92.28473648186174,1976.111111111111,359606.48000000004,0.2584722055064191,0.1256406169321531,12.428903893200228,12.428903893200228,17,0.0004008288081189
종로구,37.56810507,127.0045472,51.92,0.6535,0.542,12,100.0,0.0130720815673527,39.0,15,0,0.0,0,0.0,0,0.0,,,,,0.0,,,,,64,7,0.109375,2,0.2857142857142857,2,0.2857142857142857,32.757602424953554,23.99726214921287,54.945927446954144,1993.142857142857,6400.040000000001,0.4005006218711132,0.4005006218711132,84.93325871841256,84.93325871841256,18,0.0002374266602302
종로구,37.56946846,127.01349641,43.58,0.846,0.6098,6,66.7,1.8129221675840912,20.0,6,6,1.0,5,0.8333333333333334,3,0.5,44.516541181838925,46.14784394250513,57.28952772073922,1981.0,23042.82,0.9361840260870848,0.286595130283533,10.874625695942274,10.874625695942274,48,31,0.6458333333333334,27,0.8709677419354839,13,0.4193548387096774,45.28440529023426,42.91307323750856,64.7173169062286,1980.4193548387095,151164.89000000004,0.6024605316750468,0.1815868089475009,10.874625695942274,10.874625695942274,19,0.0006171052972423
종로구,37.56730221,127.0037223,49.76,0.623,0.4741,5,100.0,0.0575238441381866,39.0,7,0,0.0,0,0.0,0,0.0,,,,,0.0,,,,,56,16,0.2857142857142857,10,0.625,6,0.375,42.59839151266256,42.54620123203286,96.93086926762491,1983.125,87014.07,0.0362233372143148,0.0292507866831191,77.05957980405675,77.98041446867101,20,0.0002404160768846
종로구,37.57265524,127.00336668,50.4,0.6205,0.3129,8,75.0,0.8026314134016336,4.0,15,11,0.7333333333333333,9,0.8181818181818182,6,0.5454545454545454,48.42138012569224,52.55578370978782,59.81930184804928,1977.1818181818185,14886.44,0.3175352871472293,0.1971942250800057,21.514753796019544,21.514753796019544,79,40,0.5063291139240507,30,0.75,18,0.45,45.24435318275154,46.23956194387406,69.45653661875428,1980.4,32980.950000000004,0.5477719713956086,0.2515555191709153,21.514753796019544,21.514753796019544,21,0.0004101812547754
종로구,37.56953983,126.98762245,30.98,0.768,0.2621,16,75.0,1.5746285077682394,35.0,22,17,0.7727272727272727,16,0.9411764705882352,10,0.5882352941176471,50.56198413657044,54.31622176591376,71.8466803559206,1975.235294117647,27561.8,0.9090600033379532,0.4487725765370911,13.445916211718425,13.445916211718425,74,57,0.7702702702702703,50,0.8771929824561403,36,0.631578947368421,50.56781584351021,55.42778918548939,71.8466803559206,1975.122807017544,113966.77,0.8188299975510405,0.5763205362405199,13.445916211718425,13.445916211718425,22,0.0002274456432853
종로구,37.57029351,127.01912285,38.37,0.662,0.0585,48,50.0,1.1337273076890122,8.0,55,36,0.6545454545454545,33,0.9166666666666666,23,0.6388888888888888,55.10190889040992,57.02395619438741,86.11088295687885,1970.5833333333333,11841.45,0.4137795624691233,0.1142714785773701,2.190837985634916,9.183411665037433,127,94,0.7401574803149606,78,0.8297872340425532,47,0.5,52.09404808714522,49.82888432580424,88.85968514715948,1973.6382978723404,62142.98000000001,0.254183819314748,0.0676063491000914,2.190837985634916,9.183411665037433,23,0.000287973125657
종로구,37.56975326,127.01196959,12.51,0.8395,0.0754,3,33.3,1.6502405363066972,25.0,9,5,0.5555555555555556,4,0.8,4,0.8,50.04353182751541,56.77754962354552,57.58521560574949,1975.6,21961.2,0.9898694060433856,0.9898694060433856,23.772985054044398,23.772985054044398,84,46,0.5476190476190477,44,0.9565217391304348,29,0.6304347826086957,51.17876380085112,56.369609856262834,69.77686516084873,1974.5434782608693,92986.11,0.9971742016092512,0.4639161698451522,23.772985054044398,23.772985054044398,24,0.0003581606978088
종로구,37.56702341,126.98663866,59.37,0.6525,0.525,1,100.0,1.652923024373839,10.0,3,3,1.0,3,1.0,0,0.0,38.46406570841889,38.46406570841889,38.46406570841889,1987.0,221016.08,1.0,0.0,16.824409562603314,,7,4,0.5714285714285714,3,0.75,0,0.0,32.68240930869268,38.46406570841889,38.46406570841889,1992.75,389066.09,0.5680682168934332,0.0,16.824409562603314,,25,0.0003415140752928
종로구,37.56669767,126.98479778,61.07,0.5785,0.5589,3,66.7,0.3677247801253173,10.0,5,4,0.8,0,0.0,0,0.0,16.672142368240934,15.535934291581109,21.35523613963039,2009.0,338790.64,0.0,0.0,,,14,7,0.5,3,0.4285714285714285,0,0.0,28.46113229686125,21.35523613963039,46.74058863791923,1997.142857142857,386557.7400000001,0.1235704140861336,0.0,59.47059077690005,,26,0.0004884926326592
종로구,37.56877711,127.01021919,45.49,0.8615,0.8219,2,50.0,2.585960082443016,39.0,3,3,1.0,1,0.3333333333333333,0,0.0,25.70294318959617,15.540041067761807,46.02874743326489,2000.0,57577.44,0.1326651549634718,0.0,42.711822589342106,,11,7,0.6363636363636364,5,0.7142857142857143,2,0.2857142857142857,40.048107949545326,46.01779603011636,56.78576317590692,1985.7142857142856,74437.83,0.3291190782966134,0.0947958853717256,42.711822589342106,67.42209376507368,27,0.0005075276254777
종로구,37.57416521,126.99046732,39.38,0.8185,0.1857,66,60.6,2.277267285009756,6.0,77,18,0.2337662337662337,16,0.8888888888888888,15,0.8333333333333334,58.459806829416685,63.58658453114305,78.20123203285421,1967.2222222222224,3992.2,0.8112444266319322,0.7988227042733329,13.131432857066391,13.131432857066391,236,60,0.2542372881355932,38,0.6333333333333333,31,0.5166666666666667,43.99028062970568,52.03969883641342,79.41683778234086,1981.7333333333331,49850.79,0.2756786803178043,0.174389814083187,13.131432857066391,13.131432857066391,28,0.000308763183342
종로구,37.56925877,127.006942,38.0,0.731,0.4317,2,50.0,0.7023638356648694,25.0,6,2,0.3333333333333333,2,1.0,2,1.0,57.46475017111568,57.46475017111568,58.63928815879535,1968.0,2501.84,1.0,1.0,33.06492971118858,33.06492971118858,23,14,0.6086956521739131,11,0.7857142857142857,6,0.4285714285714285,47.07245526547375,44.9678302532512,67.51266255989049,1978.4285714285716,147729.62,0.1547228646496213,0.0258925055110816,33.06492971118858,33.06492971118858,29,0.0004605363520064
종로구,37.57009871,126.98769431,39.93,0.782,0.508,7,85.7,0.3642775497015497,35.0,10,9,0.9,9,1.0,6,0.6666666666666666,53.33576697847744,55.4715947980835,61.37166324435318,1972.4444444444443,12250.83,1.0,0.3722123317358905,26.67787207495789,28.15913105388012,62,41,0.6612903225806451,38,0.926829268292683,28,0.6829268292682927,52.71511327022921,55.4715947980835,71.8466803559206,1972.9756097560976,60044.4,0.8293071460452597,0.4310683427596909,26.67787207495789,28.15913105388012,30,0.0001504059658548
종로구,37.56957912,126.99966041,43.96,0.6665,0.3299,17,94.1,1.4960019827707285,35.0,19,11,0.5789473684210527,11,1.0,5,0.4545454545454545,50.92875365565303,40.79397672826831,71.9315537303217,1974.8181818181815,19148.540000000005,1.0,0.9593373698464736,5.6158732235004765,5.6158732235004765,68,40,0.5882352941176471,38,0.95,29,0.725,55.10088980150582,59.97535934291581,71.9315537303217,1970.625,60843.27,0.987060688881449,0.6645004451601632,5.6158732235004765,5.6158732235004765,31,0.0002697713379592
종로구,37.56632523,126.98626896,38.65,0.624,0.296,2,50.0,1.2840155119994725,30.0,5,3,0.6,3,1.0,1,0.3333333333333333,45.47661419119325,38.620123203285424,59.34565366187543,1980.0,79405.98000000001,1.0,0.012030831934824,1.7201567299032907,41.39055469034711,18,13,0.7222222222222222,10,0.7692307692307693,6,0.4615384615384615,45.748854841257305,45.242984257357975,81.28405201916496,1979.8461538461536,391654.51,0.3360905508275648,0.0274861892947434,1.7201567299032907,41.39055469034711,32,0.0002870544655557
종로구,37.56665459,126.98850671,34.07,0.6905,0.067,21,76.2,0.8184642999558599,11.0,23,16,0.6956521739130435,15,0.9375,14,0.875,60.30270362765229,66.69267624914443,71.42778918548939,1965.4375,31162.86,0.1870572854994695,0.1621840870831496,4.527699002806016,4.527699002806016,50,27,0.54,25,0.925925925925926,22,0.8148148148148148,58.24108297208913,61.78781656399726,71.81930184804928,1967.4444444444443,142485.34,0.1203956842156533,0.0470558585184974,4.527699002806016,4.527699002806016,33,8.867295396981572e-05
종로구,37.56594442,126.98577426,44.76,0.619,0.3299,2,100.0,1.7394910406822983,39.0,5,3,0.6,3,1.0,0,0.0,43.03536390600046,45.242984257357975,45.242984257357975,1983.0,82177.79999999999,1.0,0.0,29.240987076919524,,18,13,0.7222222222222222,11,0.8461538461538461,5,0.3846153846153846,45.75580477017849,45.242984257357975,66.62559890485969,1979.923076923077,296005.01,0.5793438090794476,0.0346596160652821,29.240987076919524,58.909258448833725,34,0.0002874375339696
종로구,37.57038151,126.98267937,43.51,0.5735,0.508,0,0.0,0.414123170851279,35.0,1,1,1.0,1,1.0,0,0.0,37.92470910335387,37.92470910335387,37.92470910335387,1988.0,0.0,,,39.60404300504974,,11,6,0.5454545454545454,5,0.8333333333333334,1,0.1666666666666666,36.99977184576774,35.92881587953457,51.66598220396988,1988.8333333333333,220323.429,0.7249472728567601,0.0411758297389244,39.60404300504974,60.50439405192528,35,0.0003024374883451
종로구,37.5705788,127.02004352,40.24,0.6275,0.1179,10,60.0,1.6992974632002564,4.0,16,13,0.8125,2,0.1538461538461538,2,0.1538461538461538,30.59758858526826,24.50650239561944,86.11088295687885,1995.2307692307693,37773.38,0.0033867766135834,0.0033867766135834,41.15924792716714,41.15924792716714,82,62,0.7560975609756098,34,0.5483870967741935,22,0.3548387096774194,45.7482943631185,38.73921971252567,89.65092402464066,1979.9516129032256,88637.38,0.0779051682258658,0.0192184155262712,41.15924792716714,41.15924792716714,36,0.0005135717866822
종로구,37.57389547,126.9897488,58.88,0.8135,0.5589,76,61.8,1.244643844056864,3.0,93,8,0.086021505376344,7,0.875,5,0.625,50.818959616700894,58.98425735797399,64.87611225188228,1974.875,2016.34,0.9726732594701292,0.6378686134282909,19.76666799744549,19.76666799744549,281,57,0.2028469750889679,40,0.7017543859649122,31,0.543859649122807,46.74212567695763,54.09719370294319,98.39561943874058,1978.982456140351,98053.88,0.2959444338153676,0.067932446936317,19.76666799744549,19.76666799744549,37,0.0001515669712553
종로구,37.56890164,127.00203539,52.51,0.5555,0.3384,19,63.2,0.9573707576176196,20.0,24,8,0.3333333333333333,8,1.0,8,1.0,66.72450376454483,64.6652977412731,96.87611225188228,1959.0,1966.48,1.0,1.0,22.26822748117017,22.26822748117017,78,28,0.358974358974359,27,0.9642857142857144,19,0.6785714285714286,58.97076366480884,58.25872689938399,96.87611225188228,1966.642857142857,33908.06,0.9931449926654607,0.365296628589191,22.26822748117017,22.26822748117017,38,0.0004618773264475
종로구,37.56619998,126.99118829,48.34,0.7605,0.5589,24,83.3,0.7206876474967924,30.0,34,31,0.9117647058823528,31,1.0,25,0.8064516129032258,60.84122673378817,65.8507871321013,71.52087611225188,1964.774193548387,20836.91,1.0,0.9355873783588836,3.5996518524394348,3.5996518524394348,133,103,0.7744360902255639,100,0.970873786407767,81,0.7864077669902912,59.259451233694186,62.26420260095825,90.7624914442163,1966.4174757281555,76502.31,0.9054278230291346,0.7492890083972629,3.5996518524394348,3.5996518524394348,39,0.0004077711018252
종로구,37.56915801,126.9800544,57.82,0.4515,0.508,0,0.0,2.597384633214691,25.0,3,3,1.0,3,1.0,2,0.6666666666666666,53.55783709787817,54.95961670088981,65.21834360027378,1972.3333333333333,12234.3,1.0,0.0689087238338115,40.14963238458712,40.14963238458712,18,12,0.6666666666666666,10,0.8333333333333334,4,0.3333333333333333,44.05361624458134,40.56536618754278,66.29979466119096,1981.6666666666667,248542.04,0.4950370166753278,0.0640125509551623,40.14963238458712,40.14963238458712,40,0.0002229039842936
종로구,37.57248011,127.01971336,41.12,0.694,0.2705,27,44.4,0.3035351275471273,7.0,39,19,0.4871794871794871,18,0.9473684210526316,10,0.5263157894736842,47.226773298749954,51.493497604380565,67.45790554414785,1978.4736842105265,8888.77,0.9853095535152784,0.2665340648931179,2.4306653505194733,8.805236788286923,129,68,0.5271317829457365,62,0.9117647058823528,34,0.5,47.76623585779281,48.98699520876113,69.52498288843258,1978.0294117647056,54887.93000000001,0.9743300576283348,0.2342356507159223,2.4306653505194733,8.805236788286923,41,0.0004623952147198
종로구,37.57203715,127.00395269,46.04,0.582,0.1009,37,59.5,0.6931471805599453,4.0,46,23,0.5,15,0.6521739130434783,10,0.4347826086956521,42.14766538701901,37.22929500342232,65.81793292265571,1983.6521739130435,12047.449999999995,0.4833205367110884,0.2765083067371104,2.2937964163271167,2.2937964163271167,127,73,0.5748031496062992,56,0.7671232876712328,29,0.3972602739726027,44.86463578145951,42.70225872689939,87.28542094455852,1980.876712328767,39475.1,0.6878427160412514,0.2301030269714326,2.2937964163271167,2.2937964163271167,42,0.0001992008935417
종로구,37.57059843,127.01860129,30.94,0.657,0.0924,11,54.5,0.8746092615811812,20.0,16,14,0.875,11,0.7857142857142857,4,0.2857142857142857,42.54463674586878,40.053388090349074,67.58110882956879,1983.142857142857,8277.43,0.4805005901590227,0.0402600807255392,29.39286911259592,33.1299120052173,115,70,0.6086956521739131,63,0.9,37,0.5285714285714286,50.62129656790849,51.71937029431896,76.1615331964408,1975.1142857142856,59814.15,0.3329163751386587,0.1919525730951622,29.39286911259592,33.1299120052173,43,0.0006298399971276
종로구,37.57297519,126.99797784,23.19,0.737,0.1009,5,60.0,1.0632729222228008,28.0,8,8,1.0,3,0.375,1,0.125,27.42265571526352,15.392197125256674,55.4715947980835,1998.0,63282.77,0.2772881149165879,0.0353031322743931,35.64279530238445,45.486664693448674,64,43,0.671875,29,0.6744186046511628,12,0.2790697674418604,39.41785651751747,40.35318275154004,75.31827515400411,1986.2093023255811,103255.74,0.4672805598991399,0.0547739040948232,35.64279530238445,45.486664693448674,491,0.0001572489711444
종로구,37.56798355,127.00952148,35.31,0.865,0.5335,6,100.0,0.1482530044498824,39.0,6,0,0.0,0,0.0,0,0.0,,,,,0.0,,,,,24,4,0.1666666666666666,2,0.5,1,0.25,40.044490075290895,38.62422997946612,56.427104722792606,1985.5,172670.69,0.0029991193062354,0.0025456549690048,81.53313854515072,81.53313854515072,45,0.000391290090923
종로구,37.56923344,126.98879056,25.78,0.804,0.0924,21,71.4,0.9408455369813622,14.0,26,16,0.6153846153846154,10,0.625,6,0.375,41.86242299794661,42.52429842573579,87.28542094455852,1983.8125,16675.65,0.4028226785762474,0.2932827206135892,2.377422706267413,16.449704731507083,91,51,0.5604395604395604,38,0.7450980392156863,23,0.4509803921568627,46.2376830266672,43.2498288843258,87.28542094455852,1979.5098039215688,96524.61,0.36729721052486,0.135734710557235,2.377422706267413,16.449704731507083,46,0.0005511089855388
종로구,37.57353634,127.0219178,49.09,0.7665,0.5165,30,43.3,1.2512891288770671,7.0,36,34,0.9444444444444444,27,0.7941176470588235,9,0.2647058823529412,38.87989692797038,40.42436687200548,61.097878165639976,1986.7941176470588,33521.381,0.5889187560619891,0.0218561997788814,9.663622104151807,9.663622104151807,110,99,0.9,86,0.8686868686868687,43,0.4343434343434343,44.22616306805219,42.40930869267625,84.43805612594113,1981.474747474748,97914.076,0.5206503199805511,0.0753220609465793,9.663622104151807,9.663622104151807,47,0.0001703229257467
종로구,37.57227399,126.98806987,32.44,0.801,0.2196,18,50.0,2.672021859258811,9.0,22,10,0.4545454545454545,9,0.9,6,0.6,51.06119096509241,58.80355920602327,70.4996577686516,1974.6,48274.47,0.9885204332642076,0.9547887320150796,10.571359863366908,13.257021221483896,67,35,0.5223880597014925,31,0.8857142857142857,19,0.5428571428571428,49.90601349369316,54.53798767967146,70.4996577686516,1975.7428571428568,133718.74,0.6146553579550631,0.3902964535860867,10.571359863366908,13.257021221483896,48,0.0005375894158998
종로구,37.57179889,126.98893263,29.4,0.844,0.1603,21,71.4,2.500969678805677,9.0,25,13,0.52,11,0.8461538461538461,7,0.5384615384615384,47.67967145790555,51.4113620807666,64.52566735112936,1977.923076923077,11393.3,0.6737494843460631,0.4323102174084769,12.61733629432217,12.61733629432217,88,58,0.6590909090909091,46,0.7931034482758621,25,0.4310344827586206,45.6260945502608,45.22518822724162,70.4996577686516,1980.0,92183.53999999998,0.8383085526982368,0.6031558345448657,12.61733629432217,12.61733629432217,49,0.0004406126761219
