구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,prediction,residual,coef_구조노후도
용산구,서계동,블루문 하우스,2,고위험군,37.55188791,126.9674986,197128.0409,450263.5307,60.56342405,53.46344323737251,7.099980812627493,3.8845674748567807
용산구,이태원동,요트(Yacht),2,고위험군,37.53264065,126.9915404,199252.2836,448126.8562,40.2934605,39.89962540193597,0.39383509806403083,3.8845674748567807
용산구,이태원동,Noel's Guest House,2,고위험군,37.53050834,126.992442,199331.9498,447890.1893,51.54204645,53.400342952134835,-1.8582965021348343,3.8845674748567807
용산구,이태원동,Tree House Itaewon,2,고위험군,37.53263443,126.9903676,199148.6251,448126.1758,44.9280938,44.4401024483857,0.48799135161429774,3.8845674748567807
용산구,이태원동,제로미네,2,고위험군,37.53262332,126.9916275,199259.9828,448124.9321,36.59435691,42.90649116804407,-6.312134258044068,3.8845674748567807
용산구,이태원동,소안하우스,2,고위험군,37.53578494,126.9885245,198985.7591,448475.8619,33.0359577,41.20552695728949,-8.169569257289496,3.8845674748567807
용산구,(용산동,Seoul Best Stay,2,고위험군,37.5417635,126.9870837,198858.5068,449139.4254,50.27019102,40.23981824408689,10.030372775913108,3.8845674748567807
용산구,서계동,casa bella(까사벨라),2,고위험군,37.55060085,126.9658074,196978.5438,450120.7355,52.52908728,53.400342952134835,-0.8712556721348363,3.8845674748567807
용산구,서계동,Crystal House,2,고위험군,37.55095205,126.9659247,196988.9232,450159.7107,54.51468679,54.64040073158818,-0.12571394158818094,3.8845674748567807
용산구,한강로3가,모모하우스,2,고위험군,37.51980161,126.9624592,196681.3184,446702.5113,63.15776777,53.153428792509175,10.004338977490825,3.8845674748567807
용산구,갈월동,Maison,2,고위험군,37.54380345,126.9733704,197646.6455,449366.0899,53.60717891,53.21652907774684,0.3906498322531604,3.8845674748567807
용산구,(용산동,플랫트먼트,2,고위험군,37.53987272,126.9848266,198658.9947,448929.6017,45.57682562,40.23981824408689,5.33700737591311,3.8845674748567807
용산구,한강로3가,땡스땡스,2,고위험군,37.5231306,126.9612601,196575.4605,447072.0304,47.00006405,52.78305755307068,-5.782993503070678,3.8845674748567807
용산구,원효로3가,모먼트 원효,2,고위험군,37.53174584,126.9562139,196129.8308,448028.4106,34.19663316,52.71995726783301,-18.523324107833012,3.8845674748567807
용산구,갈월동,리브하우스,2,고위험군,37.54386709,126.9732637,197637.2119,449373.1559,54.97057222,53.52380003194767,1.4467721880523285,3.8845674748567807
용산구,이태원동,나나씨네 스튜디오(NANACINE),2,고위험군,37.53680849,126.9901621,199130.5101,448589.447,46.87007105,39.94900823386111,6.9210628161388925,3.8845674748567807
용산구,동자동,클라라 하우스(Clara House),2,고위험군,37.54691324,126.973684,197674.4553,449711.2312,50.37411653,52.96687142745867,-2.5927548974586685,3.8845674748567807
용산구,갈월동,로지칙스,2,고위험군,37.543979,126.9738171,197686.1196,449385.5628,33.79805287,40.141052580236625,-6.342999710236626,3.8845674748567807
용산구,이태원동,스위트 이태원,2,고위험군,37.5309003,126.9924521,199332.8443,447933.692,33.89918198,39.99564757512373,-6.096465595123732,3.8845674748567807
용산구,이태원동,RTR,2,고위험군,37.53218534,126.9905266,199162.6692,448076.3309,38.06926683,39.94900823386111,-1.8797414038611109,3.8845674748567807
용산구,후암동,진호하우스(Jinho's House),2,고위험군,37.54354563,126.9756162,197845.1,449337.4212,61.42623133,54.88731489121385,6.538916438786153,3.8845674748567807
용산구,이태원동,이태원 마인스테이(Itaewon Minestay),2,고위험군,37.52900389,126.9939066,199461.3995,447723.2047,44.04581991,40.91471694706371,3.131102962936289,3.8845674748567807
용산구,이태원동,쥬앤,2,고위험군,37.52927449,126.993104,199390.4598,447753.2428,36.70529582,40.81869477387595,-4.113398953875944,3.8845674748567807
용산구,후암동,스마일홈,2,고위험군,37.54954053,126.9757895,197860.5883,450002.7787,42.69090814,40.81869477387595,1.8722133661240505,3.8845674748567807
용산구,이태원동,베이스캠프,2,고위험군,37.53912139,126.9903992,199151.4881,448846.1484,44.29865668,39.99564757512373,4.303009104876267,3.8845674748567807
용산구,산천동,S&J House,2,고위험군,37.5340101,126.95316,195860.0322,448279.8456,36.76682325,39.94900823386111,-3.182184983861106,3.8845674748567807
용산구,한강로1가,에이미하우스,2,고위험군,37.53040258,126.9734968,197657.3897,447878.7545,51.32175585,52.71995726783301,-1.3982014178330076,3.8845674748567807
용산구,서계동,DOMO,2,고위험군,37.54761991,126.9679016,197163.4873,449789.8218,39.43192641,41.010739120251465,-1.5788127102514622,3.8845674748567807
용산구,(청파동,Clean Cosy House,2,고위험군,37.54583457,126.9652925,196932.8472,449591.7525,45.98372176,40.09166974831149,5.892052011688513,3.8845674748567807
용산구,남영동,서울하우스,2,고위험군,37.53873825,126.9734111,197650.0798,448803.9134,47.05116165,53.83655796747351,-6.785396317473513,3.8845674748567807
용산구,이태원동,서울큐브 이태원,2,고위험군,37.53118332,126.9953179,199586.1563,447965.0872,33.61672986,41.5429763087779,-7.926246448777903,3.8845674748567807
용산구,서계동,Via SEOUL,2,고위험군,37.54973422,126.9636203,196785.2392,450024.6225,39.99050407,39.70758105556046,0.2829230144395396,3.8845674748567807
용산구,서계동,루실라하우스,2,고위험군,37.55033384,126.9648423,196893.2536,450091.132,39.79914377,39.70758105556046,0.09156271443954012,3.8845674748567807
용산구,갈월동,Paul's house,2,고위험군,37.54360891,126.9730367,197617.1481,449344.5068,60.61377405,53.46344323737251,7.1503308126274945,3.8845674748567807
용산구,후암동,후암3쉐어하우스,2,고위험군,37.54521554,126.9745652,197752.2742,449522.7856,52.87806809,53.276885872322005,-0.3988177823220056,3.8845674748567807
용산구,후암동,후암3쉐어하우스,2,고위험군,37.54539096,126.9736288,197669.5307,449542.2779,59.65528374,53.400342952134835,6.254940787865166,3.8845674748567807
용산구,(용산동,Maggies Doremi House,2,고위험군,37.53879298,126.9850305,198677.0039,448809.7609,44.48357039,40.04503040704887,4.438539982951127,3.8845674748567807
용산구,후암동,후암별장3030,2,고위험군,37.54894256,126.9778127,198039.3585,449936.3671,25.72060729,40.33584041727465,-14.615233127274653,3.8845674748567807
용산구,서계동,GIO & Sabina,2,고위험군,37.54982823,126.9672382,197104.9512,450034.9389,39.92973155,41.348188471739874,-1.4184569217398746,3.8845674748567807
용산구,서계동,KONG STAY,2,고위험군,37.55045612,126.9647761,196887.4097,450104.7058,44.10873939,41.0601219521766,3.0486174378233954,3.8845674748567807
용산구,(청파동,Andy's House,2,고위험군,37.54714029,126.9677561,197150.6086,449736.5941,40.67966478,40.09166974831149,0.5879950316885143,3.8845674748567807
용산구,한남동,바나홈스(VANA HOMES),2,고위험군,37.52842159,127.0076124,200672.872,447658.5864,47.12751881,40.62665042750044,6.5008683824995614,3.8845674748567807
용산구,이태원동,Today Seoul,2,고위험군,37.53017165,126.9924778,199335.113,447852.8207,36.09505967,40.76931194195082,-4.67425227195082,3.8845674748567807
용산구,서계동,알(R)게스트하우스_2(알게호),2,고위험군,37.5509019,126.9658361,196981.0938,450154.1475,37.60831796,41.15614412536436,-3.5478261653643557,3.8845674748567807
용산구,서계동,케이에이하우스,2,고위험군,37.55022518,126.966387,197029.7492,450079.0221,43.08253924,40.141052580236625,2.9414866597633775,3.8845674748567807
용산구,이태원동,로우 하우스,2,고위험군,37.52923706,126.9936657,199440.1025,447749.085,35.73412102,40.33584041727465,-4.60171939727465,3.8845674748567807
용산구,이태원동,시크릿가든 이태원,2,고위험군,37.52933619,126.993219,199400.6173,447760.09,37.35313026,40.76931194195082,-3.4161816819508175,3.8845674748567807
용산구,서계동,서계스테이,2,고위험군,37.54915325,126.9675493,197132.41,449960.0147,43.30277792,40.28920107601203,3.0135768439879698,3.8845674748567807
용산구,서계동,서울스테이션15,2,고위험군,37.54962409,126.9666029,197048.7993,450012.3016,44.2193941,41.25216629855212,2.9672278014478835,3.8845674748567807
용산구,이태원동,게스트하우스 몽자,2,고위험군,37.52914578,126.9944424,199508.7587,447738.9498,46.60814375,40.141052580236625,6.467091169763378,3.8845674748567807
용산구,(용산동,해방촌 루프탑 스테이,2,고위험군,37.54272485,126.9855427,198722.3312,449246.1434,42.20835389,40.28920107601203,1.9191528139879708,3.8845674748567807
용산구,후암동,도란도란,2,고위험군,37.54840168,126.9790415,198147.9349,449876.311,42.30231611,40.33584041727465,1.9664756927253464,3.8845674748567807
용산구,한남동,원보이,2,고위험군,37.53352161,127.0000738,200006.522,448224.5982,39.45117899,40.04503040704887,-0.5938514170488673,3.8845674748567807
용산구,후암동,이태원 서울역 사이,2,고위험군,37.5451218,126.980573,198283.1966,449512.2549,41.1572754,39.89962540193597,1.257649998064032,3.8845674748567807
용산구,(청파동,포엠 스테이,2,고위험군,37.54535149,126.967653,197141.4294,449538.0621,63.86449546,53.46344323737251,10.401052222627492,3.8845674748567807
용산구,한남동,OK Hannam House 201,2,고위험군,37.54043839,127.0017348,200153.315,448992.2774,35.9500847,39.85298606067335,-3.9029013606733542,3.8845674748567807
용산구,이태원동,아늑단스테이,2,고위험군,37.53763728,126.9905786,199167.3242,448681.4287,34.50487578,39.803603228748216,-5.298727448748217,3.8845674748567807
용산구,(용산동,담다 스테이,2,고위험군,37.5426867,126.9814429,198360.0156,449241.9728,42.7091482,39.99564757512373,2.713500624876268,3.8845674748567807
용산구,후암동,서울모먼트,2,고위험군,37.54728255,126.9795171,198189.9331,449752.0918,42.92312548,41.010739120251465,1.9123863597485382,3.8845674748567807
용산구,이태원동,은월당,2,고위험군,37.53566435,126.9879654,198936.3371,448462.484,47.43547052,40.38522324919978,7.05024727080022,3.8845674748567807
용산구,(청파동,서울 플로우 스테이,2,고위험군,37.54648304,126.9662074,197013.7302,449663.6954,48.56567298,40.38522324919978,8.18044973080022,3.8845674748567807
용산구,이태원동,마노아,2,고위험군,37.53047704,126.9925783,199344.0024,447886.7145,33.79352228,39.89962540193597,-6.106103121935973,3.8845674748567807
용산구,서계동,오브제니,2,고위험군,37.55181274,126.9670498,197088.3801,450255.2015,34.72585451,39.85298606067335,-5.127131550673354,3.8845674748567807
용산구,서계동,모스마라,2,고위험군,37.55002114,126.9651399,196919.5358,450056.4163,30.31500605,39.803603228748216,-9.488597178748215,3.8845674748567807
용산구,서계동,휴스테이,2,고위험군,37.55031408,126.9644317,196856.967,450088.9525,36.80987067,39.320748872146915,-2.5108782021469125,3.8845674748567807
용산구,서계동,코코지 하우스,2,고위험군,37.54910356,126.9673355,197113.5195,449954.5063,60.20255319,53.09307199793401,7.109481192065992,3.8845674748567807
용산구,후암동,까사 드 엘린,2,고위험군,37.54460651,126.9792145,198163.1242,449455.0896,46.17698373,40.09166974831149,6.085313981688515,3.8845674748567807
용산구,서계동,지니하우스,2,고위험군,37.54943783,126.9671668,197098.6249,449991.6114,35.66230248,39.94900823386111,-4.286705753861106,3.8845674748567807
용산구,후암동,까사 서울,2,고위험군,37.54988996,126.9761354,197891.1634,450041.5534,34.78450849,40.141052580236625,-5.356544090236625,3.8845674748567807
용산구,후암동,스테이자락,2,고위험군,37.54792551,126.9771717,197982.6839,449823.5004,37.60870928,40.04503040704887,-2.4363211270488705,3.8845674748567807
용산구,서계동,??스 네스트(Syun's Nest),2,고위험군,37.54918316,126.9679172,197164.9241,449963.3232,44.58621164,39.99564757512373,4.5905640648762684,3.8845674748567807
용산구,서계동,R&B House,2,고위험군,37.54903711,126.9676607,197142.2532,449947.1212,45.88492039,41.25216629855212,4.632754091447879,3.8845674748567807
용산구,서계동,쉐어 스테이션 서울,2,고위험군,37.55027974,126.9663487,197026.3616,450085.0789,42.72022847,40.141052580236625,2.579175889763377,3.8845674748567807
용산구,한남동,안세원 게스트하우스(ASW guesthouse),2,고위험군,37.5315315,126.9994315,199949.7522,448003.7208,55.56263322,52.71995726783301,2.842675952166992,3.8845674748567807
용산구,서계동,롬우드스테이,2,고위험군,37.55041496,126.9662806,197020.3502,450100.0888,35.43561976,40.09166974831149,-4.656049988311487,3.8845674748567807
용산구,후암동,지안하우스,2,고위험군,37.54676247,126.9750782,197797.6573,449694.4639,58.74104652,53.09307199793401,5.6479745220659865,3.8845674748567807
용산구,(용산동,남산뷰스테이,2,고위험군,37.54170275,126.9804996,198276.6314,449132.7832,43.95068111,40.28920107601203,3.6614800339879707,3.8845674748567807
용산구,서계동,정스테이,2,고위험군,37.54926172,126.9674668,197125.1256,449972.0561,37.27975309,40.28920107601203,-3.0094479860120273,3.8845674748567807
용산구,서계동,스타하우스,2,고위험군,37.55000463,126.9648755,196896.1755,450054.5926,35.96791909,39.94900823386111,-3.981089143861105,3.8845674748567807
용산구,이촌동,Hangang 204,2,고위험군,37.5230973,126.9547101,195996.4534,447068.5932,44.23936623,40.527884763650164,3.711481466349838,3.8845674748567807
용산구,(청파동,정홈,2,고위험군,37.54350907,126.9672773,197108.156,449333.5873,37.25965439,40.141052580236625,-2.8813981902366237,3.8845674748567807
용산구,이태원동,가온,2,고위험군,37.53663986,126.991724,199268.5443,448570.7178,41.98277105,40.141052580236625,1.8417184697633715,3.8845674748567807
용산구,후암동,풀문스테이,2,고위험군,37.54411478,126.9784434,198094.9656,449400.5289,41.35524172,39.85298606067335,1.50225565932665,3.8845674748567807
용산구,한남동,메이시맨숀,2,고위험군,37.53439446,127.0008025,200070.9324,448321.4741,41.38226121,40.04503040704887,1.337230802951133,3.8845674748567807
용산구,(용산동,라온힐조,2,고위험군,37.5430262,126.9811216,198331.6239,449279.6588,43.09087217,40.141052580236625,2.949819589763372,3.8845674748567807
용산구,한남동,Stay Carpediem hannam(스테이 카르페디엠 한남),2,고위험군,37.53026068,127.0043576,200385.1707,447862.6842,49.39588336,40.86807760580108,8.527805754198916,3.8845674748567807
용산구,갈월동,더 프리미어,2,고위험군,37.54305864,126.9730344,197616.9256,449283.4335,63.10738748,53.21652907774684,9.890858402253158,3.8845674748567807
용산구,이태원동,모드 하우스(Maud House),2,고위험군,37.53765495,126.9930357,199384.4836,448683.371,31.8351998,39.94900823386111,-8.113808433861106,3.8845674748567807
용산구,(청파동,써프서울,2,고위험군,37.54618389,126.9636539,196788.0569,449630.5775,33.31342003,40.33584041727465,-7.02242038727465,3.8845674748567807
용산구,한남동,Song's house,2,고위험군,37.53440339,127.0009792,200086.5438,448322.4654,39.68052388,39.94900823386111,-0.2684843538611048,3.8845674748567807
용산구,(청파동,THE SEOUL,2,고위험군,37.5477566,126.9667857,197064.8814,449805.0269,38.76983836,40.28920107601203,-1.5193627160120258,3.8845674748567807
용산구,한강로1가,하하하,2,고위험군,37.53008223,126.9737089,197676.1263,447843.1944,36.87995475,40.72267260068819,-3.8427178506881887,3.8845674748567807
용산구,용문동,스테이별밤(Stay Starry Night),2,고위험군,37.53501431,126.958858,196363.6953,448391.0649,52.61490348,53.21652907774684,-0.601625597746839,3.8845674748567807
용산구,후암동,남산어반하우스,2,고위험군,37.55050836,126.9762883,197904.6946,450110.185,33.38811821,40.09166974831149,-6.703551538311487,3.8845674748567807
용산구,동자동,스패로우스튜디오,2,고위험군,37.54701929,126.9733853,197648.0571,449723.0089,38.75626074,39.94900823386111,-1.1927474938611056,3.8845674748567807
용산구,(청파동,서울46,2,고위험군,37.54275801,126.9684443,197211.2677,449250.1935,61.78438261,53.400342952134835,8.384039657865166,3.8845674748567807
용산구,이태원동,Bora Bora,2,고위험군,37.53061747,126.9931696,199396.2655,447902.2965,50.88357329,53.153428792509175,-2.2698555025091736,3.8845674748567807
용산구,서계동,퍼플 게스트하우스,2,고위험군,37.55171369,126.9677629,197151.3889,450244.1863,41.50374535,39.85298606067335,1.6507592893266505,3.8845674748567807
용산구,서계동,에스제이하우스,2,고위험군,37.54977351,126.9649664,196904.1966,450028.938,34.15161823,41.15614412536436,-7.00452589536436,3.8845674748567807
용산구,서계동,서울로스테이,2,고위험군,37.54973422,126.9636203,196785.2392,450024.6225,39.99050407,39.70758105556046,0.2829230144395396,3.8845674748567807
용산구,한남동,아이필앳홈,2,고위험군,37.53348307,126.9998678,199988.3171,448220.3208,39.9607174,40.23981824408689,-0.27910084408689073,3.8845674748567807
용산구,이태원동,Stay KANU,2,고위험군,37.53250184,126.9914551,199244.7366,448111.4507,28.14397685,39.85298606067335,-11.70900921067335,3.8845674748567807
용산구,후암동,서울바이브,2,고위험군,37.54456846,126.976907,197959.2011,449450.9141,50.02730689,52.656856982595336,-2.6295500925953377,3.8845674748567807
용산구,한남동,한남 STAY,2,고위험군,37.53160746,126.9982412,199844.5429,448012.1527,34.70221595,40.09166974831149,-5.389453798311486,3.8845674748567807
용산구,서계동,디디 하우스,2,고위험군,37.5488117,126.9632609,196753.4446,449922.2462,45.2506991,40.96409977898884,4.28659932101116,3.8845674748567807
용산구,서계동,서계스테이,2,고위험군,37.54834356,126.9622268,196662.0452,449870.3245,39.89141001,39.803603228748216,0.08780678125178554,3.8845674748567807
용산구,(용산동,스테이 포인트,2,고위험군,37.54313034,126.9863529,198793.9391,449291.1372,45.56032007,39.320748872146915,6.239571197853088,3.8845674748567807
용산구,원효로2가,박시티오,2,고위험군,37.53442806,126.9647212,196881.891,448325.7879,25.43419514,39.99564757512373,-14.561452435123734,3.8845674748567807
용산구,서계동,Sori House,2,고위험군,37.55185651,126.9671179,197094.3985,450260.0574,40.77663024,39.85298606067335,0.9236441793266508,3.8845674748567807
용산구,이태원동,Nirvana,2,고위험군,37.52880188,126.9949686,199555.2689,447700.7785,44.63683979,39.89962540193597,4.737214388064032,3.8845674748567807
용산구,후암동,Huam The Classy,2,고위험군,37.54737862,126.9784728,198097.6485,449762.7751,40.4633134,39.94900823386111,0.5143051661388895,3.8845674748567807
용산구,후암동,모던스테이,2,고위험군,37.54396132,126.9816293,198376.5164,449383.4369,45.46731024,39.94900823386111,5.518302006138896,3.8845674748567807
