구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,coef_단속위험도,bw_intercept,bw_단속위험도
종로구,이화동,덕덕 스테이,2,고위험군,37.57430912,127.0072709,200642.2905,452751.5494,41.30293322,1.4422974859591093,39.85351509802143,0.9595041932428782,46.0,165.0
종로구,체부동,스테이오구당당,2,고위험군,37.57487244,126.969823,197334.2546,452814.4746,29.6897594,-12.804472974246835,43.235667809312176,2.683407566821992,46.0,165.0
종로구,홍지동,스테이도호,2,고위험군,37.59442514,126.9590077,196379.8105,454984.964,52.69061378,8.18463153163237,46.93145398711305,2.2848036188424636,46.0,165.0
종로구,동숭동,영스테이,2,고위험군,37.57685429,127.0054421,200480.7256,453034.023,43.22420812,4.549327570982946,38.35166579134604,1.7321006166799584,46.0,165.0
종로구,누상동,누상 스튜디오,2,고위험군,37.57702556,126.9645801,196871.2031,453053.6078,40.88230727,-0.3342464816372228,43.59205286014141,2.619531926254586,46.0,165.0
종로구,동숭동,아늑히 혜화,2,고위험군,37.5788742,127.0052147,200460.6285,453258.2086,41.37641307,3.582966724835785,37.42667965231673,1.9110656602465481,46.0,165.0
종로구,청운동,옥연재,2,고위험군,37.58293415,126.9659934,196996.2837,453709.3475,41.37225948,-0.6538732781837169,44.63313519245982,2.4981242126044068,46.0,165.0
종로구,명륜1가,스테이 자두,2,고위험군,37.58428494,126.9959294,199640.4595,453858.7339,34.86457159,-5.154054845189435,39.48815253692524,2.506671229203321,46.0,165.0
종로구,명륜3가,메종 프롬네르,2,고위험군,37.58761522,126.9927879,199363.0092,454228.3739,45.41359904,7.3853248380523695,40.698412726785556,2.6194720515097254,46.0,165.0
종로구,명륜3가,Ivon Stay,2,고위험군,37.58488032,126.9950924,199566.5332,453924.8179,34.55417227,-4.797269092983832,39.82628319135199,2.5429688708154163,46.0,165.0
종로구,충신동,낙산성곽 게스트,2,고위험군,37.57382496,127.0074861,200661.313,452697.8147,38.0131833,-2.559156015594276,40.00732035860477,0.8092344002698301,46.0,165.0
종로구,창신동,blessing[축복],2,고위험군,37.57154433,127.01198,201058.3288,452444.7323,32.5935272,-8.519547054296964,41.2615730884727,0.16974263959183986,46.0,165.0
종로구,명륜3가,명문가,2,고위험군,37.58689804,126.9933154,199409.5952,454148.7716,48.9345883,10.619281330109771,40.51183311455496,2.6125322845422327,46.0,165.0
종로구,숭인동,아뜰리에8 동묘3,2,고위험군,37.57146892,127.0163964,201448.4777,452436.4216,41.64684799,2.0854373077079487,39.6796386842918,0.564576638050498,46.0,165.0
종로구,행촌동,서담재,2,고위험군,37.5730728,126.9619549,196639.1297,452614.9877,50.51994086,4.249084742788668,43.2288531419139,2.661546857683162,46.0,165.0
종로구,누하동,여인숙 깔마,2,고위험군,37.57768546,126.9683244,197201.9771,453126.731,35.82858009,-7.234924561156028,43.571142575414015,2.6391759660291836,46.0,165.0
종로구,창신동,스테리 하우스,2,고위험군,37.57250631,127.0115171,201017.4218,452551.4959,48.8998127,8.934560957242866,40.333534097252056,0.365362355362692,46.0,165.0
종로구,동숭동,모드의집,2,고위험군,37.58046511,127.004045,200357.295,453434.7763,32.23794208,-5.652141298602203,37.311757311827655,1.9828110086460393,46.0,165.0
종로구,충신동,오하이서울,2,고위험군,37.57285097,127.0072964,200644.5574,452589.7118,42.14006162,2.034303067046217,40.35584397819525,0.5653052341118825,46.0,165.0
종로구,동숭동,플라워니 스테이,2,고위험군,37.57730218,127.0054439,200480.8817,453083.7336,38.33716347,0.4967033819789819,38.037112325151305,1.7861907293488621,46.0,165.0
종로구,명륜3가,제이스테이,2,고위험군,37.5879836,126.9937221,199445.5294,454269.254,46.95778089,9.210766820269711,40.472920948574824,2.60275395846213,46.0,165.0
종로구,동숭동,스테이 대학로,2,고위험군,37.57760901,127.0054704,200483.2241,453117.7883,41.4194828,3.436554708922195,37.86514123082905,1.815729715905387,46.0,165.0
종로구,연건동,종로 인사이드,2,고위험군,37.57351439,126.998769,199891.2577,452663.3194,50.97011135,9.3494316744247,40.16628869206938,1.8891404779193635,46.0,165.0
종로구,연건동,바우하우스#3,2,고위험군,37.5741174,126.9984071,199859.2847,452730.247,29.02528386,-10.834418795699253,40.606193546271264,1.9880163406361075,46.0,165.0
종로구,사직동,솔라하우스,2,고위험군,37.57022261,126.966697,197057.9256,452298.4907,47.33542371,5.265581442623201,42.81312619081623,2.690097627015512,46.0,165.0
종로구,명륜1가,스테이 혜래,2,고위험군,37.58625433,126.9969301,199728.8526,454077.3105,38.93060945,0.10616203126215851,39.51008233627624,2.4814539996159866,46.0,165.0
종로구,연건동,리리하우스(LI LI HOUSE),2,고위험군,37.57378848,126.9993475,199942.3557,452693.7397,47.47162666,8.342756923026975,40.16258662852023,1.8748265411588578,46.0,165.0
종로구,필운동,윤스테이,2,고위험군,37.57371059,126.969278,197286.0626,452685.5383,40.11114409,-1.5924102769886304,43.12451721990337,2.685612511174735,46.0,165.0
종로구,창신동,창신동숙,2,고위험군,37.57372994,127.0113029,200998.4839,452687.3023,37.21380932,-1.9076621958370978,39.70135469422816,0.6286986212178637,46.0,165.0
종로구,숭인동,부엉이 게스트하우스(OWL Guesthouse),2,고위험군,37.57264698,127.01936,201710.2576,452567.2224,31.76487435,-5.754427776179902,38.107905300337876,0.9562513582505957,46.0,165.0
종로구,체부동,한스하우스(Hans house),2,고위험군,37.57471511,126.969672,197320.911,452797.0171,34.96165997,-7.7840408950408175,43.223530441080484,2.6804839313778865,46.0,165.0
종로구,필운동,게스트하우스 필운,2,고위험군,37.57419892,126.9675447,197132.9705,452739.7888,34.54451635,-8.484905201854012,43.243648893938044,2.692612273243511,46.0,165.0
종로구,소격동,쥘리앵,2,고위험군,37.57798512,126.9802125,198252.1046,453159.7022,51.18970741,-1.0358796213931214,43.748992276156045,2.718994931869721,46.0,165.0
종로구,숭인동,킴스패밀리하우스,2,고위험군,37.5734284,127.0213203,201883.4058,452653.9885,31.35018283,-6.375416081654372,37.861873952595325,1.2124543364089606,46.0,165.0
종로구,창신동,코비게스트하우스,2,고위험군,37.57042698,127.013348,201179.189,452320.7358,44.48160852,2.7469895367173294,41.75441973693968,0.0685822721059196,46.0,165.0
종로구,창신동,낙산발코니,2,고위험군,37.57637942,127.0092453,200816.6837,452981.3441,36.3936514,-2.122666998308766,39.35963831889574,1.3092397701273635,46.0,165.0
종로구,창신동,하이얀(Haiyan),2,고위험군,37.57476996,127.0128206,201132.5394,452802.7497,37.27620449,-1.2140214449290738,39.23411704784226,0.8686379612989267,46.0,165.0
종로구,팔판동,팔판동 레지던스,2,고위험군,37.58023347,126.9796263,198200.3715,453409.2543,64.41075129,9.620223290234485,44.63444963528554,2.6865824891422436,46.0,165.0
종로구,옥인동,디 하우스,2,고위험군,37.58024857,126.9647079,196882.6187,453411.3207,45.1733403,1.276079495985293,44.10471043204706,2.5417962870061004,46.0,165.0
종로구,창신동,종로랑,2,고위험군,37.57412784,127.0088992,200786.1354,452731.4418,41.69800265,2.356098926309244,39.794763627991415,0.7647028743028648,46.0,165.0
종로구,숭인동,종로03,2,고위험군,37.5770678,127.0164702,201454.8875,453057.8337,42.85265611,5.315150368848407,37.91186961376398,1.294371836558362,46.0,165.0
종로구,숭인동,우드 브릿지,2,고위험군,37.5776089,127.0160414,201416.9959,453117.883,33.78967505,-3.15168339447996,37.86274870760577,1.3608955828429505,46.0,165.0
종로구,누상동,서로 우리 하우스,2,고위험군,37.57821014,126.9651853,196924.7075,453185.0626,42.59248438,1.632874313298764,43.71997554669662,2.6002747990308475,46.0,165.0
종로구,동숭동,루나,2,고위험군,37.57716262,127.0050959,200450.1458,453068.2423,36.15249321,-1.5108904619297974,38.03790960264447,1.7930159103870205,46.0,165.0
종로구,동숭동,자갈자갈집,2,고위험군,37.58075611,127.0036716,200324.3085,453467.0726,30.26264809,-5.924078340956669,37.32474061800614,2.006582869719977,46.0,165.0
종로구,동숭동,혜화비앤비,2,고위험군,37.57826684,127.0048888,200431.84,453190.7971,41.75313856,5.854858691946809,37.51215056218104,1.893443642807748,46.0,165.0
종로구,충신동,무이하우스,2,고위험군,37.57259223,127.0051718,200456.873,452560.9822,45.96679891,5.234701697873497,40.37543530700575,0.7653302518768108,46.0,165.0
종로구,동숭동,혜화디어홈,2,고위험군,37.5770991,127.0040568,200358.3534,453061.1879,36.70825939,-1.097154274994928,37.955031394712414,1.8588154282617857,46.0,165.0
종로구,숭인동,더모던한옥,2,고위험군,37.57338388,127.0156867,201385.7439,452648.9493,43.90240384,5.163486873383903,39.38097749642215,0.8026490367398762,46.0,165.0
종로구,누하동,호랑주택,2,고위험군,37.575989,126.9687868,197242.7592,452938.4298,38.47912658,-6.945430307869515,43.38453465291712,2.678046104478936,46.0,165.0
종로구,사직동,지니크 인,2,고위험군,37.57199422,126.9649162,196900.6794,452495.1761,49.41784938,-4.049308240111991,43.06886335221888,2.700401656124951,46.0,165.0
종로구,동숭동,Hyehwa the hill,2,고위험군,37.58081972,127.0052234,200461.3832,453474.1391,35.44910295,-3.0115803210410803,37.26206479284443,1.9693164557016865,46.0,165.0
종로구,숭인동,토토스테이,2,고위험군,37.57483903,127.0153908,201359.5789,452810.4498,35.94240913,-2.45595984647192,38.74260141285648,0.9768737152775829,46.0,165.0
종로구,숭인동,스테이별빛숭인,2,고위험군,37.57231353,127.0185069,201634.8996,452530.1982,35.59002371,-2.291781640039069,38.34125970422886,0.8518387574368395,46.0,165.0
종로구,숭인동,Today Sinseol,2,고위험군,37.57315713,127.0212725,201879.1962,452623.8797,31.2441916,-5.7805947463763445,37.88755685700234,1.184982810644978,46.0,165.0
종로구,동숭동,스테이 릴리헤이븐,2,고위험군,37.57796653,127.0038134,200336.8489,453157.4617,29.20497017,-6.3073182538290276,37.54196839268317,1.9216167912115665,46.0,165.0
종로구,누상동,seochon visit,2,고위험군,37.57824488,126.9653134,196936.0209,453188.9141,42.58194229,1.6200892162821319,43.722750842980005,2.600776217548133,46.0,165.0
종로구,연건동,노마드 컴퍼니,2,고위험군,37.57377342,126.9995655,199961.6205,452692.0681,34.52245346,-5.122656122624491,40.13798262270114,1.8516989369194414,46.0,165.0
종로구,창신동,낙산별화,2,고위험군,37.57584109,127.0086944,200768.0297,452921.591,37.29374739,-1.0797991688230582,39.42608587462916,1.2159932741858843,46.0,165.0
종로구,창신동,STAY-JUN,2,고위험군,37.57468047,127.0096493,200852.3931,452792.7839,41.78732154,2.8953204252173776,39.56323611503763,0.8688058840579801,46.0,165.0
종로구,통인동,오렌지,2,고위험군,37.57754872,126.9700155,197351.3499,453111.5054,53.30065427,4.583117844097231,43.49750885858222,2.6465615938233875,46.0,165.0
종로구,창신동,white house,2,고위험군,37.57061763,127.0128817,201138.0,452341.89,36.41708504,-5.289132849645505,41.68888717384301,0.03534784338436931,46.0,165.0
종로구,숭인동,스테이지니,2,고위험군,37.57532974,127.0216079,201908.7635,452865.021,34.84774418,-2.141053753858742,37.749031822532125,1.364417674764835,46.0,165.0
종로구,창신동,낙산 네스트(Naksan Nest),2,고위험군,37.57452089,127.0098405,200869.2886,452775.0741,34.99955458,-3.804932444983322,39.577125844000506,0.8245839010405234,46.0,165.0
종로구,동숭동,고은,2,고위험군,37.58044549,127.0047395,200418.6424,453432.6016,39.91231704,0.4544396502509187,37.30795845237476,1.966984236655694,46.0,165.0
종로구,충신동,램파트 게스트하우스,2,고위험군,37.57211599,127.0072916,200644.1406,452508.1375,42.05940877,1.4252635882099014,40.56123937282886,0.3315540767837802,46.0,165.0
종로구,행촌동,잔잔스테이,2,고위험군,37.57102423,126.9628053,196714.1624,452387.5901,54.42816398,6.738797631809014,43.03464428119493,2.6544230443852723,46.0,165.0
종로구,충신동,테이블 노트,2,고위험군,37.57321044,127.0069916,200617.6295,452629.6067,36.71474352,-3.1198488232592325,40.263529916418406,0.6941518849852966,46.0,165.0
종로구,숭인동,헬로서울,2,고위험군,37.57545495,127.0153898,201359.4829,452878.8098,27.10943643,-10.539869358633563,38.45961311698494,1.0564163720061008,46.0,165.0
종로구,부암동,라오테아로아 로그 하우스,2,고위험군,37.59531576,126.966535,197044.6115,455083.5494,61.45568017,15.742025772192804,48.19444853208604,2.336917526210926,46.0,165.0
종로구,동숭동,J-Park Story 동숭동,2,고위험군,37.57760907,127.004499,200397.4095,453117.7904,34.96233492,-0.9882793796765981,37.700614499216606,1.871100397646558,46.0,165.0
중구,(회현동,제이하우스,2,고위험군,37.55421386,126.9800582,198237.9105,450521.3737,51.64901113,5.968269017863221,46.805366832837095,1.731953478917301,46.0,165.0
중구,(회현동,88 게스트하우스,2,고위험군,37.55741988,126.9832419,198519.2921,450877.1489,38.17329224,-7.022548323406902,43.50091975782784,1.3965639804478482,46.0,165.0
중구,(남산동,숨2nd,2,고위험군,37.55543636,126.9859744,198760.694,450656.9622,40.49656198,-2.8615374729401566,44.68522637173365,1.2501586138006457,46.0,165.0
중구,(남산동,제이나인 게스트하우스,2,고위험군,37.55556946,126.9842,198603.9158,450671.7596,46.78088892,-1.265625135829893,45.030860312087796,1.3839400730759044,46.0,165.0
중구,신당동,마르코의 다락방,2,고위험군,37.5489861,127.0082689,200730.7041,449941.0003,37.09025641,-6.650138874230485,44.236070462864596,0.49599607243789484,46.0,165.0
중구,(회현동,라온,2,고위험군,37.5550507,126.9831565,198511.7028,450614.1994,59.61864305,8.008585551113775,45.65794463153303,1.4895261668198854,46.0,165.0
중구,(남산동,엔드 서울,2,고위험군,37.55488937,126.9843849,198620.2357,450596.275,47.31192821,3.3230277747202948,45.347275733217245,1.3914873904983707,46.0,165.0
중구,필동,명동 위 스테이,2,고위험군,37.5557537,126.9956652,199616.9777,450692.0995,40.51388138,-5.78590508060978,42.96426188045542,0.8321733203631154,46.0,165.0
중구,(만리동,서울 삼월,2,고위험군,37.55401687,126.9670078,197084.7555,450499.8349,59.5545475,14.177865231362148,44.29327413073381,3.082069304372741,46.0,165.0
중구,황학동,쉼 스테이,2,고위험군,37.56474665,127.0201533,201780.5246,451690.3927,39.015828,-1.0165019213977473,40.0112742030752,-0.2922607617966312,46.0,165.0
중구,신당동,일상고요,2,고위험군,37.56070631,127.010882,200961.4617,451241.8273,35.86591188,-7.649136982625102,43.36059745440296,0.4000933393719232,46.0,165.0
중구,신당동,스테이 신당,2,고위험군,37.55270014,127.0057008,200503.7439,450353.1973,41.09614645,-3.831157208061981,44.34929220315657,0.683037954322754,46.0,165.0
중구,신당동,원웨이하우스,2,고위험군,37.56091005,127.0096196,200849.9295,451264.4279,59.11993,15.754641584996051,43.54538736044926,0.44262529986250926,46.0,165.0
중구,(광희동,스테이오얏,2,고위험군,37.56135165,127.0075562,200667.6142,451313.4236,47.07123659,3.636741512037986,43.681611715191536,0.4987085859813041,46.0,165.0
중구,(광희동,메종 드 린,2,고위험군,37.56077622,127.0084615,200747.605,451249.5645,41.38415878,-1.938705226301174,43.66669323345378,0.5098292951094889,46.0,165.0
중구,중림동,서울로 스테이,2,고위험군,37.55472963,126.9667115,197058.6011,450578.952,41.07758266,-2.6668072978239152,44.1678188434826,3.04665814418982,46.0,165.0
중구,(남산동,그린네이비 게스트하우스,2,고위험군,37.55597835,126.9858585,198750.4613,450717.1182,38.43651312,-4.62956866501262,44.38756503047139,1.2448422520171876,46.0,165.0
중구,신당동,서울 나침반,2,고위험군,37.56041504,127.0175305,201548.8951,451209.5886,34.91884579,-5.014728858945716,39.874255869957324,-0.05636164027389137,46.0,165.0
중구,남창동,소시 스테이,2,고위험군,37.55367274,126.9766149,197933.6431,450461.386,33.13097855,-8.332346878828034,42.26577611866156,1.744290497335432,46.0,165.0
중구,(광희동,하나 스테이,2,고위험군,37.56150091,127.0088191,200779.191,451329.9994,35.17793373,-8.313427760550532,43.599424896094746,0.42292218661923797,46.0,165.0
중구,신당동,소당 스테이,2,고위험군,37.56159957,127.0121655,201074.8572,451340.9825,36.09486543,-6.730121242645872,42.81329297778238,0.1644605029776588,46.0,165.0
중구,(광희동,호야,2,고위험군,37.56123206,127.0089903,200794.3234,451300.1617,45.14853056,1.6206646366241984,43.59319996284208,0.44282375505294447,46.0,165.0
중구,(필동,나미스 하우스,2,고위험군,37.55760098,126.9967439,199712.3019,450897.1218,54.444493,12.089015333744278,42.48555180057301,0.7727455487018559,46.0,165.0
중구,(광희동,스테이 이비비,2,고위험군,37.56096498,127.0079841,200705.4188,451270.5109,42.19562817,-1.281420858315066,43.70035696227257,0.5150199476404012,46.0,165.0
중구,(남산동,명동힐,2,고위험군,37.55618754,126.9858278,198747.7601,450740.3362,41.50493717,-1.3947045944215404,44.21877763622504,1.2426310170905295,46.0,165.0
중구,(회현동,남산 네스트,2,고위험군,37.554501,126.9835012,198542.1455,450553.1839,60.04891782,12.809959525297124,45.728533611594784,1.478513557605288,46.0,165.0
중구,필동,충무맨션,2,고위험군,37.55679475,126.9950393,199561.6804,450807.6464,31.73977033,-10.064168315246476,42.42491600570355,0.861934266024103,46.0,165.0
중구,(남산동,하우스 사라,2,고위험군,37.55471617,126.9847442,198651.9832,450577.0466,38.32964899,-5.5568876868846,45.311087368679594,1.367087005050711,46.0,165.0
중구,(광희동,지안,2,고위험군,37.56101811,127.0089864,200793.9749,451276.4157,39.55814524,-3.8897701491894523,43.59498984275335,0.4609624130307024,46.0,165.0
중구,신당동,단이랑체리의집,2,고위험군,37.55998923,127.0134705,201190.1805,451162.2695,39.75158107,-2.3475067042518845,41.88728352859685,0.3149752311088008,46.0,165.0
중구,신당동,스테이 109,2,고위험군,37.5603757,127.0188196,201662.7907,451205.2443,32.32799509,-7.692050727875376,39.975989270997914,-0.04894857430934928,46.0,165.0
중구,(회현동,제이나인 롯지,2,고위험군,37.55368801,126.9812494,198343.1612,450462.989,51.36199141,6.043385634182748,47.07813931929527,1.6922663898283188,46.0,165.0
중구,신당동,유에 하우스,2,고위험군,37.55940725,127.0129652,201145.5411,451097.6704,46.08807564,4.162929930621068,42.121971799436324,0.4335473967680218,46.0,165.0
중구,(만리동,더 파인 하우스,2,고위험군,37.55237109,126.9660433,196999.462,450317.2033,41.35634153,-1.521852854991259,43.689689365736115,3.1823994522419534,46.0,165.0
중구,(남산동,봉스 비앤비(Bong's BNB),2,고위험군,37.55451805,126.9843521,198617.3315,450555.0634,54.46960679,10.423725834574512,45.498927955625405,1.407456729515192,46.0,165.0
중구,(남산동,Juny's Cozy Home,2,고위험군,37.55581166,126.9859932,198762.3632,450698.6158,38.30371759,-4.843150108512788,44.46223971664905,1.2390854525958692,46.0,165.0
중구,(남산동,남산 하이드아웃,2,고위험군,37.55534782,126.9839547,198582.236,450647.1639,57.20054365,8.753147141192379,45.220249710116974,1.4104123749932749,46.0,165.0
중구,신당동,랜디모어,2,고위험군,37.55887898,127.0088564,200782.5175,451038.9965,32.43703662,-10.978130201681658,43.58515745622947,0.6052050457857779,46.0,165.0
중구,(필동,섭 스테이,2,고위험군,37.55767439,126.9970922,199743.0717,450905.2684,49.93309602,7.7121878471630225,42.51857734164193,0.7523241203422927,46.0,165.0
중구,예장동,태라 인 명동,2,고위험군,37.55480677,126.9849211,198667.615,450587.0996,42.9253076,-0.872827162438206,45.22916940189705,1.3480400825514183,46.0,165.0
중구,(남산동,보로하우스,2,고위험군,37.5548131,126.9847312,198650.8398,450587.8049,39.89904003,-3.9623923179653744,45.28220156621959,1.3634580690168334,46.0,165.0
중구,중림동,서울로 드림 하우스,2,고위험군,37.55441998,126.9665703,197046.1105,450544.5889,44.46249585,1.6350310478504468,44.16976502873118,3.0710971199697754,46.0,165.0
중구,(남산동,케이브 명동,2,고위험군,37.55568395,126.9842106,198604.8492,450684.4665,46.57411602,-1.186504090920657,44.960524299314436,1.3790768633602033,46.0,165.0
중구,(광희동,동대문 도도,2,고위험군,37.56099125,127.0076842,200678.9284,451273.4244,36.24904379,-7.32430222841144,43.71798493401221,0.5234780295411819,46.0,165.0
중구,신당동,신당동 스마일 스테이,2,고위험군,37.56102698,127.0135953,201201.1878,451277.4491,29.67571921,-12.25386241117592,41.979560604832685,0.12599265696847442,46.0,165.0
중구,(광희동,DDP NEST,2,고위험군,37.56041505,127.0074279,200656.2858,451209.4712,37.75792958,-6.338652458946299,43.77677273182549,0.5708531720718677,46.0,165.0
중구,묵정동,모노블룸 스테이,2,고위험군,37.55861369,127.000778,200068.7394,451009.5159,34.36070964,-8.846904534890584,43.709715372467535,0.5755981406810842,46.0,165.0
중구,신당동,스틸 하우스 신당,2,고위험군,37.56150693,127.0118869,201050.2443,451330.6974,42.73245199,-0.2336979623488773,42.96870201307887,0.20263067307394483,46.0,165.0
중구,황학동,고유홈,2,고위험군,37.56586802,127.0206896,201827.8744,451814.8619,40.40560456,0.6899694861994377,39.79537112903685,-0.09400309320255149,46.0,165.0
중구,(남산동,동동 스테이,2,고위험군,37.55539114,126.9844476,198625.7869,450651.9646,47.47970872,1.3321448123941835,45.09378396301553,1.3692363623477757,46.0,165.0
중구,중림동,시스앤브로 JL,2,고위험군,37.55580362,126.9628839,196720.4354,450698.2787,34.31496082,-6.853478336262093,43.14711318260368,2.903444652197795,46.0,165.0
중구,(필동,남산벚꽃스테이,2,고위험군,37.55784545,126.9968497,199721.6519,450924.2548,51.39342502,9.314313545671688,42.37893349284618,0.7577651970013196,46.0,165.0
중구,황학동,홍스테이 신당,2,고위험군,37.56450034,127.0210405,201858.9132,451663.0724,34.87490551,-5.504239443481261,40.348522157501144,-0.16642033744561932,46.0,165.0
중구,필동,블루브릭스 남산,2,고위험군,37.55351364,126.9957371,199623.3159,450443.4793,52.96110765,10.17240515860535,43.61039045769053,0.7740331948469585,46.0,165.0
중구,신당동,와유,2,고위험군,37.5537573,127.0092099,200813.8071,450470.554,40.57221977,-3.079433147185931,42.910665822934384,0.5797475670065894,46.0,165.0
중구,예장동,남산 하나 하우스,2,고위험군,37.55235723,126.9937912,199451.3703,450315.1412,43.81273322,1.107230270365946,43.59822909636869,0.840951431472723,46.0,165.0
중구,(장충동,글림스,2,고위험군,37.55957821,127.0078024,200689.3821,451116.5945,47.01206448,3.354374821932012,43.82198637574248,0.594623664531105,46.0,165.0
중구,남학동,해마루,2,고위험군,37.55778377,126.9896856,199088.6488,450917.4543,42.42446275,1.8204047971272175,40.88993850444002,1.0346606042846533,46.0,165.0
중구,신당동,뽀키 하우스,2,고위험군,37.55998632,127.0128996,201139.7433,451161.9395,34.47588615,-7.971052129486004,42.21615300523308,0.3592574290484357,46.0,165.0
중구,신당동,더 情(정) 스테이,2,고위험군,37.56112752,127.0119906,201059.4101,451288.5886,32.09606862,-10.84843550055384,42.86207469572916,0.2550185870198148,46.0,165.0
중구,(광희동,웨어하우스,2,고위험군,37.56093266,127.0089999,200795.1704,451266.9319,44.52550809,1.2075149241017726,43.594793744424436,0.470495938629407,46.0,165.0
중구,필동,무지개 하우스,2,고위험군,37.55598648,126.9974478,199774.4857,450717.9296,45.88263655,3.3775904824588068,43.329665404979764,0.7767945576317744,46.0,165.0
중구,(장충동,중구 마루,2,고위험군,37.55578529,127.0006057,200053.5168,450695.597,48.73679139,5.327721351292794,44.128035058743144,0.6772677881000374,46.0,165.0
중구,신당동,포코라 스테이,2,고위험군,37.55589487,127.0092648,200818.6295,450707.7992,43.94323832,1.2371181402870022,43.11380581287715,0.7052014733792742,46.0,165.0
중구,(장충동,서울우리집(SEOUL WOORIJIB),2,고위험군,37.56003474,127.0074591,200659.0414,451167.2615,46.42467188,2.0672056399097656,43.81123153580905,0.5909664576518859,46.0,165.0
중구,(회현동,남대문 하우스,2,고위험군,37.55509097,126.9792975,198170.7162,450618.737,50.51111132,6.487223870319433,45.8175817722329,1.745740717362479,46.0,165.0
중구,남창동,케이팝 하우스,2,고위험군,37.55394624,126.9764108,197915.6152,450491.7457,32.31059695,-9.233592047355984,42.228092090328545,1.750461054510297,46.0,165.0
중구,예장동,태은 하우스,2,고위험군,37.5563119,126.9920602,199298.4508,450754.0739,41.19362209,-1.5047098940032058,41.791003178699995,0.937024111843894,46.0,165.0
중구,(필동,린앤힐,2,고위험군,37.55756004,126.9968038,199717.5917,450892.5778,45.84329277,3.4374545481480823,42.53579231435222,0.7720324032312731,46.0,165.0
중구,황학동,티아모스테이,2,고위험군,37.56441455,127.0200994,201775.7688,451653.5325,35.22993492,-4.779781884143162,40.07170320721717,-0.31470574752004093,46.0,165.0
중구,필동,미야,2,고위험군,37.55667372,126.9951559,199571.9849,450794.213,28.72798585,-13.710601121142407,42.49634023257319,0.8593751843573192,46.0,165.0
중구,(남산동,스테이720,2,고위험군,37.55431315,126.9849806,198672.8637,450532.3129,43.15912087,-0.8194628363913736,45.42271142047008,1.360373808727378,46.0,165.0
중구,남창동,샤이닝 데이지,2,고위험군,37.55434273,126.9766158,197933.7438,450535.7469,34.39493308,-7.380359050093801,42.51423632177382,1.777350681470853,46.0,165.0
중구,(광희동,라르고 스테이 동대문,2,고위험군,37.56149707,127.0086864,200767.4711,451329.5721,39.87344976,-3.603033895575251,43.60023298036584,0.4314193188040676,46.0,165.0
중구,신당동,메트로썬 스테이,2,고위험군,37.55985101,127.0113559,201003.3494,451146.9041,47.30802481,4.24658719791713,43.08291114090615,0.4704215847984046,46.0,165.0
중구,(장충동,서울N하우스,2,고위험군,37.55958688,127.0083747,200739.9495,451117.5611,60.94241412,17.561108689088194,43.69015241857292,0.5837192241865625,46.0,165.0
중구,(만리동,메이하우스,2,고위험군,37.55242898,126.9659875,196994.5354,450323.6302,41.84667285,-1.2671061876001701,43.70739889736485,3.179072976083739,46.0,165.0
중구,(남산동,해피가든,2,고위험군,37.55527576,126.9851366,198686.6649,450639.1489,44.88985847,1.2978592011815095,44.976785775841634,1.3166396689806228,46.0,165.0
중구,예장동,마마 게스트하우스2,2,고위험군,37.5557369,126.9875998,198904.3179,450690.2984,43.60656834,-0.05726450628372248,43.980136998195626,1.1447698808498556,46.0,165.0
중구,중림동,J Stay Seoul,2,고위험군,37.55513081,126.9671369,197096.2009,450623.4649,44.84525576,-0.10531541049185478,44.196561891155746,3.0331069033770013,46.0,165.0
중구,(남산동,아리하우스,2,고위험군,37.55760349,126.9860718,198769.3421,450897.4866,47.68913019,5.226844512296296,42.88607689470496,1.1981581240304058,46.0,165.0
중구,(회현동,선물플러스,2,고위험군,37.5547866,126.9821223,198420.3157,450584.9044,46.21601223,-5.609404920513995,46.40026052439341,1.5945743729368123,46.0,165.0
중구,신당동,77게스트하우스,2,고위험군,37.56177346,127.0108538,200958.9591,451360.2681,60.49631632,16.97908780462749,43.40103432826253,0.248766279410291,46.0,165.0
중구,(남산동,명동 루프탑호스텔 2,2,고위험군,37.55556134,126.9857794,198743.4677,450670.8361,40.86116656,-2.4839226521899818,44.67027901929014,1.2599757869591184,46.0,165.0
중구,(남산동,남산 마이,2,고위험군,37.55466166,126.9840442,198590.1278,450571.007,46.68851568,-0.07042707164557527,45.50784241318692,1.4311322419880772,46.0,165.0
중구,(장충동,타오,2,고위험군,37.55489488,127.0062429,200551.6224,450596.7903,53.23646908,6.906918434208912,43.55242640504099,0.6905472947740378,46.0,165.0
중구,예장동,더힐,2,고위험군,37.55500894,126.9846466,198643.3689,450609.542,45.1925667,0.3335991821085571,45.23597406692507,1.3644643600411563,46.0,165.0
중구,(만리동,콩 포레스트,2,고위험군,37.55234747,126.9659384,196990.1899,450314.5851,41.07725287,-1.701399136232979,43.65844205979761,3.184141430658737,46.0,165.0
중구,(회현동,남산스튜디오,2,고위험군,37.55515938,126.9793328,198173.8388,450626.329,50.53107218,6.497518316658052,45.81376693698958,1.7429521265665373,46.0,165.0
중구,(회현동,브루니하우스,2,고위험군,37.55358333,126.9802825,198257.7179,450451.3883,40.3849747,-4.724488364754279,46.90839098189218,1.735299628617369,46.0,165.0
