구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,coef_도로폭위험도,bw_intercept,bw_도로폭위험도
종로구,숭인동,호스텔 서울,2,고위험군,37.57569436,127.0215682,201905.2535,452905.4889,33.95162918,-3.4824741925101463,37.41468417534223,0.0679100486411488,43.0,125.0
종로구,창신동,창신기지,2,고위험군,37.56848774,127.0114066,201007.7117,452105.4801,58.70687078,17.155807347106283,42.49442695350023,0.9976228270275098,43.0,125.0
종로구,창신동,이지스테이,2,고위험군,37.56959298,127.0093634,200827.1964,452228.1289,44.6088199,4.653382451466314,42.48268959083874,1.1607928814754285,43.0,125.0
종로구,효제동,제이오 호스텔 동대문,2,고위험군,37.56986057,127.0034356,200303.5112,452257.7927,33.50913576,-1.4448823657864764,40.52036088615212,2.2585700221886063,43.0,125.0
종로구,종로5가,라임모텔,2,고위험군,37.56856888,127.0004601,200040.6508,452114.4247,41.27516171,3.965699441744846,39.99554136338658,2.8405739271979336,43.0,125.0
종로구,숭인동,덕흥,2,고위험군,37.57367008,127.0214717,201896.7751,452680.8152,38.53511017,0.9318607652705992,37.52425818061051,0.08759888872320415,43.0,125.0
종로구,돈의동,Z 호텔,2,고위험군,37.56858936,126.9898379,199102.2361,452116.7462,29.43029865,-4.876164593205214,38.55770132632486,3.134822853501387,43.0,125.0
종로구,필운동,수모텔,2,고위험군,37.57395332,126.9675412,197132.6501,452712.5301,41.02907176,-3.2712765490779887,43.86619502255854,-0.4591244198019762,43.0,125.0
종로구,창신동,한도,2,고위험군,37.56828544,127.0156007,201378.2407,452083.0805,30.77747565,-9.008208584188345,41.35182099585005,0.7193427097842948,43.0,125.0
종로구,숭인동,영진,2,고위험군,37.57332819,127.0214249,201892.6486,452642.8684,36.0576003,-1.5333918691007824,37.56047742634005,0.1067118093109233,43.0,125.0
종로구,명륜4가,소풍모텔,2,고위험군,37.58042554,126.9997149,199974.8179,453430.3768,39.1525801,-0.009685867838449269,38.03188264239635,1.2535610663651713,43.0,125.0
종로구,종로5가,대동장(大同莊),2,고위험군,37.56872917,127.0019131,200169.0098,452132.2166,35.65537389,1.0512525897677278,40.20219973204316,2.571254955059739,43.0,125.0
종로구,관철동,우미관호텔,2,고위험군,37.56707898,126.9858974,198754.086,451949.1566,45.38043697,8.450645195865711,38.503322728068405,1.6640355116443248,43.0,125.0
종로구,창신동,토이 게스트하우스,2,고위험군,37.56855581,127.012486,201103.0655,452113.0472,41.68499332,-0.385964693392026,42.34371782572802,0.8269750273619481,43.0,125.0
종로구,숭인동,선라이즈(Sunrise),2,고위험군,37.57299352,127.0212126,201873.9088,452605.7197,35.00397822,-2.616284076438035,37.586219876884506,0.11904829781340119,43.0,125.0
종로구,명륜4가,혜화여관,2,고위험군,37.5794505,126.9987863,199892.7874,453322.1592,43.00543775,4.18587421615004,38.42231987054319,1.3891839227075082,43.0,125.0
종로구,홍지동,종로 238,2,고위험군,37.59779306,126.9583077,196318.1531,455358.7928,47.32919591,0.1834259519923549,47.161016667691605,-0.016908141884087055,43.0,125.0
종로구,관철동,엠제이 스테이,2,고위험군,37.566705,126.9841567,198600.2981,451907.6737,36.87224453,-0.6828172524595502,38.59358128216193,1.0982518791379356,43.0,125.0
중구,신당동,세화장여관,2,고위험군,37.54757845,127.0070693,200624.71,449784.7595,63.73001112,16.91247732479505,44.2572743213457,2.8392506541684,43.0,125.0
중구,(회현동,동원여관,2,고위험군,37.55490708,126.9809224,198314.2907,450598.297,54.41302238,4.630349617091582,47.30543309047919,-0.9138218865228273,43.0,125.0
중구,주교동,라이프인 청계,2,고위험군,37.56574695,126.9967838,199715.8574,451801.2282,39.97448974,-1.8497387807673888,38.83533995589009,3.314587407920999,43.0,125.0
중구,황학동,크리스티2,2,고위험군,37.56329068,127.0216644,201914.0679,451528.8269,37.95439684,-3.5423619048211776,40.63058281160222,3.029067023115048,43.0,125.0
중구,(필동,한일장모텔,2,고위험군,37.55791958,126.9942743,199494.0929,450932.493,36.9432646,-2.8470025143386124,41.899604960261335,1.5554058266954596,43.0,125.0
