구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,coef_구조노후도,bw_intercept,bw_구조노후도
용산구,(청파동,한글게스트하우스,2,고위험군,37.54166996,126.9694399,197299.2119,449129.4041,42.59103974,1.834019255941655,41.656576831663855,4.429772601417202,43.0,435.0
용산구,서계동,계림모텔,2,고위험군,37.55143152,126.9661315,197007.2137,450212.9195,43.53947443,2.799274078441208,41.59628056955785,4.497212170733791,43.0,435.0
용산구,(청파동,신진장,2,고위험군,37.54626035,126.9696446,197317.4662,449638.8759,64.26579662,7.03862824121417,44.129120098754356,4.445870919901011,43.0,435.0
용산구,후암동,스위트75서울역점,2,고위험군,37.54972353,126.9757675,197858.6521,450023.09,57.05694425,4.465804839746944,39.99751231600494,4.393674525331207,43.0,435.0
용산구,이태원동,뷰 모텔,2,고위험군,37.531191,126.9958013,199628.8782,447965.9376,42.05678898,2.6623661066172346,40.24971061912844,4.493049107754483,43.0,435.0
용산구,동자동,광주여인숙,2,고위험군,37.55051278,126.9741946,197719.6876,450110.7243,44.56725223,5.046904507237706,40.30245697264999,4.402642610639734,43.0,435.0
용산구,남영동,로망스모텔,2,고위험군,37.54136675,126.9725538,197574.3988,449095.6666,42.11372007,-13.233656151751028,40.520519156293645,4.411853950234359,43.0,435.0
용산구,동자동,서울네스트,2,고위험군,37.55022009,126.9753306,197820.0591,450078.2122,43.23672609,3.7874555562410563,40.06861547602707,4.395004383398952,43.0,435.0
용산구,(용산동,스테이코,2,고위험군,37.5314273,126.9740431,197705.711,447992.4723,38.87550836,3.894032334180096,35.8764163983099,4.407041707293735,43.0,435.0
용산구,원효로2가,크래쉬인 용산,2,고위험군,37.5333324,126.9607882,196534.2236,448204.3208,47.846509,-0.5573988227655917,35.45938851503516,4.441673435615248,43.0,435.0
용산구,남영동,지용산인,2,고위험군,37.53912265,126.9726027,197578.6496,448846.5976,44.46064439,-6.491631590465424,38.87785366671454,4.408037977823029,43.0,435.0
용산구,이태원동,현대,2,고위험군,37.52919726,126.9961934,199663.5282,447744.6557,43.4161129,2.845026266534944,41.3173119710922,4.505128092102742,43.0,435.0
용산구,(청파동,동산장,2,고위험군,37.54393815,126.9688855,197250.2985,449381.1617,48.02565565,3.090440056614611,45.1723098113974,4.444566400216933,43.0,435.0
용산구,남영동,코지 모텔,2,고위험군,37.54191116,126.9726015,197578.6329,449156.0883,46.81847571,-6.532535556194333,41.05500280638903,4.412704103236229,43.0,435.0
용산구,이태원동,KAZI FAMILY HOTEL(카지패밀리호텔),2,고위험군,37.52867881,126.9957038,199620.2475,447687.116,46.66331313,5.898768438362829,41.28478434590741,4.504431603025212,43.0,435.0
용산구,이태원동,이태원모텔,2,고위험군,37.53110489,126.9936781,199441.2134,447956.3909,55.66755603,2.9133583812771917,39.69722620281685,4.480259316097816,43.0,435.0
용산구,갈월동,더메종컴퍼니,2,고위험군,37.54016648,126.9714266,197474.7366,448962.4809,49.46843396,-3.057417955362098,39.73444982684816,4.413735243839688,43.0,435.0
용산구,동자동,경기,2,고위험군,37.55029277,126.9734347,197652.5306,450086.3245,40.78256731,0.26372957717502743,40.698025192992965,4.409990322015756,43.0,435.0
용산구,후암동,서광,2,고위험군,37.55193238,126.9765224,197925.4214,450268.2289,32.70554029,-5.550875722202633,38.9813902985929,4.3768307761493634,43.0,435.0
용산구,동자동,나나장,2,고위험군,37.55044744,126.9745591,197751.895,450103.4635,43.06447744,3.5010400022348804,40.236283927318496,4.399802371453787,43.0,435.0
용산구,동자동,서정여인숙,2,고위험군,37.55041744,126.9737056,197676.4711,450100.1546,40.17836539,0.03674526128592959,40.54168922294883,4.407203051486432,43.0,435.0
용산구,동자동,성남여인숙,2,고위험군,37.55028632,126.9737328,197678.8732,450085.6012,39.20245565,-0.988111030057425,40.5906595140909,4.4074645715960346,43.0,435.0
용산구,동자동,광신여인숙,2,고위험군,37.55032361,126.9738668,197690.7154,450089.7367,39.5687293,-0.5314837064298388,40.500173692212734,4.4060088126243615,43.0,435.0
용산구,동자동,미경여인숙,2,고위험군,37.55026667,126.9738536,197689.5428,450083.4173,33.17587756,-6.895103761397067,40.523885788965494,4.40643545622866,43.0,435.0
용산구,동자동,송림여인숙,2,고위험군,37.5502854,126.973681,197674.2932,450085.5004,58.94523885,5.500330447607588,40.59844048688832,4.408028905924853,43.0,435.0
성동구,송정동,건대스테이,2,고위험군,37.54594785,127.0631179,205577.8078,449605.6313,40.70060303,-1.4541007592249997,43.17713357508209,4.049093523526092,43.0,435.0
